Sentence,Formal_15
I drink whisky. You drink wine. Guess what you all it's Gangsta Time!,"I drink whisky. You drink wine. Guess what, it's Gangsta Time for me?"
Paris Hilton & Nicole Ritchie because they are both media idiots and they deserve each other.,"Due to their media idiosyncrasies, Paris Hilton and Nicole Ritchie should be considered for a second chance at each other."
Darkseid. If he used his brains properly.,Darkseid may have been able to use his brains to this day if he used his proper approach.
"If I recall correctly, it is that he will die.","I believe he will pass away, if memory serves me correctly, it is as a sure thing."
"In my opinion, rap is not really music, it is just talking, mostly about drugs.","I think that rap is more than just music, it is talking, mostly about drugs."
That is what I was going to say.,I was about to say that.
I think it was the female detective.,I believe it was the female detective.
You have me on that one.,I think I'm on the same page.
"I also really appreciate La Tortura, but then again, I do not know anyone who does not like it.","I also have a fondness for La Tortura, but I am not aware of anyone who does not enjoy it."
"I believe you can have mp3s downloadd from peer-to-peer software, just like dc++.","I think you can have mp3s downloaded from peer-to-peer software, just like in dc++, and you're right, you don't get the same."
"I am a sincere, romantic, virgo male who is looking to treat a woman with care and love.","I am seeking a woman to treat me better as he shows i am virgo, romantic, and loving. I want to know how I can do this in Virgo and show her care and attention."
He was obviously not disciplined enough as a child and it shows in his adult behavior.,As a child he was obviously not well disciplined and it's evident that it doesn't change as an adult.
That is the information I took away from the movie.,I omitted any information from the movie that I didn't understand.
"Knock, knock. Who's there? Orange. Orange who?","I'm curious, who among the Orange people is this? Knock, knock."
I have both of their CD's and they're fantastic!,"I have two of their amazing and excellent CD's, and I'm really, really impressed with them."
"Twelve years old. I don't recommend it at all, at that age.","I don't recommend it at twelve, at that age."
"If you ever have a chance to see him live, you should go.",Attending his live performance is a must if you happen to have the opportunity to see him in person.
I don't think so. But tomorrow is Valentines Day.,"I'm not convinced, but Valentines Day is just around the corner."
"And you call yourself a Nirvana fan, but you do not know about Foo.","Nirvana-favorites, but you don't even know Foo, you're a Nihi-fan."
This is really derogatory and is not funny at all.,This is genuinely derogatory and is not even amusing.
"Stern is too self-absorbed to still be funny, Hoo Hoo is not effective anymore either.","Stern's ostracism has dwindled to the point where he can no longer be amusing, and Hoo Houn Ho'o is no more competent."
"He did not die in Pulp Fiction, Basic, The Negotiator, XX, or the Incredibles.","Pulp Fiction, Basic, The Negotiator, XX, and the Incredibles did not feature the same man who did die."
"If you take lessons, or purchase the book Guitar for Dummies.","Whether you are a beginner or aspiring musician, or you may choose to purchase Guitar for Dummies."
"If you receive their second album, I believe you should listen to tracks ten and fourteen.","I think you should listen to the tenth and fourteenth track if you get their second album, I believe you do."
Walnuts or other soft shell nuts?,Is it possible to substitute Walnuts or other soft shell nuts with Walnuss-type nuts?
I believe we should vote it the best right now.,"I think we should vote for it at this point, because I believe it is the best decision for us."
50 Cent is alive and rapping. Eminem is alive and retired. Tupac has passed away.,"Despite the passing of Tupac, 50 Cent is still among the rap-along, while Eminem is considered a former emcee and awaiting his retirement."
It would be as if Benny Goodman and Louis Armstrong were playing together. It does not work.,This would be like having Benny Goodman and Louis Armstrong on the same page. It is not a good idea.
"The choices are both good, But in my opinion the genre Hip Hop is the better choice.","While there are good options, I think the ultimate choice for the music is Hip Hop."
"When they got back on the phone, the guy on the other end says ""Okay, now what?""","""Okay, now what?"" the guy on the other end of the phone says upon returning from their phone call."
"And some of them are in here, as well.",Some of them are also present in this place.
"No, and I do not think that anyone will admit that they actually have met a person named Floyd Crammer.","No, and I doubt that anyone will disclose having met Floyd Crammer, as I believe he is a real person."
Trent Reznor is a part of the band Nine Inch Nails.,"In the Nine Inch Nails, Trent Reznor can be found, and he is a member of the group."
"Negative, none of this makes any sense.","I don't think any of this makes sense, and that's a given."
Why not change the colors to black and white?,Why not make the colors black and white instead?
"I am unaware of that information, but for a 16 year old, he is highly attractive.","I have no idea, but for a 16 year old, he is very, really, at least as appealing as if s/he has gotten that."
It is a long period of time if I must wait until January.,"Waiting until January would be a considerable amount of time, and it is also proving to be an extended period of waiting."
"Weather or not he is homosexual, he is still the same Jim Morrison.","Regardless of whether he is homosexual or not, despite being gay, his persona is still Jim Morrison."
"Is it down by the sea, or under the board walk?","Is it below the boardwalk, or by the sea?"
She writes and produces her own music and it is always great.,"Her personal music, which she writes and produces, is always of an excellent caliber."
"You know, ""Does 'u' come before or after the 't' in that word?""","I'm curious, does the word 'u' precede or follow the t, in that particular word, ""t""?"
"Catch Me if You Can, Enemy of the States, and Executive Decision.","""Catch Me if You Can, Enemy of the States, and Executive Decision"" is the title of a satirical board that carries the omen."
It is time to vote now.,"""Now is the time to vote: the vote is now."""
"The King of All Media will be on SIRIUS satellite radio on January 9th, 2006.","SIRIUS terrestrial radio will re-educate The King of All Media on January 9th, 2006."
You should consider a PRS guitar.,A PRS (Pre-Reinforced Survival) (PRS) guitar may be a good option for you.
My friend will be playing a musical show.,My pal will be putting on a performance.
The best option is to send them through the USPS.,Sending them through the USPS is the advisable course of action.
This story is about a girl who cried so much it was as if her tears filled up the entire world.,"In this story, a girl weeps so much that her whole being was filled with the weight of her tears."
The primary product of following what Chuck Norris does is pain.,"In the case of Chuck Norris, the primary outcome of following his path is pain."
It does not look as if that is so.,I am uncertain if it is true.
"I would not know, but maybe it is just being one.","I would not know, but maybe it is just being one."
You are right because she is one of the hottest.,You should be aware that she is one of the most slender.
"Currently, I am tempted to continue to believe it is Ashlee, although I hate Jessica because she absolutely ruined these boots.","I am currently inclined to believe it is Ashlee, even though I despise Jessica because I hate how she ruined these boots. However, at the moment, I feel like I should just keep believing it's Ashleighe."
I have to say backstreet boys.,"I have to say backstreet boys, as I say."
I am going to get wasted and quit smoking.,I will be squandered and quit smoking.
I love extreme Makeover: Home Edition,"I have a special affection for extreme Makeover: Home Edition, and I love that I can play it in any way I choose."
Bring me to live because of the lyrics.,"I'm hearing you say: ""Let's get one of those people out there because I believe I am worth it."""
To los weekenes ella sale a vacilar.,Is it possible to find a vacillating solution for To los weekenes?
It means that man is just thinking about sex.,This implies that men are only preoccupied with sexual matters.
He has a girlfriend and she is Katie Cassidy.,A woman named Katie Cassidy is the significant of the woman he is in with.
"The lion turned to the left, for it was a shorter path.","A shortened path meant that the lion turned to the left, leaving the flanking branch."
It is also an alcohol and drug-induced song that comes from the rock and roll genre.,"Additionally, it is a rock and roll-themed tune that is often associated with drug and alcohol use and the rock genre."
She needs to at least have a 34D size bust and an attractive body.,"Despite having a 34D-sized chubby chest and sexy appearance, she needs to have at least an appealing body."
"I do not know. 2) A craine, a chicken, or a duck.","I am uncertain. 3) A craine, a chicken, or squid."
To not be original and you can plagiarize.,Plagiarism is considered to be unoriginal and plagiarism can be committed.
"Most likely, at www.lyricstop.com is where you will find the Anna Nalick Lyrics.","At www.lyricstop.com, you can usually find the Anna Nalick Lyrics."
I will be watching Earl and The Office.,I will be watching Earl and The Office.
"The three, little, free pigs rejoiced and laughed.","A joyful and amused pity party was held for the three small, unaccompanied pigs."
Either you ear is bad or you need new strings.,Either you have a bad ear or you need new strings.
"The daughter, grandmother, and her granddaughter.","Her daughter, grandmother, and granddaughter."
I don't believe that Ashley Simpson is capable of singing well.,I doubt Ashley Simpson's vocal abilities are as good as the way she is.
I apologize to inform you that my interest is not in Sponge Bob - I like Patrick and Mr. Crabs much more.,"I'm not particularly interested in Sponge Bob, but I have a strong preference for Patrick and Mr. Crabs."
There are many websites that are capable of doing this.,A multitude of websites can be used to accomplish this task.
Are you referring to the song by Lifehouse?,Is the name of the upcoming Lifehouse composition applicable to this particular song?
I believe it happened during the second half of the movie Pretty Woman.,I recall it happened in the latter part of the Pretty Woman movie.
I can be agreeable with Gangsta Rap.,I'm a fan of the hip hop style known as Gangsta Rap.
I would suggest Munsters and Leave it to Beaver.,I think Munsters and Leave it to Beaver is the way to go.
"If one is searching for a great horror movie, I suggest The Exorcism of Emily Rose.","I highly recommend The Exorcism of Emily Rose as a good, if not the, horror movie of the same genre."
My choice would be The Pea In A Policeman's Whistle.,I'd personally choose The Pea In A Policeman's Whistle.
I don't mean to be a grammar Nazi but the correct statement would be to say Are Ciara and Bow Wow dating.,"I'm not a grammar junkie but the simplest and most accurate answer would be ""Do you think Ciara and Bow Wow are involved in any romantic relationships?"""
I thinkg that boy is very handsome.,"I think that the boy is very, very handsome."
I like this better.,I'm more attracted to this.
Yoda beat me to it but the answer is Adam's Ribs.,I'm more likely to be tempted by Yoda than to try Adam's Ribs.
Rock 'n Roll is eternal.,I'll tell you that Rock 'n Roll is a enduring style.
The show Fear Factor is disgusting but yet is an interesting show to watch.,"Despite its repulsive nature, Fear Factor is a fascinating and entertaining program to watch."
"Boy wow, hot oh my God. Hell yes.","I'm like, oh my my God, I feel like I am a little bit hot inside. Hell, no."
That's just what I like better.,I'm more at ease with that.
Adam's Ribs. Yoda you beat me to it.,I'm yodapping. Yodak's Ribs: Ria for Adam'S Ribra.
Rock and Roll will never die.,There will be a time when Rock and Roll will never truly stop.
Fear Factor - gross bun fun to watch!,I'm a stooge for 'gross and greasy' food.
That does not exist.,That is not a fact.
Is this not pop music?,Is this not a pop piece?
The writers conceptualized it.,It was conceptualized by the writers.
I have not heard of them.,I have no knowledge of their presence.
"Hey, Kong is not the same.","Hey, Kong is different."
I would like to ask it again.,"I want to rephrase it, could you please help me?"
You could have Jim Beam and something sour or soda.,A combination of soda or Jim Beam and something sour could be a good option.
I like Bruce Alrighty.,I have a liking for Bruce Alrighty.
Do not listen to only your zodiac signs.,Listen to your zodiac signs.
"As someone else said, her old stuff wasn't so bad, but her new stuff sucks.","As per another person's observation, her old stuff wasn't as bad as her new stuff, but her previous stuff was not."
"Dear Batman, I do not agree with you.","Dear Batman, I am not of the same mind as you."
"Hey, at least they got paid.",At least they got a bit of payment.
"In my opinion, and that's all it is, the best rap album ever is Tupac's ' All Eyez on Me'.","Tupaz's'All Eyez on Me' may be the solitary rap that holds the unquestionable distinction of being the pins-up of the past, but it'll still be referred to as the all-time best."
Didn't know that they came out.,I was unaware that they were coming out.
"As someone else said, her old material was passable, but her new material is not.","As per another person, her old material was satisfactory, but their new material is not."
"I am not in agreement with you, Batman.","I disagree with you, Batman, as I do not believe in the validity of your viewpoint."
At least they got paid.,They were at least compensated.
"It's my personal opinion that 2Pac's ""All Eyez On Me,"" is the best all-time rap album.","""All Eyez On Me,"" by a solitary and all-around rap record by 2Pac, is often cited as the pins-a-reflection of the all time best upcoming craze, according to my personal conviction."
I didn't know that they came to visit.,I was unaware that their visit was to pay a visit.
I very much like the songs Dancing Queen and Mamma Mia.,I have a strong liking for the songs Dancing Queen and Mamma Mia.
"I am not sure why you would ask me, because I am older.  But because you did ask, my answer is Nelly.","I am not sure why you asked me, as I have grown older. However, since you did, my answer is Nelly."
That number refers to the 57 different items that Heinz produces.,"With a reference to 57 different items, Heinz has fewer than all of its Heineken production."
I truly feel that way because so many people have poor taste in music and I believe we are headed into a music dead generation.,I think we are about to enter a music-dead generation because so many of our peers have poor taste in music.
Bertram Wooser is who I would rather he become again.,I prefer Bertram Wooser to be the person I see him as in person.
"Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker is the lineup today.","Today's lineup includes Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker."
Are you a little obsessed with the Backstreet Boys currently?,Are you currently a devoted fan of the Backstreet Boys? Or are you more interested in discovering more about the backstreet boys than in the NSFW mugshots?
I assumed that Lil' Webbie was from Memphis?,Is it true that Lil' Webbie was probably from Memphis? I thought Lilly Webby was from there was Memphis.
"If the answers above are not to your liking, please delete the question or pick me.","In case you have any unfavorable remarks or doubts regarding the answers above, please delete the question or choose me."
"Though I haven't used Dish in quite a long time period, I believe they do as well.","I haven't availed Dish for a significant amount of time, but I think they do, just as well."
Not all music in the genre of rap is terrible.,"Some rap music is not as bad as others, and it's not limited to a particular genre."
That particular bakery has wonderful frostings.,That particular bakery offers excellent icings with delectable frostings.
"If you were but 20 years of age, would you be romantically attracted to a 14 year old boy?","Assuming you were still a young person at the age of 20, are you prepared to develop feelings for if you encountered sex with '14 year old boys'?"
I envision that he has those tattoos from his days of youthful carefreeness.,I believe he still has those marks from his days of being free from the stresses of school and work.
"Up your butt, and around the corner.","A bit up your butt, and just around the corner."
"'Wind Beneath My Wings'.  Ohhhh, oh, oh, oh, ohhh.","'Oooh, ohhh, no, I don't care,' - a dubbed-out lyric called, ""Wind Beneath My Wings""."
I want some boy on boy action!,I'm looking for some boy on boy sex. Any ideas?
"Gohan is only half Saiyan, Goten is a quarter, and Vegeta is, like Goku, a full blooded Saiyan.","Goh is half Saiyan, and Vegeta and Gohan are half Sauviesian, while Goten is a quarter, as well as Goku, whose Sain is pure."
None anymore. I gave up CD's for MP3 players.,I have no longer any more CD's and no more MP3 players as I prefer the former.
I did not find it to be offensive.,I did not consider it offensive.
The brown sugar was amazing.,I was awed by the brown sugar that was fantastic.
"If you click it, you might have to try one more time before it begins.",Continuing to click it may require you to repeat it before the activity starts.
Donde estan los ladrones?,Qué significa la ley de las llamadas?
You should tell me why because I give up.,"I give up, so I need to know why."
My children aged 3 and 4 love Dora.,Dora is a favorite of my 3 and 4-year-old and 2-year old children.
"This is an easy problem, and I had seen this in a math class in grade 6 or 9.","I had a problem of this nature in one of my math classes in grade 6 or 9, and I found it to be incredibly simple to solve."
"I don't remember the child's name, but remember the show the kid was in.","I can't remember the child's name, but remember what the kid was in the show."
"I can't understand it, because they lost what they though they had.","I can't comprehend, because they lost what they believed they had."
"The strong is frustrating, but the pleasant side is easy to deal with.","While the potent is frustrating, the amiable aspect is uncomplicated to handle."
It is a great production like Cowboy Behop and Evangelion.,"A good production is comparable to Cowboy Behop and Evangelion, which both feature Cowgirl Behip and Behart & Hets, but if you want to see a better version of themselves, you must see the other two."
The tune looks like a T,"I'd like to hear the melody, but it's like a T-shirt with hints of brass."
How many times did he win the worlds sexiest man contest?,How many times did he become the sexiest man to emerge as the winner of the world's hottest man competition?
No one knows about his death or how he lived.,No-educated about his death or how he lived.
She likes gasoline. (Give more more gasoline!),She's fond of gasoline. (Give more gasoline!)
It is Chlroine color because it is a gas.,"Chlroine's color is due to its gaseous nature, which is why it is the color of Chlamydia."
You can download anything at www.limewire.com.,"Whether you need to download something or download it directly, you can find it at www.limewire.com."
You can search for his name on most search engines.,"Searching for his name on search engines like Google, Yahoo, Bing, and BING is a good way to do it."
There is a Volkswagon parked behind the building.,A Volkswagon a/c can be accessed behind the building.
How much do you love gas? Give me more gas!,How much do you enjoy the taste of feces? I'm eager to give you more gas!
"Chlorine color, because it's a gas.","Chlorine color is a result of its gas nature, hence it is an observable hazard."
"On Limewire.com, you can download anything.",Limewidget.com is the online home of any and all types of downloads.
Type his name in on any (most) search engines.,Search for his name on any (most) search engines by typing it in.
answer : There's a Volkswagen parked out back.,A Volkswagen is being positioned at the rear of the response.
"No, but I never considered becoming a prostitute.","I had no qualms about becoming a sex worker, but that was one of my long-term goals."
Ain't No Mountain High Enough is by Marvin Gaye and Tammi Terrell.,Marvin Gay and Tammi Terrell's Ain't No Mountain High Enough by Marvis Gaye and tammi troll.
"Maybe I am just getting older, but gratuitous nudity seems silly.","I feel like I am getting older, but the idea of gratuitous nudity is just not worth it."
Ipods are devices that allow you to watch podcasts or movies on its screen.,Irrespective ipods are Ipod-like devices that allow you to listen to podcasts or movies on its display.
Sarah Conner Island is about the craziest fans of Sarah Conner.,"Sarah Conner's journey is known as Sarah'Sconner Island, and it'll be about the most ludicrous supporters of Sarah."
"""Ah Woe, Ah Me,"" is by the Kingston Trio.","""Ah Woe, Ah Me"" by the Kingston Trio is the title of the 1967 British anthem that defines the theme of ""I Can't Get Over This"" in their song ""Cause I Can"" with ""Change Me To Love"" and ""You Can Love Love Me,"" which features the original members of The Kingston Quartet performing ""Can Do Love This Song"" on the radio."
Limewire provides a decent P2P service.,Limewire offers a satisfactory P2P service.
"If I had to choose between the two, even though I do not prefer either, I would choose Chris Brown.","I have no preference for either of them, but I would still choose Chris Brown over the other two."
"Anyway, it is an excellent song.","In any case, it's a great song in every respect."
"""That's Good People,"" is a song by Jack Johnson.","""That's Good People"" by Jack Johnson, a Jack-John, cover."
Black Sabbath is the original and best.,"Among the original and best is Black Sabbath, the first and most authentic."
We do not like to read subtitles.,We do not like to read subtitles.
It is probably a rumor.,It is likely that it is a rumor.
She is not Aaliyah or nothing like that.,"'She's not Aaliyah or anything of the sort, but she're not."
Good luck to your beginner drummer.,"Until next time: Your new drummer will look and sound great, dear?"
I wish they could find a way to reunite because they made beautiful music together.,I hope they can reunite because they made music that was so beautiful and I wish for their reunion.
I find that those who have taught themselves the magic of playing guitar possess more skill than those that read music.,I've observed that those who have learned to play guitar by heart are more proficient than those that can read music.
I know his moniker is Dickie.,I understand that his nickname is Dickie.
"They have been ranglin in the area of Lagona as well as sierra soux, and it appears they are kicking out down int he doheny are","They have been ringlin in the Lagona and Sierra Soux areas, and it appears they are kicking around int he doheny are they doing it in th e dosha?"
She is five feet and ten and a half inches in height.,"At five and a half years old, she measures five feet and 10 and half inches in height."
Has anyone mentioned 'Abs Fab' yet?,Is 'Abs Fancy Goodness' still a relevant topic in the conversation?
It is sad that you cannot name a movie without asterisks.,"I am sorry, it is a bit of pity that you cannot name 'a movie' because it has asterisks in it."
"I was going to say none of them, but I will go check now.","I was about to say none of them, but I'll just check."
You need to work it out.,Work it out.
"The girls who respond to Andre when he says ""hey ladies"" are actually one person.","Andre's phrase ""hey ladies"" prompts a remark that he uses to address the girls, but they are essentially the same girl."
Suddenly they became angrier.,They suddenly became more angrier.
It is on after the show airs or you can find it on MTV.,"After the show starts, it can be aired on MTV or you can watch it on the MTL network."
The highest ranking anime fighting can be found in the popular Dragon Ball Z,"In the realm of anime fighting, Dragon Ball Z and other well-known fighting games are the ones that offer the most noteworthy content."
I do not enjoy the genre of westerns.,I have a distaste for westerns.
"If you are looking to find free music without breaking any laws or regulations, you should look into multimedia-search.com","For those who want to access free and legal free music, multimedia-search.com is the ideal website to use."
Mamita yo se que tu no te me va a quitar.,"Mi jo eso que te gusta la quitar, pero me guste más en tal pronuncio."
I love the show.,I have a strong liking for the show.
It says about 95 minutes.,About 95 minutes.
Jackie Chan is with Chris Tucker in Rush Hour 1 and 2.,"In the latter part of Rush Hour 2, Jackie Chan and Chris Tucker are accompanied by Jackie Chong, who is seen on the left side of the coin."
You should go to one of their concerts.,Attending one of their shows is a must.
"If you would like to star in adult films, then yes.","If acting in pornographic films interests you, then you should consider becoming a star."
Is it love or just a heart?,Is it love or a heart?
Jamia is her name I believe.,"I think her name is Jamia, which is true."
Spongbob Squarepants is a good show.,"A good show is Spongbob Squarepants, which is a good one."
I believe King Kong or Cheaper By the Dozen Two.,I'd say I believe it's King Kong or Cheaper By the Dozen Two.
You could purchase them at www.amazon.com.,Those items are available for purchase at www.amazon.com.
