Sentence,Informal_15
"Until the advent of electronic and digital video technology , the mass production of pornographic films was linked directly to the mainstream film industry .","Production alone would surpass all other forms of adult films in the mainstream film industry, with the exception of the digital video era, which was dominated by the proliferation of electronic and digital videos."
"While the 33d Fighter Group was inactive , it was consolidated with the 33d Tactical Group as the 33d Tactical Fighter Group .","One group diverts around him based divers.. The 33d Fighter Group - currently inactive – was combined with the 33r Tactical Group to form the newest member of the larger 33c Tightened Group, forming the first armoured group known as the 32d TACTICAL Fighter G4.."
It serves to the south-eastern Edithvale suburb of Melbourne opening on 20 September 1919 .,"Melbourne City Hall serves as Melbourne's suburb of Edithvale, opening 20 September 1919."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teens .","Raised in Holland, Michigan ; born in Westchester County. New York & raised in New Jersey before moving to Europe in her teenage years, Massé remained in Europe."
Fishman holds a bachelor 's degree from Columbia University and a master 's degree in economics from Brown University .,Fishman earned a bachelor's degree from Columbia University and pursuing entrepreneurship with accelerated degrees from Brown University.
"Following her success , Jane Campion hired Jones for a television miniseries that turned into the film Angel at my Table , an adaptation of Janet Frame 's autobiography .","Jones played a key instrumental in the production of Angel at my Table, based on Janet Frame's autobiography."
"Stipsits was born in Vienna , and spent his childhood in Stammersdorf , Korneuburg .",Stipsits hails from Vienna.
Navarro is a partido in the northeast of Buenos Aires Province in Argentina .,Party partyo Navarro in northeast Buenos Aires Province Argentina.
"Upstream is the decommissioned Michigan Central Railway Bridge , which with its predecessor , the Niagara Cantilever Bridge , competed with the Rapids Bridge whirlpool for rail transport .","Upstream gorge stands upside of the Michigan Central Railway Bridge, which along with the Niagara Cantilever Bridge (its former station) competed with Rapids Bridge for rail transport as a competition."
"The song was written and produced by the gala , which was composed by Filippo Andrea Carmeni and Maurizio Molella .","Song written and produced by the gala, composed by Filippo Andrea Carmeni and Maurizio Molella, by a group of 20 Italian songwriters."
"Retzius was born in Stockholm , son of the anatomist Anders Jahan Retzius ( and grandson of the naturalist and chemist Anders Retzius ) .","Stockholm native. Son born on 22nd March 1809, father of the Swedish anatomist Anders Jahan Retzius (and grandson of Danish naturalist and chemist Andrés Retsch), he is Retikius."
"At the 2011 census , 78.8 % of inhabitants were Romanians , 17 % Roma , 2.7 % Hungarians and 1.4 % Germans .","Romanians represented 78.8 % of the population surveyed in 2011 census, while Roma, Hungarians, and Germans accounted for 17 %), Roma 7%, P22%, 2.7 0%, or 1.4  percent."
"The museum is centrally located in Jiangbeizui CBD , near the confluence of the Jialing River and the Yangtze River .","JINGLE RUGS MUSIC: The museum is situated in the heart of Jiangbeizui CBD, near the Jialing River and Yangtze River's confluence."
"Robbins was born in Coventry on 21 September 1933 , with his twin David , the eighth and ninth children of twelve by Charles and Jessamine Robbins .","Robbins on 21 September 1933. Charles married Jessamine Robbines in Coventry, where he was born on 23 September 1934 – his twin David - is the eighth and ninth child of a twelve children."
The battalion is maintained by the Queen 's York Rangers ( 1st American Regiment ) ( RCAC ) .,"Queen's York Rangers ( 1st American Regiment ) ( RCAC ), the battalion is upheld by the Queen''."
Katz was born in 1947 in Sweden and moved to New York at the age of one .,Katz hails from Sweden (1947) and relocated to New York when he was one year old.
The image on the page is a two-dimensional image as opposed to pre-rendered 3D .,"One user reported pointing to her computer screen, ""You have a virus that is attacking me."" She said, he can ""uninstall"" her phone in ten minutes or so, and that she ""cancel"" everything."
"`` Stopped '' light , in the context of an EIT medium , refers to the `` quantum '' transfer of photons to the coherent system and back again .","Light passing through a photon accelerator molecule (PLOS)  quantum '' referring to the photovoltaic field i.e., the quantum electron electron) in an EIT medium."
The previous average is more important for high values of formula _ 2 .,High formula _2. ]>>  a function that values greater than 1! [/ % of answers ].
"Among the prominent women of Suriname are Jennifer Simons , Marijke Djwalapersad , Elisabeth Samson , Cynthia McLeod , and Ruth Wijdenbosch .","Pro women in Suriname include Jennifer Simons, Marijke Djwalapersad - a renowned rapper whose songs have gained popularity in recent years, Elisabeth Samson & Cynthia McLeod, formerly known as Jillian Williams 'C' Williams, and songwriter and singer Ruth Wijdenbosch."
"In 1924 he was an invited spokesman for the ICM in Toronto , in Oslo in 1932 and in 1936 in Zurich .","Invited polka dot ammotting u. c. 1924, t.i., in Toronto in 1922, Oslo in 1922, and Zurich in 1936, the two cities were home to him."
"The BBC World Service also broadcast a version called `` Animal , Vegetable and Mineral '' , chaired by Michael Flanders with a panel including Terry Wogan .","Animal, Gemüse & Mineral  broadcasted by Michael Flanders, a BBC World Service presenter, and Terry Wogan made up ONE panel."
"Thompson 's younger brother , Julia , was born in 1863 in Charles Martin Hall , Geauga County , Ohio .","Thompson grew up brother XIII in Georgia – Julia was born in Charles Martin Hall, Geauga County. in Geuck County, Ohio in 1863 - while Thompson's younger brother was Thompson."
The Horezu River is a tributary of the Ponoru River in Romania .,"Romania possesses a river called Horezu, which flows alongside Ponoru River."
"In 2002 , the song was published by the British producer Vincent Stormfield and covered by Independiente as '' Sweet Harmony 02 `` .","Sweet Harmony 02 cover by Independiente featured a cover song written by Vincent Stormfield, releasing it in 2002, and credited to Vincent."
"David was born on 21 September 1933 in Coventry with his twin father Charles and Jessamine Robbins , the eighth and ninth child of twelve of Robbins .","David KGatherine Robbins on 21 September 1933 in Coventry with her twin father Charles and Jessamine Robbys,the eighth and ninth child of twelve of Robbines. David was born on the same day on 22 September 1930 to Charles, Jespers, Charles' son and his twin Jem."
The regiment left Boston in October 1777 to join General George Washington 's Main Army outside Philadelphia .,"Boston evacuated the regiment in October 1777 to join General George Washington's Main Army outside Philadelphia, where it would serve outside outside the city."
The compound was developed by Dr. Patrick Page and his team and was patented by Genkyotex in 2007 .,"Dr Patrick Page produced a compound patented by Genkyotex in 2007, which they created using Google's proprietary technology."
"The `` case '' was used for the last time in 1949 in East Germany , 1966 in West Germany .","East Germany witnessed a final occurrence of the  case '' in 1949, while West Germany did so in 1966."
"Ringo Sheena is the leader of the Saito Neko Quartet , and is known for his many collaborations with musician Saito .",Ringo Sheena leads the Saito Neko Quartet and collaborates with musician Saitio on numerous occasions.
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Abu Halifa district of Al Ahmadi governorate in southern Kuwait .,"Abu Halifa (""Bull"" or Abu Hulayfah""), Abu Dhabi (known locally as Abu Bakr) or ""Bu Haru"" (localized as ""Bullade"") in the southern region of Al Ahmadi governorate in Kuwait, is a small town situated in southern Kuwait in southwestern Arabian Peninsula."
"His father was the illegitimate son of Anne Tothby , a Member of Parliament for Lincolnshire , and William Skipwith .","Lincolnshire MP Anne Tothby married William Skipwith, son of illegitimate father of his mother Anne."
"Among them are Marie Teresa Rios , a composer of boleros , Julita Ross , an author , and Sylvia Rexach , a singer .","Marie Teresa Rios composing boleros, Julita Ross presenting her works, and singer Sylvia Rexach are some of the individuals listed."
"He was survived by his wife Carol Ober , daughter Viola and four grandchildren .","Carol Ober laid her husband RIP, leaving behind four grandchildren and his daughter, Viola."
"He would return to the station to the west of Tecumseh that night , and then ride with another horse to Violet Springs before his neighbors could become suspicious .","Leaving eastbound on Friday night, he would ride back to the west side of Tecumseh at the station, riding a horse back up to Violet Springs, before his neighbors could smell the blood of the prophet Tecabians and become suspicious of him."
"The agency has its headquarters in Paris , France , and its overseas office - Operations - Office in Arlington , Virginia .","Headquarters can still be found in Paris, France.... meanwhile, the agency operates from an overseas office - Operations – Office in Arlington ; Washington D.C."
"In 1964 , the diocese was nominally restored as a titular citizen of the lowest ( episcopal ) rank .","Proactive restoration lasted well after 1964 – a diocese was restored — as if it were formally restored as an episcopal (bishop) citizen, restoring it to the status of 'prophetic' citizen."
"His subsequent work in agriculture was mainly in Lincolnshire , but he also suggested extensive embankments in Norfolk , which were successfully carried out .","Lincolnshire played a leading role in agriculture during his work he conducted subsequently, but despite promoting the development of extensive embankments in Norfolk, fewer than five years were spent advising on these projects."
When Jack Nitzsche first heard `` Stubborn Kind of Fellow '' he was so excited he lost control of his car while driving down Sunset Boulevard with Phil Spector .,"Jack Nitzsche drove down Sunset Boulevard with Phil Spector and was driving down the soundproofing on Stubborn Kind of Fellow when he first heard the song and felt ""a really good thing"" when Nitsche was ""so excited"" that Spektor ""met"" Niteshe had just heard it."
The Communists firmly believed that the Central Intelligence Agency supported these protests discreetly financially and otherwise .,Communist strategists confidently based their allegiance on news sources revealing that the Central Intelligence Agency had covertly funded and executed the protests.
"The species are members of different ecological groups , including xerophytic shrubs , lianas and trees , tropical plants , mycoheterotrophy , as well as various herbal representatives .","Diverse plant subtypes exist, encompassing individuals belonging to diverse ecological groups. These groups include xerophytic shrubs, shrubies and trees originating from central America, tropical plants arranged in groups of 100, mycoheterotrophy, and various herbal representatives."
"The khan advanced out with an escort , Tsitsianov rode with two other men and was shot dead .","Khan climbed up with someone escorted by khan, shooting dead Tsitsianov in the ride along with two other men."
"Sculcoates has a library , a post office , a swimming bath called Beverley Road Baths , a high school and two primary schools .","Posh Sculcoates possesses a library, 69 post offices, 24 hour security personnel, tennis courts, an airport, and ten football pitches."
He was born in Melbourne and migrated to New Zealand with his family when he was 10 years old .,"Born in Melbourne, he immigrated to New Zealand with family when a 10 year old boy."
"In the history of such devices , it preceded `` The Turk '' and succeeded `` Mephisto '' .","During the course of history of devices, it came before  The Turk '' and after a similar incident referred to конкурсионал на телевиионн и до статистики кулленнулко далкоо Mephisto."
"Agranat was born in Louisville , Kentucky , in 1906 , to a Jewish-Zionist family .","Born in 1906 wingman Agranat was raised in a Jewish-Zionist family in the city of Louisville, Kentucky."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teenage years .","Boston native grew up in Holland, Michigan. Massé resides in Europe during her teenage years, having grown up outside of New York in Westchester County - New york."
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"Three mothers dynasties reigned over the kingdom of Waalo, with the Mbooj family as its paternal ancestors."
The BAC presents three yearly performances of the Minnesota Orchestra and has recently commissioned works by Diavolo and Merce Cunningham Dance Company .,Orchestral works by Diavolo and dance company Merce Cunningham have recently been commissioned by The BAC for their annual performances featuring the Minnesota Orchestra and the RCAP Orchestra.
"Monroe Meadows , in Yosemite valley near Bridalveil Falls , is also named after George Monroe .","Monroe landed near Bridalveil Falls in Yosemite valley on Monroe Meadows, which is named after George Monroe."
Andesite was the dominant lava type with some samples mafic enough to be classified as basaltic andesite .,"Almost everyone ate lava, and andesite was the most prevalent type, with some samples being extremely fine and classified as basaltic."
"In early 2016 , Senator Bob Hackett was appointed to the Senate of Ohio in order to succeed Senator Chris Widener , who resigned .",Senator Bob Hackett joined Senator Chris Widener in early 2016 after he stepped down from the Senate. He was appointed as the new leader of Ohio in late 2016.
"In practice are mesquite `` modules '' Java - classes , usually abstract subclasses of concrete class definitions .","Methy can easily exist within modules '' Java - classes in practical use, which are typically abstract subclasses of concrete class definitions."
The Pope proposed a solution in 1980 that was rejected by Chile and approved by Argentina .,"Pope Francis advocated a solution in 1980, which was met with opposition from Chile and endorsement from Argentina."
"In the 1930s and 1940s , he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948 .","Four times (1930-1930) ran elections he won for Al Smith in 1928 for Franklin D. Roosevelt and again for Harry S. Truman in 1948, during the 1930s and 1940s."
The music performed as Bob courts `` Blackadder '' is Vaughan Williams ' `` Fantasia on Greensleeves '' .,"Musicians performing Bob courts  Blackadder '', Vaughan Williams  - Fantasia on Greensleeves."
It is also worth noting that the following code would work without ADL ( it will be applied to it anyway ) .,"One fortunately follows me up on Twitter: ""I'm pretty confident that this won't affect ADL if I apply it [sic] without referencing ADS manually."""
It then meets the Snoqualmie River to form the Snohomish River at Monroe .,"Monroe serves inland water transportation, connecting it to the Snoqualmie River and forming the base of the city's Snohomish River, which is now formally named the Monroe River."
"During his campaign , he debated McCain twice , once in Tucson and once in Flagstaff .","McCain played host to debates with him twice, in Tucson and Flagstaff during his campaign."
"It was finished by his wife , Stella Gemmell , following his death on July 28 , 2006 and released under the joint authorship of David and Stella Gemmell .","David reunites with wife Stella Gemmell after his death on July 28, 2006, and releases a book under the joint authorship of David and Stellastic Gempell, which was completed by his wife, Stellar Gemmell."
"The Central Baptist Association is an association of churches from South Carolina to Indiana , with the most churches in eastern Tennessee and south-western Virginia .","Churches residing in all areas of the United States, including South Carolina and Indiana, are members of The Central Baptist Association, a nationwide umbrella organization that includes the largest congregations in eastern Tennessee and south-western Virginia."
Karen Phillips began a relationship with Steve of Suranne Jones played .,"Karen Phillips engaged Steve of Suranne Jones played, leading her to start dating Steve."
vidas distintas is a Mexican telenovela from 1969 transmitted by Televisa and originally produced by Telesistema Mexicano .,"Televisa broadcasted vidas distinta (2007), a Mexican telenovela produced by Telesistema Mexicoo, in 1969."
"Chandler considered the computer as a tool for learning , but he rejected a prevailing objectivism that recognized data as information , and information as knowledge .","Chandler defended computer education, arguing against a popular objectivism that viewed data as information and information as knowledge."
A phase transition from a ferromagnet to a paramagnet is second and is of continuous order .,Every couple reaches a paramagnet after observing 'a ferromagnet' passes over - resulting in alternating phases characterized by continuous order.
Albanian families left the village before the return of Serbian refugees in 1999 .,Albanian families left the village untouched before Serbian refugees came back in 1999.
"However , the original version was skipped in favor of the mild edition .","One surviving copy pictured above carries her on a train. Thankfully, the original version was skipped on 25 June 1869 in favor of the milder version."
"In 1864 , the United Presbyterian Missionary Society of Scotland sent its agents to China .",United.
"After ten years stay in Paris , Houdon returned to Italy .","Paris hosted Houdon in Paris again ten years later, when he returned to Italy."
She was sunk by the Germans and scrapped by Allied bombers twice in 1943 -- 1944 and finally raised in 1946 -- 1947 .,"Bomber waves smashed her down by the Germans, she was rammed by Allied bombers in 1943 -- 1944 and then ditched -- 1947 -- 1946, and finally rescued in 1946 -- 47."
"In 1864 , the United Presbyterian Missionary Society of China sent its agents into Scotland .","Scotland welcomed United Presbyterian Missionary Society agents from China in 1864, who dispatched them to Scotland."
"The film stars Lily Rabe , Timothée Chalamet , Lili Reinhart , Anthony Quintal , Oscar Nunez , and Rob Huebel .","Ali Khan plays a leading female role in Batman 2:03 starring Lily Rabe – based on Batman XII’s character Timothée Chalamet - renowned spy and entertainer, while Batman: Extra-Taliban suspect Rob Huebel also stars as Batman; directing Oscar Nunez & Co."
"Dakota City is part of the metropolitan region Sioux City , IA -- NE -- SD .","Minnesota resides within MLS numbers 21124949, while Dakota City is situated in the metropolitan area of Sioux City, IA -- NE -- SD."
"Grant Connell and Glenn Michibata won the title , defeating Wayne Ferreira and Jim Grabb 6 : 4 , 6 : 3 in the finals .","Champion duo: Grant Connell and Glenn Michibata beat Wayne Ferreira and Jim Grabb in the finals 6: 4, 6 : 3 to claim the title."
The parliamentary elections in Zagreb in 1927 were held on 4 September 7 days before the local elections .,"1927 witnessed parliamentary elections occurring in Zagreb on 4 September, 7 days prior to the local elections."
"Probuccinum tenerum is a species of sea snail , a true gastropod mollusk in the family Buccinidae , the marine whelks .","Marine puffins are members of the Buccinidae family, known as Buccinods, and are known for their meat snail-like genus, the sea snail (Probuccinum tenerum), a true gastropod and mollusk, but also known by the scientific name of ""sea snail"" in the American Southwest."
The Valea lui Lambă River or Lom River is a tributary of the Șimon River in Romania .,"Romania boasts a river named Lom River, also known as Valea lui Lambă, which is derived from the imon River."
"This genus is now classified in the family of lizards , known as Iguanidae , subfamily Polychrotinae , and is no longer classified in the current invalid family , polychrotidae .","Subs lions now belong overwhelmingly to families ranging from humans to animals, mainly invasive species."
"In 2012 , the city flipped and was won by incumbent Democrat Barack Obama , who took 51 % of the vote to Republican Mitt Romney of 48 % .","Barack Obama secured a 51% majority of the vote in the 2012 election, resulting in Democrat Barack Clinton winning the city, while Republican Mitt Romney received 45%."
"With her I have been able to fulfill some of my musical dreams with early styles and this new style is really big , fresh and naturally fluent .","Music producer Lisa has fulfilled some of my musical desires through her performances, utilizing her oeuvre in the early days and introducing a new, bold, and naturally spoken style."
"Grady Howard was elected first mayor on this date , and was officially named the interim mayor of Spring Lake on June 5 , 1951 .","Grady Howard won the election – the first mayor elected on this date - and was officially named the interim mayor of Spring Lake on June 5, 1951."
Ballouhey exists mainly in Isère in Paris as well as in France and South Africa .,"Ballouhey operates inland in Paris, France, South Africa, and primarily in Isère."
It will be high with a long wall and capacity .,"Highness attainable on top of a wall with 2,000 ft capacity and extending beyond the usual height."
"Education in Alabama consists of secondary and primary schools in Alabama , including the University of Alabama , private colleges , and public and private schools .","Alabama secondary / primary schools all have one school district, secondary education in Alabama consists of public and private schools, private colleges, and the University of Alabama Secondary School."
"The series debuted on April 18th , 2009 in Australia on Nickelodeon ( New Zealand and New Zealand ) .","Nickelodeon (New Zealand and New Zealand ) premiered the series in Australia on April 18th, 2009."
"It was directed by George Fitzmaurice and is based on a 1917 play , `` Tiger Rose '' , by Willard Mack .",Regimental director George Fitzmaurice directed a movie based on Willard Mack's 1917 play  Tiger Rose.
"The version of Mahabharata written by the Odia - poet Sarala Dasa tells the legend of Navagunjara , no other has the story .","Sarala Dasa based her poem Mahabharata entirely on the legend of Navagunjara, which is unique in that it narrates the story of the mountain king."
"Vempati Chinna Satyam ( October 15 , 1929 -- July 29 , 2012 ) was an Indian dancer and a guru of the Kuchipudi dance form .","Hindu dancer and guru of Kuchipudi dance form, Vempati Chinna Satyam (October 15, 1929 - July 29 ), 2012) was an Indian dance adolescent."
Lee Hi is a South Korean singer under YG Entertainment .,Song-Joe Hi is a singer from South Korea who is working with YG Entertainment and is known for her singing talent.
"Variants of this method produce good numerical approximations for the many exponents when critical terms are included , in both two and three dimensions .","Integrating key terms from two and three dimensions, variables of this method yield accurate numerical approximations for all exponents."
"The lid was only removed by privileged viewers , so these scenes might have been more intimate .","VIP viewers wore the glasses on themselves, leading to speculation that these scenes may have been intimate."
It serves Chandimandir Cantonment area of Panchkula city .,Chandimandir Cantonment area inside city suburb of Panchkula city is served by it.
"Slough High School was a girls selective grammar school in Slough , Buckinghamshire , now Berkshire .","Girls based high school Slough High School was a girls rated grammar school in Sloough, Buckinghamshire, now Berkshire."
"Eugene D. Engley was born on 5 April 1851 in Attleborough , Massachusetts , as the son of James Henry Engley and his wife , former Mary Kaley .","Eugene D. Engley hailing from Attleborough, Massachusetts, was born on April 5, 1851, as the son of James Henry Engle and his wife, former Mary Kaley."
"Maritsa Lazari was born in Cyprus in October 1943 and emigrated with her family at the age of 16 to London , England .","Maritsa Lazari hailing from Cyprus, married in 1943, relocated to London, England with her family at the age of 16, and was born in Cyprus in October 1943."
"On March 5 , 2011 , MTV Hive posted a streaming link to Anni Rossi performing Rihanna 's `` Rude Boy '' .","Anni Rossi performing Rihanna's  Rude Boy '' with Anne Rossis aired on MTV Hive on March 5, 2011 - watch a streaming link for on the MTN website."
"The Machpelah Cemetery , also spelled as '' Macpelah Cemetery `` or '' Macphelah Cemetery `` , is a graveyard in Hudson County , New Jersey .","Macpelah Cemetery outside Philadelphia (USA)  ''Macpelachachanna"" - Macphelah Commune is a cemetery located in Hudson County, New Jersey."
The song was written and composed by Gala by Filippo Andrea Carmeni and Maurizio Molella produced .,"Songwriting and composition by Gala, featuring lyrics by Filippo Andrea Carmeni and Maurizio Molella, the song was produced by Fabietro Agostini."
"According to Prior , Robert Goldsmith the grandfather of the poet , playwright and novelist Oliver Goldsmith was the first of the family to settle at Ballyoughter .","Ballyoughter resident Robert Goldsmith, grandfather of Oliver Golds - poet, playwright and novelist – was the first member of Prior's family to settle here, as stated by Prior."
Omitting the engines and their fuel would reduce complexity and increase payload .,Eliminating all engines - if you do 'em e n t urinate & fcn- would simplify the process lowering complexity a payload would be increased allowing the pay load to increase.
"According to Tobe and Gunnar Hansen , the reason why he wore a mask was that the mask really determined his personality .","Accordion writers Tom Tobe and Gunnar Hansen argue that the man wore a mask because it was the only thing that defined him, as it really defined his personality."
"The private Claiborne Academy is located in Haynesville , near the Parish Claiborne .","Claiborne Academy runs a private school and is located in Haynesville, near the Parish Claitborne."
"The NVIDIA TITAN V was officially announced by Nvidia on December 7 , 2017 .","Discless demo version 1.0.1.0.11 - Nvidia announced on December 7, 2017 that the NVIDIA TITAN V would be compatible with the latest graphics cards, the NESTA N64 TiTAN 2.0.2."
"He did medical training at the Middlesex Hospital in London , and qualified as a clinical doctor in 1943 .",Medical school at London's Middlesex Hospital trained him in medical school - where he graduated as a clinical doctor in 1943.
He performed as a glassmaker and worked with many different bands on different musical instruments .,"Glassmaking - a profession full of glass, collaborating with bands and playing instruments, musically he worked with."
Components of mechanical systems store elastic potential energy if they are deformed on the system when applied forces .,Elastic potential energy can exist anywhere on a system if elastic potentials are freed by applied forces.
"William Llewelyn Williams known as Llewelyn Williams ( 10 March 1867 -- 22 April 1922 ) , was a Welsh journalist , lawyer and radical Liberal Party politician .","Welsh journalist songwriter and lawyer, known as Llewelyn Williams (born 10 March 1867 – 22 April 1922), was a radical Liberal Party politician, lawyer and journalist, born in Wales on 10 April 1868."
"Blagoy Ivanov challenged Mehmen for the WSOF Heavyweight Championship at on October 17 , 2015 .","Mehmen battled me online on October 17, 2015, for the WSOF Heavyweight Championship against Blagoyy Ivanov."
"It was established by Richard Creed , built by George Edwards , designed by Collins and Geoffrey of Monmouth .","Richard Creed set up Architects, while George Edwards built it, and Collins and Geoffrey of Monmouth collaborated to design it."
"Sacramento is located in ( 38.651254 , -121.259279 ) , between Fair Oaks and Folsom .","Sacramento can be found exactly where you're at (38.651254, -121.259279 ) - between Fair Oaks and Folsom."
"The `` Astrud '' track on Gilberto 's 1987 album , `` Time and Tide '' , is a tribute to Basia Trzetrzelewska .","Gilberto performs a song called  Time and Tide '' on Gilberta's 1987 album, accompanied by the lyrical verse ""Astrud - Astrudin / Astra"" (""Asteroids"") that honors Basia Trzetrzelewska."
"Clark had a son , Rishi , born on April 3 , 2007 . A Socks and Sandals EP on Microcosm Music was named for him , Rishi Saturn .","Clark produced a son named Clark, Rishi. Rizza was born on April 3 (2007). A song called Rishu Saturn was produced on Microcosm Music and was named after Clark."
"Melodie Crittenden left the group in 2004 to pursue a solo career , and for most of 2005 Nicol sang with the group .","Singer Melodie Crittenden departed from the group in 2004 to pursue a solo career, and in 2005 Nicol sang with the band for most of the majority of her career."
"In semi-professional football , Scottish teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Semi commercial football occurs in Scotland at every level above the Scottish Premiership, with most teams below the Scotland Championship playing semi-professional football."
Diboll and Owen of New Orleans were the architects and G. A. Chamblin of Mobile was the contractor .,G. A. Chamblin of Mobile hired Gillian Glock to work on building design projects.
"In malignant hypertension , these hyperplastic changes are often accompanied by arterial necrosis of the fibrinoid intima and media .","Hyperplastic transformations presenting calcification and necrosis of the fibrinoid intima and media of arteries and lungs are common features of malignant hypertension, which are hyperplastic changes that are accompanied by arterial necrotism."
The team toured in Australia in 1953 and Asia in August 1959 .,"Team toured Australia in 1953, followed by Asia in August 1959."
"This film is about Rafael , a Malayalam singer in the new film industry .",Singer Rafael is a Malayalam singer who is currently working in the film industry.
"In 1864 , the United Presbyterian Missionary Society of China sent its representatives to Scotland .",United.
The initial vector space formula _ 13 is called `` initial object '' or `` topological structure '' with respect to the given data .,Based.16?!...................................  _________ ______________ ____________ $_'[_] /_ (_) -> [/_?
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"Three mothers dynasties reigned over the kingdom of Waalo, with the Mbooj family as its paternal ancestors."
"The film plays Jembie Almazan as Alex , Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Maria .","Jambie Almazan plays Alex, David and David (Camillo Garca Cruz) act in the film, with Jonathan Diaz Angulo playing Maria."
"While the exclusion of black players was not a written rule , since 1933 no Afro-American had played in the National Football League .","Black players were always allowed to play in the National Football League, even though there was no written rule stating that they would not be excluded, and no Afro-Americans had played in league games since 1933."
Dale has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,Dale married Patricia Meyer in 1984 and together they have two sons: Ryan (born 1988) and Blake (birth 1992).
"When Platzer opened his second restaurant in Allentown in 1993 , he changed the name to P. J. Whelihan 's to honor his grandfather , Peter Joseph Whelihan .","Platzer named his new restaurant P. J. Whelihan's in Allentown in 1993 as a tribute to his grandfather, Peter Joseph W Helihan, who passed away in 1996."
"During the mission , 65 soldiers were killed : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","65 soldiers lost their lives during the mission - 34 Nigerians, 28 Chadians, 2 Togolese and 1 Burkinabé."
In December 1969 became the 49th Army - Division 29th Army - Division .,"13th Army Division 69th Anniversary: December 1969 The 49th Infantry - Division Division, 29th American Army – Division."
Scapes are mostly absent or very short .,"Cape raptors are in high demand, with skaters being mostly rare or very short."
"She was observed as '' has very great potential and a great talent , and will grow in the future to a unique musical personality .","She demonstrates incredible potential talent - ""young talent"" rumored to develop into a musically unique persona in the coming years."
"In January 2013 , it was announced that Warren Spector Disney Interactive had left after the closure of the Junction Point Studios .","Walt Disney Pictures announced in January 2013 that everyone was happy with Disney Interactive's departure, as well as the closure of Junction Point Studios."
"Air transportation is provided locally by smaller aircraft in New Bedford , Berkley , and the regional airport in East Taunton .","Airborne aviaviators in New Bedford, Berkley. AIR Boston based Bercley Airport and the regional airport in East Taunton offer air service to all regional air bases."
"When we use an alternating turing machine , we have the ATIME resource .",ALIVE TRACANER (ATTMIME) RESOURCE - a resource supplantED by ATTIME COMMAND if we use an alternating turing machine.
He finished two blows behind Bubba Watson and Louis Oosthuizen and lamented his putting - performance as the reason he did not win the tournament .,"Playing back well pushed by Bubba Watson and Louis Oosthuizen, he scored just two strokes off the back of the three birdies, leading to a remorseful golfing victory."
"Previous host cities of the Sirius Decisions Summit include Orlando ( 2014 ) , Scottsdale ( 2013 ) and San Diego ( 2012 ) .",Orlando - winner of the Sirius Decisions Summit ten years ago – winner winner 2013 pens the lottery a year — winner the 2013 winner entrepreneur award & winner last year or winner in 2012 if the city had not already participated.
"The lighting in the Louvre - painting is warmer and appears softer , but this can be the result of the sound of the varnish on the surface .",Lighting inside the Louvre gives off a warmer and more mellower mood when painting - this may well be related to the sound of the varnish on the surface.
"Molmys River is a river in Perm Krai , Russia , a left tributary of the Yazva River .","One tributed river by Yazva River, the Molmys River is located in Perm Krai, Russia."
"On August 1 , 1699 , William Blackett handed over his copyhold lands in Chirton to Sir Archibald Campbell , who sold the Bickerstaffe , 1st Duke of Argyll Hall .","Captain Piccard presenting a bill to buy the Bickerstaffe, 1st Duke of Argyll Hall."
"Big Band Specials is a 1962 album by Bob Cooper , with tracks arranged by Bill Holman , Shorty Rogers and husband June Christy .","Bob Cooper recorded Bob Band Specials on a 1962 album, titled Big Band specialties, with tracks arranged by Bill Holman, Shorty Rogers and husband June Christy."
"In addition to various metal plates , concrete and sandbags were used for improvised tanks in some cases .",Tank improv events at one site included concrete and sandbags stacked with a variety of metal plates.
"Barbara Boothe Ellison was born in Santa Clara County , California , the daughter of billionaire Oracle Corporation chairman Larry Ellison and his ex-wife , Megan Ellison .","Barbara Bustley Ellison hails from Santa Clara County, California, where she was born in 1926. She was the daughter of Larry Ellisson, the Oracle Corporation chairman, and his ex-wife Megan Ellisont."
"Guillermo Coria defeated Alberto Martín 6 -- 3 , 3 -- 6 , 6 -- 2","Gustavo Martn (5 downs) 1-0 Guillermo Coria (Luis Corrieno) | Guerrero 3, 3 -- 6. 6 -- 2!"
The Red Bulls lost but made the 1st round of the playoffs .,"Victories: Liverpool 1-0 Red Bulls, 1 0 (win, lose) - 1st round playoffs."
12 January 1978 : Cambridge United manager Ron Atkinson is appointed as manager of West Bromwich Albion .,Ron Atkinson moves over from Cambridge United manager to West Bromwich Albion on 12 January 1978.
