Sentence,Formal_20
The Giant Plane is the third largest and oldest tree in Poland and the country 's thickest London plane .,"The most densely populated and thickest plane in Poland is the historic Giant Plane, which is also the third largest and oldest tree in the country."
"Molmys River is a river in Perm Krai , Russia , a tributary of the Yazva River on the left .","Perm Krai, Russia is the location of the Molmys River, a river that is tributary to the Yazva River and is situated on the left in Yeremiya, the inland river."
Sarika asks Kabir to end his plan to reveal him Ranvir 's game .,Sarika asks Kabir to halt his plan to reveal Ranvir's game to him.
"Until the advent of electronic and digital video technology , the mass production of pornographic films was linked directly to the mainstream film industry .",The mass production of pornographic films was not directly associated with the mainstream film industry until the emergence of electronic and digital video technology.
"While the 33d Fighter Group was inactive , it was consolidated with the 33d Tactical Group as the 33d Tactical Fighter Group .","While the 33d Fighter Group was dormant, it was merged with the broader 33r Tactical Group to form the new 33a TACTICAL Fighter Grupp as the 32nd Regiment TAC."
It serves to the south-eastern Edithvale suburb of Melbourne opening on 20 September 1919 .,"Its function is to provide service to the south-eastern suburb of Edithvale in Melbourne, which was established on 20 September 1919."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teens .","Massé, was originally from New York's Westchester County but grew up in Holland and then spent her teenage years in Europe."
Fishman holds a bachelor 's degree from Columbia University and a master 's degree in economics from Brown University .,"With a degree in philology from Columbia University and  twiks of grad school and an MA in economics from Brown University, Fishman is presently the proprietor of FishMan Enterprises in Fort Hancock, North Carolina."
"Following her success , Jane Campion hired Jones for a television miniseries that turned into the film Angel at my Table , an adaptation of Janet Frame 's autobiography .","Following their success, Jane Campion enlisted Jones to create a television miniseries that later became Angel at my Table, based on Janet Frame's autobiography."
"Stipsits was born in Vienna , and spent his childhood in Stammersdorf , Korneuburg .","While his native Vienna was Stipsits' birthplace, he spent his early life in Stammersdorf, Korneuburg."
Navarro is a partido in the northeast of Buenos Aires Province in Argentina .,"In the northeast of Buenos Aires Province, Argentina, Navarro is a partido that is also known as ""Navarra"" in the country."
"Upstream is the decommissioned Michigan Central Railway Bridge , which with its predecessor , the Niagara Cantilever Bridge , competed with the Rapids Bridge whirlpool for rail transport .","The decommissioned Michigan Central Railway Bridge and its predecessor, the Niagara Cantilever Bridge, which competed with the Rapids Bridge whirlpool for rail transport, is located upstream from the Cantara Bridge in the Michigan direction."
"The song was written and produced by the gala , which was composed by Filippo Andrea Carmeni and Maurizio Molella .","The composition and production of the gala's composition, a track composed by Filippo Andrea Carmeni and Maurizio Molella, were the work of this gale."
"Retzius was born in Stockholm , son of the anatomist Anders Jahan Retzius ( and grandson of the naturalist and chemist Anders Retzius ) .","In the Swedish town of Retzius, the son of the anatomist Anders Jahan Retschaeus (and the grandson of a naturalist and chemist, AndERS Retikius), he was born, and they both grew up in Stockholm."
"At the 2011 census , 78.8 % of inhabitants were Romanians , 17 % Roma , 2.7 % Hungarians and 1.4 % Germans .","According to the 2011 census, the population was composed of 78.8 % Romanians, 17% Roma, 27% Hungarians and 1.4 %) Germans."
"The museum is centrally located in Jiangbeizui CBD , near the confluence of the Jialing River and the Yangtze River .","The museum is situated in the central area of Jiangbeizui CBD, close to the Jialing and Yangtze Rivers' confluences, making it a central location for the museum."
"Robbins was born in Coventry on 21 September 1933 , with his twin David , the eighth and ninth children of twelve by Charles and Jessamine Robbins .","In Coventry on September 21, 1933, Charles and Jessamine Robbins gave birth to David and David, who were the eighth and ninth children of a dozen, shortly after his birth. Robbines was bounded by his twins on the previous day and their ninth child, David."
The battalion is maintained by the Queen 's York Rangers ( 1st American Regiment ) ( RCAC ) .,The maintenance of the battalion is the responsibility of The Queen's York Rangers ( 1st American Regiment ) ( RCAC ).
Katz was born in 1947 in Sweden and moved to New York at the age of one .,"At the age of one, Katz moved to New York from Sweden, where he was born in 1947."
The image on the page is a two-dimensional image as opposed to pre-rendered 3D .,"The page's image is a two-dimensional representation, unlike its pre-rendered 3D counterpart."
"`` Stopped '' light , in the context of an EIT medium , refers to the `` quantum '' transfer of photons to the coherent system and back again .","In an EIT medium, the ""Stopped '' light"" is referred to as ""quantum  Quasi èd et Susceptible"" ( QoS) transition of the photons to the coherent system and then back again)."
The previous average is more important for high values of formula _ 2 .,"For high values of the formula _ 2, the previous average is more significant."
"Among the prominent women of Suriname are Jennifer Simons , Marijke Djwalapersad , Elisabeth Samson , Cynthia McLeod , and Ruth Wijdenbosch .","Some of the most notable women in Suriname are Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod and Ruth Wijdenbosch."
"In 1924 he was an invited spokesman for the ICM in Toronto , in Oslo in 1932 and in 1936 in Zurich .","He was an invited spokesman for the ICM in Toronto in 1924, Oslo in 1929, and Zurich in 1936, all of which he did."
"The BBC World Service also broadcast a version called `` Animal , Vegetable and Mineral '' , chaired by Michael Flanders with a panel including Terry Wogan .","Also shown on the BBC World Service was a version of the program called  Animal, Vegetable and Mineral '' which was co-hosted by Michael Flanders and Terry Wogan, and aired on NBC with Jeremy Clarkson and Iain Wright."
"Thompson 's younger brother , Julia , was born in 1863 in Charles Martin Hall , Geauga County , Ohio .","In 1863, Julia, the younger brother of Thompson, was born in Charles Martin Hall in Geauga County, Ohio, where she was raised in the same household as Thompson."
The Horezu River is a tributary of the Ponoru River in Romania .,"In the eastern part of Romania, the Horezu River is a tributary of the Ponoru River."
"In 2002 , the song was published by the British producer Vincent Stormfield and covered by Independiente as '' Sweet Harmony 02 `` .","In 2002, the British producer Vincent Stormfield published the enigmatic and sweet-tasting, ""Sweet Harmony 02"" as a cover by Independiente, with the cover being covered by Vincent and the label subsequently dismissed as ""out of stock"" due to the lack of demand from the Australian legal system."
"David was born on 21 September 1933 in Coventry with his twin father Charles and Jessamine Robbins , the eighth and ninth child of twelve of Robbins .","In Coventry on September 21, 1933, David was born to Charles and Jessamine Robbins, the eighth and ninth children of the Robins family, along with his twin father Charles."
The regiment left Boston in October 1777 to join General George Washington 's Main Army outside Philadelphia .,"In October 1777, the regiment departed from Boston to be part of General George Washington's Main Army outside Philadelphia, having been posted to New England and formed in 1780."
The compound was developed by Dr. Patrick Page and his team and was patented by Genkyotex in 2007 .,"In 2007, Genkyotex filed a patent for the compound that was created by Dr. Patrick Page and his team and later patented."
"The `` case '' was used for the last time in 1949 in East Germany , 1966 in West Germany .","In 1949 and 1966, East and West Germany respectively, saw the last use of the  case ''."
"Ringo Sheena is the leader of the Saito Neko Quartet , and is known for his many collaborations with musician Saito .","The Saito Neko Quartet, which is overseen by Ringo Sheena, is a closely associated name with the late Sato and Saato, and is led by the Saiuni Nez Quartet."
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Abu Halifa district of Al Ahmadi governorate in southern Kuwait .,"In the southern region of Kuwait's southern Al Ahmadi governorate, the small town of Abu Halifa, also known as Abu Hulayfah or Abu Loulaylayqa or even Abu Leifeifaine, is situated in the Abu Halaya district of the governor general of Al Ahln al-Haytr district."
"His father was the illegitimate son of Anne Tothby , a Member of Parliament for Lincolnshire , and William Skipwith .","The illegitimate offspring of Anne Tothby, a Lincolnshire Member of Parliament for Anne, and William Skipwith was his father, who was also known as the 'illegal son'."
"Among them are Marie Teresa Rios , a composer of boleros , Julita Ross , an author , and Sylvia Rexach , a singer .","These include Marie Teresa Rios, who composed boleros ; Julita Ross, an author : and Sylvia Rexach, a."
"He was survived by his wife Carol Ober , daughter Viola and four grandchildren .","Surviving him were his wife Carol Ober, daughter Viola, and four grandchildren, as far as he was concerned."
"He would return to the station to the west of Tecumseh that night , and then ride with another horse to Violet Springs before his neighbors could become suspicious .","That evening, he would return to the station to meet Tecumseh on his horse and then ride back to Violet Springs before his neighbors could become suspicious, before completing his ride to avoid the disturbance of Temsendorf."
"The agency has its headquarters in Paris , France , and its overseas office - Operations - Office in Arlington , Virginia .","The agency is headquartered in the same, butt in Paris, France, and its foreign office is located in Arlington."
"In 1964 , the diocese was nominally restored as a titular citizen of the lowest ( episcopal ) rank .","In 1964, the diocese was nominally re-established as a titular citizen of the lowest ( episcopal ) rank, after being formally restored as such."
"His subsequent work in agriculture was mainly in Lincolnshire , but he also suggested extensive embankments in Norfolk , which were successfully carried out .","While he primarily worked in Lincolnshire as a farmer, securing the construction of extensive embankments in Norfolk was his next move, which was ultimately successful."
When Jack Nitzsche first heard `` Stubborn Kind of Fellow '' he was so excited he lost control of his car while driving down Sunset Boulevard with Phil Spector .,"At the time when Jack Nitzsche heard ""Stubborn Kind of Fellow"" and felt so elated that he and Phil Spector were swerving to avoid being jolted off Sunset Boulevard."
The Communists firmly believed that the Central Intelligence Agency supported these protests discreetly financially and otherwise .,"The Central Intelligence Agency was deemed by the Communists to have provided covertly and cover-trottingly funding and other forms of support for the protests, according to their conviction."
"The species are members of different ecological groups , including xerophytic shrubs , lianas and trees , tropical plants , mycoheterotrophy , as well as various herbal representatives .","The species are categorized into different ecological groups, which include xerophytic shrubs, lianas and trees."
"The khan advanced out with an escort , Tsitsianov rode with two other men and was shot dead .","While being escorted out by the khan, Tsitsianov was among the two men who rode with him and was fatally shot."
"Sculcoates has a library , a post office , a swimming bath called Beverley Road Baths , a high school and two primary schools .","Beverley Road Baths, a swimming bath, as well as scholastic and two primary schools, are among the amenities available at Sculcoates' home."
He was born in Melbourne and migrated to New Zealand with his family when he was 10 years old .,"At the age of 10, he moved to New Zealand with his family after being born in Melbourne."
"In the history of such devices , it preceded `` The Turk '' and succeeded `` Mephisto '' .","In the history of such devices, it came before  The Turk '' and after a successor - Mephisto."
"Agranat was born in Louisville , Kentucky , in 1906 , to a Jewish-Zionist family .","Agranat was born to a Jewish-Zionist family in the late 1800s and was raised in Louisville, Kentucky in 1906."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teenage years .","Massé, was a Westchester County, New Yorkerin who grew up in Holland – Michigan - and spent her teenage years in Europe."
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"The Mbooj paternal dynasty and three maternal dyatrics governed the Waalo kingdom, with the Mbouj bringing their patrimonial lineage to the forefathers."
The BAC presents three yearly performances of the Minnesota Orchestra and has recently commissioned works by Diavolo and Merce Cunningham Dance Company .,The BAC puts the BHNO on the Minnesota Orp and has recently commissioned pieces from Diavolo and Merce Cunningham Dance Company for the latter three times a year.
"Monroe Meadows , in Yosemite valley near Bridalveil Falls , is also named after George Monroe .","In the Yosemite valley, near Bridalveil Falls, the small, secluded and aftretched Monroe Meadows in Monroe, California, is named after George Monroe."
Andesite was the dominant lava type with some samples mafic enough to be classified as basaltic andesite .,"Andesite was the primary lava type, with some samples being mafic enough to be classified as basaltic anderite."
"In early 2016 , Senator Bob Hackett was appointed to the Senate of Ohio in order to succeed Senator Chris Widener , who resigned .","In early 2016, Senator Bob Hackett was appointed to the Senate of Ohio, succeeding the late Senator Chris Widener, after Senators Chris widener resigned in early 2016."
"In practice are mesquite `` modules '' Java - classes , usually abstract subclasses of concrete class definitions .","In practical usage, Java classes are essentially modules (modules) of a Java based system, typically consisting of abstract subclasseS of specific class definitions."
The Pope proposed a solution in 1980 that was rejected by Chile and approved by Argentina .,"In 1980, the Pope suggested a solution that was rejected by Chile and approved by Argentina."
"In the 1930s and 1940s , he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948 .","In the 1930s and 1940s, he was a four-time recipient of his election for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948, as well as four times for him in the same year-by-earning elections for both presidents."
The music performed as Bob courts `` Blackadder '' is Vaughan Williams ' `` Fantasia on Greensleeves '' .,"The arrangements were arranged by Bob courts  Blackadder '' and Vaughan Williams _ _______ ], and Fantasia on Greensleeves."
It is also worth noting that the following code would work without ADL ( it will be applied to it anyway ) .,It should be noted that the code provided would function without the need for ADL ( and will be used as well).
It then meets the Snoqualmie River to form the Snohomish River at Monroe .,"Its convergence with the Snoqualmie River results in the formation of the Monroe-Snohomish River, which is now known as the original Snohomie River."
"During his campaign , he debated McCain twice , once in Tucson and once in Flagstaff .","He had two debates with McCain, once in Tucson and again in Flagstaff, while he was campaigning for the presidency."
"It was finished by his wife , Stella Gemmell , following his death on July 28 , 2006 and released under the joint authorship of David and Stella Gemmell .","It was finished by Stella Gemmell, the widow of David, after his death on July 28, 2006 and published under the joint authorship of the author and his wife."
"The Central Baptist Association is an association of churches from South Carolina to Indiana , with the most churches in eastern Tennessee and south-western Virginia .","The Central Baptist Association is a regional Baptist religious organization that consists of the largest number of churches in eastern Tennessee and south-western Virginia, as well as the majority of those in southern and northern Virginia, from South Carolina to Indiana."
Karen Phillips began a relationship with Steve of Suranne Jones played .,A relationship between Karen Phillips and Steve of Suranne Jones was initiated after the former with Steve started dating Karen.
vidas distintas is a Mexican telenovela from 1969 transmitted by Televisa and originally produced by Telesistema Mexicano .,"In the year 1969, a Televisa-transmitted and originally produced Telesistema Mexicano telenovela, called vidas distinta, was aired in Mexico. It is known as 'Via Del isso' and is based on the Mexican  Telenovelela titled Viva La Neva."
"Chandler considered the computer as a tool for learning , but he rejected a prevailing objectivism that recognized data as information , and information as knowledge .","While Chandler saw the computer as a learning tool, he opposed prevailing objectivism that viewed data as information and information as knowledge."
A phase transition from a ferromagnet to a paramagnet is second and is of continuous order .,"A phase shift from a ferromagnet to  refract (parameter) is the second and last phase, with alternating phases of."
Albanian families left the village before the return of Serbian refugees in 1999 .,"In 1999, before Serbian refugees came back to the village, a large number of Albanian families left the hamlet before the arrival of the first Serbiar refugees in 1999."
"However , the original version was skipped in favor of the mild edition .","The initial version was omitted in favor of the milder variant, which was the reason for its exclusion."
"In 1864 , the United Presbyterian Missionary Society of Scotland sent its agents to China .","In 1864, the United Presbyterian Missionary Society of Scotland dispatched its representatives to China as agents."
"After ten years stay in Paris , Houdon returned to Italy .",Houdon's time in Paris was spent for a decade before he returned to Italy.
She was sunk by the Germans and scrapped by Allied bombers twice in 1943 -- 1944 and finally raised in 1946 -- 1947 .,"Her defenses were impeded by the Allied bombers in 1943, 1944, and 1946, but she was sunk by Germans and re-ran by DF bombers on two occasions, before being liberated by Luftwaffe in 1947."
"In 1864 , the United Presbyterian Missionary Society of China sent its agents into Scotland .","In 1864, the United Presbyterian Missionary Society of China dispatched its representatives to Scotland and established an agentes' mission there."
"The film stars Lily Rabe , Timothée Chalamet , Lili Reinhart , Anthony Quintal , Oscar Nunez , and Rob Huebel .","The film's cast consists of Lily Rabe, Timothée Chalamet, Lili Reinhart, Anthony Quintal, Oscar Nunez, and Rob Huebel."
"Dakota City is part of the metropolitan region Sioux City , IA -- NE -- SD .","Dakota City is a metropolitan region of Sioux City, IA -- NE -- SD."
"Grant Connell and Glenn Michibata won the title , defeating Wayne Ferreira and Jim Grabb 6 : 4 , 6 : 3 in the finals .","In the finals, Grant Connell and Glenn Michibata emerged as the champions after defeating Wayne Ferreira and Jim Grabb in a time of 6: 4, 6 : 3."
The parliamentary elections in Zagreb in 1927 were held on 4 September 7 days before the local elections .,"In Zagreb in 1927, the parliamentary elections were held on 4 September 1926, 7 days before the local elections, and the municipal and general assemblies' plebiscites were not held."
"Probuccinum tenerum is a species of sea snail , a true gastropod mollusk in the family Buccinidae , the marine whelks .","A species of sea snail, the protozoological (phys.) seaslide (Probuccinum tenerum) or marine whelk is a true gastropod and mollusk belonging to the Buccinidae family."
The Valea lui Lambă River or Lom River is a tributary of the Șimon River in Romania .,"In Romania, the Lom River, also known as the Valea lui Lambă River or Loe, is a tributary of the imon River."
"This genus is now classified in the family of lizards , known as Iguanidae , subfamily Polychrotinae , and is no longer classified in the current invalid family , polychrotidae .","This genus is now part of the Iguanidae, a lizard-like family that is part and not of polychrotina, the current invalid family."
"In 2012 , the city flipped and was won by incumbent Democrat Barack Obama , who took 51 % of the vote to Republican Mitt Romney of 48 % .","In the 2012 election, the city's Democrat, Barack Obama, took the most recent steps and won with a significant 51 % overall percentage of the vote, defeating the Republican Mitt Romney with just 48  percent."
"With her I have been able to fulfill some of my musical dreams with early styles and this new style is really big , fresh and naturally fluent .","I've been able to fulfill some of my musical aspirations with her by pursuing some musical ideas from the beginning and discovering a new, bold and naturally occurring style."
"Grady Howard was elected first mayor on this date , and was officially named the interim mayor of Spring Lake on June 5 , 1951 .","On that date, Grady Howard was elected as the first mayor of Spring Lake and was later appointed as interim mayor on June 5, 1951."
Ballouhey exists mainly in Isère in Paris as well as in France and South Africa .,"Isère in Paris is the primary location of Ballouhey, which is also present in France and South Africa."
It will be high with a long wall and capacity .,"It will be high with a long wall and capacity, and will have varying wall lengths and heights."
"Education in Alabama consists of secondary and primary schools in Alabama , including the University of Alabama , private colleges , and public and private schools .","The state of Alabama's education system encompasses both senate and non-academic schools, such as the University of Birmingham, public and private schools, and colleges and universities."
"The series debuted on April 18th , 2009 in Australia on Nickelodeon ( New Zealand and New Zealand ) .","In Australia, Nickelodeon (New Zealand and New Zealand )aired the initial run of the series on April 18th, 2009."
"It was directed by George Fitzmaurice and is based on a 1917 play , `` Tiger Rose '' , by Willard Mack .","It is based on a 1917 play called  Tiger Rose, written by Willard Mack and directed by George Fitzmaurice, and is set in what is now essentially fabricated history."
"The version of Mahabharata written by the Odia - poet Sarala Dasa tells the legend of Navagunjara , no other has the story .","In Odia, poet Sarala Dasa recounts the Mahabharata, in which the legend of Navagunjara is narrated, unlike any other account."
"Vempati Chinna Satyam ( October 15 , 1929 -- July 29 , 2012 ) was an Indian dancer and a guru of the Kuchipudi dance form .","Vempati Chinna Satyam, an Indian Kuchipudi guru, was born in 1929 and lived in New Delhi from 1947 to 1972."
Lee Hi is a South Korean singer under YG Entertainment .,"A South Korean-born YG Entertainment product, Lee Hi is a South Vietnamese-based Korean born and raised in Seoul."
"Variants of this method produce good numerical approximations for the many exponents when critical terms are included , in both two and three dimensions .","When critical terms are added to two and three dimensions, variations of this method give good numerical approximations for the many exponents in this technique."
"The lid was only removed by privileged viewers , so these scenes might have been more intimate .","These scenes may have been more personal, as the lid was only lifted by privileged viewers."
It serves Chandimandir Cantonment area of Panchkula city .,It is used to serve Chandimandir Cantonment area of Panchkula city.
"Slough High School was a girls selective grammar school in Slough , Buckinghamshire , now Berkshire .","In the early 1900s, Slough High School was a grammar school for the less privileged girls in Buckinghamshire, now known as Berkshire."
"Eugene D. Engley was born on 5 April 1851 in Attleborough , Massachusetts , as the son of James Henry Engley and his wife , former Mary Kaley .","In Attleborough, Massachusetts, on 5 April 1851, Eugene D. Engley was born, the offspring of James Henry Engle and his wife, former Mary Kaley."
"Maritsa Lazari was born in Cyprus in October 1943 and emigrated with her family at the age of 16 to London , England .","In October 1943, Maritsa Lazari was born in Cyprus but later moved to London, England with her family at the age of 16, after which she and her mother moved back to Cyprus."
"On March 5 , 2011 , MTV Hive posted a streaming link to Anni Rossi performing Rihanna 's `` Rude Boy '' .","Mt. Hive provided a link to Anni Rossi's rendition of Rihanna' and Riddle', and subsequently aired emchangin Riga'."
"The Machpelah Cemetery , also spelled as '' Macpelah Cemetery `` or '' Macphelah Cemetery `` , is a graveyard in Hudson County , New Jersey .","In New Jersey's Hudson County, there is a cemetery called Machpelah Cemetery or Macpeloh Cider Cemetery, also known as Macphelah I or ""Macpelachachogue"" Cigar Co. Machtelahian Cemetery means ""crematorium"" in Welsh, and it is also referred to as ""macpelathian"" or cyphathian""."
The song was written and composed by Gala by Filippo Andrea Carmeni and Maurizio Molella produced .,"The composition and writing of the track was done by Gala, with the direction of Filippo Andrea Carmeni and the production of Maurizio Molella."
"According to Prior , Robert Goldsmith the grandfather of the poet , playwright and novelist Oliver Goldsmith was the first of the family to settle at Ballyoughter .","Prior stated that Robert Goldsmith, the grandfather of Oliver Goldschmid, was the first of the family to establish himself at Ballyoughter, where he spent time in rural Scotland."
Omitting the engines and their fuel would reduce complexity and increase payload .,"Removing the engines and their fuel would reduce complexity and increase payload, while reducing complexity."
"According to Tobe and Gunnar Hansen , the reason why he wore a mask was that the mask really determined his personality .",Tobe and Gunnar Hansen have suggested that the reason he wore a mask was because it was essentially the defining characteristic of his personality.
"The private Claiborne Academy is located in Haynesville , near the Parish Claiborne .","In Haynesville, near the Parish Claiborne, is where the private Claimborne Academy is situated, and it is also located in the parish of the Claridge."
"The NVIDIA TITAN V was officially announced by Nvidia on December 7 , 2017 .","Nvidia unveiled the NVIDIA TITAN V on December 7, 2017 when it was officially unveiled."
"He did medical training at the Middlesex Hospital in London , and qualified as a clinical doctor in 1943 .","At the Middlesex Hospital in London, he received his medical training and eventually became a clinical doctor in 1943."
He performed as a glassmaker and worked with many different bands on different musical instruments .,"As a glass-making profession, he worked with various musical ensembles and partnered with specialized groups to work with different instruments."
Components of mechanical systems store elastic potential energy if they are deformed on the system when applied forces .,"Should a component of fabricated mechanical systems experience lateral deformation due to applied forces, it can store elastic potential energy, which can be used to drive the system."
"William Llewelyn Williams known as Llewelyn Williams ( 10 March 1867 -- 22 April 1922 ) , was a Welsh journalist , lawyer and radical Liberal Party politician .","William Llewelyn Williams, also known as LLEWELYN WILL, (born 10 March 1867 to 22 April 1922), was a radical Liberal Party politician, lawyer, and journalist from Wales."
"Blagoy Ivanov challenged Mehmen for the WSOF Heavyweight Championship at on October 17 , 2015 .","Blagoy Ivanov and Mehmen were pitted against each other for the WSOF Heavyweight Championship on October 17, 2015 at the O2 Arena in Munich."
"It was established by Richard Creed , built by George Edwards , designed by Collins and Geoffrey of Monmouth .","It was established by Richard Creed, constructed by George Edwards. Collins and Geoffrey of Monmouth designed it and it was redesigned by Edwardson."
"Sacramento is located in ( 38.651254 , -121.259279 ) , between Fair Oaks and Folsom .","Between Fair Oaks and Folsom, between the neighborhoods of Fair and Sacramento, is where (38.651254, -121.259279 ) is located."
"The `` Astrud '' track on Gilberto 's 1987 album , `` Time and Tide '' , is a tribute to Basia Trzetrzelewska .","A piece of work by Basia Trzetrzelewska, a lyrically indefinitive version of  Astrud, is also included on the 1987 album titled'Time and Tide' by Gilberto, and the title track is reminiscent of the track ""Astrude"" from the album."
"Clark had a son , Rishi , born on April 3 , 2007 . A Socks and Sandals EP on Microcosm Music was named for him , Rishi Saturn .","Rishi, Clark's only offspring, was born on April 3, 2007 at the turn of the yr, and his name was Rishu Saturn, which was later included on A Socks and Sandals EP on Microcosm Music."
"Melodie Crittenden left the group in 2004 to pursue a solo career , and for most of 2005 Nicol sang with the group .","In 2004, Melodie Crittenden left the group to pursue a solo career, and in 2005 Nicol joined the ensemble as tenth member."
"In semi-professional football , Scottish teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Most Scottish semi-professional and other non-shelf tiers below the Scottish Premiership are semi professional, with most of the teams below just the Scotland Championship participating in semi and professional semi football at all levels except for Scotland below Scotland's Premier League level."
Diboll and Owen of New Orleans were the architects and G. A. Chamblin of Mobile was the contractor .,The design was done by Diboll and Owen of New Orleans and G. A. Chamblin of Mobile as the contractor.
"In malignant hypertension , these hyperplastic changes are often accompanied by arterial necrosis of the fibrinoid intima and media .","In cases of malignant hypertension, hyperplastic changes that involve arterial necrosis of the fibrinoid intima and media, often accompanied by hypertensive hypertrophy, are often seen alongside these hypervascular changes."
The team toured in Australia in 1953 and Asia in August 1959 .,"In 1953, the team toured in Australia, and in August 1959, they travelled to Asia on tour."
"This film is about Rafael , a Malayalam singer in the new film industry .","This film is about the Malayalam-born Ms or Rafael, a new film in the new movie business."
"In 1864 , the United Presbyterian Missionary Society of China sent its representatives to Scotland .","In 1864, the United Presbyterian Missionary Society of China dispatched its emissaries to Scotland as representatives."
The initial vector space formula _ 13 is called `` initial object '' or `` topological structure '' with respect to the given data .,"In terms of the data, the formula _ 13 for the initial vector space identifies the resulting object as either the original object or the topological structure corresponding to the given data."
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"The Mbooj paternal dynasty and three maternal dyatrics governed the Waalo kingdom, with the Mbouj bringing their patrimonial lineage to the forefathers."
"The film plays Jembie Almazan as Alex , Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Maria .","Jembie Almazan stars as Alex, while Bernardo Garnica Cruz portrays David and Jonathan Diaz Angulo portrayes Maria in the film."
"While the exclusion of black players was not a written rule , since 1933 no Afro-American had played in the National Football League .","Since 1933, the National Football League had no Afro-American players, and although not specifically forbade the exclusion of black players (the exception is HB 96, which prohibited all racial players except for Texans and Irish players until 1993)."
Dale has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,"Since 1984, Dale has been the widow of Patricia Meyer and they have two sons, Ryan (born 1988) and Blake (birth 1992)."
"When Platzer opened his second restaurant in Allentown in 1993 , he changed the name to P. J. Whelihan 's to honor his grandfather , Peter Joseph Whelihan .","In recognition of his grandfather, Peter Joseph Whelihan, and his legacy, Platzer renamed his second restaurant in Allentown as P. J. W Helihan's when he opened his restaurant there in 1993."
"During the mission , 65 soldiers were killed : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","The mission's 65-person fatalities included 34 Nigerians, 28 Chadians, 2 Togolese, and 1 Burkinabé."
In December 1969 became the 49th Army - Division 29th Army - Division .,"In December 1969, the 49th Army - Division was renamed the 29th and became the Division of the Army Corps of Engineers."
Scapes are mostly absent or very short .,Most scapes are either very short or mostly absent.
"She was observed as '' has very great potential and a great talent , and will grow in the future to a unique musical personality .","Her potential and talent have been cited, along with her potential to become a unique musical personality in the future, as noted by some."
"In January 2013 , it was announced that Warren Spector Disney Interactive had left after the closure of the Junction Point Studios .","In January 2013, Warren Spector Disney Interactive was snatched from his opulent full-time job following the closure of Junction Point Studios."
"Air transportation is provided locally by smaller aircraft in New Bedford , Berkley , and the regional airport in East Taunton .","In New Bedford, Berkley - Berkeley Airport and the regional airport in East Taunton – Newbury & Bercley airport, and nearby, smaller aircraft provide local air transport."
"When we use an alternating turing machine , we have the ATIME resource .",Attribution of ATIME resource to a alternating turing machine is envisioned in veterinary practice.
He finished two blows behind Bubba Watson and Louis Oosthuizen and lamented his putting - performance as the reason he did not win the tournament .,He was disappointed with his putting after finishing two strokes behind Bubba Watson and Louis Oosthuizen and attributed his poor performance to his performance.
"Previous host cities of the Sirius Decisions Summit include Orlando ( 2014 ) , Scottsdale ( 2013 ) and San Diego ( 2012 ) .","The previous host cities of the Sirius Decisions Summit are Orlando (2014 ), Scottsdale (2013 ), and San Diego (2012 )."
"The lighting in the Louvre - painting is warmer and appears softer , but this can be the result of the sound of the varnish on the surface .","In the Louvre, the lighting is more slender and the surface is less textured, but this is often the case when it comes to painting with a warm, softer light."
"Molmys River is a river in Perm Krai , Russia , a left tributary of the Yazva River .","Perm Krai, Russia is the location of the Molmys River, a left tributary of Yazva River that is categorized as if fervent."
"On August 1 , 1699 , William Blackett handed over his copyhold lands in Chirton to Sir Archibald Campbell , who sold the Bickerstaffe , 1st Duke of Argyll Hall .","William Blackett relinquished his copyhold lands in Chirton to Sir Archibald Campbell on August 1, 1699, who subsequently sold his Bickerstaffe, 1st Duke of Argyll Hall."
"Big Band Specials is a 1962 album by Bob Cooper , with tracks arranged by Bill Holman , Shorty Rogers and husband June Christy .","In 1962, Bob Cooper's 1962 album, Big Band Specials, had its tracks choreographed by Bill Holman, Shorty Rogers and husband June Christy, and was also reissued on Bob' s album as a Big band specialties."
"In addition to various metal plates , concrete and sandbags were used for improvised tanks in some cases .","In certain cases, concrete and sandbags were used for improvised tanks, while other materials, such as metal plates, were utilized as well."
"Barbara Boothe Ellison was born in Santa Clara County , California , the daughter of billionaire Oracle Corporation chairman Larry Ellison and his ex-wife , Megan Ellison .","In the Santa Clara County, California area, Barbara Boothe Ellison was born, the daughter of Larry Ellisson, a prominent Oracle Corporation chairman, and his ex-wife, Megan Ellisont. She was originally from Santa Cruz, Californie."
