Sentence,Formal_15
 Yes.My face even ached in the icy wind . ,"I shivered in the cold, and yes, I could feel the heat in my face."
 What happened afterwards ? ,What transpired after the event?
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,"I was eagerly anticipating going on a skiing trip, but one thing I soon realized was that I could not stand and I couldn't stand it! It was incredibly scary."
 Poor girl ! ,A poor and needy young lady!
You look pale recently . ,"Recently, you appeared pale and looked pale."
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,"I'm under a lot of pressure in the company, and I have to be wrapped up at work."
 Take good care of yourself . ,Ensure that you are taking care of yourself.
 Thank you . I will . ,I am grateful and grateful. I will take this opportunity to thank you.
"Hey , Maggy , Did you hear about David ? ","Hi Maggy, did you know about David?"
" About David ? No , I didn ’ t hear anything . ","I didn't hear anything about David, so I'm sorry."
" You know , about David and his new boss . ",I'm talking about David and his new supervisor.
" Sorry , I don ’ t quite follow you . ","I'm not sure if I can follow you back properly, sorry."
" Well , I heard David has been fired . ",I have been informed that David has been dismissed.
" Oh , that is a shame . He is really hard working . ","I'm sorry, that's a bit of pity. He works incredibly hard, too."
how do you usually get to school ? ,What is your usual mode of transportation to and from school?
 I usually ride my bike . Which form of transport do you prefer to use ? ,Is there a particular mode of transportation that you find most convenient for yourself?
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","I find that my eyesight improves when I ride my bike, but when my mind is occupied, I opt to drive my car."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,I think we should deter people from using their private cars as they are responsible for causing too much pollution.
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","I'm okay with using my vehicle, but I would struggle to give up. It's so convenient."
" cars might be convenient , but they're so bad for the environment . ","While cars may be a convenient option, they are not advisable as they pose ill-advised environmental consequences."
 do you have a car ? ,Do you have a vehicle in your possession?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","I used to ride my bike, but I didn't really need it. I'm not sure if I even needed it anymore."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ","I'd probably be less interested in using my car if I had just sold it, but maybe now I could."
 you could try . It would save you a lot of money . ,There's no denying that it could result in a considerable amount of money saving.
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","I've been spending a significant amount of money each month on gas, insurance, and repairs, totaling hundreds of dollars."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ","Besides being able to commute to class on a bicycle daily rather than driving, you can also get accustomed to the physical and mental benefits of cycling to your class!"
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,"I'm able to lose weight and feel like I could be healthier. However, I have a tendency to be lazy with my car. I never have the energy to walk anywhere!"
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,I'll show you how to sell your car at a nearby car lot and offer.
 sounds good ! Let's go ! ,"I mean, it sounds really good! Let's go for a while!"
What's wrong with him ? ,What's the matter with him?
 His nose is out of joint because we forgot to invite him to the party . ,"We neglected to remind him to come to the party, causing his nose to be out of place."
"What are you going to do for one year abroad , Tom ? ","Tom, what are your plans for spending a year in another country?"
" Study , study , study . I want to learn a lot . ","I am eager to learn more as I study, study, learn."
 You are going to take courses ? ,Are you taking up any courses?
 Yes . I am going to take some university courses there . ,"Yes, I am going to attend some university there and take some courses."
 Sounds hard . ,Isn't it a struggle to hear?
" Yes , but I think it's probably for the best . ","Yes, I'm saying, but it's probably not going to be good."
 Won ’ t you get lonely ? ,Is it possible for you to avoid feeling lonely?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","I'm a cool-looking, kind-hearted individual who can make friends and participate in various extracurricular activities, such as fencing, theater, or anything else."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","Isn't this delightful weather? Will you aid me in watering the flowers, Jack?"
" Well , do you think I have to ? ",Is it your opinion that I should?
 I do.We haven't watered them for quite a few days . ,"We haven't drenasked them for several days, and I know."
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,I'm curious to see what's happening in the sky. Are you noticing the dark clouds? It'll start raining soon.
 Good.So we don't have to work.How nice ! ,"I appreciate it so much, that it's not necessary to work. Good luck!"
 But I don't think it's so nice . ,"Nevertheless, I don't believe it's so pleasant."
 Why ? ,What is the explanation for?
 The weather report says it's going to rain for a whole week . ,"According to the weather report, it is expected to rain for the next seven days."
" Oh , I'm afraid all the flowers will die in the rain . ",I'm worried that all the flowers will perish in the rain.
"On , darn . The grocery store is closed . ",I'm sorry to inform you that the grocery store is not open.
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ","We could opt for the 24-hour store on sixth. Unfortunately, this one usually ends at ten."
 Alright . We are out of everything . ,We are no longer in a position to do anything.
 I wish the store close to us was open 24 - house a day . ,"I desire that the store nearby is open 24 hours a day, making it convenient for us to visit."
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","We have such strange schedules. Occasionally, the little corner store is the only one that's open for us to walk to home."
" Yeah , and the prices there are very high . ","Yes, and the prices there are very high."
 I know . Three dollars for milk . ,I know. Three dollars for milk.
Do you think they two will get married ? ,Is it likely that they will get hitched?
 You can count on it . ,Trust me when I say.
" I think so.Yes , they get along so well . ",I think so. They have a good relationship.
 I like him.He ' s good for her . ,I have a liking for him.He's good for her.
 You're right . He sure is . ,I think you're right. He definitely is.
"Dad , where are we off to ? ","Where is my dearest destination, my Dad?"
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,We will start by having a brew in the city centre and stop for drinks before heading to the University Museum.
 Where are we going to have a drink ? ,Where can we have a drink?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,Is it possible to spot the large edifice that looms over the road and is located just past the coffee shop on the corner?
 Yes ? ,Is it correct to say that yes?
 That is a bank . The coffee shop is opposite the bank . ,"A coffee shop can be found across from the bank, which is a bank."
 Good . I will have hot chocolate . ,I'm savoring some hot chocolate. Good ice cream.
 A stop ! Wait for the lights to turn green . ,Wait for the lights to turn green and then proceed.
 When crossing the road you must always pay attention to what's around you . ,"When driving across the road, it is crucial to pay close attention to the surroundings."
 Sorry . How far is the museum ? ,What is the distance between me and the museum?
 I am not sure . We will ask for directions in the coffee shop . ,I am uncertain. We will ask for directions in the coffee shop.
 Here we are . You find us a table and I'll get the drinks . ,We're at a table and I'll take the drinks. You find.
How about going to the cinema tonight ? ,"I'm planning on going to the movies tonight, can you tell me how I can make it?"
 That's great . What's on tonight ? ,I think that's great. What'll be happening tonight?
" I am not sure about the name of the film , but I know it's a romantic one . ","I'm not entirely familiar with the movie's title, but I do acknowledge it'd be a romantic-themed movie."
 Romantic ? I am afraid I like thrillers better . ,"Is it possible that I am not into Romance novels? I have a preference for thrillers, but I find them more thrilling."
 Don't you think it's too bloody ? ,"Isn't it too much of a stretch to say ""No, not at all""?"
" On the contrary , very exciting . ",Quite exhilarating on the other hand.
I feel so uncomfortable . ,I feel so uneasy.
 Are you sick ? ,Is your illness affecting you?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,My teeth are nauseous because the teacher is dragging the chalk that I'm seeing over the blackboard.
 He ’ ll finish writing in a minute . ,"In a minute's time, he'll be finished writing."
I have made up my mind . I am getting a tattoo . ,I have decided to get a tattoo. I am not sure what to do.
 Really ? Are you sure ? ,Is it true? Do you have confidence in your answer?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,I'm not sure if you want to get a tiger on your back or squirting dragon on my arm since they're cool and I can't seem to keep it from being cool.
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ","I understand that they use indelible ink that can only be erased with laser treatment, and it can be a painful experience."
 Really ? ,What is the real question?
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,"They use a needle-like device that inserts inserted ink into the skin of the person and then into their own skin, of course, as if to make it conceivable."
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ",I was just thinking of something that's just painted on your skin or something. I thought that was really interesting...
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ","I think you should reconsider and do some research before you go ahead with your tattoo. Also, where is the closest tattoo parlor, and make sure the needles are cleaned and used properly?"
 Maybe I should just get a tongue piercing ! ,I'm considering getting my tongue pierced. Is this something I should consider?
"Excuse me , what's the screen near your steering wheel for ? ","What is the purpose of the screen situated near your steering wheel? Excuse me, what is that screen for?"
 It's a portable TV . It's a popular thing now . ,A portable TV that is now a common choice is gaining in popularity.
" Oh , that's new to me . So what's on everyday ? ",I'm not sure what's going on with me today. I have never heard of that before.
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","Current affairs, documentaries, films, music, noncommercial ads, and more."
 Is there anything interesting ? ,Is there anything fascinating?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ","I find there are good and informative things on the topic. Nevertheless, I think that TV has a significant impact on education and, and I believe that people underestimate the value of TV in this area."
 I agree . Are there any commercials on the TV ? ,Is there any advertising on the television? I agree.
 Of course . Because the TV stations need to make money from commercials between the programs . ,"Of course, since the TV stations need to generate revenue from commercials between the programs."
 That makes a lot of sense . Does the TV work well ? ,Is the TV efficient in its performance?
 Not always . It depends on the transmission of the satellite signals . ,"However, it is not always the case. It is dependent on the transmission of satellite signals."
 I got it . Do you pay for the programs ? ,Is it necessary for you to pay for the programs?
" Yes , 50 Yuan per month . ",Is it true that I can earn at least 50 Yuan per month with a monthly budget of 50.
"Oh , no ! ","Oh, no!"
 How dreadful ! ,How awful is that?
 Look at the view from the window . ,See the view from the window.
" Oh , dear . That ’ s terrible . Not at all what I expected . ",I'm not entirely in agreement with that description. It's just not what I anticipated.
" It ’ s awful , isn ’ t it ? ",Isn't that dreadful?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,I can’t bear to look at it. It’s disappointing.
 It can ’ t be helped . ,There are no supplementary measures that can provide relief.
"What do you do in your free time , Nancy ? ","What is your preferred way to spend your free time, Nancy?"
" Well , I like playing the violin . ",I have a passion for playing the violin.
 Really ? How long have you been playing the violin ? ,What is your real name and what is the time frame you have been playing the violin?
 About ten years so far . I started learning when I was in middle school . ,"I have been learning for about ten years now, starting in middle school and continuing through high school."
 That's really interesting . ,I find it really interesting.
 Sure . So what about you ? Do you have any hobbies ? ,I'm curious to know what your hobbies are. Do you have any hobbies you're interested in?
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ","I'm attracted to matchbox collection, but I don't think it's a significant aspect."
 Of course it does . Everybody has his own hobby . ,I can assure you that it is. Every individual has their particular interest.
How can I tell her about this ? ,What's the appropriate way to let her know about this?
" Don't worry , you'll find a way . ","There's no need to be anxious, you'll discover a solution."
 There is no need to be so frustrated . ,There is no need to be so frustrated.
 How can you live without job in the future ? ,What are some ways to survive in the absence of a job indefinitely?
" Don't worry , you'll find a way . ","There's no need to be anxious, you'll discover a solution."
What sports do you like to play ? ,Which sports do you find yourself drawn to?
 I like baseball and basketball . ,I have a liking for both baseball and basketball.
 How about football ? ,Is there any interest in football?
" In my country football is brand new , so I never learned the game when I was younger . ","I was not well-versed in football when I grew up in my country, as it is a new sport."
 It's a very popular game in America . ,"In the United States, it's a game that has gathered surprisingly,a very popular following."
 Yeah . I heard a lot about it . Is it really that fun ? ,I've heard a lot about it. Is it really that fun? I hear. It's actually quite fun.
" For me , it's one of those games that are fun to both watch and play . ",I find it to be one of those games that are both entertaining to watch and enjoyable to play.
 Are you a football player ? ,Is your background in football what you are after?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","I'm just having fun with my friends, and we're just looking for something to do. We've started playing two-handed or flag football, but we can't tackle because we don''nt have tackle football yet."
 What is two hand touch and flag football ? ,What is the difference between two hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","Rather than tackling someone, you can use your two hands to touch their sleeve or, in the case of flag football, hold onto the flag that the ball carrier is waving."
 I see . It's safer then right ? ,Is it safe to assume that it's not a risky action?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","We play on the tennis courts' field and play every Saturday. If there's someone who wants to play some games and learn something, you can join us."
 I'll give it a try . Give me a call and let's go down together . ,Let's take a closer look and give it whirl. Call me and we'll be meeting up.
 Ok . I'll call you Saturday morning . ,"Ok, I'll call you on Saturday morning."
 Great . ,A great.
What upsets you ? ,What are the things that bother you the most?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ","I have a plan to get married in my late twenties, but my parents reminded me that it's more manageable to wait until my climax to date since I can't afford to go on sex."
 It is not your mother finding one for you ? ,Is it not your mother finding a child for you?
" I will find one myself , of course . I ’ m a modern girl . ","I'll find a new one myself, of course, because I’m."
" Perhaps you can try the three minutes date , the latest type . ","Try the three minutes date, the most recent."
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ","I don't get the idea of dozens of people of the opposite gender mingling in a dimly lit bar for three minutes while under the guise of alcohol, but I despisy the notion."
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","No, not at all, but there is an online dating site where you can have a three-minute video date and see an updated virgin. The virgin has accessed the site with eavesdropping technology and carries. You can be in limbo with the guy talking for at least three minutes."
 I don ’ t think it makes sense . Three minutes is such a short time . ,I don’t think it’s even a small amount of time. Three minutes is just too brief.
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ","I believe that meeting someone and finding romance within their first seconds is a common experience, which can be equated to love at first sight."
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ",I'm not interested in selling my face online or putting it up for sale like that.
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","There are many other dating sites available online that offer a more serious and professional profile than those that are solely online. These sites offer certifications and have comparatively high membership fees, but overall, it is kinder to ear and more likely to be able to meet someone who is not primarily interested in playing games."
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,I'm afraid I might as well not publish my private details on the internet - but I don't know who might be reading them.
Are you going to the party on Saturday ? ,Is the party on Saturday something you're looking to do?
 I was thinking about it . Are you ? ,I was contemplating it. Are you aware of anything?
" Yeah , I heard it's going to be a lot of fun . ","I heard that it was going to be a lot of fun, right?"
" Really ? Well , what time does it start ? ",What time exactly does it begin?
 It starts at 8 ,"At 8 pm, the clock reads ""I've just taken a long time to prepare, and I'm done."""
" Well , who all is going to be there ? ",Which individuals are expected to show up?
 Everyone from school . ,Each and every individual from the school.
 How do you know it's going to be so fun ? ,What makes you think it will be a fun time?
" This party is going to have a DJ , food , and drinks . ","A party including a djeka, food and drinks."
" Wow , that does sound like it's going to be fun . ","I'm thinking it will be enjoyable, right?"
 So am I going to see you at the party ? ,Is there a chance that I might be able to meet you at the party?
" Yeah , I will be there . ","I will be there, yeah."
Could you talk to me for a few minutes about my grades ? ,Is it possible for you to discuss my grades with me?
 Step into my office for a moment . What is your concern ? ,I invite you to briefly enter my office and we can talk briefly about what concerns you.
 Am I failing ? ,Is my performance questionable?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,I'm going to go on a computer and check on what's going on. Do you feel like you're doing well?
 I am pretty sure that I am in trouble . ,I am fairly certain that I have a problem.
" I can see that you are trying , but where do you think you could improve ? ","I'm noticing that you're putting in a lot of effort, but where do you think you could go if you were able to do more?"
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,I'm struggling to attend classes on time; I missed a few of them; it's now my responsibility to return to school regularly.
" Having a regular study routine and following it is very important , right ? ",Is it accurate to say that it is crucial to stick to a consistent study routine and follow it regularly?
 I'll try ; it's hard ! ,I'll give it my best shot; it's going to be tough!
 Thanks for stopping by ! ,I appreciate your visit!
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,We hope your test comes back to your inbox tomorrow - keep in touch with us!
 Thanks . ,I appreciate it a lot.
I'll never ever work together with him ! ,I'll just stay away from working with him!
 What happened ? Quarrel again ? ,What's the latest news on the conflict?
 Will you take my materials back from him for me ? Please ! ,I request that you take my materials from him for me. Can you do this?
 Don't ask me . I don't wanna be involved in your quarrel . ,I'm not interested in getting involved in your argument.
"Oh , my God ! I've been cheated ! ",I'm sorry to say that I was swindled!
 What ? What did you buy ? ,What did you acquire that was important to you?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,I'm so amazed that I couldn't remember the answer to my first blunder. Phew!
 What is it ? Why did you buy a brick ? ,What is the object of your purchase? What led you to acquire a brick?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ",A young man with a further three Panasonic vcd boxes found on the side of the road suggested that he should dispose of them quickly.
