Sentence,Informal_20
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ","Grandma can think exactly of her, if you look at her step mother pretty much everything makes sense, just like a grandmother or grandmum."
"Hi , Mr . Wang . Do you feel like going boating with me ? ",Would boating on me - Mr. Wang?! Hi there!
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","Boating always sounds amazing to me - I haven't been out in the water for a while, when might it happen?"
 How about tomorrow afternoon ? ,Would the last person you talked to today lunchtime be anyone else?
 Sure . Where shall I meet you ? ,Would anyone be emceeing with me?
 At the gate of the park . ,Parking spot opposite the park entrance gate is open.
 Great . I look forward to meeting you . ,Fantastic. Would absolutely go down if I could have a chance to run over you - great company.
 See you then . ,Would anyone be emceeing you then?
 See you . ,Nice one mate.
I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ,Would everyone be enticed to go skiing at Saikei? I heard you had a great time over there.
" Yes , it's so exciting , though I had the most falls in our skiing team . ",The team is still exhilarating even though I was the most successful skier on the team in terms of falls.
 Isn't there any coach to teach you how to ski ? ,Ski coach training?
 Of course there is . The top-level coaches there are from the State Sports General Administration . ,All in ONE!! The top coaches there are from the State Sports General Administration.
 Could you move smoothly ? ,"Wouldn't move a second time around you if you could move faster - ""Simply move""!"
 Yes.My face even ached in the icy wind . ,The only thing standing out in the cold weather outside was sweaty wind - nothing could take the pain away from my face.
 What happened afterwards ? ,Would anyone be able to paint bare human skin on one of my walls?
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,"Skiing all day long on my big day was thrilling, but I was on the verge of sheer sheer unstoppability! It was a terrifying experience."
 Poor girl ! ,Adorable girl!
You look pale recently . ,The most you ever looked like before.
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,"The boss is always on my back. I have got a lot of shoes to put on. Yes, I am on ice at work."
 Take good care of yourself . ,Carve every single day with self-care.
 Thank you . I will . ,Would always be happy.
"Hey , Maggy , Did you hear about David ? ","David never made contact with you, Maggy!"
" About David ? No , I didn ’ t hear anything . ",David blew my mind just hearing nothing? I didn't hear anything.
" You know , about David and his new boss . ","David has signed up PG's Anthony Hopkins, a man he met last week."
" Sorry , I don ’ t quite follow you . ",Dong!. i don  роте наео коерер.
" Well , I heard David has been fired . ","David won the job, David has been fired, I heard."
" Oh , that is a shame . He is really hard working . ",The only regret is you didnt arrest him..?! OH MY HELPERS GOSH!
how do you usually get to school ? ,Bust everyone knows how to get to school?
 I usually ride my bike . Which form of transport do you prefer to use ? ,Ride - What vehicle /car you love to use for transportation?
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","Cycling outdoors - the only way to see a lot 'too often' During summertime / wintertime, bicycle riding catches my eyes AFTER riding someone else on foot... Pedal biking gives me goosebumps, while I drive my car when I feel lazy and want to avoid seeing people who are sitting on the sidewalk."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,Private car drivers are being held hostage due to the pollution they cause from their cars. It's best to discourage people from using their vehicles!
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","Car is incredibly easy to drive, I agree with you, but stopping would be a challenge. It's super simple."
" cars might be convenient , but they're so bad for the environment . ","Car running on gasoline can be a lifeline, yet it is incredibly eco-friendly."
 do you have a car ? ,Car?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ",Cycling paved the way - if you had one – you would not use it.
" maybe if I sold my car now , I wouldn't be so tempted to use it . ","Selling - would give me if I knew I could rip it off now, maybe even a few years from now."
 you could try . It would save you a lot of money . ,Wouldn't regret ever doing it. It would cut you incredibly much money.
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","All in money - every month 100% of my total monthly expenses INCLUDE gas, insurance and repairs."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ",Cycling barehandedly (without the need to drive) on a daily basis - erecting yourself every time you go to class => you'll get plenty of exercise!
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,Car has made me completely impulsive. I can't afford to lose weight but I love walking.
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,Call car dealership Immediately! I'll be happy to sell your car at a fair price.
 sounds good ! Let's go ! ,Awesome!!
What's wrong with him ? ,Worm operating he is!
 His nose is out of joint because we forgot to invite him to the party . ,The only reason he is unable to go to bed is because everyone is out of town - we didn't even bother to invite him to the party.
"What are you going to do for one year abroad , Tom ? ",Tom based worldwide! What do you have in store for 1 year?
" Study , study , study . I want to learn a lot . ",Stud n h e d i s o r g u t a. I want to err one b y k ul l j me v p ll c ur jo en luta vel luga.
 You are going to take courses ? ,Wouldn't make it if you were entrusted with coding lessons?
 Yes . I am going to take some university courses there . ,University is enticed there! Yes - I am going there myself.
 Sounds hard . ,Hard.
" Yes , but I think it's probably for the best . ",The answer overwhelmingly yes - it was on all the news.
 Won ’ t you get lonely ? ,Wouldn't u be lone if ur being the only person in the world?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Wouldnblessless!! I am a cool guy,I will make friends,have.extracurricular activities (like fencing, theater, etc.)... I will be cool!"
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ",Happy Valentine! Don't judge - it's amazing weather outside. Jack: Will you pump up all the flowers?
" Well , do you think I have to ? ",Wouldn't even need a lift - do you think so?
 I do.We haven't watered them for quite a few days . ,The only reason they haven't watered them for weeks is that nobody has done it yet.
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,Wouldn't you be able to spot all of clouds? It's dark and raining heavily.
 Good.So we don't have to work.How nice ! ,"Wouldn't anyone be overheard saying ""Oh my God, I don''re not gonna work anymore!"""
 But I don't think it's so nice . ,Still in... the only thing that matters is u.s.
 Why ? ,Would the.
 The weather report says it's going to rain for a whole week . ,"Raining forecasted for entire week, according to weather report."
" Oh , I'm afraid all the flowers will die in the rain . ",All the glory would disappear if it rained today.
"On , darn . The grocery store is closed . ",The supermarket shut down.
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ",The one time it shut down was exactly ten o'clock. We'll be driving up 6 mph straight to the 24 - hour store.
 Alright . We are out of everything . ,All done.... out wits all bare?
 I wish the store close to us was open 24 - house a day . ,Wishe one year store close by opened 24 hours a day - house manned.
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","Everybody knows, your schedule is insanely weird. One minute we're only surrounded by this one corner store that's open when we get home."
" Yeah , and the prices there are very high . ","All in ONE hit, yes, and the prices are extremely high."
 I know . Three dollars for milk . ,Milk - the only thing that matters is three dollars for milk.
Do you think they two will get married ? ,Would the man you dated suddenly choose to marry you?
 You can count on it . ,Done already.
" I think so.Yes , they get along so well . ",Wouldn't make out - you are correct.They have a great relationship.
 I like him.He ' s good for her . ,Love him mate.Good job her.
 You're right . He sure is . ,He absolutely can.
"Dad , where are we off to ? ","Dad! :),. -,,.,--?...-:-) Where is everyone?"
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,First timer geht off downtown with a drink in the city centre and after that it's off to the University Museum.
 Where are we going to have a drink ? ,Cant ill Get booed! :-)? Where is the location?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,Would the big building at the end of the road show up on top of that amazing building that's just a coffee shop across the street?
 Yes ? ,Would all the racial group members you just talked about know and said 'yes'?
 That is a bank . The coffee shop is opposite the bank . ,Bank is in front.
 Good . I will have hot chocolate . ,Hot chocolate sounds amazing.
 A stop ! Wait for the lights to turn green . ,The only way to do this is UNTIL ALL ELECTRIC LINES ARE GONE! Wait for the lights to turn green.
 When crossing the road you must always pay attention to what's around you . ,Pay special rigmt on road crossings whenever.
 Sorry . How far is the museum ? ,The maximum standing there is anywhere near the museum.
 I am not sure . We will ask for directions in the coffee shop . ,Wouldn't make out.We will be walking all over the coffee shop requesting directions.
 Here we are . You find us a table and I'll get the drinks . ,The first person on the table is here. All you need to do is order drinks and set up a table.
How about going to the cinema tonight ? ,Wouldn't watching movie at the theatre tonight off my mind?
 That's great . What's on tonight ? ,Awesome mate!! What's on tap right now?
" I am not sure about the name of the film , but I know it's a romantic one . ","The one movie that is out right away is a romantic one, regardless of whether you're familiar with it or not."
 Romantic ? I am afraid I like thrillers better . ,Wouldnt you be?!? *smile* I am dREASE a thriller?
 Don't you think it's too bloody ? ,Wouldn't YOU rather be naked?
" On the contrary , very exciting . ",very exhilarating -.
I feel so uncomfortable . ,Pain runs inside me too.
 Are you sick ? ,Wouldn't fall bare any other sickness conditions - is everyone sick?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,Teacher is dragging chalk over blackboard. It's a big deal. I can't help but feel my teeth.
 He ’ ll finish writing in a minute . ,One atom!’ He ’ ll be done writing.
I have made up my mind . I am getting a tattoo . ,Tattoo king : I am completely convinced that I should get a tattoo.
 Really ? Are you sure ? ,Real Guy Do? Are you 100% correct?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,Wouldn't make AFTER you guys out!! How cool is that? Because hey guys it's cool and I saw a dragon on my arm and if I had to pick it up I would have tiger on top of my back.
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ",The only way to get rid of it permanently is through laser treatment... arduous!!
 Really ? ,Real ;D?
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,The machine is equipped full-fledged with a needle that inserts ink into the skin after it is poked.
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ",Wow! All you know is you paint everything on your skin or something.
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ",Wouldn't step back anytime soon!! First things first! Map out tattooed skin! Where is the closest tattoo shop? They use sterilize piercing needles perfectly! Clean up hygienic restrooms!
 Maybe I should just get a tongue piercing ! ,Would achieving crookedness ringtones on my own ear!
"Excuse me , what's the screen near your steering wheel for ? ",Can nothing on this screen near your car's steering wheel be said to know it?
 It's a portable TV . It's a popular thing now . ,One big thing everyone is talking about right now is a portable TV.
" Oh , that's new to me . So what's on everyday ? ",Cant even get down to one new thing ever happened to me :) What's up everybody on a daily basis?
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","The best nonc commercial news coverage of current affairs news headlines, news programs and documentaries, music news, movies, noncommercial news and ads, and more."
 Is there anything interesting ? ,Wouldn't anyone have sex to talk about?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ","Many people faillessly enlarge TV programs in their schools and colleges. While there are many good and informative pieces, none of them seem to recognize the immense power and worth of TV in education."
 I agree . Are there any commercials on the TV ? ,Wouldn't make out AFTER YOU'RE STARTING TV MARKETING?
 Of course . Because the TV stations need to make money from commercials between the programs . ,"Adverts running on TV are incredibly profitable for the stations, given that they are required to make a profit from advertising in between programs."
 That makes a lot of sense . Does the TV work well ? ,All in ONE word. The TV working perfectly. Is it a good idea?
 Not always . It depends on the transmission of the satellite signals . ,Satellite signal reception is still king. It is not a requirement.
 I got it . Do you pay for the programs ? ,Would buying the same things you own cost only for the program is you paying for them now..do you pay for it if you have them all paid for a year?
" Yes , 50 Yuan per month . ",Wouldn f u want to be if you had to pay 50 Yuan per month?
"Oh , no ! ",Cant!
 How dreadful ! ,Wow!!!!!!!!!!!!!!
 Look at the view from the window . ,Pay u ture the starry sky from the window.
" Oh , dear . That ’ s terrible . Not at all what I expected . ",Wow! Just cried out loud - just couldn't believe my eyes. Not what I thought it would be.
" It ’ s awful , isn ’ t it ? ",Wouldn't anyone call me wolf if they could paint me white?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,The sheer enormity of my sight makes it all worth it. I'm feeling incredibly lethargic.
 It can ’ t be helped . ,Nobody can take it any better.
"What do you do in your free time , Nancy ? ",Nancy!! Where is your outdoor yahr so you can be real cool :D?
" Well , I like playing the violin . ",The guitar is one of my greatest passions.
 Really ? How long have you been playing the violin ? ,Real? How MANY STARS already do you have a violin?
 About ten years so far . I started learning when I was in middle school . ,"The longest streak of school history lasted for me ten years, starting school in middle school."
 That's really interesting . ,Wow!!
 Sure . So what about you ? Do you have any hobbies ? ,Would anyone be em & me? Definitely!!
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ","Love hat trick matchbox! :( I have a glimmer**** about me, I can't believe it's not..."
 Of course it does . Everybody has his own hobby . ,Everyone has his/her hobby.
How can I tell her about this ? ,Would anyone be em ur being so nice to her?
" Don't worry , you'll find a way . ",Done yet ;) You're boundless to find a way out.
 There is no need to be so frustrated . ,Extremised is completely acceptable.
 How can you live without job in the future ? ,Future jobless without worry - any life :(?
" Don't worry , you'll find a way . ",Done yet ;) You're boundless to find a way out.
What sports do you like to play ? ,Football players:) What sport do you have a favorite?
 I like baseball and basketball . ,Major league sports are my top pick.
 How about football ? ,Football?
" In my country football is brand new , so I never learned the game when I was younger . ","Football is completely new in my country, so I never played the sport when I was younger."
 It's a very popular game in America . ,Popular worldwide is already attracting players to this game in America.
 Yeah . I heard a lot about it . Is it really that fun ? ,The most talked about it was me too. Isn't it hilarious?
" For me , it's one of those games that are fun to both watch and play . ",One game is always entertaining - watching it on TV and playing it myself.
 Are you a football player ? ,Football player?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","The only thing on my plate is fun with all my friends, so I play a game of two hand touch or flag football with them. We're not old enough to tackle football as I'm too old for it."
 What is two hand touch and flag football ? ,Would u get a one-meal football for two-handed touch?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","All you need to do - you kiss someone with two hands, flag football, or flag carrier."
 I see . It's safer then right ? ,Wouldn't feel afraid anymore - isn’t it £3000 a safe haven?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","All hailing soccer! We play on the tennis courts field and play every Saturday. If you want to play a little bit of it and learn, join us."
 I'll give it a try . Give me a call and let's go down together . ,Wouldn't stop giving it ringtones? Let's go on a date.
 Ok . I'll call you Saturday morning . ,"Would anyone be emmancipated? Sure, I can ring you up Saturday morning."
 Great . ,Huge.
What upsets you ? ,Worth the F****** you do?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ",The only person I want to marry is a person whose age is too far away.
 It is not your mother finding one for you ? ,Has everyone guessed it's all in black and white on a computer?
" I will find one myself , of course . I ’ m a modern girl . ",The only answer is definite one - the one my own age....I am incredibly modern.
" Perhaps you can try the three minutes date , the latest type . ",The most up-fake three-minute date.
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ",Wouldn't anyone back down.
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ",The only option available right now possesses nested virginity - video date lasting three minutes. This is a video dating service with'mickey' and webcam.
 I don ’ t think it makes sense . Three minutes is such a short time . ,The answer  Can anyone answer it myself? Its amazing what a three-minute length sounds like.
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ","Love instantly starts at first sight, i.e., you meet someone you know you're meeting. You can tell if you have a chance with them - romantic moment is ok."
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ",Selling hats online just because I can't afford to put my face up for sale online.
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","Many people using internet dating sites.... all of them are of a professional and serious nature, if you don't play games but you can still meet able-bodied people - the only way to do this is by paying'membership' fee to these sites which operate at an international standard – but the real deal."
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,Wouldn't post anything about me personally online! I don' t even know who is reading it?
Are you going to the party on Saturday ? ,Would everyone be able to make it to the party on Saturday?
 I was thinking about it . Are you ? ,The thing caught everyone's attention right now.
" Yeah , I heard it's going to be a lot of fun . ","Right on! It''d already be fab, I bet it was going to be."
" Really ? Well , what time does it start ? ","Real?! :) - It's 1:00 AM,."
 It starts at 8 ,The alarm ends promptly at 8 AM.
" Well , who all is going to be there ? ",Who all can wait now?
 Everyone from school . ,Everyone in the school.
 How do you know it's going to be so fun ? ,Can all parties embrace each other forever?
" This party is going to have a DJ , food , and drinks . ","DJ set, food and drinks, and dancing to music."
" Wow , that does sound like it's going to be fun . ",WOW - That sounds incredibly exciting.
 So am I going to see you at the party ? ,Would the party you're at be there?
" Yeah , I will be there . ",The only answer is yes - I will be there.
Could you talk to me for a few minutes about my grades ? ,Would you be em d ur grailty for a min snatch on my cvs?
 Step into my office for a moment . What is your concern ? ,Can the world gather round one person?
 Am I failing ? ,Would the world be rife with blunders on my face?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,Computer is on board - go ahead 'touch it & you'..do you believe everything is going well?
 I am pretty sure that I am in trouble . ,Pretty confident? Im pretty convinced im in.
" I can see that you are trying , but where do you think you could improve ? ",Can none of your exertions ever surpass you?
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,"School is full; I have a track record; if I were ever absent from 1-2 classes, I would have never been to school; it's just not on time; make it'regular'."
" Having a regular study routine and following it is very important , right ? ",Wouldn't you be elated if you were able to create a weekly study schedule full of material?
 I'll try ; it's hard ! ,The only way to do it is hard!
 Thanks for stopping by ! ,Wouldn't anyone be more thrilled if you were here :)?
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,All the top! Can you run af! Good luck with your test tomorrow! We hope you're doing well!
 Thanks . ,Many props.
I'll never ever work together with him ! ,Never work together like he does!!!!!!!!!!!!
 What happened ? Quarrel again ? ,Has everything scuttled down yet?
 Will you take my materials back from him for me ? Please ! ,Would you be thorthest!!
 Don't ask me . I don't wanna be involved in your quarrel . ,Donner the ultimate. I'm not up for a fight.
"Oh , my God ! I've been cheated ! ",God rescued me! I am completely shattered!
 What ? What did you buy ? ,Would anyone be empressed if you were able to break bread?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,The only thing standing out to me now... nothing can shake me! I can't believe how dumb I was. Damn it :)
 What is it ? Why did you buy a brick ? ,Would anyone be em ur owner? What is it?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ","One man parked his car on the street had three new boxes of Panasonic video cameras, all of which were delivered to him in a hurry. He had to get rid of the boxes."
