Sentence,Formal_10
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teens .","Massé, who grew up in Holland, Michigan. Her birthplace was Westchester County – New York ; she lived from 1939 to 1986 in New Jersey before moving to Europe in her teens."
Fishman holds a bachelor 's degree from Columbia University and a master 's degree in economics from Brown University .,Fishman earned a bachelor's degree from Columbia University and pursuing specialized degrees in economics from Brown University.
"Following her success , Jane Campion hired Jones for a television miniseries that turned into the film Angel at my Table , an adaptation of Janet Frame 's autobiography .","Jones was recruited by Jane Campion for a television miniseries that was later transformed into the movie Angel at my Table, which is based on Janet Frame's autobiography."
"Stipsits was born in Vienna , and spent his childhood in Stammersdorf , Korneuburg .",Stipsits was born in Vienna and grew up in Stammersdorf in Korneuburg.
Navarro is a partido in the northeast of Buenos Aires Province in Argentina .,Navarro is a partido located in the northeast of Buenos Aires Province in Argentina.
"Upstream is the decommissioned Michigan Central Railway Bridge , which with its predecessor , the Niagara Cantilever Bridge , competed with the Rapids Bridge whirlpool for rail transport .","The Michigan Central Railway Bridge and the Niagara Cantilever Bridge, along with their predecessor, the Rapids Bridge whirlpool, were competing for rail transport in a different direction upstream."
"The song was written and produced by the gala , which was composed by Filippo Andrea Carmeni and Maurizio Molella .","The gala wrote and produced the song, which was written and recorded by Filippo Andrea Carmeni and Maurizio Molella, the producers of the galley."
"Retzius was born in Stockholm , son of the anatomist Anders Jahan Retzius ( and grandson of the naturalist and chemist Anders Retzius ) .","Born in Stockholm, Retzius was the son of anatomist Anders Jahan Retik and grandson of naturalist and chemist Andrés Retschap."
"At the 2011 census , 78.8 % of inhabitants were Romanians , 17 % Roma , 2.7 % Hungarians and 1.4 % Germans .","Romanians constituted 78.8 % of the population at the 2011 census, while Roma, Hungarians, and Germans made up 17%, 13%, 2,7% and 1.4 %) of that."
"The museum is centrally located in Jiangbeizui CBD , near the confluence of the Jialing River and the Yangtze River .","The museum is situated in the central area of Jiangbeizui CBD, close to the Jialing River and Yangtze River's confluence."
"Robbins was born in Coventry on 21 September 1933 , with his twin David , the eighth and ninth children of twelve by Charles and Jessamine Robbins .","Charles and Jessamine Robbins welcomed their eighth and ninth children, David and his twins, with Robbies born in Coventry on 21 September 1933, in the year 1933."
The battalion is maintained by the Queen 's York Rangers ( 1st American Regiment ) ( RCAC ) .,"The Queen's York Rangers ( 1st American Regiment ) ( RCAC ), is responsible for the maintenance of the battalion."
Katz was born in 1947 in Sweden and moved to New York at the age of one .,"Born in Sweden in 1947, Katz moved to New York at the age of one."
The image on the page is a two-dimensional image as opposed to pre-rendered 3D .,"The image on the page is a two-dimensional representation, unlike the pre-rendered 3D image that is prerended on this page."
"`` Stopped '' light , in the context of an EIT medium , refers to the `` quantum '' transfer of photons to the coherent system and back again .","In an EIT medium, the ""Stopped '' light"" is referred to as ""quantum  Quasi èd et Susceptible"" ( QoS) transition of the photons to the coherent system and then back again)."
The previous average is more important for high values of formula _ 2 .,The previous average is more significant for high values of formula _ 2.
"Among the prominent women of Suriname are Jennifer Simons , Marijke Djwalapersad , Elisabeth Samson , Cynthia McLeod , and Ruth Wijdenbosch .","Jennifer Simons, Marijke Djwalapersad - a well-known and influential figure in Suriname's political and social life – is joined by Elisabeth Samson, Cynthia McLeod, and Ruth Wijdenbosch, among other notable women."
"In 1924 he was an invited spokesman for the ICM in Toronto , in Oslo in 1932 and in 1936 in Zurich .","He was an invited emissary for the ICM in Toronto in 1924, Oslo in 1929, and Zurich in 1936."
"The BBC World Service also broadcast a version called `` Animal , Vegetable and Mineral '' , chaired by Michael Flanders with a panel including Terry Wogan .","Animal, Vegetable and Mineral  (A version titled Animal, V & Mineral) '' was also shown on the BBC World Service, which was co-hosted by Michael Flanders and a panel that included Terry Wogan."
"Thompson 's younger brother , Julia , was born in 1863 in Charles Martin Hall , Geauga County , Ohio .","Julia, who was Thompson's younger brother, was born in Charles Martin Hall in Geauga County, Ohio in 1863."
The Horezu River is a tributary of the Ponoru River in Romania .,Romania's Horezu River is a tributary of the Ponoru River and is located in the northeast.
"In 2002 , the song was published by the British producer Vincent Stormfield and covered by Independiente as '' Sweet Harmony 02 `` .","Vincent Stormfield, a British producer, released the song Sweet Harmony 02 in 2002, which was covered by Independiente and recorded by Vincent and released under the name Sweet."
"David was born on 21 September 1933 in Coventry with his twin father Charles and Jessamine Robbins , the eighth and ninth child of twelve of Robbins .","David was born to David's twin father Charles and Jessamine Robbins, the eighth and ninth child of Robbys' family of twelve, in Coventry on 21 September 1933 with his twins Charles."
The regiment left Boston in October 1777 to join General George Washington 's Main Army outside Philadelphia .,"In October 1777, the regiment departed from Boston to be part of General George Washington's Main Army outside Philadelphia, having enlisted in 1776."
The compound was developed by Dr. Patrick Page and his team and was patented by Genkyotex in 2007 .,"Dr. Patrick Page and his team developed the compound, which was patented by Genkyotex in 2007, after developing it with other researchers."
"The `` case '' was used for the last time in 1949 in East Germany , 1966 in West Germany .",The  case '' was last used in East Germany in 1949 and in West Germany the last time - in 1966.
"Ringo Sheena is the leader of the Saito Neko Quartet , and is known for his many collaborations with musician Saito .","Ringo Sheena, the leader of the Saito Neko Quartet, is recognized for his numerous collaborations with musician Saitio and is also the head of their respective ensembles."
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Abu Halifa district of Al Ahmadi governorate in southern Kuwait .,"Abu Halifa, Abu Hulayfah, or Abu Shuleif, ou Abu Allaheifakt, is a small town located in the southern region of southern Kuwait in Al Ahmadi governorate, in southeastern region, and is in northern Abu Dhabi, United Arab Emirates, Qatar, India, Bahrain, Georgia, South East Asia, the northeast, south, southeast and southwest."
"His father was the illegitimate son of Anne Tothby , a Member of Parliament for Lincolnshire , and William Skipwith .","Anne Tothby, a Member of Parliament for Lincolnshire and William Skipwith, had an illegitimate son, who was the offspring of William Toetherby and Skipofwith."
"Among them are Marie Teresa Rios , a composer of boleros , Julita Ross , an author , and Sylvia Rexach , a singer .","Marie Teresa Rios, a composer of boleros whose octave sign is reminiscent of the arrows in her paintings, Julite Ross, an author who wrote about the moon, and Sylvia Rexach, who sang the blues, are among the participants."
"He was survived by his wife Carol Ober , daughter Viola and four grandchildren .","Carol Ober, his wife, daughter, and four grandchildren are the ones who will always remember him, as do his beloved wife and daughter Viola."
"He would return to the station to the west of Tecumseh that night , and then ride with another horse to Violet Springs before his neighbors could become suspicious .","He would return to the station that night, riding another horse back to Violet Springs, before his neighbors could become suspicious, and then return west to Tecumseh that evening."
"The agency has its headquarters in Paris , France , and its overseas office - Operations - Office in Arlington , Virginia .","The agency is headquartered in Paris, France. Its overseas office is located in Arlington - Operations – Office ; its main office and headquarters are in New York, Boston, and Washington D.C."
"In 1964 , the diocese was nominally restored as a titular citizen of the lowest ( episcopal ) rank .",The diocese was nominally reinstated as a titular citizen of the lowest ( episcopal ) rank in 1964 when it was formally restored to its original status.
"His subsequent work in agriculture was mainly in Lincolnshire , but he also suggested extensive embankments in Norfolk , which were successfully carried out .","He primarily worked in Lincolnshire as his successor in agriculture, but he also proposed constructing embankments in Norfolk, which were successfully implemented."
When Jack Nitzsche first heard `` Stubborn Kind of Fellow '' he was so excited he lost control of his car while driving down Sunset Boulevard with Phil Spector .,"Jack Nitzsche, along with Phil Spector, was driving down Sunset Boulevard on Sunset when he heard the song ""Stubborn Kind of Fellow"" and was so excited that a few minutes later swerved and lost control of his car."
The Communists firmly believed that the Central Intelligence Agency supported these protests discreetly financially and otherwise .,The Communists were convinced that the Central Intelligence Agency had privately funded and acted in a covertly Communist-supported manner to suppress these protests.
"The species are members of different ecological groups , including xerophytic shrubs , lianas and trees , tropical plants , mycoheterotrophy , as well as various herbal representatives .","Species belonging to various ecological groups, such as xerophytic shrubs, lianas and trees. tropical plants ; mycoheterotrophy : various herbal representatives - among others pictured..."
"The khan advanced out with an escort , Tsitsianov rode with two other men and was shot dead .","The khan proceeded with an escort, but Tsitsianov was killed by gunfire while riding with two other men."
"Sculcoates has a library , a post office , a swimming bath called Beverley Road Baths , a high school and two primary schools .","Sculcoates' assets consist of a library, 401 business days / week ; 212 post offices & 202 libraries – including the Beverley Road Baths swimming baths. He also has 126 students enrolled in Scularcoating as part of his personal plight, with 121 working days in tenancy, and he has space for crowley hedge workers. Additionally, there are two primary schools and one"
He was born in Melbourne and migrated to New Zealand with his family when he was 10 years old .,"Born in Melbourne, he moved to New Zealand with his family at the age of 10 after a long time of living in Australia."
"In the history of such devices , it preceded `` The Turk '' and succeeded `` Mephisto '' .","The Turk '' was preceded by a similar device in the history of such devices, while - Mephisto ________________ ________."
"Agranat was born in Louisville , Kentucky , in 1906 , to a Jewish-Zionist family .","Agranat was born to a Jewish-Zionist family in Louisville, Kentucky in 1906 and went on to live in the area until his death in 2006."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teenage years .","Massé, who grew up in Holland, Michigan. Her birthplace was Westchester County – New York ; she lived in Europe from childhood until her teen years."
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"The kingdom of Waalo was governed by the Mbooj family, with the Paternal dynasty being the ruling power over it, and these three maternal dyads ruled the kingdom."
The BAC presents three yearly performances of the Minnesota Orchestra and has recently commissioned works by Diavolo and Merce Cunningham Dance Company .,The BAC puts on three Minnesota Orchestra concerts per year and has recently commissioned pieces by Diavolo and Merce Cunningham Dance Company.
"Monroe Meadows , in Yosemite valley near Bridalveil Falls , is also named after George Monroe .","Monroe Meadows, located in Yosemite valley near Bridalveil Falls, is named after George Monroe and is situated in the vicinity of Brisalee Falls."
Andesite was the dominant lava type with some samples mafic enough to be classified as basaltic andesite .,"Andesite was the primary lava type, with some samples being mafic enough to be classified as basaltic anderite."
"In early 2016 , Senator Bob Hackett was appointed to the Senate of Ohio in order to succeed Senator Chris Widener , who resigned .","Senator Bob Hackett was appointed to fill the vacancy in the Senate of Ohio, which had been filled by Senator Chris Widener, in early 2016."
"In practice are mesquite `` modules '' Java - classes , usually abstract subclasses of concrete class definitions .","Java - classes, which are mesquite  modules in practice, are usually abstract subclasses of concrete class definitions."
The Pope proposed a solution in 1980 that was rejected by Chile and approved by Argentina .,"In 1980, the Pope proposed a solution that was rejected by Chile and approved by Argentina."
"In the 1930s and 1940s , he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948 .","During the 1930s and 1940s, he was four times elected for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948, after previously running for president in 1929 and 1933 for both."
The music performed as Bob courts `` Blackadder '' is Vaughan Williams ' `` Fantasia on Greensleeves '' .,Bob courts  Blackadder '' and Vaughan Williams  - Fantasia on Greensleeves.
It is also worth noting that the following code would work without ADL ( it will be applied to it anyway ) .,"The code provided below will still be used without ADL, but it should still work without it."
It then meets the Snoqualmie River to form the Snohomish River at Monroe .,"The Snoqualmie River and the Monroe River intersect to create the Snohomish River, which is named after its former location at Monroe."
"During his campaign , he debated McCain twice , once in Tucson and once in Flagstaff .","McCain was debated twice by him during his campaign, in Tucson and Flagstaff."
"It was finished by his wife , Stella Gemmell , following his death on July 28 , 2006 and released under the joint authorship of David and Stella Gemmell .","Stella Gemmell, the wife of the author, completed and published a book with her husband David and Stellar Gempell as co-authors, following his death on July 28, 2006."
"The Central Baptist Association is an association of churches from South Carolina to Indiana , with the most churches in eastern Tennessee and south-western Virginia .","The Central Baptist Association is a group of churches that covers the state of South Carolina to Indiana, with the largest congregations in the swamplands of eastern Tennessee and south-western Virginia."
Karen Phillips began a relationship with Steve of Suranne Jones played .,Karen Phillips and Steve of Suranne Jones played started a relationship when Karen initially started seeing Steve.
vidas distintas is a Mexican telenovela from 1969 transmitted by Televisa and originally produced by Telesistema Mexicano .,"Televisa aired a 1969 Mexican television television drama called vidas distinta, which was originally produced by Telesistema Mexicano and titled Creating Various Distinctual Species."
"Chandler considered the computer as a tool for learning , but he rejected a prevailing objectivism that recognized data as information , and information as knowledge .","Chandler viewed the computer as a tool for learning, but he opposed prevailing objectivism that regarded data as information, and information as knowledge."
A phase transition from a ferromagnet to a paramagnet is second and is of continuous order .,A phase shift from a ferromagnet to e t magnitor is characterized by alternating magnes and paramagnet phases that are second-to-last and have varying order.
Albanian families left the village before the return of Serbian refugees in 1999 .,Albanian families departed from the village before the Serbian refugees came back in 1999.
"However , the original version was skipped in favor of the mild edition .","The original version was omitted from the manuscript, and the milder version took its place."
"In 1864 , the United Presbyterian Missionary Society of Scotland sent its agents to China .","The United Presbyterian Missionary Society of Scotland dispatched its representatives to China in 1864, putting their agents in charge."
"After ten years stay in Paris , Houdon returned to Italy .",Houdon made a return to Italy after spending ten years in Paris.
She was sunk by the Germans and scrapped by Allied bombers twice in 1943 -- 1944 and finally raised in 1946 -- 1947 .,She was subsequently sunk by the Germans and re-ran by Allied bombers twice in 1943 -- 1944 and again in 1946 -- 1947.
"In 1864 , the United Presbyterian Missionary Society of China sent its agents into Scotland .","The United Presbyterian Missionary Society of China dispatched its representatives to Scotland in 1864, bringing them a tit awaiting trial."
"The film stars Lily Rabe , Timothée Chalamet , Lili Reinhart , Anthony Quintal , Oscar Nunez , and Rob Huebel .","Lily Rabe, Timothée Chalamet, Lili Reinhart, Anthony Quintal, Oscar Nunez, and Rob Huebel are the actresses who play Lilie Raber, Timothy Chalemet and Lili, respectively."
"Dakota City is part of the metropolitan region Sioux City , IA -- NE -- SD .","Dakota City is a metropolitan area of Sioux City, IA -- NE -- SD."
"Grant Connell and Glenn Michibata won the title , defeating Wayne Ferreira and Jim Grabb 6 : 4 , 6 : 3 in the finals .","Grant Connell and Glenn Michibata emerged as the champions, defeating Wayne Ferreira and Jim Grabb in the finals with time of 6: 4, 6 : 3."
The parliamentary elections in Zagreb in 1927 were held on 4 September 7 days before the local elections .,"The parliamentary elections of 1927 in Zagreb were held on 4 September, 7 days before the local elections."
"Probuccinum tenerum is a species of sea snail , a true gastropod mollusk in the family Buccinidae , the marine whelks .","Marine whöhlers, or sea snails, are part of the Buccinidae family of gastropods and mollusks known as Buccinods. The sea swallow species is known by the scientific name Probuccinum tenerum and is classified as a gastrodioceae."
The Valea lui Lambă River or Lom River is a tributary of the Șimon River in Romania .,"Romania's Lom River, also known as the Valea lui Lambă River or Valvea si Lambeau, is a tributary of the imon River."
"This genus is now classified in the family of lizards , known as Iguanidae , subfamily Polychrotinae , and is no longer classified in the current invalid family , polychrotidae .","The genus that is now part of the Iguanidae, a lizard family, is part now of broader endemic ranges called Ignids, subfamily Polychrotina, and is no longer considered part if the current family Polycrotidina."
"In 2012 , the city flipped and was won by incumbent Democrat Barack Obama , who took 51 % of the vote to Republican Mitt Romney of 48 % .","In 2012, the city was re-elected for a second time, with Democrat Barack Obama winning 51% of the vote and Republican Mitt Romney of 48%, resulting in democratization and allowing Obama to continue as the runner-up."
"With her I have been able to fulfill some of my musical dreams with early styles and this new style is really big , fresh and naturally fluent .","Her music has allowed me to fulfill some of my musical aspirations with early styles and this new, bold and naturally spoken style is a great source of inspiration."
"Grady Howard was elected first mayor on this date , and was officially named the interim mayor of Spring Lake on June 5 , 1951 .","Grady Howard was elected as the first mayor of Spring Lake, and was officially named as interim mayor on June 5, 1951, after the election held on this date."
Ballouhey exists mainly in Isère in Paris as well as in France and South Africa .,"Ballouhey is a town located mainly in Isère in Paris, but also in France and South Africa."
It will be high with a long wall and capacity .,"The height, with a long wall and capacity, will be high."
"Education in Alabama consists of secondary and primary schools in Alabama , including the University of Alabama , private colleges , and public and private schools .","Alabama's education system comprises secondary and primary schools, such as the University of Alabama, public and private colleges, and public schools."
"The series debuted on April 18th , 2009 in Australia on Nickelodeon ( New Zealand and New Zealand ) .","Nickelodeon (New Zealand and New Zealand ) premiered the series in Australia on April 18th, 2009."
"It was directed by George Fitzmaurice and is based on a 1917 play , `` Tiger Rose '' , by Willard Mack .","George Fitzmaurice directed the movie, which is based on a 1917 play called "" Tiger Rose"" by Willard Mack and directed by George Fitzgerald."
"The version of Mahabharata written by the Odia - poet Sarala Dasa tells the legend of Navagunjara , no other has the story .","Sarala Dasa, the poet who wrote the Mahabharata version, narrates the tale of Navagunjara and the legend of the ashram from Maharashtra, which is not represented in any other source except the story of Mahasuragiri."
"Vempati Chinna Satyam ( October 15 , 1929 -- July 29 , 2012 ) was an Indian dancer and a guru of the Kuchipudi dance form .","Vempati Chinna Satyam, an Indian dance guru and a renowned teacher of the Kuchipudi dance form, was born in 1929 and lived in New Delhi from 1931 to 1972."
Lee Hi is a South Korean singer under YG Entertainment .,Lee Hi is a South Korean singer who is employed by YG Entertainment and is also based in South Korea.
"Variants of this method produce good numerical approximations for the many exponents when critical terms are included , in both two and three dimensions .","When critical terms are added to two and three dimensions, variations of this method give good numerical approximations for the many exponents."
"The lid was only removed by privileged viewers , so these scenes might have been more intimate .","The lid was only lifted by select viewers, indicating that these scenes may have been more personal."
It serves Chandimandir Cantonment area of Panchkula city .,It provides services to Chandimandir Cantonment area of Panchkula city.
"Slough High School was a girls selective grammar school in Slough , Buckinghamshire , now Berkshire .","Slough High School, a grammar school for girls, was located in Sloough, Buckinghamshire, now Berkshire."
"Eugene D. Engley was born on 5 April 1851 in Attleborough , Massachusetts , as the son of James Henry Engley and his wife , former Mary Kaley .","Eugene D. Engley was born on 5 April 1851 in Attleborough, Massachusetts, as the son of James Henry Engle and his wife, former Mary Kaley."
"Maritsa Lazari was born in Cyprus in October 1943 and emigrated with her family at the age of 16 to London , England .","Maritsa Lazari was born in Cyprus in October 1943 and moved with her family to London, England at the age of 16, having been born there in 1943."
"On March 5 , 2011 , MTV Hive posted a streaming link to Anni Rossi performing Rihanna 's `` Rude Boy '' .","Anni Rossi's rendition of Rihanna''  Rude Boy 'A', with Rishi Rossis playing it was featured on MTV Hive'S streaming link on March 5, 2011."
"The Machpelah Cemetery , also spelled as '' Macpelah Cemetery `` or '' Macphelah Cemetery `` , is a graveyard in Hudson County , New Jersey .","Machpelah Cemetery, also known as ""Macpeloag Cemetery"" or ""Mcphelah Cidervine Cemetery"", is a cemetery situated in Hudson County, New Jersey."
The song was written and composed by Gala by Filippo Andrea Carmeni and Maurizio Molella produced .,"Gala wrote and composed the song, which was produced by Filippo Andrea Carmeni and Maurizio Molella."
"According to Prior , Robert Goldsmith the grandfather of the poet , playwright and novelist Oliver Goldsmith was the first of the family to settle at Ballyoughter .","Prior stated that Robert Goldsmith, the grandfather of Oliver Goldschmid, was the first of the family to establish himself at Ballyoughter, where he spent time in rural Scotland."
Omitting the engines and their fuel would reduce complexity and increase payload .,"The complexity would be reduced and payload would increase if the engines and fuel are not used, resulting in a reduced need for them."
"According to Tobe and Gunnar Hansen , the reason why he wore a mask was that the mask really determined his personality .",Tobe and Gunnar Hansen argue that the reason he wore a mask was because it was the defining feature of his character.
"The private Claiborne Academy is located in Haynesville , near the Parish Claiborne .","Haynesville, near the Parish Claiborne, is where the private Claimborne Academy is situated, and it is also located in the parish of Claribea."
"The NVIDIA TITAN V was officially announced by Nvidia on December 7 , 2017 .","Nvidia made the formal announcement of the NVIDIA TITAN V on December 7, 2017 when it was formally announced on the platform on November 2, 2017, as the new NviDIA Titan V."
"He did medical training at the Middlesex Hospital in London , and qualified as a clinical doctor in 1943 .",He received his medical training at the Middlesex Hospital in London and qualified as a clinical doctor in 1943.
He performed as a glassmaker and worked with many different bands on different musical instruments .,He worked as a glassmaker and played with dozens of bands on musical instruments.
Components of mechanical systems store elastic potential energy if they are deformed on the system when applied forces .,"Elastic potential energy can be stored in mechanical systems if it is deformed by applied forces, such as when components are de-formed on the system, and elastic potentials are stored as potential potential enthalpy."
"William Llewelyn Williams known as Llewelyn Williams ( 10 March 1867 -- 22 April 1922 ) , was a Welsh journalist , lawyer and radical Liberal Party politician .","William Llewelyn Williams, also known as LLEWELYN WILL, was born in Wales on 10 March 1867 and died on 22 April 1922, but his career was primarily a career in journalism, law, and politics as he became infamous for his political zeal and reputation as one of the most radical members of The Liberal Party."
"Blagoy Ivanov challenged Mehmen for the WSOF Heavyweight Championship at on October 17 , 2015 .","Mehmen was challenged by Blagoy Ivanov for the WSOF Heavyweight Championship against Memphmen on October 17, 2015, with Blagony taking on Methmen for a WSF Heavy weight class."
"It was established by Richard Creed , built by George Edwards , designed by Collins and Geoffrey of Monmouth .","Richard Creed established it, while George Edwards constructed it and Collins and Geoffrey of Monmouth collaborated to design it."
"Sacramento is located in ( 38.651254 , -121.259279 ) , between Fair Oaks and Folsom .","Between Fair Oaks and Folsom, Sacramento is situated between (38.651254, -121.259279 ) and Fair, Mtn."
"The `` Astrud '' track on Gilberto 's 1987 album , `` Time and Tide '' , is a tribute to Basia Trzetrzelewska .","Gilberto's 1987 album  Time and Tide '' features a track named Octavian' XII on the title track, titled Virgil Gilbert III : Taking Throne: A Struggle with Rhythm and Blue, which honors Basia Trzetrzelewska."
"Clark had a son , Rishi , born on April 3 , 2007 . A Socks and Sandals EP on Microcosm Music was named for him , Rishi Saturn .","Rishi Saturn, who was Clark's son, was born on April 3, 2007 after being born. Rizza was later named after him and his music was featured on A Socks and Sandals EP on Microcosm Music."
"Melodie Crittenden left the group in 2004 to pursue a solo career , and for most of 2005 Nicol sang with the group .","Melodie Crittenden left the group in 2004 to pursue a solo career, and in 2005 Nicol sang with the same group for most of 2005."
"In semi-professional football , Scottish teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Semi-professional Scottish teams play at all levels below the Scottish Premiership in semi-pro football, with most teams below this level below level beyond the Scotland Championship."
Diboll and Owen of New Orleans were the architects and G. A. Chamblin of Mobile was the contractor .,Diboll and Owen of New Orleans were the architects and G. A. Chamblin of Mobile was the contractor.
"In malignant hypertension , these hyperplastic changes are often accompanied by arterial necrosis of the fibrinoid intima and media .","Artery necrosis of the fibrinoid intima and media necessitates invasive changes that are accompanied by hyperplastic changes in malignant hypertension, particularly in those involving the malignancy of these structures."
The team toured in Australia in 1953 and Asia in August 1959 .,The team's tours included a tour of Australia in 1953 and Asia in August 1959.
"This film is about Rafael , a Malayalam singer in the new film industry .","Rafael, a Malayalam singer who is thriving in the emerging film industry, is the subject of this film."
"In 1864 , the United Presbyterian Missionary Society of China sent its representatives to Scotland .","The United Presbyterian Missionary Society of China dispatched its representatives to Scotland in 1864, with the aim of establishing a mission in the region."
The initial vector space formula _ 13 is called `` initial object '' or `` topological structure '' with respect to the given data .,"The formula _ 13 of the initial vector space identifies the data as either a ""primary object"" or's topological structure."
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"The kingdom of Waalo was governed by the Mbooj family, with the Paternal dynasty being the ruling power over it, and these three maternal dyads ruled the kingdom."
"The film plays Jembie Almazan as Alex , Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Maria .","Jembie Almazan stars as Alex, while Bernardo Garnica Cruz portrays David and Jonathan Diaz Angulo plays Maria in the movie."
"While the exclusion of black players was not a written rule , since 1933 no Afro-American had played in the National Football League .","Since 1933, the National Football League had no Afro-American players playing, even though the league did not have a written policy prohibiting the use of black players."
Dale has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,"Dale has been married to Patricia Meyer since 1984 and has two sons, Ryan (born 1988) and Blake (birth 1992)."
"When Platzer opened his second restaurant in Allentown in 1993 , he changed the name to P. J. Whelihan 's to honor his grandfather , Peter Joseph Whelihan .","In 1993, Platzer opened his second restaurant in Allentown and named it P. J. Whelihan's to honor his grandfather, Peter Joseph W Helihan."
"During the mission , 65 soldiers were killed : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","During the mission, 65 soldiers lost their lives: 34 Nigerians, 28 Chadians, 2 Togolese, and 1 Burkinabé."
In December 1969 became the 49th Army - Division 29th Army - Division .,The 49th Army - Division was formed in December 1969 when it was renamed the 29th Airborne Division and became the 49e Army Army-Division 49.
Scapes are mostly absent or very short .,Scapes are mostly rare or very short.
"She was observed as '' has very great potential and a great talent , and will grow in the future to a unique musical personality .","She was characterized as possessing great potential and talent, and was expected to develop into a distinctive musical personality in the future."
"In January 2013 , it was announced that Warren Spector Disney Interactive had left after the closure of the Junction Point Studios .",Warren Spector Disney Interactive departed from Disney in January 2013 following the closure of Junction Point Studios.
"Air transportation is provided locally by smaller aircraft in New Bedford , Berkley , and the regional airport in East Taunton .","Smaller planes in New Bedford, Berkley - Berkeley and the regional airport in East Taunton provide air transportation locally."
"When we use an alternating turing machine , we have the ATIME resource .",ATIME resource is a crucial aspect of an alternating turing machine used in animal physiology.
He finished two blows behind Bubba Watson and Louis Oosthuizen and lamented his putting - performance as the reason he did not win the tournament .,He was disappointed with his putting after finishing two strokes behind Bubba Watson and Louis Oosthuizen and attributed his poor performance to his performance.
"Previous host cities of the Sirius Decisions Summit include Orlando ( 2014 ) , Scottsdale ( 2013 ) and San Diego ( 2012 ) .","Orlando, Scottsdale, and San Diego were the previous host cities of the Sirius Decisions Summit, which was held in Orlando (2014, 2014, 2013) and in San Antonio, Arizona."
"The lighting in the Louvre - painting is warmer and appears softer , but this can be the result of the sound of the varnish on the surface .","Lighting at the Louvre gives the impression of a warmer and softer painting, but it may be due to the sound of the varnish on the surface."
"Molmys River is a river in Perm Krai , Russia , a left tributary of the Yazva River .","Perm Krai in Russia is home to the Molmys River, a left tributary of the Yazva River."
"On August 1 , 1699 , William Blackett handed over his copyhold lands in Chirton to Sir Archibald Campbell , who sold the Bickerstaffe , 1st Duke of Argyll Hall .","Sir Archibald Campbell sold the Bickerstaffe, 1st Duke of Argyll Hall, and acquired the copyhold lands in Chirton that William Blackett had transferred to him on August 1, 1699, who would later become the new owner."
"Big Band Specials is a 1962 album by Bob Cooper , with tracks arranged by Bill Holman , Shorty Rogers and husband June Christy .","Bob Cooper's 1962 album Big Band Specials features arrangements by Bill Holman, Shorty Rogers and husband June Christy, as well as Bob' s biographer Bob Holmer."
"In addition to various metal plates , concrete and sandbags were used for improvised tanks in some cases .","Concrete and sandbags were sometimes used for improvised tanks, as well as various metal plates."
"Barbara Boothe Ellison was born in Santa Clara County , California , the daughter of billionaire Oracle Corporation chairman Larry Ellison and his ex-wife , Megan Ellison .","Barbara Boothe Ellison was born in Santa Clara County, California, to Larry Ellisson and his ex-wife Megan Ellisonte, who are both former spouses of Larry and Larry."
"Guillermo Coria defeated Alberto Martín 6 -- 3 , 3 -- 6 , 6 -- 2","Alberto Martn was defeated by Guillermo Coria in a match 6 -- 3, 3 -- 6. 6 in 2 despite Cora winning the game."
The Red Bulls lost but made the 1st round of the playoffs .,"Despite their defeat, the Red Bulls managed to advance to the first round of the playoffs."
12 January 1978 : Cambridge United manager Ron Atkinson is appointed as manager of West Bromwich Albion .,"Ron Atkinson assumes the role of manager at West Bromwich Albion on 12 January 1978, having previously managed Cambridge United."
"In 1979 he had his best year on tour , making a quarter-finals in Atlanta , Johannesburg and Tel Aviv .","His best year on tour in 1979 was characterized by a quarter-final appearance in each of Atlanta, Johannesburg, and Tel Aviv, which was his most successful year ever."
The next version was created by Robert Fuller 's brother Ron in 1986 .,"Ron Fuller, the brother of Robert Fulliger, produced the next version in 1986."
The temple serves as a cultural and religious centre for Korean Hindus and immigrants from the South Asian countries .,"Korean Hindus and South Asian immigrants use the temple as a cultural and religious hub, serving as the Korean equivalent of Xi'an, or ""King Kong""."
"The clubhouse was built by Curtis , for the then sum of $ 60,000 , and rented it for a large charge to the club .","Curtis commissioned a large sum of $60,000 to construct & lease the clubhouse which was subsequently rented for 40,000 pounds."
"Mitsuhisa Ishikawa and Tomohiko Ishii from Production I.G , Danny Choo , Kaname , and Tasha with Miyuko from Korea were special guests for the event .","Special guests at the event included Mitsuhisa Ishikawa and Tomohiko Ishii from Production I.G, Danny Choo - one of the production crew whose work was assigned to the show, Kaname, and Tasha with Miyuko from Korea."
