Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
 The other class is on Monday and Wednesday from 10 am - 12 . ,The other class is available from 10 am to 12 pm on Monday and Wednesday.,The other class is available from 10 am to 12 pm on Monday and Wednesday.,The other class is available from 10 am to 12 pm on Monday and Wednesday.,The other class is available from 10 am to 12 pm on Monday and Wednesday.,Monday and Wednesday 10 am - 12 for the other classee a one day / week-time & 12 on Wednesdays.,Lul II on 5 May & 9 May and 1 June 01:30 a.m. - 3 pm. The other class is on the school break from 10 am – 12 pm on Monday and Wednesday.,Lul II on 5 a.m. to 9 p.e.. The other class is on Monday and the class on 12 o'clock ( 10 - 12).
 Are you sure there are no more open classes ? ,Are you convinced that there are no more open classes?,Are you convinced that there are no more open classes?,Are you convinced that there are no more open classes?,Are you convinced that there are no more open classes?,"Did ""no big classes to open sign up for registration at the moment confirm your sanitized status/na I don't know about it yet :(?","Did ""no big classes to open sign up for registration in the next few weeks/days happiest of them"" you guys scream ""We have no more open classes in store for you to signup for""?","Did ""next open classes just came along side the stream"" sound to you exactly in hindsn they did not yet happen yet n what did you think?"
 I'm positive . ,I'm sure I can.,I'm sure I can.,I'm sure I can.,I'm sure I can.,"Positive thing, yeah.","Positive thing', I'm positive.","Positive thing', I'm positive."
 Sign me up for Monday and Wednesday . ,Sign me up on Monday and Wednesday.,Sign me up on Monday and Wednesday.,Sign up for Monday and Wednesday.,Sign up for Monday and Wednesday.,Pay me back Mon and Friday!,Pay me back Mon & Friday!,Pay me back Mon 5 a.m. on tue. I'm gonna go Monday and Wednesday.
" Okay , I'll sign you up . ","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.",okay I'll sign you up.,"okay I signed you up, I'll.","okay I signed you up, I'll."
"Dad , why are you taping the windows ? ","Dad, what is the purpose of you tapping the windows?","What is the reason for you tapping the windows, Dad?","What is the reason for you tapping the windows, Dad?","What is the reason for you tapping the windows, Dad?","Dad on 2 just foreseen question why are you tapping the windows, Dad why do you tap the very same prciessfully?","Dad on 2 just foreseen question why are you tapping the windows, Dad why do you tap the very thing you were preaching valentine?","Dad in utmost hurry, I kid you not, why are you tapping the windows for your bf?"
" Honey , a typhoon is coming . ","A typhoon is approaching, honey be careful.","A tephrayon is approaching, honey be careful.","A tephrayon is approaching, honey be careful.","A tephrayon is approaching, honey be careful.","Ty Ty for the typhoon,.","Ty Ty for the typhoon,.","Ty Ty for the typhoon,."
" Really ? Wow , I don't have to go to school tomorrow . ",Is it true that I won't have to go to school tomorrow?,Is it true that I won't have to go to school tomorrow?,Is it true that I don't have to go to school for the day tomorrow?,Is it true that I don't have to go to school for the day tomorrow?,Really did I just realize that I don't have to go to school tomorrow?,Really did I just realize that I don't have to go to school tomorrow?,Did that just happen to me? I won''t have to go to school tomorrow.
" Jenny , come and help , we need to prepare more food . ","Jenny, please come and help us with the preparation of more food.","Jenny, please come and help us with the preparation of more food.","Jenny, please come and help us with the preparation of more food.","Jenny, please come and help us with the preparation of more food.",Jenny would you remunerate me and come to help us with the cooking supplies and help me get some food ready for the big day.,Would Jnan if you come and help us with the pregnancies we'll start pregă.,Would Jnan if you come and help us with pregnant to help with the extra food we need to cook and we would be grateful 'to help' Jenny - come join us @jay@hotmail.com.
 OK . Dad ! I'm coming . ,"Dad, I'm coming over.","OK Dad, I'm coming.",OK. Dad! Come on in.,OK. Dad! Come on in.,Dad that I'll come.... OK.,Dad that I'll come.... OK.,Dad that I'll just come out. OK.
"Hi , my name is Lean , and I'm from Russia . ","Lean, my Russian name is Lean.","Lean, my Russian name is Leban and I am from Russia.","Hi there, my name is Lean from Russia.","Hi there, my name is Lean from Russia.",Lean (russian country here) hey guys!,LeAnn (born 19/01/1929) I am from Russia - could you please tell me i was Lean?,LeAnn (born 19/01/1929) I am from Russia so my name is Lean?
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ","Hello, Lean. I'm from Japan and my name is Alike. Have a good time.","Hello, Lean. I'm from Japan and my name is Alike - I met you.","Hello, Lean. I'm from Japan and my name is Alike - I met you.","Hello, Lean. I'm from Japan and my name is Alike - I met you. Have a good time, good day.","Nice one to see you Lean.I come from Japan and my name is Alike, I'm from there?",Nice one to see you Lean (my name is Alike. I'm from Japan :P)) I can say that I like you too.,Nice one to see you LEAN! I'm a Japanese citizen with the same name as you.
 To me English is a difficult language . ,"English seems like a tough language to master, at least to me.","English seems like a tough language to master, at least to me.","English seems like a tough language to master, at least to me.","English seems like a tough language to master, at least to me.",English appears to be a challenging language for me to comprehend.,English appears to be a difficult language for me to understand.,English appears to be a difficult language for me to understand.
 A second language is always difficult . ,The task of learning a second language is always a challenge.,The task of learning a second language is always arduous.,The task of learning a second language is always arduous.,The task of learning a second language is always arduous.,"One would always have qualqualiferous second language skills if one were to work second jobs.Two-dote and twive are good options - one can work x, u and two, and then n get to know X.",One would always have qualqualiferous second language skills (i.d.,"One would always have ""2nd languid.."""
" True , but English is harder than most . It's a crazy language . ","English is a language that's more challenging than most. It's a crazy language, but true.","English is a language that's more challenging than most. It'll be tough, but true.","English is a language that's more challenging than most. It'll be tough, but true.","English is a language that's more challenging than most. It'll be tough, but true.","Real people said it'll be ""crazy"" just like you said ""English"" but English is harder than the rest of the world's ""familiar"" FOREVER!","Real people said it'll be ""easy"" when you get back to English (that's a real word) It'' s one of the hardest languages in the world, but English is CRAZY.","Real people said it'll only only feasance when English is really hard, ""a crazy language."
 A crazy language ? Why do you say that ? ,What is a strange language? Why do you call it that?,What is a strange language? Why do you call it that?,What is a strange language? Why do you call it that?,A language that's incredibly strange? Why do you call it that?,"Would you catech 'b*****k' in your answer if it's a language that'd be blatant and unfavorable' (i.e. what'' spelled, don't you think it was right)?",Would one classEEK say that a crazy language? why & why not??!,"Would one classEEK say that a crazy language...? why & why not?"""
 One letter can have several pronunciations and one word can have several meanings . ,A letter can have multiple pronunciations and a single word can have multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,One word s ole posible esoteric defensa (coordinata collecjii definitiva plena) y um pl utro de definitiosi voorzambian en me de facto comman tido por suoi in voce durante la detenue (vocal mascotatik,One word nascent can emend sexton iodine (a grammar can have plethora of phonerrers and a single letter can mean the same thing and so can one word and letter entice thteoremitism and symbology can coexist in kinematic union and coextrence hardly difference mnemone.,One word nascent can emend sexton iodine (a grammar can have pseudosis and tphons can having ipso facto phonoses and one letter can tell a plenitor to pellotensor in phycology and so can one word can mean ten and have many omens and even if one person
 No wonder you say English is a crazy language . ,"English is a language that you find very strange, no surprise to you.","English is a language that you find very strange, no surprise to you.","English is a language that you find very strange, no surprise to you.","English is a language that you find very strange, no surprise to you.","You said it because English (the newcomer to the language spoken soon after moving to Florida in July and work there at a Starbucks in June for YESIME, now in May, and speaking Chinese again at around 6:00pm EST)[/url] It's no wonder people are so freaked out about the school that they were so stupid, they thought it was gonna be spooked to death, but they still kept pushing it and said, """,You said it and I'll just say English's a mad lingo?,"You said it and I'll just say English's a mad lingua bilboa, blah btw."
Can I help you ? ,Is there any way I can assist you?,Is there any way I can assist you?,Is there any way I can be of assistance?,Is there any way I can be of assistance?,Would you locom ultiful?,Would you locom ultiful?,Would you locom ultiful?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",I'm in the process of researching and finding material for a paper I'm writing. I'm not sure where to look for materials.,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,Could anybody resord I have a paper I am writing? I'm in the process of deciding what to look for and where to find it?,Could anybody resord I have a paper I am writing? I'm in the process of deciding what to write and where to find the right material/blog/forum/etc?,Could anybody resord I have a paper I am writing? I'm in the process of deciding what to write and where to find the right information for the job?I know someone who can help me out - I need help with ur dissertation.
 I'll certainly try to help you . What topic is your paper on ? ,I'll give it my all and assist you. What is the subject of your paper?,I'll give my best shot at helping you. What is your paper topic?,I'll give my best shot at helping you. What is your paper topic?,I'll give my best shot at helping you. What is your paper topic?,Could anybody ibujED me if you were informed?,Could anybody ibubujED me? ононс алковани момент и которому на сесеминана?,Could anybody ibubujED me? онон алковани момент и теерерински всео сесеминана?
 My paper is on the influence of television on children . ,My article focuses on the impact of television on children.,My article focuses on the impact of television on children.,My article focuses on the impact of television on children.,My article focuses on the impact of television on children.,One main topic thread was I can write my paper about on the impact of tv on children.,"One main aim my paper aimed ""attemptd the effect that tv will have on kids/t hath no connection with it... isnt it the paper we use for our paper on the repercussions that the new generation of kids (youngernger) wont only need to use a nanny or sex to get the attention they are aiming for in school.. My paper also focuses on how.","One main aim my paper aimed ""attn "" is to ""explain the effect of tv to kids in the U.S. My paper is called My Papers on the Rolo Myx on our Youngster[s] using the telefacation system from 9.00 a.m."
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.",You could enlist sydney-area computer (you could use it to get a list of every scientific journal that talks about children and television in relation to children.,You could enlist sydney-ready computer(link below) to help you compile a roster of every & every scientific journal that you or your the kids could possibly want to discuss/discussing the topic of children and television.Tell me.,One way you would do it you could download a computer and you'll be able to get tens of thousands of new scientific journal that you can use to talk about kids and TV.
 Thank you for you help . ,Thank you for your help...,Thank you for your help...,Thank you for your help...,Thank you for your help...,"Thank God you guys got a great job and I am thankful for the way you're helping me.""",Thank God you guys got a great job and I am so thankful for all of utmost help.,Thank God you guys got a great job and I really appreciate it!
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,Is there anything I missed out on? Is it hot dog and beer?,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,"Did my hot dog and beer just mix and I didn't see a thing nay, did I miss anything with my supper - here it was hot dogs and Beer.","Did my hot dog and beer just mix and I didn't see a thing I was meant to and what's going on anyways besides me catching something to do there and then if so, what happened and did anything go wrong astrinate me anyway anyway?",Did anybody else get dejjacked just for having your hot dog and beer while having a hot dogs and beers on here?
" Yeah , Cal Ripen just hit a home run . ","Cal Ripen's recent home run was a hit, and he's hitting a homer.","Cal Ripen's recent home run was a hit, and he had hoped to hit it to close out the game.",Cal Ripen's recent home run was not the only one.,Cal Ripen's recent homer was a home run.,"Yeah you guys, Cal Ripen hit a home run.","Yeah you guys, Cal Ripen hit a home run.","Yeah you guys, Cal Ripen hit a home run today."
 What ’ s the score ? ,What is the score of this score?,What is the score of this score?,What is the score of this score?,What is the score of this score?,"Could you let Me Just Say What'I Got Or I Don't Say How Much I'd Like To Pay (based on my Starburst & Twitter Viral Intendimise - 97.9% Y/Y, 98.99% X  5 %) What's the perfect score that you can give me, Justin Bieber' s Wife Score, and Tiffany''",Could anybody guess who the one who got the right answer would be and also tell me the score. I'm just wondering.,Could anybody guess who the one who got the right answer would be and we know the score eg.
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","Ripen hit a home run that extended the score to 5 to 4, but the score was still 3 to 4 as someone else hit first base.",Ripen hit a home grounder to make the score at 5 to 4 after someone else was hit on first base.,Ripen hit a home ground to make the score 5 to 4 as another player was hit on first base.,Ripen hit a home ground to make the score 5 to 4 as another player was hit on first base.,"Rip answered home off a 3 to 4 tie but he hit.15 to make it 5 to 4, as someone else hit first base.","Rip answered home off a 3 to 4 tie but he made it 5 to 4, able to make the score at 1st because someone else was on first base.","3 up but then Rip hit a 3 to 4 home run to make it 5 to 4, courtesy of someone else on first base."
 So Baltimore is winning ? ,Is Baltimore winning or is Baltimore not winning?,Is Baltimore winning or is Baltimore not winning?,Is Baltimore winning or is Baltimore not winning?,Is Baltimore winning or is Baltimore not winning?,Did everyone just say that Baltimore's victory was a good one?,Did everyone just say that Baltimore's victory was a big win?,Did everyone just say that Baltimore's victory was a big win?
 Right . ,Right.,Right.,Right.,Right.,Ur djoint.,Ur djoint.,Ur djoint.
 This is a really great place to watch a baseball game . ,This is an excellent spot to catch a baseball game.,This is an excellent spot to catch a baseball game.,This is an excellent spot to catch a baseball game.,This is an excellent spot to catch a baseball game.,You wont regret it when you're at this great place to be if you want to go see a great b-ball game.,One wouldn''t think twice to go there right now to catch a baseball game because it's one of the best.,One wouldn''t think twice to go there right now to catch a baseball game because it's one of the best.
" Yeah , there isn ’ t a bad seat in the place . ",There's no doubt that there is a decent seat available in the place.,There's no doubt that there is a decent seat available in the place.,There's no doubt that there is a decent seat available in the place.,There's no doubt that there is a decent seat available in the place.,"Yeah you got a good seat, tis the right time.","Yeah you got a good seat, .","Yeah you got a good seat, ."
" The fans are great here , too . Not like in Philadelphia . ","The fans are friendly and there's a lot of love here, but it's not as big of a deal as in Philadelphia.","The fans are friendly and there's a lot of love here, but it'll be sournier than Philadelphia.","The fans are a delight to be around, and it's notably better than Philadelphia.","The fans are a delight to be around, and it's notably better than Philadelphia.","Like everyone here (I can't remember what they did like in the like on TV or in person in Philly anyways, they have a great fan base here too!","Like everyone here (I can't remember what they did like like in the Phillies when they won the Super Bowl and now they have a record attendance with over 100,000 fans in their stadium and fans everywhere.","Like everyone here (I can't remember what they did like like in the Phillies when they won the Super Bowl in 2006 and again they had a lot of fans, it's hardly like you can watch that game on TV right on the big screen right in front of you and your fans won''T miss anything about this place."
 It was a great idea to spend a day watching a game . ,"I thought it would be great to watch a game for a day, and it was a great idea.","I had the ideal day watching a game, and it was deemed advisable.","I had the ideal day watching a game, and it was deemed advisable.","I had the ideal day watching a game, and it was deemed advisable.",Would one der frugally dress and go to a game all day had it make for swimming.,Would one der frm a good idea to go and see z team.,Would one der frm a good idea to go and see z team.
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.","Yeah ; it's like saying, ""Honey' s the favorite pasager in America, right"" again.","Yeah ; it's like saying 'it all sounds like fun' - it was ""Bliss is America''.","Yeah you'd better savored the title, you know, I know."
How do you like the pizza here ? ,What is your opinion about the pizza you have ordered here?,What is your opinion about the pizza you have ordered here?,What is your opinion about the pizza?,What is your opinion about the pizza?,Did the pizza you just taste this pizza and what's your opinion on it if it'll be good?,Did everyone else get a pizza like this?,Did everyone else get a pizza like this?
 Perfect . It really hits the spot . ,Perfectly executed. This is spot on.,Perfectly executed. This is spot on.,Perfectly matched. Perfect. This is spot on.,Perfectly crafted. Perfect. This is spot on.,Nice job! I'm in heaven! This sounds amazing!,Nice job! Just right.This is spot on.,Nice job! Just right.This is spot on.
Do you have a light ? ,Is there a light available in your house?,Is there a light available in your house?,Are you equipped with a light?,Are you equipped with a light?,Would you tel for a light?,Would one of you also tell Me You don't need a light (Autis Bld.,Would one of you also tell Me You don''t light bulbs?
" Sorry , I don't smoke . ","I'm sorry, I don't smoke.","I'm sorry, I don't smoke.","I'm sorry, I don't smoke.","I'm sorry, I don't smoke.",Sorry sorry I don''t smoke.,Sorry sorry didn''t smoke - I don' t.,Sorry sorry didn''t smoke - I don' t.
I was scared stiff of giving my first performance . ,I was terrified of performing for the first time because it was my first time.,I was terrified of performing for the first time because it was my first performance.,I was terrified of performing for the first time because it was my first performance.,I was terrified of performing for the first time because it was my first opportunity.,Scary again I gave my first show.,Scary again I gave my first show.,Scary again I gave my first show...
 Were you ? your performance was excellent . ,Were you? Your performance was outstanding.,Were you? Your performance was outstanding.,Were you? Your performance was outstanding.,Were you? Your performance was outstanding.,"Did ""you did well & you did great job"".","Did ""you really"" yesterday and yours was outstanding.","Did ""you really ""em? Did you do a great job and e was great""?"
 Thank you for your kindly words . ,Thank you very much for your kind words.,I appreciate your kind words and many thanks for your time and effort.,I appreciate your kind words and many thanks for your time and effort.,I appreciate your kind words and many thanks for your time and effort.,Would you alright thx?,Would you alright thx?,Would you alright thx?
Excuse me . Could you please take a picture of us with this camera ? ,Can you please take a picture of us with this camera?,Can you please take a picture of us with this camera?,Can you please take a picture of us with this camera?,Can you please take a picture of us with this camera?,Would you cad if you could please please take a picture of us eh?,Would you cad if you could please please take a picture of me with this camera?,Could U take a picture of us.? Please excuse excuse me...
 Sure . Which button do I press to shoot ? ,I'm not sure which button to shoot. Can you tell me?,I'm not sure which button to shoot. Can you tell me?,I'm not sure which button to shoot. Can you tell me?,I'm not sure which button to shoot. Can you tell me?,"Could you guess who said ""s shoot button"" and can you tell me the exact button I need to press to start the shoot (just the sure button in the top right corner of the screen right now) IM sure it's the right button?",Could YOU THINK THAT Button HEADY BOOT?,"Could YOU THIX out the button that you want to shoot and tell me which one it is, Sure?"
 This one . ,This one.,This one.,This one.,This one.,One too good.,One too good s**t.,One too good s**t.
 Do I have to focus it ? ,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,Would you still compote that I put my mind to work it now if I could concentrate on it the main time?,Would that neccl call 'keep it centered'?,Would that neccl call 'centring it out?
" No , this is a focus-free camera . All you have to do is point and press the button . ","This camera is not focused, so all you need to do is point and press the button to use the focus feature.","This camera is not focused, so all you need to do is point and press the button to use the focus feature.","This camera is not focused, so all you need to do is point and press the button to use the focus feature.","This camera is not focused, so all you need to do is point and press the button to use the focus feature.",You just put your feet up and it's a 'free camera' with teleportation!,"You just put your feet up and it's a'sure camera'. It'll let you take if you're aiming, all you do is hold the button, and you can use it anywhere on the camera.","You just put your feet up and it's a'sure camera'. It'll let you take if you're aiming, all you do is hold the button, and you can use it anywhere on the camera."
 All right . Say cheese ! ,Cheese!,Cheese. permalink. All right - a cheese!,Cheese. permalink. All right - a cheese!,Cheese. permalink. All right - a cheese!,Nice you go. Done cheese!,Nice you go emojie!,Nice you go emojie!
Every country should face the history . ,Every country should be compelled to face the consequences of their own history.,Every country must face the consequences of their history.,Every country must face the consequences of their history.,Every nation must face the consequences of their own history.,Everyone can go back in remembrmbryetting the history that they left behind in their country.,Everyone can go back in remembrmbryetting the history that they left behind in their country's history and if they have any to do on the big problems it should be done on its own and its people''t responsible for it.,"Everyone can go home safe and go their self-pertinence the way the country's history came out on the world stage."""
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ","We have a long and varied history and traditional values, but we don't live in a vacuum.","We have a long and varied history and traditional values, but we don't live in emptiness.","We have a long and varied history and traditional values, but we don't live in emptiness.","We have a long and varied history and traditional values, but we don't live in emptiness.",Granted it'' s a big world and lacked 'non-vacuum-capacity-town-it doesn't just take vacavitation from the big game; we also clout based purely-fixed-tube-rn-day vignette and all the tidbits you tell me about our country and our rich rich heritage!,Granted it'' s a big world and lacked 'non-vacuum-capacity-town-it doesn't just take vacavitation but also combines enviornmental and non-empirical clout/profanisc!,"Granted it all nasCENT & SECOND SOCIAL HOME, WHICH SAYS IT BEGUN BY SUCCIENDLIFE AND ITS TRUCKY BLVD IN THE VOLGIN TUB,NO THAN CAST LIFE CAN YOU TELL US QUESTIONS AND TRAINING VALUE AND BROCKER STORY NOW OWNERS GUNS"
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.",Human being can still walk the fine fine that we did in the past because we really had done the right thing - we just had to first let it know and we were going to walk out of this world and admit it at first.,Human being can still walk if you shit we were a little bit older and woke up to realise we really had messed up - we should have just walked around and let it be known.,"Human being can still walk unhin adn if we are ok. We may all be human, but we'd better just say we did *** initially."
 But there is always somebody who wants to turn his back on the true history . ,"Nevertheless, there is always someone who wishes to turn their back on the genuine history.","Nevertheless, there is always someone who wishes to turn their back on the genuine history.","Nevertheless, there is always someone who wishes to turn their back on the genuine history.","Nevertheless, there is always someone who wishes to turn their back on the genuine history.","Nevertheless, there is always someone who wishes to turn their back on the genuine history.",Still everyone on earth would still cynsurately turn their back on the true story they already knew and had been told.,Still everyone on earth would still cynsurately turn their back on the true story they already knew and had been told.It just took our turn for the good news.
" I believe such things won ’ t be realized , just daydreaming . ","I don't think such things will ever be real, it's just a figment of our imagination.","I have a feeling that these things are unreal, and I believe they are just imaginable.","I have a feeling that these things are unreal, and I believe they are just imaginable.","I have a feeling that these things are unreal, and I believe they are just imaginable.","Just wish the day the real and you know it'll never happen, I think about it.",Just wish the world and you know what?,Just wish the world and you and thought that' ll never come true.
"Do you like traveling , Kathy ? ","Kathy, do you have a preference for traveling?","Kathy, do you have a preference for traveling?","Kathy, do you have a preference for traveling?","Kathy, are you fond of traveling?","Did that you like to to travel a lot, kudos, lieberha you're from Germany, do you really like traveling, honkk I know, but only tidbits about where to go, bade you not being able to afford airfare??","Did that you acquiere entraining yo your trip, Kathy?","Did that you acquiere entraining yo your trip, Kathy?"
" I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... ","I enjoy traveling to exotic destinations, but I don’t like going to work, waiting for cabs, or any other form of transportation.","I enjoy traveling to exotic destinations, but I don’t like going to work, waiting for cabs, or any other form of transportation.","I enjoy traveling to exotic destinations, but I don’t like going to work, waiting for cabs, or any other form of transportation.","I enjoy traveling to exotic destinations, but I don’t like going to work, waiting for cabs, or any other form of transportation.","Traveling is my passion, whether it be for pleasure or work, but I don’t enjoy waiting for a bus or going to the office or any other place.","Traveling can be gratifying for me as I want to explore different locations, but I don’t enjoy traveling to work, waiting for trains, or traveling on public transportation.","Traveling can be gratifying for me as I want to explore different locations, but I don’t enjoy waiting for buses, traveling to work, or going to the grocery store or train station."
 Or getting stuck in traffic jams when you ’ re driving . ,Getting stuck in traffic jams while driving can be just as frustrating as it is being driven.,Getting stuck in traffic on the road while driving or being stranded due to traffic congestion.,Getting stuck in traffic on the road while driving or being stranded due to traffic congestion.,Getting stuck in traffic on the road while driving or being stranded due to traffic congestion.,Carrot driving too fast...easy yourself.,Carrot driving too b/c it's just clunking or snaking and chopping every now and andn everything up.,"Carrot driving too b/c it's just clunking or snaking and c/b"" or ""I'm so bad at it."""
 Exactly . ,"Correctly, yes.","Correctly, yes.","Correctly, yes.","Correctly, yes.",Genau!,Genau!,Genau!
Your house is too small . Why not buy a big one . ,Your house is too small. Why not buy a big one instead?,Your house is too small. Why not buy a big one instead?,Your house is too small. Why not buy a big one instead?,Your house is too small. Why not buy a big one instead?,You can buy a big house if your house is too meagre.,You can buy if your house doesnt fit. Don't you think a big house is the best choice.,You can buy yer home big if you have too small & want to move. Why not buy your house.
 I do wish I could afford one . ,I wish I had the means to buy one.,I wish I had the means to buy one.,I wish I had the means to buy one.,I wish I had the means to buy one.,"Would one of those bracelets by Yeezy Chick would be just as good as I wanted, right?",Would one of you guys buy me one? I really wish I could buy one like that?,Would one of you guys buy me one? I really wish I could?
 You can get a loan from the bank . You know LPF program provides low cost loans for participants home purchases . ,"Banks can provide loans to eligible individuals through the LPF program, which offers low-cost loans for home purchases.","Banks can provide loans to eligible individuals through the LPF program, which offers low-cost loans for home purchases.","Banks can provide loans to eligible individuals through the LPF program, which offers low-cost loans for home purchases.",The LPF program offers low-cost loans for home purchases. Banks offer loans to eligibleborrowers.,Bank approved loan in your bank you can apply if you are in the LPF programme who can get low interest loans on home purchase?,Bank approved loan in your bank you can apply if you are in the LPF programme who can get low interest loans on home purchase.You can also get a loan on the home buying from bank.,Bank approved loan in your bank you can apply if you are in the LPF programme who gives a low cost loan on home purchase.
 Of course I know that . But don't you notice that the house price is skyrocketing ? ,"I know it's true, but the house price is going up in the market. Don't you think it's the same for the house price?","I know it's true, but the house price is going up in the market. Don't you think it is driving down the prices?","I understand your point about how much the house price is going up in the market, but I'm also aware that it's going to be a significant increase.","I understand your point about how much the house price is going up in the market, but I'm also aware that it's going to be a significant increase.","Yess! I'm all smiles, can you believe it's true too - the house price in the area is going up in price.","Yessr me na I know, but the house price is skyrocketing right now?","Yessr me na I know, but the house price is skyrocketing right now?"
"How do you do , Prof.Smith . ",Prof.Smith: What are your techniques?,Prof.Smith: What are your techniques?,Prof.Smith: What are your techniques?,Prof.Smith: What are your techniques?,"Prof.SHAT: ""Good to go, guys and girls, how do you do it, right?""",Pro tip top 20 [son]: Yvonne....,Pro tip top 20 [son]: Yvonne... . Prof.Smith.
" How do you do , Ms . Yang.You speak very good English . ","Ms. Yang, what is your English proficiency?","Ms. Yang, your English is very good.","Ms. Yang, your English is very good.","Ms. Yang, your English is very good.",Could you tell Me That Your English Speaking Ignore You Ms. Yang How would you answer Mme Yang Ming? I would like to know Mz.,Could YOU THINK MY EXPERTECT English ELLECT? Ms YUN HAI PROMISE YOUR OPINION,"Could YOU THIX IT (THAN YING) Ms. Yang, Can you tell, how do you do, and how you can speak English very well?"
 Thank you . I begin to like English even when I was a child . ,"English language has always been a part of my life, and I appreciate your efforts.","English language has always been a part of my life, and I appreciate your efforts.","English language has always been a part of my life, and I appreciate your efforts.","English language has always been a part of my life, and I appreciate your efforts.","Back in school, I got into English, and I thank you very much, It's true. I loved it from a very young age, thank God for the positive word you used to help me so much in the future.",Back on english i loved English from very early on.. thank you...,Back on english i loved English from very early on.. thank you...
 Where did you learn it ? ,Where did you gain the knowledge you are currently seeking?,Where did you gain the knowledge you are currently seeking?,Where did you gain the knowledge you are currently seeking?,Where did you gain the knowledge you are currently seeking?,Did that very same knowledge that you got here a long time ago really just happen to you and then only realised later that it was 'expletive not euphemmer/emmeemmer' (i.e mum/daughter/son) and you could always ask and I would also tell you the place where you learned it the most the best and the one you can't forget to ask questions too!,Did that very same knowledge that you got here a long time ago also help or definately?,Did that very same knowledge that you got here a long/diligENTly two yrs ago happen to you?
" At school , in China.This is my first time to be out of my own country . ","I'm currently in China as a student, and this is the first time I've been outside of my home country.","I'm currently in China as a student, and this is the first time I have been outside of my home country.","I'm currently in China as a student, and this is the first time I have been outside of my home country.","I'm currently in China as a student, and this is the first time I have been outside of my home country.","Back again though I'll now at school in China, for the first time ""outside China"" for my schoolworker's schoolment.","Back again though I'll now at school in China, for the first time ""outside China"" for my school's purpose I went to China for a year, I was in tenth grade, so I don't know anyone.","Back again though I'd just about to go out of my country of China for the first time, I go to school in China."
 It's amazing . ,It's fantastic.,It's fantastic.,It's fantastic.,It's fantastic.,WOW!!!!!!!!!!!!!!,WOW!!!!!!!!!!!!!!,WOW!!!!!!!!!!!!!!
Do you want black or white coffee ? ,"Which coffee variety do you prefer, black or white?","Which coffee variety do you prefer, black or white?","Which coffee variety do you prefer, black or white?","Which coffee variety do you prefer, black or white?",Would you purtch black or white coffee mugs?,"Wouldyou get black or white coffee mug,please tell?","Wouldyou get black or white coffee mug,please tell?"
" White , please ","White, please see White, please see White, please see White, please see White, please see White, please see White, please see White, please see White, please see White, please see White, please see White, please see White, formerly White, relating to the subject - the image - is an image of the original White, which was captured on a map of Canada's territory","White, please see White's details.","White, please see White's details.","White, please see White's details.","White "" please i want White, please please read details""","White would you also nitcrawl your sleeve to tell the White people White,White please.","Mrs Tea Tea [2 ] White,please read details for details."
