Sentence,Formal_10
" Oh , that is a shame . He is really hard working . ",It is a shame that he is working hard.
how do you usually get to school ? ,What is the usual way you make it to school?
 I usually ride my bike . Which form of transport do you prefer to use ? ,What is the mode of transportation you use to move around? I usually use my bike for transportation.
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","Cycling is good for cycling, but when fatigue occurs, driving my car can make cycling enjoyable."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,Should the use of private cars by individuals be prohibited as they are responsible for causing too much pollution?
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","Although I agree, I would struggle to give up on owning my car. It's such a convenient option."
" cars might be convenient , but they're so bad for the environment . ","Although cars may be convenient, they are detrimental to the environment."
 do you have a car ? ,Do you possess a vehicle?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","Although I had a bicycle, I used it as if it were. During the time I was accustomed to using it,I realized... ""I didn't really need it"" when I started out."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ",Perhaps I would not feel as tempted to use my car if I were to sell it now.
 you could try . It would save you a lot of money . ,"If given the opportunity, it would result in substantial savings."
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","That statement is accurate. Every month, I spend hundreds of dollars on gas, insurance, and repairs."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ","Besides, cycling to class on a bicycle daily instead of driving will provide you with the opportunity to exercise while riding – see below!"
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,"Despite the fact that I could lose a few pounds, I'm lazy because of the car. I find it difficult to walk and avoid wasting time on my commute."
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,"Let's visit the dealership. Whenever possible, I can help you sell your car for a profit."
 sounds good ! Let's go ! ,. Stunning! That is a great idea! Let's move on!
What's wrong with him ? ,What is the problem with him?
 His nose is out of joint because we forgot to invite him to the party . ,"Due to a lack of invitations, he is out of breath."
"What are you going to do for one year abroad , Tom ? ","Tom, regarding your one-year placement abroad, what is your plan for your vacation?"
" Study , study , study . I want to learn a lot . ","Study, study. ."" I desire to learn a lot..."
 You are going to take courses ? ,Are you interested in attending courses?
 Yes . I am going to take some university courses there . ,"Yes, I intend to attend university there and study some courses."
 Sounds hard . ,It appears demanding.
" Yes , but I think it's probably for the best . ","Yes, although I believe it may be a good idea."
 Won ’ t you get lonely ? ,Will you avoid loneliness?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Besides building friendships, I will also have the opportunity to participate in various sports, such as fencing, theater, or anything else."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","Would you like to assist me in watering the flowers, Jack? I know this weather is lovely, but it's not ideal."
" Well , do you think I have to ? ",Do you believe that I am able to answer?
 I do.We haven't watered them for quite a few days . ,We haven't been caring for them for several days.
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,Could you describe the sky? I see dark clouds in the distance. It's going to rain soon.
 Good.So we don't have to work.How nice ! ,Thank you for the opportunity to work without having to worry about work.
 But I don't think it's so nice . ,"However, I doubt it's excessively pleasant."
 Why ? ,What is the explanation for?
 The weather report says it's going to rain for a whole week . ,Weather report:.
" Oh , I'm afraid all the flowers will die in the rain . ","All the flowers will soon be gone when it rains, and I fear that the rain will cause them to die."
"On , darn . The grocery store is closed . ",The grocery store is closed.
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ","The closure of this one is at ten, but if necessary, we could use sixth place instead."
 Alright . We are out of everything . ,All-equipped. We are done.
 I wish the store close to us was open 24 - house a day . ,"The store nearby should be open all day, making it possible for customers to visit whenever they want."
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","Our schedules are a challenge, but sometimes, the closest thing within walking distance to home is the nearby corner store that's open when arriving home."
" Yeah , and the prices there are very high . ","Yes, and the prices are very high."
 I know . Three dollars for milk . ,Three dollars for a cup of milk.
Do you think they two will get married ? ,Will the two individuals ever exchange vows?
 You can count on it . ,It is dependable.
" I think so.Yes , they get along so well . ","It is my opinion that. They have a good relationship, I can honestly say that..."
 I like him.He ' s good for her . ,He means a lot to her.
 You're right . He sure is . ,He certainly is. You're right. He's right.
"Dad , where are we off to ? ","Where are we? Father, Can't determine what's happening?"
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,"Firstly, a briefing in the city centre with pauses for drinks, and then subsequently to the University Museum."
 Where are we going to have a drink ? ,Where do I have a beverage?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,"Can you identify the large building located at the end of the road, which is a coffee shop?"
 Yes ? ,Would the answer be affirmative?
 That is a bank . The coffee shop is opposite the bank . ,The bank is situated across from it. The coffee shop is located there.
 Good . I will have hot chocolate . ,Good. I will have hot chocolate.
 A stop ! Wait for the lights to turn green . ,Ensure that the lights switch green and continue running.
 When crossing the road you must always pay attention to what's around you . ,It is important to pay attention to what's happening around you when you're crossing the road when driving.
 Sorry . How far is the museum ? ,What is the distance between me and the museum?
 I am not sure . We will ask for directions in the coffee shop . ,Could you clarify what you mean? We will be asking for directions to the coffee shop.
 Here we are . You find us a table and I'll get the drinks . ,"Upon finding a table, I will take care of the drinks."
How about going to the cinema tonight ? ,Would you recommend me to the movies tonight?
 That's great . What's on tonight ? ,Would that be enjoyable? What's happening tonight?
" I am not sure about the name of the film , but I know it's a romantic one . ","Although I cannot identify the movie, I do know that it's a romantic romantic movie."
 Romantic ? I am afraid I like thrillers better . ,Would a Romantic novel be considered more thrilling than if I were surrounded by sex.
 Don't you think it's too bloody ? ,"Aren't ""All of a sudden,"" like when ""The most Important Event of the Day occurs, and all of Us""?"
" On the contrary , very exciting . ","Very exciting, contrary to popular belief."
I feel so uncomfortable . ,It makes all of my senses uncomfortable.
 Are you sick ? ,Are you experiencing symptoms?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,"The teacher is dragging the chalk over the blackboard, and it caused my teeth to become stuck."
 He ’ ll finish writing in a minute . ,"Within a minute, he will have written everything down."
I have made up my mind . I am getting a tattoo . ,"Despite everything, I am determined to have a tattoo."
 Really ? Are you sure ? ,Do you believe it? Can you verify it?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,Would you entertain the idea of adding a dragon to my arm or tiger to mine? I think they are both cool and beautiful and I want to have.
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ","Although rare, it is a condition that can last forever! They use indelible ink that requires laser treatment, and I have heard that it causes stinging pains."
 Really ? ,Could you clarify what you mean?
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,"Naturally, this device is equipped with a needle that inserts ink into the skin through insertion."
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ",What is the meaning behind it? I thought it was painted on your skin or otherwise.
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ","It may be helpful to reconsider and conduct more research about tattoos. Additionally, locate the closest tattoo shop and verify if they use sterile needles and maintain a clean environment."
 Maybe I should just get a tongue piercing ! ,Would a tongue piercing fit into my preferences?
"Excuse me , what's the screen near your steering wheel for ? ",Could you clarify the screen situated on your steering wheel that you see?
 It's a portable TV . It's a popular thing now . ,"Nowadays, a portable TV has become increasingly popular."
" Oh , that's new to me . So what's on everyday ? ",What are the activities we do everyday?
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","Current affairs, documentaries, films, music performances, movies, advertising, and other topics."
 Is there anything interesting ? ,Are there any captivating things?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ","Although informative and valuable, I think that there are many good and useful resources available. However, the value of TV in education is often underestimated."
 I agree . Are there any commercials on the TV ? ,Do commercials appear on television? I agree.
 Of course . Because the TV stations need to make money from commercials between the programs . ,Television stations are expected to make money from advertising in between programs.
 That makes a lot of sense . Does the TV work well ? ,Would the television be considered a good device to watch?
 Not always . It depends on the transmission of the satellite signals . ,"However, it is not always possible. It is contingent on the transmission of satellite signals."
 I got it . Do you pay for the programs ? ,Do programs have expenses?
" Yes , 50 Yuan per month . ",Would the fee of 50 Yuan per month be reasonable?
"Oh , no ! ",". â€No, n."
 How dreadful ! ,What a disturbing sight!
 Look at the view from the window . ,"View the window, and subsequently, the view from the."
" Oh , dear . That ’ s terrible . Not at all what I expected . ","Very, very disappointing. Exactly. That's not what I had in mind."
" It ’ s awful , isn ’ t it ? ",Would you say that it’s terrible?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,"Although I cannot bear to gaze at it, I feel disappointed."
 It can ’ t be helped . ,It is impossible to help.
"What do you do in your free time , Nancy ? ","Nancy, could you share with me what activities you enjoy doing during your leisure hours?"
" Well , I like playing the violin . ","As a person, I have incorporated violin playing into my hobbies."
 Really ? How long have you been playing the violin ? ,Could you share with me the age when you began learning how to play the violin?
 About ten years so far . I started learning when I was in middle school . ,"For approximately ten years, I have been learning for about a decade. I started learning when I was in middle school."
 That's really interesting . ,That's very interesting.
 Sure . So what about you ? Do you have any hobbies ? ,What are hobbies in your life?
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ","Although I enjoy collecting matchbox matches, I'm not convinced it matters much whether or not it counts."
 Of course it does . Everybody has his own hobby . ,"Naturally, that isail and quarry. Everyone has their individual passions."
How can I tell her about this ? ,What is the appropriate way to let her know about this?
" Don't worry , you'll find a way . ","However, if you search, you will uncover a solution."
 There is no need to be so frustrated . ,There is no reason to experience such frustration.
 How can you live without job in the future ? ,What are the ways to survive in life without employment in the future?
" Don't worry , you'll find a way . ","However, if you search, you will uncover a solution."
What sports do you like to play ? ,What are the sports that you like playing the most?
 I like baseball and basketball . ,My preferred sports teams are baseball and basketball.
 How about football ? ,What is football?
" In my country football is brand new , so I never learned the game when I was younger . ","Football in the country where I am from, is very new, and I never learned football when I was younger."
 It's a very popular game in America . ,The game has gained widespread popularity in America.
 Yeah . I heard a lot about it . Is it really that fun ? ,It's common to hear that. But is it enjoyable?
" For me , it's one of those games that are fun to both watch and play . ","For me, observing the game can be enjoyable, and it's a game that'll keep you engaged."
 Are you a football player ? ,Would you describe yourself as a football player?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","Although we have joined forces with my friends, I only engage in games like two-handed or flag football, which I prefer to play with them. Unfortunately, we're too old for tackle football because of the age difference."
 What is two hand touch and flag football ? ,What is the difference between two hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","Rather than tackling individuals, you can use your hands to touch them, or, in the case of flag football, hold onto the flag that the ball carrier is carrying."
 I see . It's safer then right ? ,Would that make sense? Is it secure?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","We play on the tennis courts' field and play every Saturday. If you want to play a little bit of learning, join us."
 I'll give it a try . Give me a call and let's go down together . ,Let's discuss plans together. Give me a call and I'll test it out.
 Ok . I'll call you Saturday morning . ,Would you like to speak with me on Saturday morning?
 Great . ,The area is renowned for its excellence.
What upsets you ? ,What are the things that bother you the most?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ","During my parental pressure, they urged me to marry in my late 20s. However, since I won't have a date with, who should marry me?"
 It is not your mother finding one for you ? ,What is the significance of your mother finding you a boyfriend?
" I will find one myself , of course . I ’ m a modern girl . ","As a modern woman, I anticipate discovering one myself."
" Perhaps you can try the three minutes date , the latest type . ","Perhaps you can attempt the three minutes date, the most recent variant."
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ","Do you think that the idea of dozens of people of the opposite gender meeting in a lowlight bar, where they consume alcohol for three minutes, is absurd to you?"
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","Although, there is an online dating website that provides a microphone and webcam for chatting with guys for three minutes, and if you want to experience it yourself, you can use it."
 I don ’ t think it makes sense . Three minutes is such a short time . ,Three minutes is a considerable amount of time. I don’t think it makes sense.
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ",Love at first sight is similar to the concept of meeting someone and determining whether there is romance within the first second of introduction.
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ","Nonetheless, I am not interested in putting my face up for sale online in that way."
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","Although online dating sites have certifications and operate at international standards, it is a more professional and serious approach that allows you to meet someone who is serious and doesn't have ties to sports or the internet."
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,"Would the privacy of others be protected by me if I posted my information on the internet, even though I don't know who might find it?"
Are you going to the party on Saturday ? ,Will you attend the party on Saturday?
 I was thinking about it . Are you ? ,Could you remind me of what happened?
" Yeah , I heard it's going to be a lot of fun . ","It appears to be a lot of fun, as per my understanding."
" Really ? Well , what time does it start ? ",Could you clarify the moment when the alarm begins?
 It starts at 8 ,The alarm begins at 8:15 AM.
" Well , who all is going to be there ? ",Who is expected to arrive?
 Everyone from school . ,All individuals from the school community.
 How do you know it's going to be so fun ? ,What makes you believe it will be enjoyable?
" This party is going to have a DJ , food , and drinks . ","The party includes a DJ, food and drinks."
" Wow , that does sound like it's going to be fun . ",It appears to be a delightful adventure.
 So am I going to see you at the party ? ,Will I have the pleasure of meeting you at the party?
" Yeah , I will be there . ",Will I show up?
Could you talk to me for a few minutes about my grades ? ,Would you like to speak to me briefly about my grades?
 Step into my office for a moment . What is your concern ? ,Could you provide me with some information about your concern that I need to know?
 Am I failing ? ,Do I exhibit any signs of a failing?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,"Using a computer, we can check what's happening. Do you think your well?"
 I am pretty sure that I am in trouble . ,It is likely that I am in a difficult situation and need assistance.
" I can see that you are trying , but where do you think you could improve ? ",What are the areas where you excel and where do you struggle?
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,"Due to a few classes missing, I have been absent from school; it's important for me to attend school regularly."
" Having a regular study routine and following it is very important , right ? ","Would you agree that it's crucial to maintain a routine routine for studying regularly, or is it not important?"
 I'll try ; it's hard ! ,"Although challenging, I plan to give it a shot."
 Thanks for stopping by ! ,Greetings!
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,"Hopefully, we can assist you with your test tomorrow. We hope that you have a good test!"
 Thanks . ,Many thanks.
I'll never ever work together with him ! ,Will I never cooperate with him again?
 What happened ? Quarrel again ? ,What occurred? What's the reason for the conflict?
 Will you take my materials back from him for me ? Please ! ,Would you like to take my possessions for me?
 Don't ask me . I don't wanna be involved in your quarrel . ,"""Why are the two of of You verbalizing the same thing? Why do I want to hear about it?"" ""What are you talking about?"""
"Oh , my God ! I've been cheated ! ",". Stunning, I feel guilty for lying!"
 What ? What did you buy ? ,What item did you purchase?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,It's as if a brick has broken out!! Can't believe how dim I'm truly. Stunning!
 What is it ? Why did you buy a brick ? ,What is the object of your purchase? What led you to acquire a brick?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ",Three boxes of Panasonic video cameras were found on the sidewalk by a man. He had three of them and stated that he needed to dispose of the boxes quickly.
