Sentence,Informal_15
 You mean I am groaned a few words ? ,"I don't get it, can you tell me what I am up to if I start crying right now a little bit more sporadically - ok?"
 Totally not . Perhaps it's about our marriage . ,Total no. Maybe it's about our marriage...
"Hi , Mary . You look pale today . What's the matter with you ? ","Hey Mary, I'm wondering what you mean by looking pale now? You seem pretty pale these days..."
 I think I've caught a cold . Now I'm aching all over . ,I'm feeling so nauseous (I think I might have a cold) right now - I can't stop aching all over my body.
 You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . ,"I implorED you to take some painkillers and rest up a storm - I pray for good health soon enough and you'll be fine one day. ""I feel bad for you right now."""
 Thank you . I suppose I should go to see a doctor . ,I really just want to go see a doctor - thank you.
"I feel like going for a drink , it's been a long day . ","after such a long day, I feel like going out for."
" Great idea ! Peter , I could use the drink . ","great idea!’.. Wait till I had the drink, Peter."
 How about the new bar across road ? ,"I just spotted the new bar (the one across the road) and I was like ""obviously, I haven't laid my eyes yet."" Is the bar any good or bad now?"
" Sounds good . The food there is fantastic , too . ",Sounds yummy... the food at that place is amazing.
" I agree , I had lunch there last week . ","agree, I actually had lunch there last week."
 excellent ! That sounds like a plan . ,Excellent excellent stuff there  :) That sounds like a plan indeed.
"Could you tell me the right time , please ? ",I don't you think it's the right moment to eavesdrop - can you please tell me s/he can ring me back if he is avaidrilainen full & his time is up!
 Well . My watch says five past two . But it ’ s no use rely on it because it has been gaining and losing these last a few days . ,"I can't rely on my watch to stay on-go, even thking it's been fluctuating for the past few days, and I'm not even remotely close to realizing how it feels, let alone give and take cues..."
 You have to go and fix it . ,Go fix it - you have to do it now.
 Yes . I will . ,"Ok. I plan to do it - yes 'Yes."""
does your family have a record of your ancestors ? ,"Genetic Finder infographic - do you know your family tree contains your ancestors buried or not based on phyla and census records derived from this family history (decline 25 years ago) – do they still exist today if you don't recall anything about them besides them saying ""we"" or ""they"" are anonymous, i.e. not related to you, and don’t worry a lot about you that you didn"
 sure . My mom has been working on our family tree for years . She ’ s always updating it . ,I can honestly tell her that my mom has been obsessively trawling through my great-grandpa and my grandma's main mnemonic... She'd been working on it for years and she'll be doing the same for me every year now. Our family tree is a dream whose only true home that I could take this in '08 or 006 or 016 and we have 69 family members in our yard
 do you have a copy of your family tree in your house ? I ’ d love to see it . ,"I'm a big fan of having stymies from your family tree in your house, do you have one on your computer and would you be receptive to having it in the living conservatory/lawyers view it every now and then...?"
" I can show it to you now , if you like . I think it goes back about 8 generations so far . ","I can enk you a picture right away - I think it has been around for 8 generations, if you like, I could show you it now."
 that ’ s amazing . Do you have a large extended family ? ,"I really really, really mean it is a big extended family? That is amazing btwn I know I'm in X for the first time?"
 I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . ,I ’ Ve got 30 cousins on my mom’s side and 10 on her dad’ s.
 are you very close to your first-cousins ? ,I don't think you are too far far away (no one knows for sure) from your first-cousin...
" the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . ",I don’t get to spend nearly as much time with my close (auntiable) cousins my own age anymore because now I’m closer to them – but not as close as my older cousin cousin does... Hence I can’’T spend as long as I want to but don't want the same amount of time away from my younger cousin.
 I see . who ’ s the head of your household ? ,I'm just wondering who is in charge of your house right now...?
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ",I can honestly vouch FOR MY MOTHER -IN DECIDED IT IS MEMBER MARY AND REFUNDING METHOD.
 that ’ s interesting . What does your grandfather think of your step-mother ? ,I'm just wondering if your grandfather has any thoughts on your step-mother...
" at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . ","She was really offended her mom was her a couple of years ago but now that they've been together for ages, she's finally letting go of the fact my dad divorced my mom — she was bitter about his marriage to her mother."
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ","Grandmothers resembling grandma and grandson gets a similar vibe from step-mommy-women like you do with your grandmother and grandpa, etc..."
"Hi , Mr . Wang . Do you feel like going boating with me ? ","Ok so you want to join me on a boat trip, would you like to come along on that adventure, Mr Wang Wang...?"
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","boating sounds interesting - I haven't been on one for a while, when can I start?"
 How about tomorrow afternoon ? ,So for tomorrow afternoon...?
 Sure . Where shall I meet you ? ,Hey there. Where can I get to meet you mate?
 At the gate of the park . ,at the park's entrance.
 Great . I look forward to meeting you . ,"Excellent mate there, I can't wait to meet you - great."
 See you then . ,"So that'll be it, I hope you're okay with it."
 See you . ,Look you out a lot...
I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ,Saikei Ski Resort you spent a weekend at last - can you share if you enjoyed your time there :)?
" Yes , it's so exciting , though I had the most falls in our skiing team . ",I was the ski teammate with the biggest jump jump - but I had the most falls in our group... It's so exciting.
 Isn't there any coach to teach you how to ski ? ,Skilehrer you don't have to ski if you need ski lessons?
 Of course there is . The top-level coaches there are from the State Sports General Administration . ,"Sure enough, there is, because coaches there who are top-notch and come from the State Sports General Administration are a true envoy or grad school head coach..."
 Could you move smoothly ? ,Shall we all just wait a little bit before you start moving out there - can you please help us?
 Yes.My face even ached in the icy wind . ,"Ja, I did, and even in the cold wind my face shivered and itched like a baby... I can barely breathe."
 What happened afterwards ? ,"I just realised I was going to die,what?"
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,"skiing for hours and I was so excited, I couldn't stop until one thing-I could not stand still - I. Imagine my emotions today, you can''nt believe it's me!'."
 Poor girl ! ,O woe poor poor girl!
You look pale recently . ,"So you look pale now, you looked pale in the last couple of days..."
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,"Yeah, I know, but I've been under a lot of pressure in the company right now and I have to be wrapped up with my work every single day, right..."
 Take good care of yourself . ,Acquire self-resizable self...
 Thank you . I will . ,"thank you. I wont let you go.’ I,am going to re-book a flight now."
"Hey , Maggy , Did you hear about David ? ","Hey Maggy, were you able to get some updates on angie's news - David?"
" About David ? No , I didn ’ t hear anything . ",I didn't get any calls or texts from anyone -- I was still talking to David...
" You know , about David and his new boss . ",David now goes under his new boss's tutelage - about him.
" Sorry , I don ’ t quite follow you . ","Excuse me though, I don’t really know you."
" Well , I heard David has been fired . ",David got fired - I heard.
" Oh , that is a shame . He is really hard working . ",Shame it's so hard work for him.
how do you usually get to school ? ,I'm going to school tomorrow - how do you usually go about getting there and start your day off before school starts anyways?
 I usually ride my bike . Which form of transport do you prefer to use ? ,I ride a bike for me - what mode of travel happiest do you find in it??
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","Bike biking gives me a better visual jnee, but I'm lazy to see so I drive my car. I don't get that feeling when I see something else, I just feel like I can see more when my eyes are fixed on the road (I ride my bike, etc.) and I feel I get my fix if I stop and sit and drive, and then I end up sitting outside, idling in my seat inside, which"
 I think we should discourage people from using their private cars . They produce too much pollution ! ,I think we should stop people from using their private cars... they are too polluting!!!!!!!!!!!!
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","I get it, but I'd have a hard time giving up my car - it's so convenient."
" cars might be convenient , but they're so bad for the environment . ","Naked car shoppers are finding it easy to fit on a tight, eco-friendly road without being bothered by the environmental impact of the new electric-carrying robot (pictured, at the CESO conference last year) and the growing societal disquisition of green space - why aren't cars more environmentally friendly..."
 do you have a car ? ,"I just got a new car, do you happen to have one on you mate?"
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","Bike my way a while ago, I was one, but after that I realized I didn't really need to use my bike that much - even though I rode my bicycle around town once."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ","I wouldn't be so tempted to drive my car now - maybe it would be sold a few years ago, but maybe not now, maybe sometime soon."""
 you could try . It would save you a lot of money . ,A simple try would lead to huge slashing costs for you out there if you can save any money at all you want...
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","I can honestly vouch FOR THOSE COSTS EVERY MONTH DURING GETTING UNIQUELY, AS I TOTALLY USE HEALTHY FULFISH COMES AND INSURANCE AND AS FINANCE FOR RENEWISE."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ",Bike to class every day (ie. no driving) - it will give you lots of exercise too!
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,I cant lose weight just because I have a car. I never take naps or walk anywhere!
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,I can go straight to a car dealership and help you sell your car for...
 sounds good ! Let's go ! ,Sounds yummy :) Good luck!
What's wrong with him ? ,"I don't get him, what's the problem with him - anything to do?"
 His nose is out of joint because we forgot to invite him to the party . ,"Oops, we didn't invite him to the party, and now he's out of breath because we never woke up with him and our noses are out too big for him."
"What are you going to do for one year abroad , Tom ? ",Tom what do you have in mind for your one-year stint overseas - where will you be going to?
" Study , study , study . I want to learn a lot . ","study, study, learn. I want to learn more..."
 You are going to take courses ? ,Hi there - do you have any plans to attend courses?
 Yes . I am going to take some university courses there . ,Ok - I am going to be enrolled in some university there a few weeks 'til then...
 Sounds hard . ,"Sounds like a challenge, right? Sound familiar..."
" Yes , but I think it's probably for the best . ","yes, but I'm sure it's probably for the best."
 Won ’ t you get lonely ? ,Dont you feel lonely despite your good intentions akin to loneliness in nevadas de vigueurs sexting up amigos (winks)?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Hey guys, I'm a cool guy who can make friends and have lots of extracurricular activities besides fencing or theater or anything you want to do with my life."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ",Jack - this weather is lovely... isn't it good to have flowers tucked away a few inches away?
" Well , do you think I have to ? ","I don't think I'm cut out, do you think it's a good idea or not based on your supposing you're right about it now - do u think you could answer?"
 I do.We haven't watered them for quite a few days . ,"So we watered them, we've not done that for quite a while, and I do too - we haven't drenched them in MANY days."
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,"I'm just imagining it, looking up at the sky, don't you think? I can'T see the dark clouds, it's going to rain soon."
 Good.So we don't have to work.How nice ! ,Nice how we don't have to work :)!
 But I don't think it's so nice . ,"Néanmoins, I don't really think it's so nice."
 Why ? ,WHY?
 The weather report says it's going to rain for a whole week . ,A whole week's worth of rain is earwning in the weather report - the latest update is weather-related weather reports...
" Oh , I'm afraid all the flowers will die in the rain . ","Oh, my God, I'm worried they'll all die in the rainy season, too late to save any blooms you can plant now and then..."
"On , darn . The grocery store is closed . ","Dont worry, the grocery store is closed..."
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ","Yeah, yeah, this one closes at ten, so we could go to the 24 - hour store on sixth place there if they were open that day too, right?"
 Alright . We are out of everything . ,"OK, we are out..."
 I wish the store close to us was open 24 - house a day . ,I just aspire that the store next door was open 365 days - house & everything.
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","I can't even remember our odd schedule - we usually go out the door and only one store at a particular corner, right, that's open when we get home, sometimes it'll be closed for ten minutes or so, depending on how many hours we're up for."
" Yeah , and the prices there are very high . ","Yeah, and the prices there are incredibly high too."
 I know . Three dollars for milk . ,"I just know there's a price, I know I'll have to pay three dollars for milk here and there would be milk every hour here he pays me and I can't help it either."
Do you think they two will get married ? ,Dou Douncing on marriage: Will they ever get hitched?
 You can count on it . ,Don't count on it - you can rely on that one thing.
" I think so.Yes , they get along so well . ","I do too, I think so. They go on like that a lot - there's no mischief involved!"
 I like him.He ' s good for her . ,"I really do like him too, too... He's good for her."
 You're right . He sure is . ,"Yeah, you're right mate. He sure is."
"Dad , where are we off to ? ",Dad - can you tell me where we are heading next?
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,"Wir planons visit to the city centre first, stop for a drink in the centre, and then go tothe University Museum - the first stopover is in downtown, followed by XoXO for drinks and food!"
 Where are we going to have a drink ? ,WHERE ROOM CAN WE HAVE A BACKGROUND?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,I just spotted this sizable edifice at the end of the road and I was en route there (a coffee shop) - can you imagine the look I'm getting at this building?
 Yes ? ,I just realised you asked someone a question - I said ‘yes’ and everything else is fine now?
 That is a bank . The coffee shop is opposite the bank . ,A coffee shop parked opposite the bank is worth a look at - that's 'a' bank by the chair' :-
 Good . I will have hot chocolate . ,OK EAT GOOD CHOICE!!
 A stop ! Wait for the lights to turn green . ,Wait a few more lights then turn green - that is all there is to say... A stop!
 When crossing the road you must always pay attention to what's around you . ,"Don't forget to pay attention to your fellow comrades even if you're just a few feet away from them when you need to get some serious TLC before you hit the roadside (smart railings, open road signs, and directional signs), etc."
 Sorry . How far is the museum ? ,"Excuse me but I don't see the name yet - I was wondering where the museum is situated et cem's station (Rhodford Rd, Ottawa-based) I'm based right now!"
 I am not sure . We will ask for directions in the coffee shop . ,I don't even know - we will ask for directions outside a coffee shop...
 Here we are . You find us a table and I'll get the drinks . ,So we sit down together and I'll get drinks after you get a table... Let's get our tables slicked down.
How about going to the cinema tonight ? ,"I'm off to the movies tonight, can you tell me how I feel about it...?"
 That's great . What's on tonight ? ,OK OK I AM SO GOOD! What's on the menu for tonight?
" I am not sure about the name of the film , but I know it's a romantic one . ","I don't even know what the movie is called - I'm not sure what it is ''romantic' ""Heir is the name's what I think it'd be'""?"
 Romantic ? I am afraid I like thrillers better . ,"I don't really get Romantic thrillers, do you know what I do? I just don’t care - I really do..."
 Don't you think it's too bloody ? ,Don you feel it's too much to ask but it sure does?
" On the contrary , very exciting . ","contrary, very exhilarating."
I feel so uncomfortable . ,I don't even know what to do anymore...
 Are you sick ? ,Sind you unwell despite being sick ridden on a cot ten years ago -
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,"Nope, my teeth are on edge - teacher dragging the chalk over the blackboard 'To be honest', it's like he'd be kicking her so hard for having the pencil on its head."
 He ’ ll finish writing in a minute . ,A quick one-minute nap is all it takes to finish – he ’ ll finish writing again’:.
I have made up my mind . I am getting a tattoo . ,"tattoo.’ I have a. New York location chart and even if I wanted to get tucked in, I would probably get one... but I don’t want to be in the dark."
 Really ? Are you sure ? ,I just want to know if you're being truthful and IF you know?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,Ok guys!! How do I not have fun with them all - they are so stylish and look so good... I would love to have a dragon on my arm or maybe edging astride on mine.
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ","But it is a tattoo, not movable - they use ink that can only be removed with laser surgery... and they also use laser treatment, e.g. it hurts terribly!"
 Really ? ,I don't really know what to ask for...?
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,A tiny needle is affiancedly pierced in the infrare gratuly sows the skin whils...and the machine then injures up the white ink.
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ","Oh no, that's so true! I thought they were just painting it on your skin or something."
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ","I think you might be wrong... You should really research your tattoos, and besides that, you should also look for the closest tattoo parlor and double-check the sterilized sutiose they use and the cleanst suction you can find."
 Maybe I should just get a tongue piercing ! ,Shall I go for a tongue piercing (or something else)?)
"Excuse me , what's the screen near your steering wheel for ? ","Excuse me just wondering what the little screen next to your steering wheel on the navigational control panel is for, what is it actually there for?"
 It's a portable TV . It's a popular thing now . ,"A portable, now popular thing called a portable TV..."
" Oh , that's new to me . So what's on everyday ? ","I don't even know what's new to you guys, what happened every day?"
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","News tagged with current scandal orginals, documentary controversies & biographical news, news headlines, popular music, movies, noncommercial commercials and so on..."
 Is there anything interesting ? ,"Hey there,is there anything interesting?"
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ",I do like the idea of TV being a valuable and valuable extraneOUS tool for our educational compass... I think people underestimate the value of television.
 I agree . Are there any commercials on the TV ? ,I totally agree... Are there any ads on the TV?
 Of course . Because the TV stations need to make money from commercials between the programs . ,TV stations need to earn a living between commercial airings because commercial monetization takes swoop off the air - that's the only reason they exist : they have to make money between the programs i.e.
 That makes a lot of sense . Does the TV work well ? ,"I get it right away, can you tell me if the TV is a good thing or not based on that retort card score 0-100 seconds in slow video and days - 10 minutes in real life scenarios w/o any screen captures?"
 Not always . It depends on the transmission of the satellite signals . ,"But it depends not only on satellite signal transmission but also on when and how the satellites are actually ejected and gotten off the ground (as in a blip on crowbar above ground), etc."
 I got it . Do you pay for the programs ? ,"I got it, do you pay for the programs if you do pay a fee for them too mate?"
" Yes , 50 Yuan per month . ",A small starting price too -- 50 Yuan per month - yes.
"Oh , no ! ","Oh, no :"
 How dreadful ! ,Ouch... what a dreadful occurrence!
 Look at the view from the window . ,Look out the window and catch a glimpse of that skyline...
" Oh , dear . That ’ s terrible . Not at all what I expected . ","Oh my God, that’s awful — totally not what I thought it would be."
" It ’ s awful , isn ’ t it ? ","Ha ha ha, terrible bbq?"
 I can ’ t bear to look at it . I ’ m rather disappointed . ,I can’t bear to look at it – I just feel a bit let down.
 It can ’ t be helped . ,I just don't know how to help it.
"What do you do in your free time , Nancy ? ",Nancy - what do you do when you have free time?
" Well , I like playing the violin . ","Oh, I love to play the violin..."
 Really ? How long have you been playing the violin ? ,I'm just curious to know how long you've been playing the violin...
 About ten years so far . I started learning when I was in middle school . ,"I've been a middle school kid for about ten years now, and I started learning after middleschool and have been learning for almost  ages since that school year..."
 That's really interesting . ,So that's really cool.
 Sure . So what about you ? Do you have any hobbies ? ,Ok so what's your hobby?
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ",I'm really into matchbox matchmaking - but I don't think it's a big deal either – I just think about it.
 Of course it does . Everybody has his own hobby . ,Sure it happens - everyone has their own hobbies to get to.
How can I tell her about this ? ,"I don't want her to know that, how do I go about telling her a story about it anyways? (I know she knows, but, I'm scared, it's not true, and it takes ages to get it right...)"
" Don't worry , you'll find a way . ","Dont worry, you'll come up with a plan."
 There is no need to be so frustrated . ,frustrated so you don't need to be so frustrated.
 How can you live without job in the future ? ,I don't see anyone getting a job in the future - what advice do you have for someone looking to start innerhalbck on if they wanted to?
" Don't worry , you'll find a way . ","Dont worry, you'll come up with a plan."
What sports do you like to play ? ,"I'm not a big fan of sports, can you tell me which ones you really want to play ähähnel from bonfires and scrabble rinks too - what they are f*cking sports for dhoo?"
 I like baseball and basketball . ,baseball and basketball.
 How about football ? ,I just started to like football... What about other sports?
" In my country football is brand new , so I never learned the game when I was younger . ",football is a new game in my country and I was never taught the game when I remember growing up.
 It's a very popular game in America . ,URGENT game?
 Yeah . I heard a lot about it . Is it really that fun ? ,Yeah I heard. It's often mentioned there... Is it genuinely entertaining?
" For me , it's one of those games that are fun to both watch and play . ",I just think it's one of those games where you can watch and play while still having fun.
 Are you a football player ? ,I'm not a big fan of football though - can you tell me if you play football?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","I just like to hang out with my friends and have fun - we're joined in two-handed, flag football or two hand touch... but we are too old to tackle football as tackles are usually pushed back and forth based on experience, so I don't really care if I play flag flag or have to play football just to have a good time, I haven''T."
 What is two hand touch and flag football ? ,2 hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","A better tactic than tackle - grabbing someone with both hands, or, if you're into flag football, grab the flag that the ball carrier is afling with and hold on tight firmly (if that's even possible)!"
 I see . It's safer then right ? ,I don't you think it's safer to be safe... right?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","I just figured it out: We play on the field next to the tennis courts every Saturday and if you want to play a little bit and learn and play, come along and join us."
 I'll give it a try . Give me a call and let's go down together . ,OK I'll give it a go. Let's go. :) Give me ring and we're going 'down together'.
 Ok . I'll call you Saturday morning . ,Ok. I'll call you Saturday morning...
 Great . ,"Excellent stuff too, I guess."
What upsets you ? ,I don't get why do you feel this way - what do I do?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ","I got my parents' call and they said I should have a plan to marry by my late 20s, but I don't have time to go on sexting yet - who should I marry?"
 It is not your mother finding one for you ? ,I don't you think it's your mother trying to find you a boyfriend she'd be catching up with - isn'' t she right?
" I will find one myself , of course . I ’ m a modern girl . ","I'll probably come across one myself, too, because I am a girl in the 21st century and I happen to be one of them..."
" Perhaps you can try the three minutes date , the latest type . ",A try with the three minutes date option - the most recent type if you want to check it out.
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ",I loathe the idea of there's a group of people of different genders getting together for three mins in stifling alcohol in some dimly lit bar somewhere...
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","Nope, there is an up-to-date virgin who went video-dated for three minutes every week, just three minute each, a few years ago - i.e., you can sit and talk to sex for no time if not ringtones for at least three mins w/ mike and webcam."
 I don ’ t think it makes sense . Three minutes is such a short time . ,I don’t even ’ m huddled together – three minutes is just too short a time to live for...
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ","I can only empathize (potential love at first sight - love in first encounters aka romance) based mostly on one's first meeting someone, not relationship building, so to speak, you need to ask yourself if romance is possible right away i think of you and whether you're in a romantic relationship or not, and why or why not."
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ","Anyway, I don't feel like putting my face up for sale online like this."
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","Don t worry – there are plenty of other online dating sites that work well, some of which are of international calibre and even offer online clerical and reassuring membership but aren’t game-oriented — overall it’s a lot more fun and serious than playing video games versus yo-ya playable... but at least they are more serious."
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,I don't want to go viral by uploading my personal info online – I know who might be reading it...
Are you going to the party on Saturday ? ,I'm faking the party (Sunday) - is it your plan to go to the weekend party or not?
 I was thinking about it . Are you ? ,I was pondering it right off the bat - you're here right now?
" Yeah , I heard it's going to be a lot of fun . ","Yeah, I heard it's going to be a lot of fun..."
" Really ? Well , what time does it start ? ","Really?? I'm curious, when does it start EVER?"
 It starts at 8 ,8 pm It doesn't start at 8
" Well , who all is going to be there ? ",So who's going to be there anyway?
 Everyone from school . ,"A whole bunch of students whose yearly duties aren’t minus their school uniforms (I’m a teacher, I’am."
 How do you know it's going to be so fun ? ,So you think it's going to be so fun... how do you know it will be?
" This party is going to have a DJ , food , and drinks . ","A DJ, food, drinks, and DJs are going to be part of this fun party..."
" Wow , that does sound like it's going to be fun . ",WOW THAT HAS TO BE FUN! It DOES sound like FUN.
 So am I going to see you at the party ? ,"I'm a bit nervous, will I be spotted partying here anyhow - do you guys have arranged supper already?"
" Yeah , I will be there . ","Yeah, I'll be there if I can, so I will be a good fit, right?"
Could you talk to me for a few minutes about my grades ? ,WELL I GRADES?
 Step into my office for a moment . What is your concern ? ,"I sit you down in my office just a little bit at & here, what is your issue here...?"
 Am I failing ? ,I don't get enough done - am I screwed?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,Go on the PC now and see what's going on - are you feeling well?
 I am pretty sure that I am in trouble . ,I honestly think I am getting myself into some kind of predicament...
" I can see that you are trying , but where do you think you could improve ? ",I can empaththore see you are a lot more effort but where am I missing something...?
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,I didn't get to school for a few classes and it's sucking it up every now and then - I have to go back to work every day now.
" Having a regular study routine and following it is very important , right ? ",I just thought it's really important to stick to a study routine and make it 'a habit' like every day - isn't that important if you have ten hours / days devoted to it?
 I'll try ; it's hard ! ,WORRY!
 Thanks for stopping by ! ,Hey guys - I appreciate you stopping by!
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,I can't wait to see how your test goes tomorrow... We hope you're doing well!
 Thanks . ,I just wanted to say thank u.
I'll never ever work together with him ! ,"I'll never ever work with him again!"""
 What happened ? Quarrel again ? ,Quarantäne again...? What's the story if nothing happens today??
 Will you take my materials back from him for me ? Please ! ,I would really wield up some backer's yard yard sale and bought some yardsticks and chainsaws... but I am still unsure if you can get them back from me guys!
 Don't ask me . I don't wanna be involved in your quarrel . ,"I don't wanna get involved in your argument, don’t worry, I’m not interested in it :)."
"Oh , my God ! I've been cheated ! ",Oh my God - I've been ripped off!
 What ? What did you buy ? ,I'm really just starting to get to know you better... what did you buy?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,"I just shrugged it off! I can't believe how dumb I was, I couldn'T believe my mind! Phew!"
 What is it ? Why did you buy a brick ? ,I don't you know what that is :( Could you tell me what it is and why you bought a brick?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ","Quick emptied 3 new boxes, a Panasonic video camera box, found its way onto the sidewalk - but this guy had them."
