Sentence,Formal_15
 Thank you . I will . ,Thank you. I will take all necessary measures.
"Hey , Maggy , Did you hear about David ? ","Did David inform you about your relationship, Maggy?"
" About David ? No , I didn ’ t hear anything . ","Could you provide any information about David? No, I heard nothing."
" You know , about David and his new boss . ",Could you provide any information about the relationship between David and his new supervisor?
" Sorry , I don ’ t quite follow you . ","Sadly, I am unable to follow you closely."
" Well , I heard David has been fired . ",It appears that David has been dismissed.
" Oh , that is a shame . He is really hard working . ","Although he works extremely hard, it's unfortunate."
how do you usually get to school ? ,What is the usual way you make it to school?
 I usually ride my bike . Which form of transport do you prefer to use ? ,What is the mode of transportation you use to move around? I usually use a bike for transportation.
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","Cycling provides me with a view that is perceived to be greater while riding bare wheels, I prefer to drive my car instead."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,Should the use of private cars by individuals be prohibited as they are responsible for causing too much pollution?
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","Although, I concur that I agree with you, it would be tough for me to give up on my car use. It's so convenient."
" cars might be convenient , but they're so bad for the environment . ","Although cars may be convenient, they are detrimental to the environment."
 do you have a car ? ,Do you possess a vehicle?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","Although I had a bicycle, I used it as if it were. During the time I was in the cab, the thing I found out... I did not really need it...."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ",Perhaps I would not feel as tempted to sell my car if it were sold presently.
 you could try . It would save you a lot of money . ,"If offered, it would result in substantial cost savings."
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","Although true, I incur expenses of hundreds of dollars each month on gas, insurance, and repairs."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ","As a substitute for driving, riding booze in class daily and cycling to class will provide you with supplementary exercise!"
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,"Although I desire to shed some pounds, the car has made me lazy. I never have the energy to walk anywhere!"
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,"Allow me to visit you at a car dealership. Whenever possible, I will assist you in selling your car at an attractive price."
 sounds good ! Let's go ! ,. Stunning! It seems very good! Let's go?
What's wrong with him ? ,What is the issue with him?
 His nose is out of joint because we forgot to invite him to the party . ,"Due to neglecting to include him in the party, his nose is out of place."
"What are you going to do for one year abroad , Tom ? ","What are the plans for you and your family for your year abroad, Tom?"
" Study , study , study . I want to learn a lot . ","Study, study. ."" Taking 3-5 hours. Knowledge. Why should I study?"
 You are going to take courses ? ,Are courses something that you intend to pursue?
 Yes . I am going to take some university courses there . ,"Yes, obviously.’ Taking courses in university."
 Sounds hard . ,"Does the statement ""You have a difficult time""?"
" Yes , but I think it's probably for the best . ","Although, it appears, yes, I believe it may be for the best."
 Won ’ t you get lonely ? ,Will you maintain a sense of comfort and belonging without any feelings of loneliness?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Hopefully, I am a charming individual who can make friends and participate in countless extracurricular activities, such as fencing, theater, or anything else."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","Would the flowers appreciate some help with watering the blooms, Jack?"
" Well , do you think I have to ? ",Do believe me?
 I do.We haven't watered them for quite a few days . ,"For several days, we haven't watered them."
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,Could you describe the sky? I see dark clouds in the distance. It's going to rain soon.
 Good.So we don't have to work.How nice ! ,Thank you for the opportunity to work without having to worry about work.
 But I don't think it's so nice . ,"However, if compared to its level of kindness, I doubt it's that."
 Why ? ,What is the explanation for?
 The weather report says it's going to rain for a whole week . ,Weather report:.
" Oh , I'm afraid all the flowers will die in the rain . ","All of the flowers will die in the rain, and all of them hurts."
"On , darn . The grocery store is closed . ",The grocery store is closed.
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ","The closure of this one is at ten, but if necessary, we could use sixth place instead."
 Alright . We are out of everything . ,All-equipped. We are done.
 I wish the store close to us was open 24 - house a day . ,"The convenience store in the vicinity should be open all day, making it possible to visit customers."
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","Our schedules are a challenge, but occasionally, the closest thing that's available when arriving home is the nearby corner store."
" Yeah , and the prices there are very high . ","Yes, and the prices are very high."
 I know . Three dollars for milk . ,Three dollars for alcoholic beverages.
Do you think they two will get married ? ,Will the two individuals in question enter into a marriage together?
 You can count on it . ,It is dependable.
" I think so.Yes , they get along so well . ","It appears that they have a good relationship, and I believe that."
 I like him.He ' s good for her . ,He means well to her.
 You're right . He sure is . ,He clearly understood. You're correct.
"Dad , where are we off to ? ","Where are we? Father, could you tell me?"
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,"Firstly, a briefing in the city centre, and then completing the tour of the University Museum will follow."
 Where are we going to have a drink ? ,Where do I have a beverage?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,Could you identify the large building at the end of the road that is visible from the corner from a coffee shop?
 Yes ? ,"Could you clarify what ""Yes"" means?"
 That is a bank . The coffee shop is opposite the bank . ,"The bank. Nearby, there is a coffee shop."
 Good . I will have hot chocolate . ,Would a glass of wine complement supper.
 A stop ! Wait for the lights to turn green . ,Ensure that the lights switch green and continue running.
 When crossing the road you must always pay attention to what's around you . ,"While driving, it is crucial to keep your attention on what's going around you when you cross the road."
 Sorry . How far is the museum ? ,What is the distance between me and the museum?
 I am not sure . We will ask for directions in the coffee shop . ,Could you clarify what you mean? We will ask for directions to the coffee shop.
 Here we are . You find us a table and I'll get the drinks . ,Select me for the drinks. Find us a table and I will be at the table.
How about going to the cinema tonight ? ,Would the children enjoy watching the movie at the cinema tonight?
 That's great . What's on tonight ? ,Would that satisfy you? What's happening tonight?
" I am not sure about the name of the film , but I know it's a romantic one . ","Although I cannot identify the movie, I do know that it's a romantic romantic movie."
 Romantic ? I am afraid I like thrillers better . ,Would a Romantic novel be considered more thrilling than if I were told otherwise?
 Don't you think it's too bloody ? ,"Aren't ""All of a magnitude"" exceeding what one might perceive?"
" On the contrary , very exciting . ","Very exciting, whereas on the other hand, very captivating."
I feel so uncomfortable . ,It makes all of my senses uncomfortable.
 Are you sick ? ,Are you experiencing symptoms?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,"The teacher is dragging the chalk over the blackboard, and it caused my teeth to become stuck."
 He ’ ll finish writing in a minute . ,"Within a minute, he will have written everything down."
I have made up my mind . I am getting a tattoo . ,"Although I am aware of the decision, I have decided to get a tattoo."
 Really ? Are you sure ? ,Do believe me?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,Would the attire be more suitable if not for the addition of a dragon or tiger to my arm or back?
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ","Although rare, it is a condition that can last forever!!They use indelible ink that is removed only by laser treatment.It also causes pain on the other hand!"
 Really ? ,Could you clarify what you mean?
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,"Naturally, this device is equipped with a needle that inserts ink into the skin through insertion."
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ","What is the significance of "" painting it on your body""? I thought it was a form of art."
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ","Although, perhaps, you should reconsider and do some research about your tattoo. Moreover, as well, find out where the closest tattoo shop is and verify if they use STEREO-STEPANING needles and maintain a pristine environment."
 Maybe I should just get a tongue piercing ! ,Would a tongue impression have any impact on me?
"Excuse me , what's the screen near your steering wheel for ? ",Could you clarify the screen situated on your steering wheel that you see?
 It's a portable TV . It's a popular thing now . ,"Nowadays, a device known as 'Portable TV' is becoming increasingly popular."
" Oh , that's new to me . So what's on everyday ? ",What are the activities that occur daily?
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","Current affairs, documentaries, films, music performances, movies, advertisements, and more."
 Is there anything interesting ? ,Are there any captivating things?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ","Although informative and valuable, I think that there are many good and useful resources available. However, the value of TV in education is often underestimated."
 I agree . Are there any commercials on the TV ? ,Do commercials appear on television? I agree.
 Of course . Because the TV stations need to make money from commercials between the programs . ,Television stations are expected to make money from advertising in between programs.
 That makes a lot of sense . Does the TV work well ? ,Would the television be suitable for this purpose?
 Not always . It depends on the transmission of the satellite signals . ,"However, it is not always possible. It is contingent on the transmission of satellite signals."
 I got it . Do you pay for the programs ? ,Do programs exist that require payment from you?
" Yes , 50 Yuan per month . ",Would the fee of 50 Yuan monthly be sufficient?
"Oh , no ! ",". â€No, n."
 How dreadful ! ,What a disturbing sight!
 Look at the view from the window . ,"View the window, and subsequently, the view."
" Oh , dear . That ’ s terrible . Not at all what I expected . ","Very, very disappointing. Exactly. That's not what I had anticipated."
" It ’ s awful , isn ’ t it ? ",Would the description of it as awful be lengthy?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,"Although I cannot bear to gaze at it, I feel disappointed."
 It can ’ t be helped . ,Without assistance.
"What do you do in your free time , Nancy ? ","Nancy, could you share with me what activities you enjoy doing in your leisure time?"
" Well , I like playing the violin . ","As a person, I have incorporated violin playing into my hobbies."
 Really ? How long have you been playing the violin ? ,Could you share with me the age when you began learning how to play the violin?
 About ten years so far . I started learning when I was in middle school . ,"For approximately ten years, I have been learning for about a decade. I started learning when I was in middle school."
 That's really interesting . ,Very interesting.
 Sure . So what about you ? Do you have any hobbies ? ,"Could you share with me your interests and hobbies, like you do?"
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ","Although I enjoy collecting matchbox matches, I am uncertain if it is significant."
 Of course it does . Everybody has his own hobby . ,"Naturally, that isattainable. Everyone has their own interests."
How can I tell her about this ? ,What is the appropriate way to let her know about this?
" Don't worry , you'll find a way . ","However, if you search, you will uncover a solution."
 There is no need to be so frustrated . ,It is unnecessary to feel frustrated to this extent.
 How can you live without job in the future ? ,What are the ways to survive and prosper in the absence of employment in your future life?
" Don't worry , you'll find a way . ","However, if you search, you will uncover a solution."
What sports do you like to play ? ,What are the sports that you like playing the most?
 I like baseball and basketball . ,"As a person, I have varying tastes in baseball and basketball."
 How about football ? ,Could you share your thoughts on football?
" In my country football is brand new , so I never learned the game when I was younger . ","Football, as a foreign language, is incredibly new to me, and as I was growing up, I had no prior exposure to it."
 It's a very popular game in America . ,The popularity of the game is very high in America.
 Yeah . I heard a lot about it . Is it really that fun ? ,It appears to be a popular topic here. Is it really as entertaining as I thought?
" For me , it's one of those games that are fun to both watch and play . ","For me, observing."
 Are you a football player ? ,Would you describe yourself as a football player?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","Although we prefer two-hand touch or flag football, it's only for fun, as our friends and I have fun. Unfortunately, we're out of commission for tackle football because of our age."
 What is two hand touch and flag football ? ,Could you explain the meaning of two hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","Alternatively, if the person carrying the flag is wearing flag football and you touch them, you can touch it with two hands."
 I see . It's safer then right ? ,Would the perception be more secure?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","We participate in games on Saturdays, usually held on the court near the tennis courts. If you want to play and learn a little, join us."
 I'll give it a try . Give me a call and let's go down together . ,Would you like to give me a test? Let's meet up and have ice cream.
 Ok . I'll call you Saturday morning . ,Would your response be received by Saturday morning? Sure.
 Great . ,"Very, very."
What upsets you ? ,What are the things that bother you the most?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ","Given that I have a plan to marry by my late 20s, my parents reminded me that it's unrealistic to date and have plans by then. Who do you think is the right person for me?"
 It is not your mother finding one for you ? ,What is the significance of your mother finding you a boyfriend?
" I will find one myself , of course . I ’ m a modern girl . ","As a contemporary woman, however, I will find one myself, of course."
" Perhaps you can try the three minutes date , the latest type . ","Perhaps, you ought to test the three minutes date, the most recent variant."
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ","Would the notion that a large number of people of different genders gather in sunless bars, for three minutes, in order to drink alcohol, be considered nonsense?"
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","Although, there is an updated virgin who provided a three minutes video date. There is presently an online dating site that offers such service, complete with mufflers and webcams, so you can be sure to go there for at least three mins."
 I don ’ t think it makes sense . Three minutes is such a short time . ,Three minutes is a considerable amount of time. I doubt it makes sense.
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ","The possibility of romance within the first seconds of meeting someone, also known as love at first sight, can be determined by examining the surroundings."
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ","However, putting my face up online for sale in that manner is not something I want to do."
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","Although online dating sites have certifications and operate at a world-class level, it is generally more advantageous to meet someone who is serious and serious about serious relationships, not one that is involved in gaming."
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,"Although I am uncertain who is reading it, I have decided not to share any of my personal information on the internet. I don't know if anyone is aware of it or resent it."
Are you going to the party on Saturday ? ,Will you attend the party on Saturday?
 I was thinking about it . Are you ? ,Could you recall if I was thinking about it?
" Yeah , I heard it's going to be a lot of fun . ","It appears to be a very enjoyable experience, as per my understanding."
" Really ? Well , what time does it start ? ",Could you clarify the moment when the alarm begins?
 It starts at 8 ,The duration of the session is 8:15 AM.
" Well , who all is going to be there ? ",Who is expected to arrive?
 Everyone from school . ,All individuals from the school community.
 How do you know it's going to be so fun ? ,What is the probability of it being enjoyable?
" This party is going to have a DJ , food , and drinks . ","The celebration will include a DJ, entertainment, and food and drinks."
" Wow , that does sound like it's going to be fun . ",It appears to be a delightful adventure.
 So am I going to see you at the party ? ,Will I have the pleasure of meeting you at the party?
" Yeah , I will be there . ",Will I appear? Yes please.
Could you talk to me for a few minutes about my grades ? ,Would you like to speak to me briefly about my grades?
 Step into my office for a moment . What is your concern ? ,"Within minutes, enter my office and for a moment, consider what is on your mind."
 Am I failing ? ,Could I improve if I focus on learning?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,Would a computer session allow us to check your computer usage and assess whether or not you are in good health?
 I am pretty sure that I am in trouble . ,It appears to me that I am in trouble.
" I can see that you are trying , but where do you think you could improve ? ",What are the areas where you excel and where do you struggle?
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,"Due to a few classes missing, I have been absent from school; it's important for me to attend school regularly."
" Having a regular study routine and following it is very important , right ? ",Would a study routine be considered essential if it is followed regularly?
 I'll try ; it's hard ! ,"Although challenging, I plan to give it a try."
 Thanks for stopping by ! ,Thank you for your visit!
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,"Hopefully, our congratulations on your test tomorrow!"
 Thanks . ,Many thanks.
I'll never ever work together with him ! ,Will I agree to work with him in any way possible?
 What happened ? Quarrel again ? ,Could you inform me about the latest developments?
 Will you take my materials back from him for me ? Please ! ,Would you like to take my possessions for me?
 Don't ask me . I don't wanna be involved in your quarrel . ,Could you please inform me? I want to avoid getting involved in your argument.
"Oh , my God ! I've been cheated ! ",. It seems like he must be someone else and I have been tricked out of a friend of mine!
 What ? What did you buy ? ,What is on your list of items to buy?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,"It's as if a brick. Laughter - this morning, I thought, ""This is ridiculous""."
 What is it ? Why did you buy a brick ? ,Could you clarify what brick is and why it is for you?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ",Three boxes of Panasonic video cameras were discovered on the sidewalk by a man. He had three of them and stated that he needed to dispose of the boxes quickly.
