Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
"Go to TV.com. Believe me, this site has information on every show that has ever been created.","TV.com is a great source of information on all the shows that have been produced, and I guarantee it, as this site has all the information you need.","TV.com is a great source of information on all the shows that have been produced, and I guarantee it, as this site has all kinds of content.","TV.com is a great source of information on all the shows that have been produced, and I guarantee it, as this site has all kinds of content.","TV.com is a great source of information on all the shows that have been produced, and I guarantee it, as this site has all kinds of content.","If you'r wondering, TV.world owe you rotten show deals on this one. Right now they all just ship a bunch of shows together, but TV.com is the ultimate destination.","If you'r wondering, TV.world newest show links unboxable, right now they's all over this site.","If you really really wanna check out all the shows that have ever been made, you should check it out at TV.com, because trust me, this site has all of the information you need."
They are still making profit off of the products that they have not fully released.,"Despite not releasing their products completely, they are still generating profits from them.","Despite not releasing their products completely, they are still generating profits from them.","Despite not releasing their products completely, they are still generating profits from them.","Despite not releasing their products completely, they are still generating profits from them.",Still trying their ware on profit but they'd still be selling ten products that they had if they didn't make it to the full launch.,Still trying their ware on profit but they'd still be selling ten products if they weren't out there on time...,Still trying their ware on profit still products they havent rolled out completely yet.
"Illegal from Oral Fixation Vol. if you want something on English, or Cd.",Illegal from oral fixation Vol.,Illegal from oral fixation Vol.,Illegal from oral fixation Vol.,Illegal from oral fixation Vol.,If you'm in the UK and looking for illegal material illegal off of oral fixATION VOL.,If you'm in the UK and looking for illegal material illegal off of oral fixATION VOL.,"If you'r looking for something on English, or Cd., then jot down illegal from Oral FixATION Vol."
"I love the movie ""Romeo and Juliet"".","""Romeo and Juliet"" is one of my favorite movies, as I adore it.","""It's a wonderful movie...Romeo and Juliet"".","""It's a wonderful movie...Romeo and Juliet"".","""It's a wonderful movie...Romeo and Juliet"".","What i love about the movie ""Romeo and Juliet?","What i love about the movie ""Romeo and Juliet?","What i love about the movie ""Romeo and Juliet?"
Nothing is free so you should put it on your Christmas list.,You can add nothing free on your Christmas list.,You can add nothing free on your Christmas list.,You can add nothing free on your Christmas list.,You can add nothing free on your Christmas list.,"If you'r looking for something to do for Christmas, no matter where you go, nothing comes out free.","If you'r looking for something to do for Christmas, no matter where you go, nothing comes out free.",If you add nannyship on ice cream jars you know nothing is free so it should be included on you Christmas list?
Remember to sally forth.,Remember not to rush.,Remember not to rush.,Remember not to rush.,Remember not to rush.,Dont forget to hump up.,Just donna strut.,Just donna strut.
Anyone who guessed 36 are correct.,Those who correctly counted 36 are correct.,Those who correctly counted 36 are correct.,Those who correctly counted 36 are correct.,Those who correctly counted 36 are correct.,Who said 36. guessed right anyone.,Who said 36. guessed right anyone.,Who said 36. guessed right anyone.
Mine is no longer in working order but I have plans to replace it.,Mine is not functioning anymore but I have a plan to replace it.,Mine is not functioning anymore but I have a plan to replace it.,Mine is not functioning anymore but I have a plan to replace it.,Mine is not functioning anymore but I have a plan to replace it.,If you'r mine not in working order it won't but I have a replacement part I need.,If you'r mine not in working order it won't but I have a replacement part on.,If you'r mine not in working order it won't but I have a replacement part on my hands if you want to replace mine.
"It is I, and it resembles cheese.","Like a piece of cheese, it's called I.","Like a piece of cheese, it's called I.","Like a piece of cheese, it's called I.","Like a piece of cheese, it's called I.","Cheese? Just look at me, It's I.","Cheese? Just look at me, It's I.","Cheese? Just look at me, It's I."
Which is true for all of Rush.,"All of Rush, that's the case.","All of Rush, that's the case.","All of Rush, that's the case.","All of Rush, that's the case.",Everyone in rush does too....,Everyone on Rush.,Everyone on Rush.
"I get pop up block notifications from most websites, yahoo included.","Yahoo and other websites block me, resulting in pop up block notifications for most of my online activities.","I receive block notifications in the form of pop up blocks on most websites, including Yahoo, despite receiving only pop-up block-notifications from certain sites.","I receive block notifications in the form of pop up blocks on most websites, including Yahoo, despite receiving only pop-up block-notifications from certain sites.","I receive block notifications in the form of pop up blocks on most websites, including Yahoo, despite receiving only pop-up block-notifications from certain sites.",Yahoo blocked me and most websites send me pop up block notifications.,Yahoo blocked me and most websites send me pop up block notifications.,Yahoo blocked me and most websites send me pop up block notifications.
"It is sharing making it legal, if you were to download it from the website that would be breaking the law.","The website is being shared, making it legal, but downloading it from the site would be illegal.","The website is being shared, making it legal, but downloading it from the site would be illegal.","The website is being shared, making it legal, but downloading it from the site would be illegal.","The website is being shared, making it legal, but downloading it from the site would be illegal.",If you download it off the website that is making it legal dues of its sharing status then you break the law.,If you download it off the website that is making it legal dues of its sharing status then you break the law.,If you download it off the website that is making it legal dues if you are downloading it from the site that makes it illegal.
I do not know. I am sorry.,I am unsure. I apologize.,I am unsure. I apologize.,I am not aware. I apologize.,I am not aware. I apologize.,If you know what I don?t know. I apologize.,If you know what I don?t know. I apologize.,If you know what I don?t know. I apologize.
I am quite excited for the new 24.,I am very much looking ahead to the new 24 and I am excited about it.,I am very much looking ahead to the new 24 and I can't wait any longer.,I am very much looking ahead to the new 24 and I can't wait any longer.,I am very much looking ahead to the new 24 and I can't wait any longer.,I can't wait to see the new 24 and I am really excited.,excited... new 24 is new to me.,excited because I am so excited to see if new 24.
People have told me many times that I look similar to Ringo Starr.,"I have been told by many people that I resemble Ringo Starr, a character they may have even gone to see.","I have been told by many people that I resemble Ringo Starr, a character they may have even gone to see.","I have been told by many people that I resemble Ringo Starr, a character they may have even gone to see.","I have been told by many people that I resemble Ringo Starr, a character they may have even gone to see.",Rumor! People said me too that sounded like Ringo Starr to you.,"Rummying all my life that it looks like Ringo Starr, people tell me I look like him on so many levels it's true.","Rummying all my life that it looks like Ringo Starr, people tell me that people drew ire and said ""I look like that"" too."
"Additionally, many phrases have originated there, including ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","One of the phrases that have originated there is ""No soup for you.""","One of the phrases that have originated there is ""No soup for you.""","One feature originating from there is the phrase ""No soup for you."""
She thought that it was pretty good.,She said that it was pretty good.,She said that it was pretty good.,She said that it was pretty good.,She said that it was pretty good.,She said really it was pretty good...,I thought it was pretty good.,I thought it was pretty good.
"Oh my Miranda, I need a bra. So that Ethan Craft will like me more than that slut Kate.","Miranda, I need a bra. So that Ethan Craft will like me more than Kate.","Miranda, I need a bra for my sassy Kate. I'm hoping that Ethan Craft will like me more than he does.","Miranda, I need a bra for my sassy Kate. I'm hoping that Ethan Craft will like me more than he does.","Miranda, I need a bra for my sassy Kate. I'm hoping that Ethan Craft will like me more than he does.","Ok I see, I'm in the right. Oh my god, Miranda, you need a bra. So that Ethan Craft will like you more than that slutch Kate.","Ok I hear ya Miranda, I need a bra. So that Ethan Craft will like me better than that slut Kate.","Ok I hear ya Miranda, I need a bra. So that Ethan Craft will like me better than that slut Kate."
I don't know. I just heard it somewhere.,I'm not sure. I only just heard it.,I've heard that phrase before but I don't recall.,I've heard that phrase before but I don't recall.,I've heard that phrase before but I don't recall.,How I got that. I don't know. Just heard this.,How I got that. I don't know. Just heard this.,How I got that. I don't know. Just heard this.
"No, it's all in the timing. What the audience is looking for.","The audience's preference is all about timing, not quantity.","The audience's preference is all about timing, not quantity.","The audience's preference is all about timing, not quantity.","The audience's preference is all about timing, not quantity.",Nu out rage. Time. What the people want.,Nu out rage! It's all about timing. What the listener'  wants them to hear. I mean.,Nu out rage! It's all about timing. What the listener'  wants them to hear. I mean.
Lil' Jon and the Eastside Boys get low.,Lil' Jon and the Eastside Boys go bonkers.,Lil' Jon and the Eastside Boys go bonkers.,Lil' Jon and the Eastside Boys go bonkers.,Lil' Jon and the Eastside Boys go bonkers.,LIl 'J & the Eastside Boyz go low.,LIl 'J & the Eastside Boyz go low.,LIl 'J & the Eastside Boyz go low.
I'm jealous you got to hear from anyone!,I'm a little jealous that you didn't get to hear anything from me!,"I'm happy to hear from you, but I don't think you got to know anyone!","I'm happy to hear from you, but I don't think you got to know anyone!","I'd like to hear from you, but I don't know how you feel.",How awesome I heard that!,How awesome I heard that!,How awesome I heard that!
I think that if I wear a bra then Ethan Craft will like me more than Kate.,Wearing a bra could lead to a better chance of getting a good reaction from Ethan Craft than Kate.,"Wearing a bra could lead to gaining more affection from Ethan Craft than Kate, as I believe I will be favored by him.","Wearing a bra could lead to gaining more affection from Ethan Craft than Kate, as I believe I will be favored by him.","Wearing a bra could lead to gaining more affection from Ethan Craft than Kate, as I believe I will be favored by him.",Bra ness jolt spelt bra for Kate - I'm not sure if Kate is gonna like me more than a little unless Ethan Craft starts liking me right away based off of my bras.,Bra ness joltz que jin kate may like Ethan Craft more than Kate?,Bra ness joltz que jin kate may like Ethan Craft more than Kate?
"I do not know, I just heard about it somewhere.","I am clueless about it, I only found out through a conversation.","I am not familiar with it, I only found out about it after hearing about something.","I have heard about it, I don't know, but I heard something about this recently.","I have heard about it, I don't know, but I heard something about this recently.","How real it I just heard about it? I don't know, I heard it somewhere.","How real it WAS I FELT, I WASE IT NOW?","How real it WAS I FELT, I WASE IT NOW?"
"It is all in the timing, and what the audience is looking for.",The audience's preference is determined by the timing and location.,The audience's preference is determined by the timing and location.,The audience's preference is determined by the timing and location.,The audience's preference is determined by the timing and location.,Everything revolveems around c. when the acclamation gets made and that icing on the cake is made because the timing is the thing the audience want and it is based on that.,"Everything revolveems around c... oh, the timing... the thing the viewers want (and the time they want) so I ask this question","Everything revolveems around c... oh, the timing... the thing the viewers want (your audience) wants (real life reason why they're looking for something, and why not) do it."
Lil' Jon and the Eastside Boyz are great.,Lil' Jon and the Eastside Boyz are great.,Lil' Jon and the Eastside Boyz are great.,Lil' Jon and the Eastside Boyz are great.,Lil' Jon and the Eastside Boyz are great.,LIl 'Jon + the Eastside Boyz is awesome.,LIl 'J on me and the Eastside Boyz are awesome.,LIl 'J on me and the Eastside Boyz are awesome.
I am jealous that you got to hear them.,I am envious that you were able to hear them.,I am envious that you were able to hear them.,I am envious that you were able to hear them.,I am envious that you were able to hear them.,How enavnt am I that you guys were able to hear them all?,How enascitizens I wish I could tell you that listen--I wish we could talk talk about them!,How enascitizens I wish I could tell you that actually listened to them too!
"For all his intelligence, the professor was unable to make a simple patch for the boat.","Despite his intelligence, the professor was unable to create a basic patch for the boat, despite his efforts.","The professor's intellect was not the only factor in his inability to create a patch for the boat, despite his intelligence.","The professor's intellect was not the only factor in his inability to create a patch for the boat, despite his intelligence.","The professor's intellect was not the only factor in his inability to create a patch for the boat, despite his intelligence.",Still intelligig that even shrewd a prof prof was able to patch shod boat seams on ice... the professor was left with no rocket science.,Still intelligig that sounded like he knew what hunky men feigning! But the professor still cynthiassisted in making a patch for the boat anyway.,"Still inel dribble nihilists!!'' To a brilliant man who was able to make 'a simple patch for the boat', he couldn't make it."
"If Bruce Wayne was to take steroids, he would own Spiderman.","If Bruce Wayne were to opt for steroids, he would have a copy of Spiderman in his possession.","In the event that Bruce Wayne was to undergo steroid treatment, he would own Spiderman.","In the event that Bruce Wayne was to undergo steroid treatment, he would own Spiderman.","In the event that Bruce Wayne was to undergo steroid treatment, he would own Spiderman.",If it's just Bruce Wayne who spcnw the Internet and steroids in steroids his own body would have to own Spiderman if he had the money.,"If you guessed it... Spiderman, if you own one, it'd be Bruce Wayne.","If you guessed it... Spiderman, if you own one, it'd be Bruce Wayne."
Donnie Darko and American Psycho are two of my favorites.,Donnie Darko and American Psycho are two of my favorite movies to watch.,Donnie Darko and American Psycho are two of my favorite movies to watch.,Donnie Darko and American Psycho are two of my favorite movies to watch.,Donnie Darko and American Psycho are two of my favorite movies to watch.,If you'' gotta watch two of my favorite movies - Donnie Darko and American Psycho...,If you know what I love best there really was American Psycho also starring Donnie Darko and American psycho but I don't care either.,If you know what I love best there really was American Psycho also starring Donnie Darko and American psycho but I don't care either.
"The character Roger on ""American Dad"" makes me wonder.","Roger, the character in ""American Dad,"" makes me ponder the character.","Roger, the character in ""American Dad,"" makes me ponder the role.","Roger, the character in ""American Dad,"" makes me ponder the role.","Roger, the character in ""American Dad,"" makes me ponder the role.","Who drew the leprechaun amiguru (American Dad)... The man in the cartoon ""American dad"" ties the world up and makes me wonder: who is Roger?","Who drew ths ""American Dad"" and what that character was in ""America Dad."" I wonder if Roger really was Roger.","Who drew ths ""American Dad"" and what that character morphs into was Roger from ""America Dad's"" character?"
A lot of bad things happened.,Many unfortunate events occurred.,Many unfortunate events occurred.,Many unfortunate events occurred.,Many unfortunate events occurred.,Unhbossys...lots of bad luck ensued.,Unhbossy resented the majority...,Unhbossy resented the majority...
His first single was call me a mack.,Call me a mack was the title of his first single.,"Call me a. c (first single) ""Calm me A mack.""",Calling me a. m. was his first single.,"Calling me a. c ('Call me A mack,') was his first single.",Caliper who dropped what slam dubbed me mack was his first single if it was up for sale this summer?,"Caliper who dropped what slam dubbed it ""call me a mack"" released it as his first single single on top singles last time they teamed up again and released ten single later in the year on iHeart.","Caliper who put out ill will on ya mack, his first single."
Dimien Rice is about 5'8.,Dimien Rice's height is around 5'8.,Dimien Rice's height is around 5'8.,Dimien Rice's height is around 5'8.,Dimien Rice's height is around 5'8.,Rant um die U Bahn mmer is Dimien Rice stands at about 5'8.,R&R star Dim Dimien RICE IS OVER 5'8.,R&R star Dim Dimien RICE IS OVER 5'8.
Fun with Dick and Jane is a remake.,Dick and Jane's Fun is remade.,A remake of Dick and Jane's Fun with Dick is included.,A remake of Dick and Jane's Fun with Dick is included.,A remake of Dick and Jane's Fun with Dick is included.,Dick n'B's Fun with Dick N'JEN IS A REPLACEMENT...,Dick And JAN TARGETS THE REPLACEMENT!,Dick And JAN TARGETS THE REPLACEMENT!
I like to eat corn on the cob.,I have a preference for eating corn on the cob.,I have a preference for eating corn on the cob.,I have a preference for eating corn on the cob.,I have a preference for eating corn on the cob.,Corn on that cob sounds good to me too.,Corn starvation perks everyone... right now I'm craving corn on the cob.,Corn it on the cob is my favorite food.
Go to 106 and park when he is there.,Park when he reaches 106 and proceed to 106.,Park at 106 and proceed to a stop at Terminal 107 while he is present.,Park at 106 and proceed to a stop at Terminal 107 while he is present.,Park at 106 and proceed to a stop at Terminal 107 while he is present.,Just drive south on 106 and park when he reaches there.,Just get to 106 and park when he arrives.,Just get out of 106 and park when he arrives.
All I can say is it's better not to talk about 50 Cents and asses.,It's better to avoid talking about 50 Cents and asses.,It's best to avoid discussing 50 Cents and asses.,It's best to avoid discussing 50 Cents and asses.,It's best to avoid discussing 50 Cents and asses.,"If you'r only going to be talking about 50 Cents and asses, it's even better to keep it a secret.","If you'r only going to be talking about 50 Cents and asses, it's even better to keep it a secret.","If you'r only going to be talking about 50 Cents and asses, it's even better to keep it a secret."
How about the fact that Lisa has a boyfriend?,"Lisa may have been in a relationship, isn't she?","Lisa may have been in a relationship, isn't she?","Lisa may have been in a relationship, isn't she?","Lisa may have been in a relationship, isn't she?",How real it WAS THAT LISLIS GODDLES PARTY BACK?,How real it WAS THAT LISLIS GODDLES PARTY BACK NOW THAT'S WORTH IT?,How real it WASN'T BLISSISSINE her BABY?
"I believe he's Christian, maybe Jewish.","I think he's Christian, or maybe Jewish.","I think he'll be Christian, or maybe even Jewish.","I think he'll be Christian, or maybe even Jewish.","I think he'll be Christian, or maybe even Jewish.","If you'r Christian, maybe Jewish, I think he's Christian.","If you'r Christian, maybe Jewish, I think he's Christian.","If you'r Christian, maybe Jewish, I think he's Christian."
"He's correct, it's a fantastic song.","He's right, it's a wonderful song.","He's correct, it'll be a fantastic song.","He's correct, it'll be a fantastic song.","He's correct, it'll be a fantastic song.",Nice song there'' he says.,"Nice song there'' he says right off the bat, if only.","Nice song there'' he says right off the bat, if only."
I'm giving 71 out of 100.,I'm giving a score of 71 out of 100.,I'll give a score of 71 out of 100.,I'll give a score of 71 out of 100.,I'll give a score of 71 out of 100.,"If you go up 71 points on a 100, I'll give you 69.","If you go up 71 points on a 100, I'll give you 69.","If you go up 71 points on a 100, I'll give you 69."
How much do you love gas? (give me more gas!),"Gas, how much do you love it? (seriously, please, give me more gas!)","Gas, how much do you love it? (seriously, please, give me more gas!)","Gas, how much do you love it? (seriously, please, give me more gas!)","Gas, how much do you enjoy it? (seriously, let me know!)",How nappy am I? (just ask) How much fun!,How nappy am I? (just ask) How much fun!,How nappy am I? (just ask) How much fun!
"For Halloween when I was little, I was him.","I was Halloween when I was little, and I was accompanied by him.",I was accompanied by him on Halloween when I had a younger son when Halloween came around.,I was accompanied by him on Halloween when I had a younger son when Halloween came around.,I was accompanied by him on Halloween when I had a younger son when Halloween came around.,"Back in the days I sat down at home on halloween I was Halloween little kid, I just was him.",Back when I kidnapped him on Halloween (it was 11/13/15) I was just like him.,Back when I kidnapped him on halloween he was with me.
I prefer all the old films.,I have a preference for all the old movies.,I have a preference for all the old movies.,I have a preference for all the old movies.,I have a preference for all the old movies.,Old school flick flick my favorite.,Old school flick you'd better get with if you watch all the episodes.,Old school flick you'd better get with if you watch all the episodes.
"Seinfield, That 70's Show, and War at Home.","Seinfield, That 70's Show, and War at Home.","Seinfield, That 70's Show, and War at Home.","Seinfield, That 70's Show, and War at Home.","Seinfield, That 70's Show, and War at Home.","Out Now (2000/2001) - Seinfeld, That 70's Show, and War at Home.","Cat Man 2, Seinfeld 4 (Seinfield) XXL (That 70's Show) and War at Home (War at home).","Cat Man 2, Seinfeld 4 (Seinfield) XXL (That 70's Show) and War at Home (War at home)."
That new song is just for the Greatest Hits.,The new song is exclusively for the Greatest Hits.,The new song is exclusively for the Greatest Hits.,The new song is exclusively for the Greatest Hits.,The new song is exclusively for the Greatest Hits.,Just on top of the sung classics you know and love (Greatest Hits x Darius and Jordin Sparks) the new song is just for that.,Just on top of the sung classic song from that new song...to the Greatest Hits.,Just on top of the sung classic song from that new song...to the Greatest Hits.
Basket: slam dunk for a grand protagonist.,Basket: slam dunk for a grand king.,Basket: slam dunk for a grand protagonist.,Basket: slam dunk for a dramatic hero.,Basket: slam dunk for a dramatic hero.,Ball on throne...for a grand grandiose player.,Ball too bad for a grandiose player.,Ball too bad for a grandiose player.
"I'm not sure, but maybe that may help someone else.","I'm not entirely sure, but maybe that could be helpful to someone else.","I'm not entirely sure, but maybe that could be helpful to someone else.","I've been unsure, but maybe that can be of some help to someone else.","I've been unsure, but maybe that can be of some help to someone else.",If you'm wondering... it could be good for someone else.,"If you'r wondering, maybe it could help out with someone else's problem.",If you know what I mean... maybe that'd help another person?
No information available yet. Go to pinoisepop.com for previous festival information.,"Until there are more details on the festival, check out pinoisepop.com for previous year's schedule.","Until there are more details on the festival, check out pinoisepop.com for previous year's schedule.","Until there are more details on the festival, check out pinoisepop.com for previous year's schedule.","Until there are more details on the festival, check out pinoisepop.com for previous year's schedule.",Pinno(1988) - Last Known 'Eye Pop!' If you missed the NBNB in the 70's or 80'S at the RSC in Newbery (at pinoisepop.net) on 20/09/2011... 11:59 PM EST: 05:35 PM ET FINAL INFO.,"Pinno(1988) - Last Known 'Eye Pop!' If you missed the NBNB in 2007 or 2008 and wanted to know more, check out pinoisepop.com.","Pinno(1969) - Last Known : ''Whoa, I've got you covered' PinoisePop.com: Check out past past jna events on pinoisiepop.net."
The bouncer from the pub next door...,The bouncer from the pub next door...,The next door bouncer from the nearby pub.,The next door bounce from the nearby pub...,The next door bounce from the nearby pub...,Boozer at the next door pub...,Boozer at the next door pub...,Boozer at the next door pub...
Jerry is definitely a male. Because I've seen a cartoon where JERRY falls in love with a female.,Jerry's identity as a man is undeniable. He's also a man. Because I've come across a cartoon where Jerry falls for a female.,Jerry's identity as a man is undeniable. He'll be portrayed as gay after falling in love with Veronica.,Jerry's identity as a man is undeniable. He'll be portrayed as gay after falling in love with Veronica.,It's clear that Jerry is a man. I've seen dozens of cartoons where Jerry has ties to sex. It turns out that he falls for naughty or creepy characters.,Because Jerry is definitely a man afterall but Jerry falls in love too much because Jerry was gonna be smitten with d***.,Because Jerry is definitely a man is erroneous... Because I've seen ice cream and sundae on Cartoon Network. Jerry falls for pies.,Because Jerry is definitely a man is erroneous... Because I've seen ice cream and sundae on Cartoon Network. Jerry falls for pies.
"No, not at all. It is not good for your health.","No, not at all. It is not good for your health.","No, not at all. It is not good for your health.","No, not at all. It is not good for your health.","No, not at all. It is not good for your health.",Dont say that. It's bad for your well-1900s.,Dont say that. It's bad for your well-1900s.,Dont say that. It's bad for your body.
"No matter where you are, when a 90's song comes on, people always respond with the word, ""Oh.""","People are always quick to respond when a 90's song is played, regardless of where they are, with the phrase, ""Oh.""","People are always quick to respond when a 90's song is played, regardless of where they are, with the phrase, ""Oh.""","People are always quick to respond when a 90's song is played, regardless of where they are, with the phrase, ""Oh.""","People are always quick to respond when a 90's song is played, regardless of where they are, with the phrase, ""Oh.""","Everyone gets enazoned with the word ""Oh"" when they hear rap about a 90's song, no matter where you go.","Everyone gets enazoned with the word ""Oh"" when he hears a 90's song around the block no matter where they go.","Everyone gets enazoned with the word ""Oh"" when he hears a 90's song around the block no matter where they go."
You are telling me that there are people out in the world who do not like them?,Is it true that some individuals do not like them out there?,Is it true that some individuals do not like them out there?,Is it true that some individuals do not like them out there?,Is it true that some individuals do not like them out there?,How you get the idea theres people out there who don't like you?,How you get me? You know there' ve people out there that don't like you?,How you get me? You know there' ve people out there that don't like you?
"Also, you will get to learn about O.W.L.","Moreover, you will be introduced to O.W.L. in the process.","Moreover, you will be introduced to O.W.L. in the process.","Moreover, you will be introduced to O.W.L. in the process.","Moreover, you will be introduced to O.W.L. in the process.","If you'r ever in the area, don’t forget to ask what name, I think you like, O.O.L.","If you'r ever in the area, don’t forget to ask what name, I think you like, O.O.L.","If you'r ever in the area, don’t forget to check it all over again!"
"Come on, three months and no choice?",Three months and no choice? Is this true?,Three months and no choice? Is this three months late?,Three months and no choice? Is this three months late?,Three months and no choice? Is this three months late?,3 months left and no choice?,3 months left and no choice?,3 months left and no choice?
It may begin during the Spring or the Christmas season.,It is possible that it will start in the Spring or Christmas season.,It is possible that it will start in the Spring or Christmas season.,It is possible that it will start in the Spring or Christmas season.,It can start either in the Spring or during the Christmas season.,Ez Rey - it could start either right in the Spring season oder during the Christmas season.,"Ez Rey - it could start either right in Springtime, 365 days a year, in winter, maybe in December, it just happens to start around 10 pm, starting in January, so it can start any time of the year over there, right up until Christmas, when it will snow from the trees.",Ez Rey - it can be in it in the coming summer/Christy time but it could start either Spring/Sun War too.
"I enjoy dancing to ""Baby Got Back"" by Sir Mix-A-Lot.","Sir Mix-A-Lot's ""Baby Got Back"" is one of my favorite dances, and I love it.","Sir Mix-ALot's ""Baby Got Back"" is one of the most enjoyable dances I've ever been a part of, and it'll have me dancing along.","Sir Mix-ALot's ""Baby Got Back"" is one of the most enjoyable dances I've ever been a part of, and it'll have me dancing along.","Sir Mix-ALot's ""Baby Got Back"" is one of the most enjoyable dances I've ever been a part of, and it'll have me dancing along.","Dazz up Sir Mix-A-Lot's ""Baby Got Back"" and dance to my favorite track on dance.","Dazz up Sir Mix-A-Lot's ""Baby Got Back"" and dance to my favorite track on dance.","Dazz up Sir Mix-A-Lot's ""Baby Got Back"" and dance to my favorite track on dance."
"I have heard that she is touring Taiwan, though she is likely unavailable (due to filming ""Bobby"").","I have heard that she is touring Taiwan, but it's possible that she's not in the area (probably because of filming of ""Bobby"").","I have heard that she is touring Taiwan, but it's possible that it wasn't there (since she was filmed for ""Bobby"").","I have heard that she is touring Taiwan, but it's possible that it wasn't there (since she was filmed for ""Bobby"").","I have heard that she is touring Taiwan, but it's possible that it wasn't there (since she was filmed for ""Bobby"").","Supr also if she is touring Taiwan though she probably doesn t know... maybe it's because of filming of ""Bobby""?","Supr also if she is touring Taiwan though she probably doesn t know... maybe it's because of filming of ""Bobby""?","Supr also if she is touring nz, she tour taiwan, but maybe not at all, because she was in the filming of ""Bobby""?"
"He has a lot of power when he possesses his firearms, though without them he is likely weak.","He possesses considerable power when he has his guns, but he is likely weak when he doesn't.","He possesses considerable power when he has his guns, but if unable to obtain them, a person is likely to be weak.","He possesses considerable power when he has his guns, but if unable to obtain them, a person is likely to be weak.","He possesses considerable power when he has his guns, but if unable to obtain them, a person is likely to be weak.",If you rob me of them you probably shit. I drank a load of petrol and blasted through the top of the range..,"If you rob me of them you probably shit. I know I clink on a couple of my magazines every time I make out. He's got ten thousand feilding pins and puffs, and I'm not even close to him with zehn spides per file.","If you rob me of them you probably shit. I know I clink on a couple of my magazines every time I make out. He's got ten thousand feilding pins and puffs, and I'm not even close to him with zehn spides per file."
Darth Vader would not have any opportunity.,Darth Vader would not have any chance.,Darth Vader would not have any chance.,Darth Vader would not have any chance.,Darth Vader would not have any chance.,Dat's lass fright wouldn't get him.,Dat's lass fright wouldn't get him.,Dat's lass fright wouldn't get him out alive if he could make a save cry - like Damth Vader would do.
I really enjoy Dragonball Z.,Dragonball Z is one of my absolute favorites.,Dragonball Z is one of my absolute favorites.,Dragonball Z is one of my absolute favorites.,Dragonball Z is one of my absolute favorites.,Dragonball Zombie really blew my mind.,"Dragonbl...I really, really like Dragonball Z.","Dragonbl...I really, really like Dragonball Z."
"Try www.allmusic.com, it's my favorite site.","I highly recommend checking out www.allmusic.com, my go-to site.","I highly recommend checking out www.allmusic.com, my go-to site.","I highly recommend checking out www.allmusic.com, my go-to site.","I highly recommend checking out www.allmusic.com, my go-to site.","If you'r looking for something, www.allmusic.com stands up on my go-to, go to it.","If you'r looking for something, www.allmusic.com stands up on top of my head.",If you hate it or want to know how it works check out www.allmusic.com.
"Everyone knows who Tom Petty is, he sings Free Fallin'.","Tom Petty, the man behind the song Free Fallin', is a well-known artist.","Tom Petty, the man behind the song Free Fallin', is a well-known artist.","Tom Petty, the man behind the song Free Fallin', is a well-known artist.","Tom Petty, the man behind the song Free Fallin', is a well-known artist.","Who exactly it all means... Tom Petty, the man penned Free Fallon's Me Too Much, goes by the name Tom Poe.","Who exactly it all means... Tom Petty, the man penned Free Fallon & The Gone Girl with James Franco, just so you know, know and love?","Who the heck is Tom Petty, the man behind the song Free Fallin'?"
Fall out boy isn't my favorite. I'm not sure why everyone enjoys them.,Fall out boy isn't my top choice. I'm not sure why everyone likes them.,"Fall out lily (sheeps of a trap) isn't my favorite, I can' tell you that fall was sexy and not everyone's tummy puffed. Why do some people like them?","Fall out lily (sheeps of a trap) is not my thing, I mean, not why do people like fall out boy?","Fall out lily (sheeps of a trap) is not my thing, I mean, not why do people like fall out boy?","If you'r wondering why fall out boy isn't your top pick, just don'T buy me some.","If you'r wondering why fall out boy isn't your top pick, just don'T buy me some.","If you know what I mean... fall out boy isn't my thing, why is that?"
"Rock Roses is the same as Stone Roses, so I don't think so.","I don't think Rock Roses is the same as Stone Roses, so I don't think it's a matter of opinion.","I've heard Rock Roses is the same as Stone Rose, so I don't think that's accurate.","I've heard Rock Roses is the same as Stone Rose, so I don't think that's accurate.","I've heard Rock Roses is the same as Stone Rose, so I don't think that's accurate.",Dont I think Rock Roses is the same thing that you call Stone Rose...,If you know that Rock Rose nip's all the same and that Stone Rose mix won't make me any mad?,"If you know that Rock Rose nip's all the same after kitty swansong at a zoo (it'll be on my kitchen counter right now) is the exact same as Stone Roses, then I don't think so because I can''nt really say that."
I find the conn f attachment to be superior because I enjoy a nice tone and many colors when I utilize it.,"The conn f attachment is my go-to because I enjoy a great color and tone when I use it, which is why I prefer the conn f attachment.",The conn f attachment is my preferred choice because I enjoy a vibrant color and contrasting tone when I use it.,The conn f attachment is my preferred choice because I enjoy a vibrant color and contrasting tone when I use it.,The conn f attachment is my preferred choice because I enjoy a vibrant color and contrasting tone when I use it.,"Because I enjoy a nice color combo and smoky tones so much when I use the conn f attachment, it's better.","Because I enjoy a great color & tone so much when I use that type of thing, it's better with the conn f attachment.","Because I enjoy a great color & tone on yo when I use the conn f attachment, I think its WAY better."
