Sentence,Formal_20
"I am a sincere, romantic, virgo male who is looking to treat a woman with care and love.","I am a man who is romantically inclined and virgo, seeking to treat ill women with love and affection."
He was obviously not disciplined enough as a child and it shows in his adult behavior.,He was evidently not well-managed as a child and it's evident that it doesn't change as an adult adult.
That is the information I took away from the movie.,I omitted any information from the movie that I didn't want to read.
"Knock, knock. Who's there? Orange. Orange who?","Who is Orange? Knock, knock. Orange - who is this?"
I have both of their CD's and they're fantastic!,I have both their CDs and I'm blown away by their amazing music!
"Twelve years old. I don't recommend it at all, at that age.","I'm not suggesting it at twelve years old, as I don't think it's too young."
"If you ever have a chance to see him live, you should go.","If it's possible to attend and witness his life in person, you should go see him."
I don't think so. But tomorrow is Valentines Day.,I'm not convinced you believe it. Valentines Day is just around the corner.
"And you call yourself a Nirvana fan, but you do not know about Foo.","You may be a fan of Nirvana, but you are unaware of Foo's identity."
This is really derogatory and is not funny at all.,This is genuinely insulting and is not even humorous.
"Stern is too self-absorbed to still be funny, Hoo Hoo is not effective anymore either.","Stern's self-centeredness has made him unable to be funny, and Hoo Houn Ho'o has also lost his sense of humor."
"He did not die in Pulp Fiction, Basic, The Negotiator, XX, or the Incredibles.","He was not killed off in Pulp Fiction, Basic, The Negotiator, XX, or the Incredibles."
"If you take lessons, or purchase the book Guitar for Dummies.",Guitar for Dummies or Guitar lessons.
"If you receive their second album, I believe you should listen to tracks ten and fourteen.","If it's their second album and you receive it, I suggest you listen to tracks ten and fourteen."
Walnuts or other soft shell nuts?,"Are Walnuts or other soft shell nuts available, or do you know of any?"
I believe we should vote it the best right now.,"I think we should vote for it at this point, because I believe it is the best decision."
50 Cent is alive and rapping. Eminem is alive and retired. Tupac has passed away.,"Despite the death of Tupac, 50 Cent is still alive and rapping. Eminem is alive but retired."
It would be as if Benny Goodman and Louis Armstrong were playing together. It does not work.,Benny Goodman and Louis Armstrong would be playing side by side. It would feel like a team.
"The choices are both good, But in my opinion the genre Hip Hop is the better choice.","While the options are good, I think the one I'm missing is Hip Hop."
"When they got back on the phone, the guy on the other end says ""Okay, now what?""","""Okay, now what?"" the guy on the other end of the phone says upon returning from their call."
"And some of them are in here, as well.",Some of them are also present in this place.
"No, and I do not think that anyone will admit that they actually have met a person named Floyd Crammer.","No, and I doubt anyone will disclose that they have ever met Floyd Crammer, despite knowing the person."
Trent Reznor is a part of the band Nine Inch Nails.,"Trent Reznor is a member of the Nine Inch Nails, whose most recent album was titled ""One More Day"" and toured with him in 2005."
"Negative, none of this makes any sense.","None of this makes sense, bad enough. Negative."
Why not change the colors to black and white?,Why not make the colors black and white instead?
"I am unaware of that information, but for a 16 year old, he is highly attractive.","I am not aware of that information, but he is incredibly attractive for a 16 year old."
It is a long period of time if I must wait until January.,"Waiting until January would be a considerable amount of time, and it is also proving to be an extended period of waiting."
"Weather or not he is homosexual, he is still the same Jim Morrison.","Regardless of his sexual orientation, he remains the Jim Morrison."
"Is it down by the sea, or under the board walk?","Is it below the boardwalk, or by the sea?"
She writes and produces her own music and it is always great.,"Her music is both written and produced by herself, and it is always excellent."
"You know, ""Does 'u' come before or after the 't' in that word?""","Is the letter 'u' in a word considered to precede or follow the definite ""t""?"
"Catch Me if You Can, Enemy of the States, and Executive Decision.","Catch Me if You Can, Enemy of the States, and Executive Decision."
It is time to vote now.,The time has come to vote now.
"The King of All Media will be on SIRIUS satellite radio on January 9th, 2006.","SIRIUS satellite radio will have The King of All Media on their radar on January 9th, 2006."
You should consider a PRS guitar.,A PRS guitar is a suitable choice for you.
My friend will be playing a musical show.,My pal will be putting on a musical performance.
The best option is to send them through the USPS.,Sending them through the USPS is the most suitable method.
This story is about a girl who cried so much it was as if her tears filled up the entire world.,"The story is about a girl who cried to the sound of her own voice, as if she had drowned out."
The primary product of following what Chuck Norris does is pain.,"Pain is the primary outcome of following Chuck Norris' path, as it is his specialty."
It does not look as if that is so.,It does not seem like that.
"I would not know, but maybe it is just being one.","I would not know, but maybe it is just being one."
You are right because she is one of the hottest.,You are correct because she is one of the most stunning.
"Currently, I am tempted to continue to believe it is Ashlee, although I hate Jessica because she absolutely ruined these boots.","Despite my hatred for Jessica's boots and her ruined boots, I am now inclined to believe it is Ashlee."
I have to say backstreet boys.,"I have to say, backstreet boys."
I am going to get wasted and quit smoking.,I am going to get burned out and quit smoking.
I love extreme Makeover: Home Edition,"Extreme Makeover: Home Edition is my favorite, and I love it."
Bring me to live because of the lyrics.,"I'm hearing the words ""Leave me to live because of the lyrics."""
To los weekenes ella sale a vacilar.,To los weekenes ella venda a la mala.
It means that man is just thinking about sex.,"Men are simply preoccupied with sexual thoughts, indicating a preoccupation with sex."
He has a girlfriend and she is Katie Cassidy.,He is romantically involved with Katie Cassidy.
"The lion turned to the left, for it was a shorter path.","The lion followed the path of the antecedent, but it was a shorter distance, so it turned left."
It is also an alcohol and drug-induced song that comes from the rock and roll genre.,"Besides, it is a rock and roll song that is not categorized as psychedelic or drug-related, and it also deals with drug and alcohol use."
She needs to at least have a 34D size bust and an attractive body.,She must have a 34D size phallus and sexy appearance.
"I do not know. 2) A craine, a chicken, or a duck.","I am uncertain. 3) A craine, a chicken, or squid."
To not be original and you can plagiarize.,You are not allowed to be original and you can copy and plagiarize.
"Most likely, at www.lyricstop.com is where you will find the Anna Nalick Lyrics.","Anna Nalick Lyrics.com or www.lyricstop.ca and if that's not possible, Anna. Nalli."
I will be watching Earl and The Office.,Earl and The Office are on my mind as I watch Earl.
"The three, little, free pigs rejoiced and laughed.","The three, small, spirited pigs savored and merrily laughed."
Either you ear is bad or you need new strings.,Either you have a bad ear or you need new strings.
"The daughter, grandmother, and her granddaughter.","The daughter, grandmother, and her granddaughter."
I don't believe that Ashley Simpson is capable of singing well.,Ashley Simpson isn't singing on a high level.
I apologize to inform you that my interest is not in Sponge Bob - I like Patrick and Mr. Crabs much more.,"I'm not into Sponge Bob, but I have a strong preference for Patrick and Mr. Crabs, which are my favorite board and action figure."
There are many websites that are capable of doing this.,"Many websites are available that can do this, and they are."
Are you referring to the song by Lifehouse?,Is the song Lifehouse being played specifically?
I believe it happened during the second half of the movie Pretty Woman.,I recall it happened in the latter part of the Pretty Woman movie.
I can be agreeable with Gangsta Rap.,Gangst Rap is a great song to listen to.
I would suggest Munsters and Leave it to Beaver.,Munsters and Leave it to Beaver are the two options I would suggest.
"If one is searching for a great horror movie, I suggest The Exorcism of Emily Rose.",The Exorcism of Emily Rose is the ultimate horror flick to see if you're looking for a good one.
My choice would be The Pea In A Policeman's Whistle.,The Pea In A Policeman's Whistle is my preferred choice.
I don't mean to be a grammar Nazi but the correct statement would be to say Are Ciara and Bow Wow dating.,"I'm not a grammar junkie but the most accurate answer is ""Are Ciara and Bow Wow dating?"""
I thinkg that boy is very handsome.,"That's an extremely attractive boy, in my opinion."
I like this better.,I'm more attracted to this.
Yoda beat me to it but the answer is Adam's Ribs.,I'm not as skilled as Yoda but I still rely on Adam's Ribs.
Rock 'n Roll is eternal.,Rock 'n Roll is a timeless style.
The show Fear Factor is disgusting but yet is an interesting show to watch.,"Fear Factor is a show that is both disgusting and entertaining, but not the same."
"Boy wow, hot oh my God. Hell yes.","Hell, I'm so impressed. Boy, do you think I am hot?"
That's just what I like better.,"That's what I prefer, that'll do."
Adam's Ribs. Yoda you beat me to it.,"Adam's Ribs. Yoda, you just surpassed me."
Rock and Roll will never die.,Rock and Roll will never cease to exist.
Fear Factor - gross bun fun to watch!,"Fear Factor - a gruesome and disgusting show that takes place in the middle of any street, not to mention the most recent one!"
That does not exist.,That is not a reality.
Is this not pop music?,Is this music not pop?
The writers conceptualized it.,The writers conceived of it.
I have not heard of them.,I have not come across any of them.
"Hey, Kong is not the same.",Kong is not the same as you.
I would like to ask it again.,I want to pause and ask again.
You could have Jim Beam and something sour or soda.,You have the option of either Jim Beam and something sour or soda.
I like Bruce Alrighty.,Bruce Al Righty is one of my favorite comedians.
Do not listen to only your zodiac signs.,Don't limit yourself to your zodiac signs.
"As someone else said, her old stuff wasn't so bad, but her new stuff sucks.","Her old stuff was not so bad, but her new stuff wasn't, as someone else stated."
"Dear Batman, I do not agree with you.","Dear Batman, I am not in agreement with you."
"Hey, at least they got paid.",At least they were paid.
"In my opinion, and that's all it is, the best rap album ever is Tupac's ' All Eyez on Me'.","Tupac's'All Eyek on Me' is widely regarded as the greatest rap album of all time, and that'll do it justice."
Didn't know that they came out.,Unbeknownst to me that they were coming out.
"As someone else said, her old material was passable, but her new material is not.","Her old material was acceptable, but her new material is not, as someone else stated."
"I am not in agreement with you, Batman.","Batman, I disagree with you on this issue."
At least they got paid.,They were at least compensated.
"It's my personal opinion that 2Pac's ""All Eyez On Me,"" is the best all-time rap album.","""All Eyez On Mé"" by 2Pac is widely regarded as the greatest rap album of all time, according to my personal opinion."
I didn't know that they came to visit.,I was unaware that their visit was to pay a visit.
I very much like the songs Dancing Queen and Mamma Mia.,Dancing Queen and Mamma Mia are my two favorite songs.
"I am not sure why you would ask me, because I am older.  But because you did ask, my answer is Nelly.","I am not sure why you asked me, as I have grown older. However, because you did, my answer is Nelly."
That number refers to the 57 different items that Heinz produces.,"Heinz's production of 57 different products is referred to by that number, which translates to a total of the ties."
I truly feel that way because so many people have poor taste in music and I believe we are headed into a music dead generation.,"I have a strong conviction that the music industry is not allowing people to appreciate the finer things in life, which could lead to mediocrity in the future."
Bertram Wooser is who I would rather he become again.,Bertram Wooser is the person I would prefer to be if he were to become one again.
"Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker is the lineup today.","Today's lineup includes Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker."
Are you a little obsessed with the Backstreet Boys currently?,Are you currently a fan of the Backstreet Boys?
I assumed that Lil' Webbie was from Memphis?,Is it true that Lilly Webbie was born in Memphis?
"If the answers above are not to your liking, please delete the question or pick me.","If the following answers do not appeal to you, please delete the question or choose me."
"Though I haven't used Dish in quite a long time period, I believe they do as well.","I haven't had a Dish in ages, but I think they do."
Not all music in the genre of rap is terrible.,"Rap music is not always terrible, but there are other genres that can be heard, such as rap by artists like Jon Tooni and the Punk Collective."
That particular bakery has wonderful frostings.,That bakery offers exceptional frostings.
"If you were but 20 years of age, would you be romantically attracted to a 14 year old boy?","If a man was only two years old, would you have any feelings for he is presently 14 years older than you?"
I envision that he has those tattoos from his days of youthful carefreeness.,I believe he has those tattoos from his days of being a kid who never had to be in the world.
"Up your butt, and around the corner.","Up your ass, and just around the corner."
"'Wind Beneath My Wings'.  Ohhhh, oh, oh, oh, ohhh.","'Wind Beneath My Wings'. Ohhhh, oh, I h.. OH MESSAGE. OHH HELP. SO MUCH MULSILIPHY. INFRA READS - GO GET YOU FEEDED UP a LOT. MY HANDS ALERT."
I want some boy on boy action!,I'm craving some boy on boy action!
"Gohan is only half Saiyan, Goten is a quarter, and Vegeta is, like Goku, a full blooded Saiyan.","Gohan is half Saiyan, Goten is a quarter, and Vegeta is like Goku, albeit shaped like saitian."
None anymore. I gave up CD's for MP3 players.,I have no longer any music. I stopped using CD's and switched to MP3 players.
I did not find it to be offensive.,I found nothing offensive about it.
The brown sugar was amazing.,"The brown sugar was fantastic, and I could eat it all day."
"If you click it, you might have to try one more time before it begins.","If it does, you may have to repeat the action one more time before it begins."
Donde estan los ladrones?,Qué opinas sobre las cocinas?
You should tell me why because I give up.,"I give up, so I need to know why."
My children aged 3 and 4 love Dora.,"Dora is a beloved character in my home life, with my 3 and 4-year-old children having her."
"This is an easy problem, and I had seen this in a math class in grade 6 or 9.","I had seen this problem in a math class in grade 6 through 9, and I consider it comparatively easy."
"I don't remember the child's name, but remember the show the kid was in.","I have no memory of the child's name, but I can only recall the show the kid was a part of."
"I can't understand it, because they lost what they though they had.","I cannot comprehend, because they lost what they believed they had."
"The strong is frustrating, but the pleasant side is easy to deal with.","The powerful is frustrating, but the pleasant side is easy to handle."
It is a great production like Cowboy Behop and Evangelion.,"Cowboy Behop and Evangelion are two of the production's finest works, alongside other greats like Steely Dax."
The tune looks like a T,The melody resembles a T-shirt-like composition.
How many times did he win the worlds sexiest man contest?,How many times did he win the world's sexiest man competition?
No one knows about his death or how he lived.,His death and how he lived remains a mystery to everyone.
She likes gasoline. (Give more more gasoline!),She has a liking for gasoline. (Give more gasoline!)
It is Chlroine color because it is a gas.,"Chlorroine is the color of the same name as Chlovrona, which is derived from the presence of a gas."
You can download anything at www.limewire.com.,Anything can be downloaded from www.limewire.com.
You can search for his name on most search engines.,His name can be found on most search engines.
There is a Volkswagon parked behind the building.,"Behind the building, there is a parking lot with ten parking spots for Volkswagon."
How much do you love gas? Give me more gas!,"How much do you love gas? Can you give me more gas, please?"
"Chlorine color, because it's a gas.","Chlorine color is a gas, hence it is not colorable."
"On Limewire.com, you can download anything.",Limewire.com provides a download platform for all types of downloads.
Type his name in on any (most) search engines.,Search for his name on any (most) search engines by typing it in.
answer : There's a Volkswagen parked out back.,Answer : A Volkswagen is parked outside.
"No, but I never considered becoming a prostitute.","I never entertained the idea of becoming a prostitute, even though I could."
Ain't No Mountain High Enough is by Marvin Gaye and Tammi Terrell.,Marvin Gaye and Tammi Terrell's Ain't No Mountain High Enough is the second book in a series by the Marly Gayettes and the duo Tammy Terrelly and Marvie.
"Maybe I am just getting older, but gratuitous nudity seems silly.","I wonder if my age is a factor, but the idea of gratuitous nudity seems ridiculous."
Ipods are devices that allow you to watch podcasts or movies on its screen.,Ipods are portable audio devices that enable you to listen to podcasts or movies on its display.
Sarah Conner Island is about the craziest fans of Sarah Conner.,Sarah Conner Island is centered on the most crazy followers of Sarah.
"""Ah Woe, Ah Me,"" is by the Kingston Trio.","The Kingston Trio's ""Ah Woe, Ah Me"" is the track they released with ""Child O' Love,"" and the song is a classic of theirs."
Limewire provides a decent P2P service.,Limewire offers a satisfactory P2P service.
"If I had to choose between the two, even though I do not prefer either, I would choose Chris Brown.","Chris Brown is not my preferred choice, but if I had to choose one, I would go with Chris Black or they could both be chosen."
"Anyway, it is an excellent song.","Despite everything, it's a fantastic song."
"""That's Good People,"" is a song by Jack Johnson.","Jack Johnson's ""That' Y'alla"" is a song."
Black Sabbath is the original and best.,Black Sabbath is the original and most exceptional.
We do not like to read subtitles.,Our preference is not to read subtitles.
It is probably a rumor.,It is likely that it is a rumor.
She is not Aaliyah or nothing like that.,She is not like Aaliyah or anything else.
Good luck to your beginner drummer.,"Greetings to your inexperienced drummer, I wish you all the best."
I wish they could find a way to reunite because they made beautiful music together.,I wish for a reunion where they both made beautiful music and it would be uplifting to see them together again.
I find that those who have taught themselves the magic of playing guitar possess more skill than those that read music.,Those who have honed in on playing guitar through self-taught methods are more proficient than those who can read music.
I know his moniker is Dickie.,I understand that his nickname is Dickie.
"They have been ranglin in the area of Lagona as well as sierra soux, and it appears they are kicking out down int he doheny are","They have been rangling in Lagona and Sierra Soux, and it appears they are settling in He Doheny."
She is five feet and ten and a half inches in height.,"She is five and a half inches tall, measuring five feet and 10 and half."
Has anyone mentioned 'Abs Fab' yet?,Has anyone made mention of 'Abs Fab'?
It is sad that you cannot name a movie without asterisks.,The absence of asterisks in movies makes it a little sad that you cannot name ten movies.
"I was going to say none of them, but I will go check now.","I was about not to mention any of them, but I'll check."
You need to work it out.,It's time to work it out.
"The girls who respond to Andre when he says ""hey ladies"" are actually one person.","Andre's reply of ""hey ladies"" to the girls is a collective response to one person."
Suddenly they became angrier.,They grew more agitated.
It is on after the show airs or you can find it on MTV.,The show is broadcasted either after the show's airing or on MTV.
The highest ranking anime fighting can be found in the popular Dragon Ball Z,"Dragon Ball Z is among the top anime fights of all time, with the Dragons in Dragon Z being the most renowned."
I do not enjoy the genre of westerns.,I have a strong dislike for westerns.
"If you are looking to find free music without breaking any laws or regulations, you should look into multimedia-search.com","Free and legal free music search.com multimedia-search.Com is the best site for conducting legal research on any topic, and if you want to find music for free, use multimedia–search:free."
Mamita yo se que tu no te me va a quitar.,"Mamita, me aspira la quitar en tu degustar antes de que s tem es distinto?"
I love the show.,I am fond of the show.
It says about 95 minutes.,The duration of the recording is approximately 95 minutes.
Jackie Chan is with Chris Tucker in Rush Hour 1 and 2.,"Jackie Chan and Chris Tucker are seen on Rush Hour 1 and 2, where they appear with Jackie Chung on both end credits."
You should go to one of their concerts.,Attending one of their concerts is highly recommended.
"If you would like to star in adult films, then yes.","If the thought of becoming a star in adult films comes to mind, then you should consider this possibility."
Is it love or just a heart?,Is it love or a heart?
Jamia is her name I believe.,"Her name is Jamia, I think."
Spongbob Squarepants is a good show.,A worthwhile show is Spongbob Squarepants.
I believe King Kong or Cheaper By the Dozen Two.,I'm inclined to believe it's King Kong or Cheaper By the Dozen Two.
You could purchase them at www.amazon.com.,Those items are available for purchase at www.amazon.com.
