Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
"Yes, I believe this ti be the best answer.",I think this is the most suitable answer.,"I think this is the most suitable answer, yes?","I think this is the most suitable answer, yes?","I think this is the most suitable answer, yes?",The best answer always seems to be yes.,The best answer always seems to be yes.,"The best reaction ever, in my opinion, sounds exactly like this."
"Happy Holidays, and consume many cookies.","Happy New Year, and enjoy a large quantity of cookies.",I eat a significant number of cookies as I have wished many happy holidays.,I eat a significant number of cookies as I have wished many happy holidays.,"I eat a pity, Happy Holidays, and enjoy countless cookies.",Happy TD's - Happy Chanukah! Countless cookies.,"Happy TD'', eat countless cookies.","Happy TD'', eat countless cookies."
"Go to TV.com. Believe me, this site has information on every show that has ever been created.","TV.com is a great source of information on all the shows that have been produced, and I guarantee it, as this site has all the information you need.","TV.com is a great source of information on all the shows that have been produced, and I guarantee it, as this site has all kinds of content.","TV.com is a great source of information on all the shows that have been produced, and I bet my mind that TV viewers will want to check out this site as well.","Check out TV.com. With complete information on every show that has ever been made, you'll be glad you found this site.",The only way to get all the information you need to watch NBC's All-Time series is on TV.com.,The only way to get all the information you need to watch NBC's All Out Shows is on TV. Right this moment.,The only way to get all the shows you never heard of is by visiting TV.com RIGHT THIS ONE. TV!
They are still making profit off of the products that they have not fully released.,"Despite not releasing their products completely, they are still generating profits from them.","Despite not releasing their products completely, they are still generating profits from them.","Despite not releasing their products completely, they are still generating profits from the profits they receive.","Despite not releasing their products completely, they are still generating income from them.",Profiting still is the only way for them to continue making money from products that they haven't fully released yet.,Profitable hegemnt product launches that they have yet to complete lead to profit.,Profitable hegemnt product launches that they have yet to finalize have resulted in income.
"Illegal from Oral Fixation Vol. if you want something on English, or Cd.",Illegal from oral fixation Vol.,"Illicit from Oral Fixation Vol. if you desire something on English, or Cd., contact Illegal.","Illicit from Oral Fixation Vol. If you want something on English, or Cd., then you should consider ordering.","Illicit from Oral Fixation Vol. If you need something on English, or Cd., contact the author directly.",illegal drivng Vol.,illegal drivng. If you want something on English - or CD.,"illegal driving, NL."
"I love the movie ""Romeo and Juliet"".","""Romeo and Juliet"" is one of my favorite movies, as I adore it.","""Romeo and Juliet"" is one of my favorite and I'll have to watch it to appreciate the movie.","""Romeo and Juliet"" is one of my cherished movies, as I adore it the most.","""Romeo and Juliet"" is one of my preferred choices in the movie.","Love all over again ""Romeo and Juliet"".","Love all over again ""Romeo e Morti"" movie.","Love all over again ""Romeo e Morti"" movie."
Nothing is free so you should put it on your Christmas list.,You can add nothing free on your Christmas list.,"Adding ""Nothing is free"" to your Christmas list would be an excellent way to make it happen.","Adding ""Nothing is free"" to your Christmas list would be an excellent way to get some for you.","Adding ""Nothing is free"" to your Christmas list would be an omission.",Nothing is costless - ice cream is included on your Christmas list.,Nothing is costless - the perfect Christmas list item.,Nothing can be bought for free - why not make it ONE Christmas list?
Remember to sally forth.,Remember not to rush.,"Remember not to rush, just keep going.",Remember not to sally around.,Remember not to sally around.,Never underestimate the power of screaming.,Never one to sally around.,Never one to fuck - always sally forward.
Anyone who guessed 36 are correct.,Those who correctly counted 36 are correct.,Those who correctly estimated the number 36 are incorrect.,Those who correctly estimated the number 36 are incorrect.,Those who correctly estimated the number 36 are incorrect.,Anyone who predicted 36 correctly is correct.,Anyone can correctly count 36 if they guess correctly.,Anyone can correctly count 36 if they guess correctly.
Mine is no longer in working order but I have plans to replace it.,Mine is not functioning anymore but I have a plan to replace it.,"I have plans to replace mine, but mine is no longer functioning.","I have plans to replace mine, but mine is no longer functioning.","I have plans to replace mine, but mine is no longer functioning.",Mine won t work anymore - replacement plan.,"Mine won 'all is well,' it says - but it won't work anymore!","Mine won 'all is well,' it says - but it won't work anymore!!"
"It is I, and it resembles cheese.","Like a piece of cheese, it's called I.","I resembles a piece of cheese, and it is I.","I resembles a piece of cheese, and it is I.","I is like a piece of cheese, like the one below.",Cheeselike: It is I.,"Cheeselike: The song is I, like a cheese.",Cheeselike - It is I.
Which is true for all of Rush.,"All of Rush, that's the case.",And that's the case for all of the Rush.,And that's the case for every member of the Rush movement.,"And that's the case for every member of the ""Rahodars.""",All Rush members are in agreement.,All Rush members are in agreement.,All Rush fans are in the same situation.
"I get pop up block notifications from most websites, yahoo included.","Yahoo and other websites block me, resulting in pop up block notifications for most of my online activities.","I get pop up block notifications from most websites, including Yahoo, causing me to be blocked.","I get a pop up block notification for most websites, including Yahoo, but I am not receiving any.","I get a pop up block notification for most websites, including Yahoo, but I am not receiving any.","Pop up block notifiers show up whenever I am logged in to most websites, including Yahoo, and I receive them all the time.","Popular website block notifications from all websites, including Yahoo, only block me if I am logged in with my email and password.","Popular website block notifications from all websites, including Yahoo, only block me if I am logged in with my email and password."
"It is sharing making it legal, if you were to download it from the website that would be breaking the law.","The website is being shared, making it legal, but downloading it from the site would be illegal.","If a website is shared and then downloaded, it is considered illegal, and downloading from that site would be against the law.","If a website is being shared and then downloaded, it is considered to be illegal and you would be breaking the law.","While it is a form of internet sharing, downloading something from this site is considered illegal, as it would be infringing on the law.",Downloading anything legally from a website without downloading it would be illegal.,Downloading anything legally from a website without downloading it would be illegal.,"Legal downloading is made possible by the widespread release of information, making it illegal to download it from the website."
I do not know. I am sorry.,I am unsure. I apologize.,I am clueless. I apologize.,I am clueless. I apologize.,I have no knowledge. I apologize.,The answer...,The answer  Im completely naive. m sorry?,The answer  Im completely naive. m sorry?
I am quite excited for the new 24.,I am very much looking ahead to the new 24 and I am excited about it.,I am quite excited about the new 24 and the anticipation for it is quite high.,I am quite excited about the new 24 and the anticipation for it is quite significant.,I am quite excited about the new 24 and the anticipation for the rest of the day.,excited ever since he got new 24.,excited ever since he got new 24.,excited ever since you said new 24.
People have told me many times that I look similar to Ringo Starr.,"I have been told by many people that I resemble Ringo Starr, a character they may have even gone to see.",I have been told by many people that I look like Ringo Starr and I resemble the character.,I have been told by many people that I look like Ringo for some time and they think I resemble Ringon.,I have been told by many people that I look like Ringo for some time and I bear a resemblance to RingRos.,"Numerous people have commented on my appearance, stating that I resemble Ringo Starr.","Numerous people have complimented me on Instagram, stating that I look just like Ringo Starr.",Numerous people have complimented me on Instagram pictures they took of me resembling Ringo Starr.
"Additionally, many phrases have originated there, including ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","Numerous uttered slogans have originated there, notably ""No soup for you.""","Numerous pronounciation words go up there already, e.g. ""No soup for you.""","Numerous pronounciation sloganeer has originated there, e.g. ""No soup for you."""
She thought that it was pretty good.,She said that it was pretty good.,She expressed that it was quite satisfactory.,"According to her, it was pretty good.","According to her, it was pretty good.",She said graduulty - pretty good.,She said graduulty - pretty good.,She said graduulty - pretty good.
"Oh my Miranda, I need a bra. So that Ethan Craft will like me more than that slut Kate.","Miranda, I need a bra. So that Ethan Craft will like me more than Kate.","Miranda, I need a bra for my sleeve. So that Ethan Craft will have fewer qualms about me than Kate.","Miranda, I need a bra for my sleeve. So that Ethan Craft will have fewer qualms about me than Kate.","I need a bra, Miranda. Can I get more on Ethan Craft's side? I'm hoping that Kate'll like me better than the slut I am.",Wouldn't Ethan Craft show more love than Kate? Miranda! I need a bra. What's the best way to make Enzo Hangover like me?,Wouldn't Ethan Craft show any sign of endorsing me anyways? Haha!! I would love a bra too!,"Wouldn't anyone have tipped me anytime soon!! Miranda, I absolutely do need a bra. I'm confident that Ethan Craft will like me even more than Kate's slut."
I don't know. I just heard it somewhere.,I'm not sure. I only just heard it.,I'm not sure. I only just heard it.,I'm not sure. I only just heard it.,I'm not sure. I only just heard it.,"The only answer I can think of right now - ""nothing happens yet.""","The only answer I can think of right now - ""you're in hell.""",The only answer I can think of right now eluded everyone else is yes.
"No, it's all in the timing. What the audience is looking for.","The audience's preference is all about timing, not quantity.","It's about the timing. What the audience seeks. No, it'll be about as much as the message.","I guess it's all about timing. The audience is looking for something. No, not really.","I guess it's all about timing. The audience is looking for something. No, not really.",The ultimate decision - nothing can be disputed. It's all about timing. What the viewers are anticipating.,The ultimate answer is in the moment. What the crowd fervently wants.,The ultimate answer is in the right moment. What the fans are looking for.
Lil' Jon and the Eastside Boys get low.,Lil' Jon and the Eastside Boys go bonkers.,Lil' Jon and the Eastside Boys venture into the funk.,Lil' Jon and the Eastside Boys venture into the funk.,Lil' Jon and the Eastside Boys venture into the psyche and let some down.,High out there? Laughing!!,High out there! Laughing it up! Me too! Lil' Jon and the Eastside Boys!,High out there! Laughing it up! Me too! Lil' Jon and the Eastside Boys!
I'm jealous you got to hear from anyone!,I'm a little jealous that you didn't get to hear anything from me!,I'm a little jealous that you didn't get to hear anything from me!,I'm a little jealous that you didn't get to hear anything from me!,I'm a little jealous that you didn't get to hear anything from me!,Wouldn't have listened if you never heard anything!,Wouldn't even be jealous of anyone hearing your news from you!,Wouldn't even touch your ears if you heard anything?
I think that if I wear a bra then Ethan Craft will like me more than Kate.,Wearing a bra could lead to a better chance of getting a good reaction from Ethan Craft than Kate.,Wearing a bra could lead to gaining more approval from Ethan Craft than Kate.,"I'm betting that if I wear a bra, Kate's chances of being liked by Ethan Craft will be greater than he seems, which is why I think I should.","I'm betting that if I wear a bra, Kate's chances of being liked by Ethan Craft will be greater than he seems, which is why I think I should.",Would wearing bling lead Ethan Craft to have a crush on Kate if I wear wigs?,"Bra based outfit, you won't regret it - Kate won over Ethan Craft, if you wear a bra.","Bra based outfit, you won t change the fact Kate is incredibly hot - if you wear a bra, I think Ethan Craft will be more attracted to you than Kate."
"I do not know, I just heard about it somewhere.","I am clueless about it, I only found out through a conversation.","I have heard about it, I don't know, but I heard something about this recently.","I have heard about it, I don't know, but I heard something about this recently.","I have heard about it, I don't know, but I heard something about this recently.",The only knowledge I possess now is knowledge based!,The only knowledge I possess now lays in someone else's eyes.,The only knowledge you have on this topic made it all the clear to me.
"It is all in the timing, and what the audience is looking for.",The audience's preference is determined by the timing and location.,"Ultimately, the audience's preference lies in the timing and audience expectations.","Ultimately, the audience's preference lies in the timing and audience expectations.","Ultimately, the audience's preference lies in the timing and audience expectations.",Audiences looking precisely at you - it's in the timing.,Audience viewing erotica - the audience is looking only at the right moment.,Audience viewing erotica - the ultimate result is in the audience s timing and look.
Lil' Jon and the Eastside Boyz are great.,Lil' Jon and the Eastside Boyz are great.,"Lil' Jon and the Eastside Boyz are really, really.",Lil' Jon and the Eastside Boyz and great.,Lil' Jon and the Eastside Boyzan and great.,Awesome job Lil' Jon and the Eastside Boyz.,Awesome job Lil' Jon and the Eastside Boyz.,Awesome job :) Lil' Jon and the Eastside Boyz are great.
I am jealous that you got to hear them.,I am envious that you were able to hear them.,I am envious that you were able to hear them.,I feel envious that you were able to hear them.,I feel envious that you were able to hear them.,jealous) if I heard them.,jealous) if you got to listen to them.,jealous) if you got to listen to them.
"For all his intelligence, the professor was unable to make a simple patch for the boat.","Despite his intelligence, the professor was unable to create a basic patch for the boat, despite his efforts.","Despite his intelligence, the professor was unable to create a basic patch for the boat, despite his efforts.","Despite his intelligence, the professor was unable to create a basic patch for the boat, despite his efforts.","Despite his intelligence, the professor was unable to create a basic patch for the boat, despite his efforts.","The professor possessed all the intelligence imaginable, yet he couldn't engineer a basic boat patch.","The professor possesses intelligence, yet he lacked the ability to engineer a simple boat patch.","Professor possessed utmost intelligence yet was unable to create a patch for the boat, he admitted 'he couldn't make it simple'."
"If Bruce Wayne was to take steroids, he would own Spiderman.","If Bruce Wayne were to opt for steroids, he would have a copy of Spiderman in his possession.","If steroids compelled Bruce Wayne to consider steroids, he would have a copy of Spiderman. But if essentially, Bruce would be the one to blame.","In the event that Bruce Wayne was to undergo steroid treatment, he would be the rightful possessor of Spiderman.","In a hypothetical scenario where Bruce Wayne was taking steroids, he could possess Spiderman as compared to what if essentially, the steroids were not available.","Spiderman would not be in the box office if Bruce Wayne were to take steroids, as he would be the one.",Spiderman in a bottle would be owned by Bruce Wayne if he were to opt for steroids.,Spiderman in a bottle would be owned by Bruce Wayne if he were to become ill with steroids.
Donnie Darko and American Psycho are two of my favorites.,Donnie Darko and American Psycho are two of my favorite movies to watch.,I have a fondness for both Donnie Darko and American Psycho.,I have a fondness for both Donnie Darko and American Psycho.,I have a fondness for both Donnie Darko and American Psycho.,"One of my top picks in college is Donnie Darko, the son of a hardcore MMA fan, and American Psycho.","One out of my all-time favorite movies are Donnie Darko and American Psycho, both of which I really enjoy.","One out all is Donnie Darko and American Psycho, both of which are movies I love."
"The character Roger on ""American Dad"" makes me wonder.","Roger, the character in ""American Dad,"" makes me ponder the character.","I wonder about the character of Roger in ""American Dad.""","I wonder about the character of Roger in ""American Dad.""","I wonder about the character of Roger in ""American Dad.""","The iconic actor Roger from ""American Dad"" makes me ponder the role.","The iconic actor Roger from ""American Dad"" makes me ponder the role.","Wonder Woman! Just look at him! (Roger, from ""American Dad"")."
A lot of bad things happened.,Many unfortunate events occurred.,A lot of bad things happened.,A lot of bad things happened.,A lot of bad things happened.,Numerous unfavorable occurrences unfolded.,Numerous unfavorable occurrences unfolded.,Numerous unfavoable occurrence saw.
His first single was call me a mack.,Call me a mack was the title of his first single.,Call me a mack marked the beginning of his first effort with.,"call me a mack, which was his first effort and the first single of the project, was.","call me a mk, which was his first.",Call me mack was the title track of his first single.,"One song that he released first single was call me a mack, his first song.","One song that he released first single was call me a mack, his first song."
Dimien Rice is about 5'8.,Dimien Rice's height is around 5'8.,Dimien Rice's height is approximately 5'8.,"Dimien Rice's height is approximately 5.5, and she measures around 5'8.","At a height of approximately 5'8"", Rice's height is approximately 5""2.","Rice is 5'8 in height, and his height is averaging around 5 feet 8.","Rice hails from China with heights around 5'8"" (Dimien Rice is 5ft8).","Rice hails from China with heights around 5'8"" (Dimien Rice is 5ft8)."
Fun with Dick and Jane is a remake.,Dick and Jane's Fun is remade.,"A remake of the Dick and Jane fable, with a reimagining of Jane and Dick, is available.",A remake of the Dick and Jane for Fun with Dick.,A remake of the Dick and Jane for Fun with Dick.,Dick teamed with Jane in a remake.,Dick teamed with Jane is filmed in a remake.,Dick teamed with Jane - the remake is filmed.
I like to eat corn on the cob.,I have a preference for eating corn on the cob.,I have a preference for eating corn on the cob.,I have a preference for eating corn on the cob.,I have a preference for eating corn on the cob.,Corn on the stove is my go-to food.,Corn on the stove is my go-to food.,Corn on fire is my go-to food.
Go to 106 and park when he is there.,Park when he reaches 106 and proceed to 106.,Park as he arrives at 106 and proceed to a different location.,"Upon reaching 106, he will be there and there is a parking spot where you can park.","Upon reaching 106, he will be there and there is a parking spot where you can park.",Park immediately after turning onto 106.,Drive up 106 Avenue - Park when he arrives there.,Drive up 106 Avenue - Parkway when he arrives there.
All I can say is it's better not to talk about 50 Cents and asses.,It's better to avoid talking about 50 Cents and asses.,"I'd like to refrain from discussing 50 Cents and asses, because it's not a good idea.","I'd like to refrain from discussing 50 Cents and asses, because it's not a good idea.","I'd like to refrain from discussing 50 Cents and asses, as it's a better option.",All it would be if you were stooped off talking 50 Cents and asses.,All it would be if you were stooped off talking 50 Cents and asses.,"All it would be if you were 50 Cents and your asses, all you could say is that it's better not to talk about it."
How about the fact that Lisa has a boyfriend?,"Lisa may have been in a relationship, isn't she?",Is it true that Lisa is seeing someone?,Is it true that Lisa is seeing someone? Or is it just a surface-level misunderstanding?,Is it true that Lisa is seeing someone and is considered to be in a committed relationship?,"Lisa already has a boyfriend, is that true?","Lisa already has a boyfriend, is that true?","Lisa already has a boyfriend, is that true?"
"I believe he's Christian, maybe Jewish.","I think he's Christian, or maybe Jewish.","I think he's Christian, or maybe Jewish.","I think he's a Christian, and I'm thinking maybe if er'self is Jewish.","I think he's a Christian, and I'm thinking maybe if er'self is Jewish.","Christian - you could make him a Christian, or maybe Jewish.","Christian if you're my age would be him, maybe even though he is Jewish.","Christian if you're my age would be him, maybe even though he is Jewish."
"He's correct, it's a fantastic song.","He's right, it's a wonderful song.","I think it's a wonderful song, he'll be right.","I think it's a wonderful song, he'll be correct.","I think it's a wonderful tune, he'll admit.","He is the one correct, it's a fantastic song.","The song is incredibly good, he's right.","The song is incredibly good, he's right."
I'm giving 71 out of 100.,I'm giving a score of 71 out of 100.,I'm giving a score of 71 out of 100.,I'm giving a score of 71 out of 100 for.,I'm giving a score of 71 to 100.,Would anyone be able to match 71 out of 100?,Would anyone be able to match 71 out of 100?,Wouldn't 100/10? Definitely ONE RATING!
How much do you love gas? (give me more gas!),"Gas, how much do you love it? (seriously, please, give me more gas!)","How much do you enjoy the taste of feces? (seriously, I admit it!)",How much do you enjoy the taste of feces? (sorry for any negative reinforcement!),"How much do you enjoy the taste of femorris? (seriously, I admit it!)",Gas! :) Can you tell how impressed you are with gas? (gas!),Gas! :) Can you tell how impressed you are with gas? (gas!),Gas! :) Can you believe it's amazing how much you love gas? (read my answer for yourself)
"For Halloween when I was little, I was him.","I was Halloween when I was little, and I was accompanied by him.",I was accompanied by him on Halloween when I had a younger son when Halloween came around.,I was accompanied by him on Halloween when I had a younger son when Halloween came around.,I was accompanied by him on Halloween when I had a younger son when Halloween came around.,Pumpkin is the perfect Halloween time for me when I was little.,"Pumpkin cheering during Halloween was a tradition in my childhood, and I acted like him.","Pumpkin cheering during Halloween was a tradition in my childhood, and I was his only child."
I prefer all the old films.,I have a preference for all the old movies.,I have a preference for all the old-time movies.,I'd rather watch old movies than the new ones.,I'd rather watch old movies than the new ones.,All the classic movies are my top pick.,All the classic movies are my top pick.,All the classic movie trailers are my top pick.
"Seinfield, That 70's Show, and War at Home.","Seinfield, That 70's Show, and War at Home.","Sein companiacompaniation That 70's Show, and War at Home.","Sein companiacompaniation That 70's Show, and War at Home.","Sein'finger a la Mer Mer, That 70's Show and War at Home.","Cat on Fireside, Fetty R Usualdo, and All Out Champs are all fans of Seinfield, That 70's Show, And War at Home.","Cat on Fireside, Fetty R Hedrix, R2DP Killer, and Big Brother in Action!","Cat on Fire, Don Don't Tell Y'Or ""That"" (1980s TV series) to name a few, Catman (2009 movie) on fire, Monster (1981 movie), War at Home (2010 movie)."
That new song is just for the Greatest Hits.,The new song is exclusively for the Greatest Hits.,That new one is specifically for the Greatest Hits.,That new composition is solely for the Greatest Hits.,That latest composition is solely for the Greatest Hits and not any other. The new composition.,The greatest hit's new song is exclusively for the Greatest Hits.,The only song that has been added to the Greatest Hits lineup is the new one.,The only song that has been added to the Greatest Hits lineup is the new one.
Basket: slam dunk for a grand protagonist.,Basket: slam dunk for a grand king.,Basket: slalom for a mighty tom dunk for an.,"A slam dunk for a flaming, dramatic over-the-top.",A slam d'oeuvre for a flamboyant protagonist.,Goal chasing : slam dunk for a grandiose lead.,Goalkeeper on a grand grandiose star.,Goalkeeper on a grand grandiose star.
"I'm not sure, but maybe that may help someone else.","I'm not entirely sure, but maybe that could be helpful to someone else.","I'm not entirely sure, but maybe that could be helpful to someone else.","I'm not entirely sure, but maybe that could be helpful to someone else.","I'm not entirely sure, but maybe that could be helpful to someone else.",Can the icecream recipe work for everyone?,Can the icecream recipe work for everyone?,Can the icecream recipe from Starbucks set everyone back?
No information available yet. Go to pinoisepop.com for previous festival information.,"Until there are more details on the festival, check out pinoisepop.com for previous year's schedule.","Until there are more details on the festival, check out pinoisepop.com for previous year's schedule.","I have no information yet. To check out previous festival dates, visit pinoisepop.com.",I have no information at the moment. Pinoisepop.com has all the information you need to see the festival before you go.,"The official festival opening ceremony on Sunday night has been cancelled. If you're interested, you can access all the festival details and information on pinoisepop.com.",The official festival opening event is still going strong. Pinoisepop.com has all the information you need to know about it.,The official festival opening event is still going strong. Pinoisepop.com has all the information you need to know about it.
The bouncer from the pub next door...,The bouncer from the pub next door...,"In the adjacent pub, the bouncer...","In the adjacent pub, the bouncer...","In the adjacent bar, there was a bouncer who worked at the nearby pub...","pub next door’s bouncer, the.",pub neighbour...Bouncer in the pub...,Boss from the pub next door...
Jerry is definitely a male. Because I've seen a cartoon where JERRY falls in love with a female.,Jerry's identity as a man is undeniable. He's also a man. Because I've come across a cartoon where Jerry falls for a female.,"I know that Jerry is a man. I've seen rumors that he's in sex somewhere. There'a certain animated character where Jerry has chemistry with — um - yeah, right.","I know that Jerry is a man, but I'm more concerned that he falls for – er, based on 'The Man With X Factor' which is the cartoon in which Jerry falls head over heels for the female.","I'm sure Jerry is a man, but Jerry's infatuation with 'a girl' is from CW. I also noticed that Jerry has fallen for sex earlier in CS: Manatee and Mr. Right.","Jerry appears male. Clearly recognizable based on cartoons, he has a crush on feminism.","Jerry appears male. Clearly recognizable based on cartoons, he has landed a girlfriend.","Jerry appears exclusively male. Clearly recognizable as such, he is male - based entirely logically. Based on cartoons where Jerry is romantically involved with a girl."
"No, not at all. It is not good for your health.","No, not at all. It is not good for your health.","No, not at all. It is not good for your health.","No, not at all. It is not good for your health.","No, not at all. It is not good for your health.",Nothing!!Um WAY too GOOD FOR YOUR HOLIDAY GOODNESS.NO THANKS FOR ALL RIGHT HEALTHY WHICH IT DOES NOT HIIT ABOVE.NAME NO.,Nothing!!Um WAY too GOOD FOR YOUR HOLIDAY GOODNESS.NO THANKS FOR ALL RIGHT HEALTHY WHICH IT WRONG!,Nothing!!Um WAY too GOOD FOR YOUR HOLIDAY GOODNESS.NO THANKS FOR ALL RIGHT HEALTHY WHICH IT WRONG!
"No matter where you are, when a 90's song comes on, people always respond with the word, ""Oh.""","People are always quick to respond when a 90's song is played, regardless of where they are, with the phrase, ""Oh.""","People's response to a 90' s song, whether it'll be played on the radio or at Y.O., is often, ""Oh,"" and it can be heard everywhere.","No matter where someone may be, the immediate response to a 90's song when it' sparked is, ""Oh.""","No matter where someone may be, the immediate response to a 90's song when it' s Whenever they hear that song, people think, ""Oh, no matter what stage it is in the engine room.""","Everyone is always in shock when someone plays a 90's song and says, ""Oh,"" no matter where you are.","Everyone is always in shock when someone plays a 90's song and says, ""Oh,"" no matter where you are.","Everyone is always in awe when someone sings 'Oh' to countless individuals, regardless of their location, and the phrase is reminiscent of X-rated' 90's hit ""Oh-Y"" in the early 2000s."
You are telling me that there are people out in the world who do not like them?,Is it true that some individuals do not like them out there?,Is it true that some individuals do not like them out there?,Is it true that some individuals do not like them out there?,Is it true that some individuals do not like them out there?,Wouldn't you be effided if it's true that nobody in the world is a fan of them?,Wouldn't you be effided if it's true that nobody in the world is a fan of you?,Wouldn't anyone be telling me if you're the only person who hates you?
"Also, you will get to learn about O.W.L.","Moreover, you will be introduced to O.W.L. in the process.","Moreover, you will be introduced to O.W.L. in the process.","Additionally, you will have the opportunity to meet O.W.L.","Additionally, you will have the opportunity to meet O.W.L.",Done! :) You are going to be exposed even MORE than O.W.L.,Done!! Gotta show you U.W.L.,Done!! Gotta show you all O.W.L.
"Come on, three months and no choice?",Three months and no choice? Is this true?,Is it true that you have three months to live and no decision to make?,Is it true that you have three months to live and no freedom?,Is it accurate to say that three months has passed and I have no choice but to wait for the time to change my mind?,"Wouldn't u ever believe that if you had three months left on this planet, you would have no other option?",Wouldn't u ever believe it's only three months until today?,Wouldn't u ever believe it's only been three months?
It may begin during the Spring or the Christmas season.,It is possible that it will start in the Spring or Christmas season.,It is possible that it will start in the Spring or Christmas season.,"Whether it starts in the Spring or during the Christmas season, it is possible to start it.","Whether it starts in the Spring or during the Christmas season, it is possible to start it.","One of the most possible starts, triggered either this Spring or Christmas.",One of the most popular start dates. Probably Spring - first snow EVER NOW OR CYCLING AFTER ALL THAT SEASON.,One of the most popular opening seasons would happen in the Spring season or Christmas.
"I enjoy dancing to ""Baby Got Back"" by Sir Mix-A-Lot.","Sir Mix-A-Lot's ""Baby Got Back"" is one of my favorite dances, and I love it.","Sir Mix-A-Lot's ""Baby Got Back"" and my improvising of the track are among my favorite dances.","""Baby Got Back"" by Sir Mix-A-Lot and some witty stanzas from the band, and I love how they make me dance.","""Baby Got Back"" by renowned lyricist and comrade and time to explore, is one of my preferred dancehall tracks.","Dance to baby Got Back"" by Sir Mix-A-Lot.","Dance to baby Got Back"" by Sir Mix-A-Lot.","Dance floor sensation Sir Mix-A-Lot's ""Baby Got Back"" by Sirmix- A-Lite."
"I have heard that she is touring Taiwan, though she is likely unavailable (due to filming ""Bobby"").","I have heard that she is touring Taiwan, but it's possible that she's not in the area (probably because of filming of ""Bobby"").","I have heard that she is touring Taiwan, but it's possible that it wasn't there (since she was filmed for ""Bobby"").","I have heard that she is touring Taiwan, but it's possible that it wasn't there (since she was filmed for ""Bobby"").","I have heard that she is touring Taiwan, but it's possible that it wasn't there (since she was filmed for ""Bobby"").","She is touring Taiwan too! It appears she is out of country but not in the country (well, probably not yet) because she filmed ""Bobby""?","She tours Taiwan - anyone aware – yet isn't there (probably because she is filmed ""Bobby"").","Rumour Has It She Can Fly 'Turns' Out Now - I Knew She Was Touring tAiN, Could She Be In The Land (Due To Filming Of ""Bobby"")?"
"He has a lot of power when he possesses his firearms, though without them he is likely weak.","He possesses considerable power when he has his guns, but he is likely weak when he doesn't.","Despite having a lot of power when he has his guns, if unable to obtain them, one is likely to be weak.","Despite having a lot of power when he has his guns, if unable to obtain them, one is likely to be weak.","While he possesses his own weapons, a lack of them would render him susceptible to weakness.",Armageddon is his only source of strength if he has the ammunition - pictured with Sigmundsen armed with Mark XI.,"Armageddon is his only source of strength if he has guns on his person, but anyone else who does not have guns can make him apprehensive.","Armchair holding guns is his greatest strength, yet he is deemed incredibly feeble if bare hands are not present."
Darth Vader would not have any opportunity.,Darth Vader would not have any chance.,Darth Vader would be left with no la la none of the opportunities.,Darth Vader would be left with no la la liberty.,"Darth Vader would be given a different opportunity, giving him no opportunity.",Darth Vader wouldn't get a second chance.,Darth Vader wouldn't get a second shot.,Darth Vader wouldn't get another shot.
I really enjoy Dragonball Z.,Dragonball Z is one of my absolute favorites.,I'm a fan of Dragonball Z as it's quite enjoyable.,I'm a fervoritite fondness for Dragonball Z.,I'm a fervoritite fondness for Dragonball Z.,Dragonball Z is definitely on my list of favorites.,Dragonball Z is definitely on my list of favorites.,Dragonball Z has captured my heart!
"Try www.allmusic.com, it's my favorite site.","I highly recommend checking out www.allmusic.com, my go-to site.","I've always a great thing about www.allmusic.com, so try checking it out.","I've always a great thing about www.allmusic.com, so try checking it out.","I've always a great thing about www.allmusic.com, so try checking it out.",Head on over to www.allmusic.com - one of my top top sites.,Head on over!@allmusic.com - one of my top picks ten songs to listen to.,Head on over!@allmusic.com?
"Everyone knows who Tom Petty is, he sings Free Fallin'.","Tom Petty, the man behind the song Free Fallin', is a well-known artist.","Tom Petty, the fellow crooner who is also known as the songwriter for the Free Fallin' tune, is a well-known and frequently cited figure.","Tom Petty, who is also known for his renowned Free Fallin', is a well-known and unknown character.","Tom Petty, who also performs the popular free-faith acro duo, ""Free Fallin',"" may be omitted from the list of his personal antics.",Free Fallin' singer Tom Petty is a well-known artist.,"Everyone knows Tom Petty, who performs Free Fallin'.","Everyone knows Tom Petty, who performs Free Fallin'."
Fall out boy isn't my favorite. I'm not sure why everyone enjoys them.,Fall out boy isn't my top choice. I'm not sure why everyone likes them.,"I haven't really enjoyed fall out boy, but I guess I'm not sure why people are drawn to fallout boys.","I'm not sure why fall out boy is my preferred choice, as I prefer it more than any other boy.",I'm not sure why fall out boy boys aren't my favorite because I can'nt really remember why.,"Fallen boy isn't my top pick, I can'' not explain why everyone seems to have a liking for it.","Nothing beats fall out boy, so why is that for me?","Nothing beats falling out boy, right? I can't believe it's everyone'."
