Sentence,Informal_10
"I also really appreciate La Tortura, but then again, I do not know anyone who does not like it.","Love, yes!', ''La Tortura is on my list to watch, I know people who do, but nobody else - I genuinely enjoy it."
"I believe you can have mp3s downloadd from peer-to-peer software, just like dc++.","Wouldn't u download mp3s from peer-to-peer software, like dc++?"
"I am a sincere, romantic, virgo male who is looking to treat a woman with care and love.",Would anyone be enticed to marry me? I am a man who possesses virgo qualities and is romantically inclined.
He was obviously not disciplined enough as a child and it shows in his adult behavior.,The only thing he hasn't done in his life is discipline.
That is the information I took away from the movie.,"All the knowledge out there is sourced straight from the movie, which I have cloned."
"Knock, knock. Who's there? Orange. Orange who?",Orange who?
I have both of their CD's and they're fantastic!,All my CD's are outstanding!
"Twelve years old. I don't recommend it at all, at that age.",The most unfavorable answer to 12 years old would be none of this on that age group.
"If you ever have a chance to see him live, you should go.",The only place where you can actually see him live is if you happen to be able to go there.
I don't think so. But tomorrow is Valentines Day.,Valentines Day tomorrow? Not even close.
"And you call yourself a Nirvana fan, but you do not know about Foo.","Wouldn't you be rocking it if you were a follower of Nirvana, but you only know Foo?"
This is really derogatory and is not funny at all.,All of it is completely insulting and never funny.
"Stern is too self-absorbed to still be funny, Hoo Hoo is not effective anymore either.","Starship is too self-centered to remain humorous, and host Hoo Houn is ineffective any longer."
"He did not die in Pulp Fiction, Basic, The Negotiator, XX, or the Incredibles.","He never died in Pulp Fiction, Basic, The Negotiator, XX, or the Incredibles."
"If you take lessons, or purchase the book Guitar for Dummies.",Guitar players can purchase Guitar for Dummies book or lessons.
"If you receive their second album, I believe you should listen to tracks ten and fourteen.",Song ten and song fourteen are highly recommended tracks if you were to buy their second album from them.
Walnuts or other soft shell nuts?,"Hard shell nuts made entirely of nuts, e.g. walnuts, or any other type of hard shell, are forbidden."
I believe we should vote it the best right now.,The best moment IMO would be right here IF WE voted IT NOW.
50 Cent is alive and rapping. Eminem is alive and retired. Tupac has passed away.,Rap star 50 Cent is still alive and rapping. Eminem is alive but retired. Tupac has passed away.
It would be as if Benny Goodman and Louis Armstrong were playing together. It does not work.,Benny Goodman playing with Louis Armstrong is the same idea as playing together. It would be a team effort.
"The choices are both good, But in my opinion the genre Hip Hop is the better choice.","All in gamma wahl, everything is good, e.g. Hip Hop, I would say it's the best genre."
"When they got back on the phone, the guy on the other end says ""Okay, now what?""","The guy on the phone is heard saying ""Okay, now what?"" once they return home from talking on."
"And some of them are in here, as well.",Many items - all of them thrown together matemate-are already in.
"No, and I do not think that anyone will admit that they actually have met a person named Floyd Crammer.","Nobody will ever say ""I have met Floyd Crammer... I have not met No."""
Trent Reznor is a part of the band Nine Inch Nails.,Trent Reznor plays in the Nine Inch Nails.
"Negative, none of this makes any sense.",All of this is completely irrational.
Why not change the colors to black and white?,Wouldn't make it conceivable to paint everything black and white?
"I am unaware of that information, but for a 16 year old, he is highly attractive.","He just made me fat, I know that, but 16 year olds, he is incredibly attractive."
It is a long period of time if I must wait until January.,The tenacious defense alone isn't enough compared to me... Until January.
"Weather or not he is homosexual, he is still the same Jim Morrison.","He never has anything against Jim Morrison, regardless of whether he is gay or not."
"Is it down by the sea, or under the board walk?","Would you rather be a man crouching on the ocean, or jogging under the boardwalk?"
She writes and produces her own music and it is always great.,"Music producer and writer extraordinaire, she creates her own songs and it is always top-notch."
"You know, ""Does 'u' come before or after the 't' in that word?""","Would the utterant of the pronounciation 'u' complete yelled question by asking: if you were able to guess the word - would you say he did, or btw?"
"Catch Me if You Can, Enemy of the States, and Executive Decision.","Catch Me if You Can - The Final Result, Executive Decision 'Electronic Decision', Enemy of the States & Enamored Upon The Government."
It is time to vote now.,The televised vote is now the right moment.
"The King of All Media will be on SIRIUS satellite radio on January 9th, 2006.",THE KING OF ALL MEDIA: SIRIUS satellite radio will broadcast The King of All Media on 9 January 2006.
You should consider a PRS guitar.,Would a single run pronator (RS) guitar be advisable.
My friend will be playing a musical show.,Music playing my friend.
The best option is to send them through the USPS.,Shipping them directly through USPS is the most efficient way to transport them.
This story is about a girl who cried so much it was as if her tears filled up the entire world.,"Girl is in this story, who cried so much that she sounded like the whole world."
The primary product of following what Chuck Norris does is pain.,Pain exemplified by Chuck Norris' actions is the most significant outcome of following his path.
It does not look as if that is so.,The answer appears clear - it isn't it.
"I would not know, but maybe it is just being one.","Wouldn't even know it, but could it be all one's making out?"
You are right because she is one of the hottest.,"One of THE hottest!' You are right, because she is one of the sexiest."
"Currently, I am tempted to continue to believe it is Ashlee, although I hate Jessica because she absolutely ruined these boots.","Jessica completely destroys these boots, but I am tempted to believe it is Ashlee, even though I hate Jessica and still believe I will continue believing in her."
I have to say backstreet boys.,All would-be backstreet boys.
I am going to get wasted and quit smoking.,Smoking won't affect me - I wont quit.
I love extreme Makeover: Home Edition,Extreme Makeover: Home Edition is incredibly popular among fans of the brand.
Bring me to live because of the lyrics.,"Wouldn't you be able to sing ""Let me be alive""?"
To los weekenes ella sale a vacilar.,Mucho desierto por ella en bicicleta como es un escorte para ellos.
It means that man is just thinking about sex.,Sexual obsession simply means man is just thinking about sex.
He has a girlfriend and she is Katie Cassidy.,girlfriend Katie Cassidy is his girlfriend.
"The lion turned to the left, for it was a shorter path.","One lion walked straight ahead, turning left, for it was a straight line."
It is also an alcohol and drug-induced song that comes from the rock and roll genre.,"One rock song in the genre is also categorized as drug- and alcohol-related, with a high in both genres."
She needs to at least have a 34D size bust and an attractive body.,She just won the challenge of having a 34D-sized boob and displaying sexy proportions.
"I do not know. 2) A craine, a chicken, or a duck.",Would you be able to name three birds?
To not be original and you can plagiarize.,The only way to be original is if you copy something.
"Most likely, at www.lyricstop.com is where you will find the Anna Nalick Lyrics.","Anna Nalick Live!, The Music of All Time. www.lyricstop.com is the most popular site to find Anna Nellie's lyrics."
I will be watching Earl and The Office.,Earl! The Office!’ Yes! ‘Mummy!
"The three, little, free pigs rejoiced and laughed.","All laughing, the only three free pigs were happy."
Either you ear is bad or you need new strings.,One of you is the only way to move ear. Either your EAR IS bad or you need new strings.
"The daughter, grandmother, and her granddaughter.",All the way to her granddaughter - the girl with her grandmother.
I don't believe that Ashley Simpson is capable of singing well.,"Ashley Simpson doesn't have the talent to sing well, I don''."
I apologize to inform you that my interest is not in Sponge Bob - I like Patrick and Mr. Crabs much more.,The only movie that I am not drawn to more aesthetically is Sponge Bob - I'm fangirling over Patrick and Mr. Crabs.
There are many websites that are capable of doing this.,Numerous online stores exist to perform this task.
Are you referring to the song by Lifehouse?,Would the song Lifehouse be a part of your playlist?
I believe it happened during the second half of the movie Pretty Woman.,The exec rush in the movie Pretty Woman is where I first see it.
I can be agreeable with Gangsta Rap.,Gangsta Rap is a great song to listen to.
I would suggest Munsters and Leave it to Beaver.,Munsters и Leave it to Beaver?
"If one is searching for a great horror movie, I suggest The Exorcism of Emily Rose.","Would anyone be able to rip her out of a zombie flick? If not, then The Exorcism of Emily Rose would be one of the best horror movies to see."
My choice would be The Pea In A Policeman's Whistle.,Would the most listened book be The Pea In A Policeman's Whistle?
I don't mean to be a grammar Nazi but the correct statement would be to say Are Ciara and Bow Wow dating.,"Would the exact word ""Dancing Ciara and Bow Wow"" be correct, even though I'm not a grammar expert?"
I thinkg that boy is very handsome.,"Boyfriend, you rock, that's a very, very handsome man."
I like this better.,Wouldn't change anything on this board.
Yoda beat me to it but the answer is Adam's Ribs.,Yoda won the contest but I won't go without Adam's Ribs.
Rock 'n Roll is eternal.,Rock 'n Roll never stops.
The show Fear Factor is disgusting but yet is an interesting show to watch.,"Fear Factor sounds incredibly sick, but it's still enjoyable."
"Boy wow, hot oh my God. Hell yes.",Boy u are so hot oh my God. Hell ok. That's hot on me.
That's just what I like better.,The only thing that suits me perfectly is exactly what I want.
Adam's Ribs. Yoda you beat me to it.,Yoda beat me to it!!
Rock and Roll will never die.,Rock music will never cease to exist.
Fear Factor - gross bun fun to watch!,Fear Factor premieres - gross bun fun!
That does not exist.,The answer wonTMNT is == that doesn''t exist.
Is this not pop music?,Would you be able to break it all down if song lyrics were not pop?
The writers conceptualized it.,The creators invented it.
I have not heard of them.,None have spoken to me.
"Hey, Kong is not the same.",Kong?
I would like to ask it again.,Would you be em ligh to me?
You could have Jim Beam and something sour or soda.,One of the most popular drinks choices would be Jim Beam and something sour or soda.
I like Bruce Alrighty.,Bruce Alrighty is on everyone's radar.
Do not listen to only your zodiac signs.,Pay special attention to your zodiac signs - never listen to anyone else.
"As someone else said, her old stuff wasn't so bad, but her new stuff sucks.","One person reported that her new stuff ruined everything, based on their own experience."
"Dear Batman, I do not agree with you.",Batman fans! I completely disagree with you.
"Hey, at least they got paid.","Paying all the taxes, they have been paid."
"In my opinion, and that's all it is, the best rap album ever is Tupac's ' All Eyez on Me'.","All Eyez on Me' by Tupac is widely regarded as the greatest rap album of all time, and I'll leave you with my top pick."
Didn't know that they came out.,Never heard of them coming out.
"As someone else said, her old material was passable, but her new material is not.","One person retorted backstage, stating ""her old material was good, her new material isn't even new."""
"I am not in agreement with you, Batman.",Batman! I am not in the same league as you.
At least they got paid.,"paid... u got paid, you know what."
"It's my personal opinion that 2Pac's ""All Eyez On Me,"" is the best all-time rap album.","The best ever rap album is arguably 2Pac's ""All Eyez On Me"" and its anthem ""all eyez on."""
I didn't know that they came to visit.,The news broke even before I knew they were coming to see me.
I very much like the songs Dancing Queen and Mamma Mia.,Song pleasure: I love Dancing Queen and Mamma Mia.
"I am not sure why you would ask me, because I am older.  But because you did ask, my answer is Nelly.","Old age 0 me don't know why you would ask me, but you've done it, Nelly."
That number refers to the 57 different items that Heinz produces.,All 57 items made by Heinz are included in that number.
I truly feel that way because so many people have poor taste in music and I believe we are headed into a music dead generation.,"The sheer disdain people have for music is just too bad to be true, especially with people having such terrible tastes and attitudes that I think we are on the verge of a music dead generation."
Bertram Wooser is who I would rather he become again.,"Bertram Wooser plays the character Bertran Wooksen, he is exactly who I would want him to be again."
"Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker is the lineup today.","Triple H today, Big Show, Triple Crown champion Shaun Michaels, Grammy Award winning host Eddie Guarro, and Undertaker in attendance."
Are you a little obsessed with the Backstreet Boys currently?,Would you be dipped into the Backstreet Boys if you were in the mood for a bit of madness?
I assumed that Lil' Webbie was from Memphis?,Would you be emochteon that Lil' Webbie came from Memphis?
"If the answers above are not to your liking, please delete the question or pick me.","Would you be emmancipated if you saw the aforementioned answers unfavorable, so kindly delete the question or choose me?"
"Though I haven't used Dish in quite a long time period, I believe they do as well.","Dish appears already good after a year without me using it, but I reckon they do too."
Not all music in the genre of rap is terrible.,"Rapper music is not a bad form of music, if you're not aware of it."
That particular bakery has wonderful frostings.,Sweet frostings are available exclusively from that bakery.
"If you were but 20 years of age, would you be romantically attracted to a 14 year old boy?",Would u be smitten with 14 year old boys if you were just 20 years old?
I envision that he has those tattoos from his days of youthful carefreeness.,"The tattoos show countless years ago, too, he has it, and I dream that sexy, carefree days loomed over him."
"Up your butt, and around the corner.","High up your crotch, and all over the pitch."
"'Wind Beneath My Wings'.  Ohhhh, oh, oh, oh, ohhh.","Wind brueed 'Wind Nast Band'. Ugh oh, ug r hd, just drank."
I want some boy on boy action!,Boy on boy action!
"Gohan is only half Saiyan, Goten is a quarter, and Vegeta is, like Goku, a full blooded Saiyan.","The only dwarves in the anime are Gohan (who is half Saiyan), Goten (half Sailagin), and Vegeta (like Goku) a pure Saayani."
None anymore. I gave up CD's for MP3 players.,All gone. Completely refrained from using CD's. I made the switch to MP3 players.
I did not find it to be offensive.,offensive... nothing happened to me.
The brown sugar was amazing.,Brown sugar made it amazing.
"If you click it, you might have to try one more time before it begins.",Double clicking can speed up any game before it starts.
Donde estan los ladrones?,Donde estás en un canyo la ladera?
You should tell me why because I give up.,"Done! It's on me - you guys, stop talking, reveal everything."
My children aged 3 and 4 love Dora.,All my kids are 3 and 4 years old and have a strong love for Dora.
"This is an easy problem, and I had seen this in a math class in grade 6 or 9.","Easy problem!! It was in one of my math class in grade 6 or 9, and I had seen this in a class. It's incredibly simple."
"I don't remember the child's name, but remember the show the kid was in.","The kid was in a show, if you remember, though. Don't know who that was."
"I can't understand it, because they lost what they though they had.","The destruction is all over them, robbed them of what they believed they had."
"The strong is frustrating, but the pleasant side is easy to deal with.","The powerful can entice people, but the bright side is effortless to handle."
It is a great production like Cowboy Behop and Evangelion.,"Cowboy Behop teamed up with Evangelion on a great production, just like their Cowgirl counterpart PărintePărinte."
The tune looks like a T,The song has a Trance-like quality.
How many times did he win the worlds sexiest man contest?,He won the world's sexiest man competition how many times?
No one knows about his death or how he lived.,Nobody has guessed how he died or how his life ended.
She likes gasoline. (Give more more gasoline!),Fuel is her favorite. (Give more gasoline!) She says a big yes.
It is Chlroine color because it is a gas.,The liquefon - molten color  dyed orange (Chlroine color) is dye based on gaseous atoms.
You can download anything at www.limewire.com.,Everything is available for download on www.limewire.com.
You can search for his name on most search engines.,His name can already be found on most search engines.
There is a Volkswagon parked behind the building.,"Parking is available immediately behind the building, with a Volkswagon stationed behind it."
How much do you love gas? Give me more gas!,Gas!!!! How much do you love gas? Y'all can't get enough of it!
"Chlorine color, because it's a gas.",The chlorine color occurs naturally as a gas.
"On Limewire.com, you can download anything.",Everything is available for download on Limewire.com.
Type his name in on any (most) search engines.,Cantank he name in any (most) Google search engines.
answer : There's a Volkswagen parked out back.,Car : Out in the street - a Volkswagen.
"No, but I never considered becoming a prostitute.","The answer overwhelmingly positive, with no mention of becoming a prostitute."
Ain't No Mountain High Enough is by Marvin Gaye and Tammi Terrell.,"Artists! :) Marchione Gaye and Tammi Terrell released the album, Ain't No Mountain High Enough, for Marvin Gayle and Marvig Gayelli's new book, Mountain high enough."
"Maybe I am just getting older, but gratuitous nudity seems silly.",Wouldn't rapping off to anyone make me sick?
Ipods are devices that allow you to watch podcasts or movies on its screen.,iPod is plugged in device where you can stream audio books or films on its screen.
Sarah Conner Island is about the craziest fans of Sarah Conner.,Crazy Sarah Conner Fans: Sarah.
"""Ah Woe, Ah Me,"" is by the Kingston Trio.","Song: The Kingston Trio released the song ""Ah Woe, Ah Me"" on 18 July 1969, a song by the title ""I Love You"" by The Who."
Limewire provides a decent P2P service.,Limewire delivers a satisfying P2P service.
"If I had to choose between the two, even though I do not prefer either, I would choose Chris Brown.","Chris Brown is the one I would choose if I could, even though I don't have a preference for either of them."
"Anyway, it is an excellent song.",The song is excellent in every aspect.
"""That's Good People,"" is a song by Jack Johnson.","Song ""That's Good People"" is a cover of Jack Johnson' acclaimed song."
Black Sabbath is the original and best.,Black Sabbath is the original and most excellent.
We do not like to read subtitles.,Subtitle reading appears non-stop on our lips.
It is probably a rumor.,The only thing left in the conversation is rumour.
She is not Aaliyah or nothing like that.,"Nothing can compare to her, she is not Aaliyah."
Good luck to your beginner drummer.,Happy drumming beginner!
I wish they could find a way to reunite because they made beautiful music together.,"Wishes? Definitely big time - they made music together, wish they could reunite."
I find that those who have taught themselves the magic of playing guitar possess more skill than those that read music.,"Guitarists who have perfected playing skills are far more skilled than those who can read music, based on their own experience."
I know his moniker is Dickie.,Dickie is the moniker everyone knows him.
"They have been ranglin in the area of Lagona as well as sierra soux, and it appears they are kicking out down int he doheny are","The ranglin has circled Lagona and Sierra Soux, now seen outside a church in the town, and it appears they are moving eastward into the doheny area, destroying everything they have come across."
She is five feet and ten and a half inches in height.,"She towers over ten and a half inches, standing at five feet and nine inches tall."
Has anyone mentioned 'Abs Fab' yet?,Anyone ever spoke UPDATED about 'Abs Fab'?
It is sad that you cannot name a movie without asterisks.,"The uttermost blemish is all you can say about movie names - it is true ''Signarius' ""Star Wars"" is a movie about physics, not rocket science."
"I was going to say none of them, but I will go check now.","All of them were on my list yesterday, didn't I just say yes?"
You need to work it out.,The only way to do it is to work it all out.
"The girls who respond to Andre when he says ""hey ladies"" are actually one person.","One girl is the one who responds to Andy's invitation with the phrase ""hey ladies""."
Suddenly they became angrier.,Instantly the gang was angrier.
It is on after the show airs or you can find it on MTV.,"Show off after taping it, you can watch it on MTV or you go straight to MTN."
The highest ranking anime fighting can be found in the popular Dragon Ball Z,Dragon Ball Z is the top-tier anime fighting game in the world.
I do not enjoy the genre of westerns.,"Cowboy movies are not my cup of tea, so I won't watch them."
"If you are looking to find free music without breaking any laws or regulations, you should look into multimedia-search.com",Multimedia-search.com is a safe place to download music legally and for free.
Mamita yo se que tu no te me va a quitar.,Mama encontrêmes que tu nos opcionas de vivir a latte vez durante tena que me voy à mi amigo.
I love the show.,Love the show.
It says about 95 minutes.,The entire 90 seconds is around 95 minutes.
Jackie Chan is with Chris Tucker in Rush Hour 1 and 2.,"Rush Hour 1 starring Jackie Chan and Chris Tucker, with Chris singing along with Jackie Chong and NBC's Chris Brown in the lead role."
You should go to one of their concerts.,One concert by them is a must-attend event.
"If you would like to star in adult films, then yes.",All dream come true: You could choose to be cast in a pornographic movie if that's what you're looking for.
Is it love or just a heart?,Love - is it true?
Jamia is her name I believe.,"Jamia is the name she deserves, naturally, based on her birth name."
Spongbob Squarepants is a good show.,"One of the best shows ever is Spongbob Squarepants, which is a good show."
I believe King Kong or Cheaper By the Dozen Two.,"King Kong? Hell yeah, I do have a big crush on Cheaper By the Dozen Two."
You could purchase them at www.amazon.com.,Buy them now! Goool yourself! https://www.amazon.com.
