Sentence,Informal_20
 Totally not . Perhaps it's about our marriage . ,Total no... Maybe it's about our marriage.
"Hi , Mary . You look pale today . What's the matter with you ? ","Hey Mary, I'm wondering what you mean by looking pale now, huhhuh?"
 I think I've caught a cold . Now I'm aching all over . ,"I guess I've got a cold I don't think I might have gotten, and I can feel the pain all over my body now..."
 You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . ,So you're better off to take some medicine and rest - I hope you are feeling well soon enough yourself...
 Thank you . I suppose I should go to see a doctor . ,I really just want to go get some medical attention - thank you a lot...
"I feel like going for a drink , it's been a long day . ","after such a long day, I want to have."
" Great idea ! Peter , I could use the drink . ","great idea!’.. Wait till I had the drink, Peter."
 How about the new bar across road ? ,"I just sat here thinking about the new bar (the one on the right) on my commuter's left, what about that bar next door? Is it even there now anyways they are promoting it as a new concept concept / service provider?"
" Sounds good . The food there is fantastic , too . ",Sounds yummy... the food at that place is amazing.
" I agree , I had lunch there last week . ","agree, I actually had lunch there last week."
 excellent ! That sounds like a plan . ,great! That sounds like a plan.
"Could you tell me the right time , please ? ",I don't you think it's the right moment to euthanize (just ask) but I'm not sure I can be sure it was the just the best time to do it...
 Well . My watch says five past two . But it ’ s no use rely on it because it has been gaining and losing these last a few days . ,"I don't even care if my watch says it's been up and down since yesterday, even though it only stayed a couple of days and is gaining and waning every now and then... My watch is not dependable though."
 You have to go and fix it . ,"Go fix it yourself, you're a mess too."
 Yes . I will . ,Ok. I plan to yes - I will.
does your family have a record of your ancestors ? ,"Genetic Indeen Factook (family tree, please?"
 sure . My mom has been working on our family tree for years . She ’ s always updating it . ,Sure enough — my mom has been working hard for years to update my great-grandmother's genealogical heirship... and she knows how to do it right.
 do you have a copy of your family tree in your house ? I ’ d love to see it . ,I just happen to be living in your house and I even have a copy of your family tree (the tree is huge and in my family history) I'd love to see it if you can share it here please can you help?
" I can show it to you now , if you like . I think it goes back about 8 generations so far . ","I can enk you a picture right away - I think it has been around for 8 generations, if you like, I could show you it now..."
 that ’ s amazing . Do you have a large extended family ? ,"Wow thats amazing, do you have a big extended family :/?"
 I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . ,30 cousins on my mom's side and 10 on dad' s.
 are you very close to your first-cousins ? ,I don't you feel like you're really close to your first-cousins mate a lot if anything?
" the ones that are my age are close relatives . Now that I ’ m older , I don ’ t spend as much time with them as I used to , so I don ’ t know my younger cousins as well as the older ones . ",I don’t get to spend nearly as much time with my close (auntia) friends of my age group now that I’m almost an older person – I know my cousins better than I do now... but I can’’ t really talk to them because I didn’?
 I see . who ’ s the head of your household ? ,I'm just wondering who is in charge of your house right now...?
" it ’ s definitely my mother . And , her mother is definitely the matriarch of the bigger family . ",I can honestly vouch FOR MY MOTHER -IN DECIDED IT IS MEMBER MARY AND REFUNDING METHOD.
 that ’ s interesting . What does your grandfather think of your step-mother ? ,I'd like some info about your step-mother - what are your grandfather's thoughts on her...?
" at first , she was quite critical of her , but now that they ’ Ve been married for a few years , she ’ s starting to accept the fact that my father divorced my mother . ","I was pretty damn close to her when she first started hating her, but now that they’ve been married for a couple of years, she’s finally settling on the fact my father divorced my mother — which I had to make supine about."
" that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . ","Grandmothers resemblING grandparents and grandsons are pretty much the same with their step-mother, just like you feel about her."
"Hi , Mr . Wang . Do you feel like going boating with me ? ","Ok so you want to join me on a boat trip, would you mind if I did too?"
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","boating sounds interesting - I haven't been on one for a while, when can I start?"
 How about tomorrow afternoon ? ,So there's a flight tomorrow afternoon...?
 Sure . Where shall I meet you ? ,Hey there mate where do you plan to meet?
 At the gate of the park . ,at the park's entrance.
 Great . I look forward to meeting you . ,Excellent chance to get to know you great ill meet you.
 See you then . ,"So there it is, I'll see you then..."
 See you . ,Nice one smooch a man...
I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ,Saikei Ski Resort you spent a weekend at last - can you share if you enjoyed your time there :)?
" Yes , it's so exciting , though I had the most falls in our skiing team . ",I was the ski teammate with the biggest jump jump - but I didn't have the most falls on the team... :) It's so exciting.
 Isn't there any coach to teach you how to ski ? ,Skilehrer you don't have to ski if you need ski lessons?
 Of course there is . The top-level coaches there are from the State Sports General Administration . ,"Sure enough, there is, because coaches there who are top-notch and come from the State Sports General Administration are a true envoy or eminent entitliqitiyn or securitizer or whatever whatever their line is – and they are not seleccionioionies or even ivy league heads who have been hired or employed by federation or administration in response to... demand."
 Could you move smoothly ? ,"Shall we all just wait a little bit before you start moving out there - can you please help us?’ If not, how much better do you move now..."
 Yes.My face even ached in the icy wind . ,"Ja, I did, and even in frigid wind there was a scratch on my face that stayed on me really well for the cold wind and cold outside I didn't feel warm or dry, it was cold enough to touch my skin again and feel good again...I could breathe again."
 What happened afterwards ? ,I just rehearsed it... What happened next?
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,"skiing for hours and I was so excited, I couldn't stop until one thing-I could not stand still - I. Imagine my emotions today... you can'nt believe it's so scary."
 Poor girl ! ,O woe poor poor girl!
You look pale recently . ,"So you look pale now, you looked pale in the last couple of days..."
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,"Ok so I'm under a lot of pressure in this company, I have to be wrapped up... I work for."
 Take good care of yourself . ,Acquire self self-same love...
 Thank you . I will . ,"thank you. I wont let you go.’ I,am going to re – thank a mighty God!"
"Hey , Maggy , Did you hear about David ? ","Hey there, Maggy, were you able to get some updates on David's whereabouts (Hi! Chilli) a long time back?"
" About David ? No , I didn ’ t hear anything . ",I didn't get any calls or texts from anyone I enquiRED about David.
" You know , about David and his new boss . ","David now goes under his new boss's tutelage... well, you know what I did there."
" Sorry , I don ’ t quite follow you . ","Excuse me though, I don’t really know you."
" Well , I heard David has been fired . ",David got fired - I heard.
" Oh , that is a shame . He is really hard working . ",Shame it was hard work but he works hard :).
how do you usually get to school ? ,"I'm going back to school from work, how do you usually go about getting there and back again a day before boarding school or whatever it is you decide to do anyways - like whichever is your preferred method of transportation :)?"
 I usually ride my bike . Which form of transport do you prefer to use ? ,I ride a bike - what mode of modem do you like to use for your commute & how do I travel it? (you know what kind of bike you prefer)
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","Bike biking gives me a better visual jnee, but I'm lazy to see so I drive my car instead if I want to drive errands and I can drive an Uber or Lycoming - I have always been jogging long distances & don't care unless I try my best."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,I think we pollute their car too much - we should stop using private cars...!
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","I totally get why I keep using my car, but I would have a hard time if I didn't stop using it - it's so convenient."
" cars might be convenient , but they're so bad for the environment . ","Naked car shoppers are fed up with the idea that cars are a greener, more eco-friendly replacement for the broken-down 'U here we go' type of car with fewer emissions, idk."
 do you have a car ? ,"I just got a new car, do you happen to have one on you mate?"
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","Bike my way a while ago, I was one too but after that I realized I didn't really need to use my bike that much - even though I rode my bicycle around town once."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ","I wouldn't be so tempted to drive my car now - maybe it would be sold a month ago if that were to happen with me, though I don''T want to'save' my life unless I can sell it now."
 you could try . It would save you a lot of money . ,A big money saving would be a great way to try - if you could try it out...
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","I can honestly vouch FOR THOSE COSTS EVERY MOMENT, Hundreds of dollars FOR TELECOPY, INSAESSION, AND CAREER FINANCES."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ",Bike to class day by equating your regular commuting with a regular auto was an even better way to get to tonne and you'll also get lots of exercise - do you ride your bicycle to the class every day instead of driving yourself thrice if you have to drive to work out in class?)
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,I cant lose weight just because I have a car. I'm always too lazy to walk anywhere I go!
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,Go straight to a car dealership - I'll help you sell your car for if you want to sell it for money :).
 sounds good ! Let's go ! ,Sounds yummy :) Good luck!
What's wrong with him ? ,"I don't get him, what's the trouble with him - anything to do?"
 His nose is out of joint because we forgot to invite him to the party . ,"Oops, we didn't invite him to the party, and now he's out of breath because we never woke up with him and our noses are out too big for him, leaving us a bit surprised and hurting for good measure - namely his nose nauseus etiquette pronounced nose-out-legging pique-worthy :)"
"What are you going to do for one year abroad , Tom ? ","Tom what do you have in mind for one of your one year holiday trips overseas - where will you spend the rest of the year, and what adventures await you there... Tom?"
" Study , study , study . I want to learn a lot . ","study, study, learn. I want to learn lots..."
 You are going to take courses ? ,Hi there - do you have any plans to attend courses?
 Yes . I am going to take some university courses there . ,Ok I said I am going to take some courses there at university - I have a university course for you.
 Sounds hard . ,Sounds like a challenge... Hard stuff.
" Yes , but I think it's probably for the best . ","yes, but I'm sure it's probably for the best."
 Won ’ t you get lonely ? ,Dont you feel lonely despite your good intentions akin to loneliness if you can manage it thrashing sextortion and improvisation (BPM) in 1-2 weeks – what should you do besides putting up djs and chatter?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Hey guys, I'm a cool guy who can make friends and have lots of extracurricular activities besides fencing or theater or anything you want to do with my life - I might add theater is cool, maybe even prog, or something."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","Jack here, we're all soggy! Can you help me water the flowers a couple of days... haha?"
" Well , do you think I have to ? ",So ya do you think I might as well as I am?
 I do.We haven't watered them for quite a few days . ,"So we watered them, we've not done that for a couple of days, but I do..."
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,Look up there in the clouds - it's going to rain right now... Please.
 Good.So we don't have to work.How nice ! ,Nice how we don't need to work :)!
 But I don't think it's so nice . ,Néanmoins...I don't think it's so nice.
 Why ? ,WHY?
 The weather report says it's going to rain for a whole week . ,A whole week worth of rain is predicting to be a week's worth thing according to the weather report...
" Oh , I'm afraid all the flowers will die in the rain . ","Oh my God, I'm so worried, there's nothing left for the flowers to do but they'll bloom again in the rain anyway."
"On , darn . The grocery store is closed . ","Dont worry, the grocery store is closed..."
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ","Yeah, yeah, this one closes at ten, so we could go in sixth and sixth place, the 24 hour store close downs, but we didn't really bother driving there today -- we can just drive to sixth where they make their regular business hours. It's not a big deal, really, because they're not going to close right then and there either, like they were going out of business and they could be able to sell out quickly, they can"
 Alright . We are out of everything . ,"OK, we are out..."
 I wish the store close to us was open 24 - house a day . ,I just aspire that the store next door was open - it could be open any time they wanted if not running out of doors – open 24 hours / 7 days p.m.
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","But our schedules are so weird, we are always so close, and sometimes, the only thing walking distance is this little corner store that is open on the day we get home..."
" Yeah , and the prices there are very high . ","Yeah, and the prices there are incredibly high too."
 I know . Three dollars for milk . ,"A little cash to go milk-related costs, up to $3 for milk (yes, I know it's expensive, but I can't resist it) Three dollars for one cup of hot chocolate or two, one glass of milk, two cups of cold chocolate, three cups cold beer, and one large cold drink ($35 for both men and women, not including women', milk or non-cream pies, a can of beer and two cans of soft drink, free"
Do you think they two will get married ? ,Dou Doubact! Is it a Chance marriage for couple ever to get together??
 You can count on it . ,Dont count on it.
" I think so.Yes , they get along so well . ","I do too, I think so - they go down well together."
 I like him.He ' s good for her . ,"I really do like him too, too... He's good for her."
 You're right . He sure is . ,"Yeah, you're right mate. He sure is."
"Dad , where are we off to ? ",Dad - can you tell me where we are heading next off to?
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,Wir plan u the first visit to the city centre with a visit from sakura to ice cream and visit the University Museum before we head to work in the museum to see some new things.
 Where are we going to have a drink ? ,WHERE ROOM CAN WE HAVE A BACKGROUND?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,I just spotted this sizable edifice looking out over the road (right side down) and I could almost taste it right away (it's a coffee shop)!
 Yes ? ,I just realised you asked someone a yes or no question that's up for debate here?
 That is a bank . The coffee shop is opposite the bank . ,BY WAY: That's a bank. The coffee shop is opposite that bank.
 Good . I will have hot chocolate . ,OK...I need hot cocoa. I mean good. Feel free to grab one if you're up for a hot chocolate bar.
 A stop ! Wait for the lights to turn green . ,Wait a few more lights then wait for them to turn green... A stop!
 When crossing the road you must always pay attention to what's around you . ,"Don t think too much about what's around you when you're standing still while you get stuck and you know what to do is to look where you stand and what you are up to (for example, a speed bump or two)"" - Daniel D. Dillon, vice-ministr."
 Sorry . How far is the museum ? ,Excl: How far down the road is the museum?
 I am not sure . We will ask for directions in the coffee shop . ,I don't even know - we will ask for directions outside a coffee shop...
 Here we are . You find us a table and I'll get the drinks . ,"So we sit down together and we get drinks together - you find us a table and I get to get the drinks, you get seated here... you come in and you know what it is?"
How about going to the cinema tonight ? ,"I'm off to the movies tonight, can you tell me how I fared a little too bad :)?"
 That's great . What's on tonight ? ,OK OK I AM SO GOOD! What's on the menu for tonight?
" I am not sure about the name of the film , but I know it's a romantic one . ","I just figured out that there's a romantic movie, but I don't really know what it is (I'm not even sure what the movie is called) - is it 'Britain'?"
 Romantic ? I am afraid I like thrillers better . ,TRYRICLE IDEA? I'M A PRIVATE TRAILIST SPECIALIST AND I CAN GET IT WHICH IT'S A GOOD STORY.
 Don't you think it's too bloody ? ,Don don't you think it's too much of a problem mate?
" On the contrary , very exciting . ","contrary, very exhilarating."
I feel so uncomfortable . ,I don't even know what to do anymore...
 Are you sick ? ,Sind you unwell despite being sick ridden on a cot ten years ago -
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,Nope - my teeth are on edge... The teacher is dragging the chalk over the blackboard.
 He ’ ll finish writing in a minute . ,A quick one-minute nap is all it takes to finish – he'll start writing':.
I have made up my mind . I am getting a tattoo . ,"tattoo.’ I have a. New York location chart and even if I wanted tatoo there I still wanted to be, I would probably get one."
 Really ? Are you sure ? ,"I just wanna ask a simple question, can you tell me what I really mean and do you have the answer?"
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,Ok guys!! How do I not have fun with them all - they are so stylish and look so good... I would love to have a dragon on my arm or maybe edging astride on mine.
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ","But they use indelibly sticky ink that can only be erased with laser burns, a painful and expensive coma, right there!"
 Really ? ,Don
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,A tiny pin drive with a needle that pokes your skin and inserts the ink is now the only working and enviable utcpccy they all use this machine for...
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ","Oh no, that's so true... I thought they were painting it on your skin or something."
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ","Dont think you should do it overnight, research your tattoos, and make sure to ask where you have your local tattoo shop and verify if they use sterilized needles (so you can safely use swathes of cotton) and are clean too - it might be a scam."
 Maybe I should just get a tongue piercing ! ,Shall I go for a tongue piercing (or something else) - do you think it would be ok to go ahead and get one anyway?
"Excuse me , what's the screen near your steering wheel for ? ",Excuse me just wondering what the screen next to your steering wheel is up to - can anyone tell me what it's?
 It's a portable TV . It's a popular thing now . ,"A portable, now popular thing called a portable TV..."
" Oh , that's new to me . So what's on everyday ? ",So you never heard of that one... I don't know what else goes on everyday.
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","A plethora OF news items and updates about current events, movies, music, documentary news, and non-commercial spots and more!"
 Is there anything interesting ? ,"Hey there,is there anything interesting?"
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ",Sure there are good and illuminant options out there - but I think people underestimate the value of TV in education...
 I agree . Are there any commercials on the TV ? ,I totally get you - do they have commercials on TV?
 Of course . Because the TV stations need to make money from commercials between the programs . ,"TV stations need to earn a living between airing commercials and telecast specials they are neezing into and getting paid for it too - that's why I'm saying it''ll be nice if it doesn't already be, but it will be bogus nonetheless..."
 That makes a lot of sense . Does the TV work well ? ,So that makes sense right? And so TG? Is the TV good??
 Not always . It depends on the transmission of the satellite signals . ,But it depends not only on satellite signal transmission but not always...
 I got it . Do you pay for the programs ? ,I got it too. Do you really pay to watch these programs - do you ever pay for something and watch programs and then not pay anything for that stuff either?’ I wonder if you guys are even paying for programs anyways?
" Yes , 50 Yuan per month . ","A little bit of luck here - I can pay 50 Yuan each month and it's a good price point, really, but it doesn't come cheap)."
"Oh , no ! ","Oh, no :"
 How dreadful ! ,Ouch... what a dreadful occurrence!
 Look at the view from the window . ,Look out the sideways window...
" Oh , dear . That ’ s terrible . Not at all what I expected . ","Oh my God, that was a hell of  shocker... Not what I had envisioned it would be like."
" It ’ s awful , isn ’ t it ? ","Ha ha hahaha, that's just terrible?"
 I can ’ t bear to look at it . I ’ m rather disappointed . ,I can’t even bear to look at it – I ’ m a little disappointed.
 It can ’ t be helped . ,I just don't know how to help it and I can' t help myself.
"What do you do in your free time , Nancy ? ",Nancy - whats your favorite way to occupy yourself during your free time?
" Well , I like playing the violin . ","Oh yeah, I like to play the violin a lot, that's for sure."
 Really ? How long have you been playing the violin ? ,I just happen to be a violinist - can you tell me how long you've been playing it back... do you know what year it was?
 About ten years so far . I started learning when I was in middle school . ,I got started about middle school and have been doing so about ten years - it's been about 10 years now...
 That's really interesting . ,So that's really cool...
 Sure . So what about you ? Do you have any hobbies ? ,Ok so what's your hobby? And what do you like doing?
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ",I'm really into matchbox matchmaking - but I don't think it's a big deal either – I just think about it.
 Of course it does . Everybody has his own hobby . ,Sure it happens - everyone has their own hobbies to get to.
How can I tell her about this ? ,"I don't wanna tell her about this, how do I do it?"
" Don't worry , you'll find a way . ","Don t worry, you'll come up with a plan thrice as you try to find..."
 There is no need to be so frustrated . ,frustrated so you don't need to be so frustrated.
 How can you live without job in the future ? ,I don't really have job but how about long-term survival in future...Lots of options
" Don't worry , you'll find a way . ","Don t worry, you'll come up with a plan thrice as you try to find..."
What sports do you like to play ? ,"I'm not a big fan of sports...What sport do you like to play right now, I don't know what I do but I like playing it LOTR?"
 I like baseball and basketball . ,baseball and basketball.
 How about football ? ,I just started to like football... What about other sports?
" In my country football is brand new , so I never learned the game when I was younger . ",football is a new game in my country and I was never taught the game when Iwas younger.
 It's a very popular game in America . ,URGENT game....
 Yeah . I heard a lot about it . Is it really that fun ? ,Yeah I heard a lot about it. Is it really that fun b/w it's so funny?
" For me , it's one of those games that are fun to both watch and play . ","I just think it's one of those games where you can watch and play while still having fun, right?"
 Are you a football player ? ,I just started to wonder if you are a football player...
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","I just like to hang out with my friends and have fun - we're joined in two-handed, flag football or tackle football if I can't play today... but we aren''T too old to tackle, so I'm not interested in anything more."
 What is two hand touch and flag football ? ,2 hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ",Dont touch anyone by just touching them with your two hands (or flag football if you prefer) - or simply grab the flag that the ball carrier is carrying and hold.
 I see . It's safer then right ? ,I don't you think it's safer to be safe... right?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","I just figured it out: We play on the field next to the tennis courts every Saturday and if you want to play and learn a little bit, you can come along and be enamored... Absolutely."
 I'll give it a try . Give me a call and let's go down together . ,"OK I'll give it a go. Give me ring and we can go down."""
 Ok . I'll call you Saturday morning . ,Ok - I'll call you on Saturday morning.
 Great . ,"Excellent stuff too, I guess"
What upsets you ? ,I don't get why do you feel this way - what do I do differently?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ","I got my parents' call and they said I should have a plan to marry by my late 20s, but I don't have the best time to go on sexting since I can''nt go out on dates until later. Whom should I marry instead if I want to get married quickly - who else can I choose?"
 It is not your mother finding one for you ? ,I don't you think it's your mother trying to get you a baby even though she probably won'T find out until you're pregnant?
" I will find one myself , of course . I ’ m a modern girl . ","A 21st-century girl like myself is bound to come across one myself anyway, of course, but I can be one of them anyway anyway I like, too, eh?"
" Perhaps you can try the three minutes date , the latest type . ",A try on the three-minute date - the latest type if you want to see a three minutes date you can try it now :).
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ","Don you mean I can't stand the idea of dozens of people of the opposite gender getting together for three minutes in a dimly lit bar selling booze, you know?"
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","Nope, there is an up-to-date virgin who went video-dated for three minutes (three minutes total), like a guy's three-minute chat, and they have partnered with an online dating site that has gotten us hooked - they've got cocky microphones and webcams so you can be in front of him chatting for at least three mins."
 I don ’ t think it makes sense . Three minutes is such a short time . ,I don’t even tak’ to think it counts. Three minutes is just too much to ask for...
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ",I can only empathize (potential love at first sight - love in first encounters aka romance) – with finding out if there is romance within seconds of meeting someone you know?
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ","Anyway, I don’t wanna put my face up for sale online like I do now."
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","Don t worry – there are plenty of other online dating sites that work well, some of which are of international calibre and even offer online census but you can probably find a good and serious guy who doesn’t play games, and you’re more likely to meet someone who isn’attards and not scuba diving than on dating websites with membership fees... however if you have enlisted and paid tens of thousands"
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,I don't wanna share my personal life on the internet – I just don’t know who might be reading it.
Are you going to the party on Saturday ? ,"I just figured out that I'm going to the party on Saturday - do you mind saying ""I don't plan to do that anymore""?"
 I was thinking about it . Are you ? ,"I was brooding around it a little bit, am I right on cue about this thing you're doing here :/?"
" Yeah , I heard it's going to be a lot of fun . ","Yeah, I heard it's going to be a lot of fun..."
" Really ? Well , what time does it start ? ",I don't you just need to know when it starts eve...?
 It starts at 8 ,"8 pm and it starts at 8 am, it stops at 9 am and starts back at 5 pm, the same time as before 9 pm (it starts again after 8 PM)...just take a deep breath. It starts right away, 8 8 AM and ends when it is almost time, 9 AM, and then it ends after 9 PM, its time for you, but it really starts to kill it, because it's 6:00 pm EST, so it doesn't"
" Well , who all is going to be there ? ",So who's going to be there anyway?
 Everyone from school . ,"A whole bunch of students whose yearly reports aren't even a school's canning needs are accounted for by the school they attend (as well as any who are not yet retired, but are actually getting ready to go to their colleges and enroll in university courses instead of going straight to university or something else entirely, like 'Hollywood' or some other form of extracurricular activities or games, etc."
 How do you know it's going to be so fun ? ,So you think it's going to be so fun... how do you know it will be?
" This party is going to have a DJ , food , and drinks . ","A DJ, food, drinks, and DJs are going to be part OF the party."
" Wow , that does sound like it's going to be fun . ",WOW THAT HAS TO BE FUN! It DOES sound like FUN.
 So am I going to see you at the party ? ,"I'm a bit nervous, will I be back there partying next week - do you know if I can expect to be there anyways?"
" Yeah , I will be there . ",Yeah I will be there if I can.
Could you talk to me for a few minutes about my grades ? ,WELL I GRADES?
 Step into my office for a moment . What is your concern ? ,"I sit you down in my office just a little bit at & here, what is your issue here...?"
 Am I failing ? ,I don't get myself done ok? Am I a failure?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,Go online today to look up what's going on with you guys on the computer - is it your good turn?
 I am pretty sure that I am in trouble . ,I honestly don't think I am exempt...
" I can see that you are trying , but where do you think you could improve ? ",I can empaththore see you are a lot more effort but where am I missing something...?
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,"I didn't get to school for some days, I'm a dropout lulls & I have to go to the school everyday I think I should go. What can I do now to get up there running again? Won'T last week I went to university for bg/sc/hc"
" Having a regular study routine and following it is very important , right ? ",So it really depends on me having a routine and if not always being able to follow it - isn't it important?
 I'll try ; it's hard ! ,WENT ON! IT'S DIFFERENT!
 Thanks for stopping by ! ,Hey guys - I appreciate you stopping by!
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,I just wanna hope that your test tomorrow is going to be good and good too! We hope you have a good test! Thank you SO much!
 Thanks . ,I just thought I was going to say hi...
I'll never ever work together with him ! ,"I'll never ever work with him again!"""
 What happened ? Quarrel again ? ,Quarant again huh? What the deal.
 Will you take my materials back from him for me ? Please ! ,I'd like you to go back and get my stuff back from him - can you do that?
 Don't ask me . I don't wanna be involved in your quarrel . ,Dont ask me. I don't want to get involved in your quarrel... don’t betray me.
"Oh , my God ! I've been cheated ! ",Oh my God - I've been tricked out of a million dollars!
 What ? What did you buy ? ,I'm really just starting to get to know you better... what did you buy?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,"Oh my God, how dumb was I ain't able to do that? It's like shit-bricking bricks to me!"
 What is it ? Why did you buy a brick ? ,I don't you know what that is - what led you to buy a brick and what brick brick did you buy that's what it takes?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ","Quick thing came out on the sidewalk a guy with three new boxes of Panasonic video camera boxes, said he had to get rid of them quickly and there sat."
