Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
You look so tan and healthy ! ,Stunningly tanned and healthy!,"Stunningly tanned, congratulations!",Such beauty and health benefits make you stunning!,Such beauty and health benefits make you stunning!,"So tan, so healthy :)!","So tan, so healthy :)!","So tan, so healthy :)!"
 Thanks . I just got back from summer camp . ,Thanks.. I just got home from summer camp and I feel much better.,Thank you. I returned from summer camp today and am thankful for everything you did.,Thank you. I returned from summer camp today and am thankful for everything you did.,Thank you. I returned from summer camp today and am thankful for everything you did.,"Hey everyone, I just got back from summer camp and wanted to say thank you for everything you're doing guys.",Hey everyone - I got back from summer camp and I'm really thankful for everything... Thanks a lot.,Hey everyone - I got back from summer camp and I'm really thankful for everything... Thanks a lot.
 How was it ? ,What was your experience like?,What was your experience?,Could you describe your experience?,Could you describe your experience?,How about it amigos?,"I just wanna ask a question, was I really surprised by what you said?","I just wanna ask a question, was I really surprised by what you said?"
 Great . I got to try so many things for the first time . ,I got to experiment with many things for the first time.,"For the first time, I have had the opportunity to experiment with a variety of things.","For the first time, experimenting with many things.",Many items were tested by me for the first time.,"I got to experiment a lot for the first time, great. I'm going to try out so many things right then and there and try some great things I did today, I think I might have done something really cool before but I just didn't know what I wanted to do and got myself out there for myself anyway.""",I got to experiment a lot for the first time - great. I was able to do lots of things...,"I got to try lots of things for the first time, great. I feel like I'm going to be able to do it again someday... Great. You know, I know I did some really good a number of stuff based on my experience, so I was blown away away by how many different and great things I were ABLE to accomplish minus the cost, cost me 2 experience vs. the same amount of time and energy I used"
 Like what ? ,What is the question?,Could you inform me of what?,Could you inform me of what?,Could you inform me of what?,"I'm not a fan of anything pix, what do you think?",I don't get that one question...?,"Dont worry, what do you think?"
" I went sailing , fishing , and horseback riding . ","I engaged in sailing, fishing, and horseback riding.","During that time, I participated in sailing, fishing, and horseback riding.","During that time, I participated in sailing, fishing, and horseback riding.","As such, I explored sailing, fishing and riding horses.","sailing, fishing and horseback riding.","sailing, fishing and horseback riding.","sailing, fishing and horseback riding."
 I ’ m so jealous . ,I'm feeling incredibly envious.,It makes me extremely jealous.,"It makes sense to share, but unfortunately, I am jealous.","It makes sense to share, but unfortunately, I am jealous.",I'm so enamored...,I'm so enamored...,"Oh my, I'm so jealous..."
 The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes ! ,"The summer was amazing, with only mosquitoes present.","The summer was amazing. Despite the mosquito outbreak, it was still the best summer ever.","Although the mosquito outbreaks were not causing problems, the summer was amazing. The counselors and the counselor were both helpful and understanding.","Although the mosquito outbreaks were annoying, it was the most wonderful summer ever.",I'd like to go out there and say it was the best summer ever - mosquitoes being the only thing that gotoed!!,I got to go out with the mosquitoes last summer - the best summer ever!!,"I got to go out again this summer (apart from mosquito bites) and it was one of the best summers I've ever had, the coolest thing ever!"
"Diana , do you like the perfume I gave you ? ","Diana, do you like the scent I gave you?","Diana, are you pleased with the perfume I gifted you?","Diana, can you share if you enjoy the perfume I gifted you?","Would the perfume I provided you with, Diana, be suitable for you?","Diana, do you like the perfume I threw me last night - do I have something to give you up?",Diana - do you like the scent I gave you today?,Diana - do you like the scent I gave you today?
" It ’ s good . But to tell you the truth , I don ’ t wear perfume . ",It's good. But let's be honest - I don't even bother with perfumes.,"It's acceptable. However, I avoid perfumes altogether.","Although it is good, I avoid perfumes as a fashion statement.","Although, it is good. However, I typically avoid perfumes when out and about.",I don't even bother with perfumes - it's good for me.,"Parfums don't come along that way, I donût really - I never wear that kind of thing.","Parfums don't come along that way - it's good, really, but I don’t even bother to wear one!"
 I ’ m sorry . I didn ’ t know that . ,I didn't realize until later that I had.,"""Thank you.""",Thank you. I was unaware that I had it.,Thank you. I regret to inform you that I was not aware of it.,"sorry, I didn’ t know.","sorry, I didn’ t know.","sorry, I didn’ t know."
 That ’ s all right . Thank you all the same . ,That's all to myself. Thank you in advance.,All of which is satisfactory. Thank you.,"Thank you, that is acceptable. I want to say thank you again.","Thank you, that is acceptable. Thank-you very much.",OK OK so that's it. Thank you so much.,OK OK so that's it. Thank you so much.,OK OK so that's it. Thank you so much.
"Ah , ah , ah ... ","Ah, ah, ah, ah...",". ”, m ; Dear, Dear Greetings kindly Received My Responses.",". ”, m ; Dear, Dear Greetings kindly Receive the following responses: “Ah –!” p.",". ”, m ; Dear, Dear Greetings, Thank you for your comment.","Ah, ah s n d...","Ah, ah s n d...","Ah, ah s n d..."
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ","Bill, can you share your daily exercise routine with me? Specifically, you will be jogging before breakfast.","All-around, kindly provide your daily exercise plan. You will be jogging before breakfast and completing your op.","All-natural exercise: Today, as usual, you will run for 30 minutes, but as breakfast you have a runner, so that you can finish it up.","All-I-Leat, All I-Writ. Thank you. Today's exercise plan consists of a runner preparing for breakfast and consuming 1-2 minutes of running.","I'm pretty sure you already jog a bit before breakfast, right? That's :D Well, what'd be your exercise routine today?","I just got back to you Bill, did you ever go for a jog before breakfast and did your daily workouts today - i.e.?","I just got back to you Bill, did you ever go for a jog before breakfast and did your daily workouts today - i.e.?"
 Jog ? ,"What is the meaning of ""Jog""?","What is the meaning of ""Joga""?","What is the meaning of ""You are currently reading: Jog""?",Could you explain what 'The Greeting Card' is?,Jog?,Jog?,Jogg jaga jog? Whaiq ligh völk varfullih?
" Then , you are to walk to work . ","Afterward, you must go to work by foot.","Following that, you will have the option to walk to work.","Following that, you will have the option to walk to work.","Therefore, you have a responsibility to walk to work.","then, on foot to go to work.","then, on foot to go to work.","then, on foot to go to work."
 Walk ? ,Walk?,"What is the meaning of ""Walk""?",What is the location of the walk?,Could you demonstrate how to walk?,"I'm a bit late, can someone tell me how you got to go for Xmas and tell us what you think we are like - ""Walk na Blimpse""?",I just got started with Walk? (ie: How to walk),I just got started with Walk? (ie: How to walk)
 Thirty minutes in gym at lunch time . ,Thirty minutes in the gym during lunch time.,Thirty minutes in the gym during lunch time.,Thirty minutes occupied in the gym during lunch time.,Thirty minutes occupied in the gym during lunch time.,30 minutes gym session during lunch time - spend thirty minutes in gym during break time.,30 minutes gym session during lunch time - spend thirty minutes in gym during break time in mid-afternoons / afternoons.,30 minutes gym session during lunchtime - a total of 30 mins.
 Oh no . ,Oh no.,"It's correct, 'Oh,'.","It is, however, 'Oh,' no.","It appears, ""Yes,.",Oh no.,Oh no...,Oh no...
" Use the stairs , never the elevator . ","Never use the elevator, but instead use the stairs instead.",Avoid using the elevator and instead use the stairs instead.,Avoid elevators and specializing in the stairs.,Avoid elevators and specializing in the stairs.,Don't use the elevator - use only the stairs EVER.,"Dont use the elevator, but rather the stairs instead if you don't want to use them a lot - use whatever method you're able to.","Dont use the elevator, but rather the stairs instead if you don't want to use them - use only the lift."
" Oh , dear . ","Oh, my goodness, what a relief.","Thank you, kindly.","Thank you, kindly.","Thank you, kindly.","Oh, my goodness, what a relief...","Oh, my goodness, what a relief...","Oh wow, great, I'm so appalled..."
" And three times a week , you can either swim , play racketball , or hand ball . ","Swimming, racketball, and hand ball are all options available, and you can swim or play them three times a week.","Three days a week, participate in swimming, racketball, or handball - all of which are enjoyable.","Three days a week, participate in swimming, racketball, or handball - all of which are enjoyable.","Three days a week, participate in swimming, racketball and handball, and has the option to swim.","3 times a week, you can go swimming, racketball, or hand ball, and there are also 3 days swum and 2x2 times per week - when you're not confined to ice sports in the park but can still play handball and run errands in between.","3 times a week, you can go swimming, racketball, or hand ball, and there are also 3 days pg. per week you are allowed to go out for more fun activities like handball or swimming (see below for details on what happens during the regular season, see below) if you like to swim well, do rackețiball (swimming or hanging), or run 4-5 times per day (you can't run long) for","3 times a week, you can go swimming, racketball, or hand ball, and there are also 3 days pg for playing and swimming each week (one week's worth)."
 Oh no . ,Oh no.,"It's correct, 'Oh,'.","It is, however, 'Oh,' no.","It appears, ""Yes,.",Oh no.,Oh no...,Oh no...
" OK , you can stop now.It ' s time for the dance class . ","OK, you can stop right away, but it's time to go to the dance class.","Alternatively, you may wish to stop here. It's time to start the dance class.","Alternatively, you may wish to stop here. It's time to start the dance class.","Alternatively, you may wish to stop here. It's time to start the dance class.","OK, you can stop right away, but it's time to go to the dance class now - it should be done now.""","OK, you can stop right away, but it's time to go to the dance class...","OK, you can stop right away, but it's time to go to the dance class..."
 Dance class ! I don't know how . ,I'm so excited to take a dance class! I don't even know how to do it.,"""What will occur in a dance class?"" I am unsure.","""While attending a Dance class, I can't recall how to proceed. I have no idea how it will happen.","""While attending a ""Dance class"", I can't say how.",I can't even get into a dance class! I don'' t know how to do it...,WTF... I can't even remember the name! It's a dance class!,WTF... I can't even remember the name! It's a dance class!
 You will . ,You will.,You will.,Will.,Will.,You WILL.,You WILL.,"Come on up, you ne will."
 Oh ... ,Oh...,"Thank you, if...","Thank you, if '.","Thank you, if '.",Oh...,Oh...,Oh yeah...
"Hi Bill , I saw your grandma yesterday . ","Bill, I noticed you today when you visited your grandmother.","Bill, thank you for visiting my grandmother yesterday.","Bill, where did you meet your grandmother?","Yesterday, when the person in question was your grandmother, I saw her.",Hi Bill - I saw your grandma yesterday.,"Hey Bill, I saw your grandma yesterday and I'm happy you were there, see you tomorrow - she was your grandmother.",Hey Bill - I saw your grandma yesterday.
 Oh where was that ? ,Where can I find that?,Where did the fact that?,Where did? .,"Could you inform me of the location of ""Oh, where was I?""",Wo W where is that h?!,Wo WHERE was THAT HOHOLE?,Wo WHERE was THAT HOHOLE?
 I was running around the track at my college and there she was walking around the same track . ,I was running around the track at my college when she saw me walking around the same track and there she was.,"During my time on campus, I was paced around the track at my college and there was someone else walking around it.","During the track at my college, I was running around while she observed me walking around the same track.","During the track at my college, I was running around while the person else was walking around.","I was running around the track at my college and there was a girl who was also jogging around it, just like me, and she was doing the same thing just one more time, so I went along and ran around and round and back and forward and my friend was walking along the tracks just now and then, not even close to my old track lane, even though I'm not able to go close and go back even further, we were both out runner","I was running around the track at my college and there was her walking around it too - she was walking along it all the way, and I just kept going back and forth and on and along.","I was running around the race track back home at my college and there she was walking around that track and I could go a little crazy while I raped it around my head to my friend's college track, and she walked around it all day while she looked up and down and we went to different places and they were both busy, she wasn't even close to me, we were all just walking together, but she had that kind of cool, sweet, easy,"
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,"Grannie is committed to staying healthy and in shape, and she is always urging her children to eat properly to maintain their fitness.",Grannie is dedicated to keeping her children healthy and in shape. She makes sure that her meals are nutritious and encourages us to eat properly.,Grannie ensures that children consume foods that are appropriate for their age and is committed to maintaining their physical fitness and health.,"Despite challenges, Grannie strives to maintain physical fitness and good health by ensuring that her children eat the appropriate foods.","Grace always strives for immunity – she is a fitness supermodel who is constantly urging her kids to eat properly every day to stay physically sedentary and mentally energized (she is even compelled to stop once grazing when she feels her weight is low, she does not hardly ever regains her walking or running or swimming anymore despite her poor diet adherence to traditional chowder and dietary advice therapist",Even Grannie's busy lifestyle she is 'trying to stay fit and healthy' and making us eat the foods we need to be properly nourished...,Even Grannie's busy lifestyle she is 'trying to stay fit and healthy' and making us eat the foods we need to be properly nourished...
" Well , it pays off for her.How old is she anyway ? ",How old is she when she realizes that her efforts are being valued?,"Regardless of how old, what age does she continue to work for?","Regardless of the outcome, how old is she?","Regardless of the outcome, how old is she?","I'm not a big fan of her but if she does, how old is she and how much is hers  what is the best age for her now that it's all paid off - like, I can't afford to have her all these years?","I'm just gauging her age, how much older is she is now that it's starting to pay off for her - is that even a small amount of money right now?",Well she's worth it - how old is she at the moment?
 She will be 86 next month . ,She will be 86 next month and has just turned.,"Sadly, she will not be alive until she reaches the age of 86 in the next month.","Sadly, it is unknown how long she will live, but she is already approaching 86 years old in the next month.","Sadly, it is unknown how long she will live, but she is approaching 86 years old in the next month.","She turns 86 next month, just a few weeks away from her 84th birthday party last month...","next month, she will be 86 years old.","next month, she will be 86 years old."
 That is truly amazing ! ,That's simply amazing!,"Very, very impressive indeed!","Very, very impressive indeed!","Very, very impressive indeed!",WOW! That's really amazing...,WOW! That's so amazing!,WOW! That's so amazing!!!
I would like to register for a class today . ,I am interested in taking a class today and would like to register.,Would you advise me to register for a class today?,Would you advise me to register for a class today?,Would the class registration process be effective for me?,I'd like to sign up for one or two class(sightsseeing) today - how do I do that?,"I'd like to go and sign up for a class right now, can you help me out if I can't sign in today anyways?",I'd like sign up for one or two free class today...?
" No problem , what class would you like to take ? ","I'm not a big fan of any specific classes, could you please inform me which ones you would like to take?","Could you suggest a class that you would like to take, no matter what?","Could you suggest a class that you would like to take, no matter what?","Could you suggest a class that you have opted for, and what subject is it?","I'm not a big fan of any specific class but I am enquiRED, so which one do you think would be the best fit for me based solely on my academic background (I can't decide which course to take first?","I'm not a big fan of any specific maths course but I am ectonymous in my bachelor's and bachelors degree- whatever you decide on, what class would you take if you were offered an upper/lower grade option and what you would be willing to take not in the math section above 'a' and not the science class btwen't?","I don't mind - I'm trying to decide which course you'd like to take, what's it called for you"
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,"I'm not sure how to handle taking a Psychology class, but I'm intrigued and wish to take it anyway because I'm feeling crazy.",Psychology classes would be a welcome change from my current state. I'm feeling incredibly weird about this subject.,"Psychology classes would be a welcome change from my current state. However, I'm not sure if I could take them because of my lack of intelligence.","Psychology classes would be appealing to me, but only if I had the necessary skills to take them.","I'm really into taking a Psychology class, but I don't think I would be cool unless I can come up with s*** to work on that project.","I'm really into taking a Psychology class but I really don't think I could handle it, so I would really really, really like it...","I'm really into taking a Psychology class but I really don't think I would be cool unless I can come up with something really fun and interesting to do (I know I will be crazy sometimes sometimes) Anyway, I just thought I was going to take ONE Psychology course."
 There are two classes that are still open . ,"Two classes are still open, and they are the second one.","Two classes are currently unavailable, but they are still accessible.","Two classes are currently unavailable, but they are still accessible.","Two classes are currently unavailable, but they are still accessible.","Doubling up on their list of open classes are two still open - one class and one open class, both not yet closed pending a single digitdigital total of 0 minus one metric over the past three months ie.",Doubling up on its list of open classes there are two still open presently...,Doubling up on its list of open classes there are two still open presently...
 Which days are these classes on ? ,What are the days of the week for these classes?,What are the days on which these classes are being taught?,What are the days on which these classes are held?,What are the days on which these classes are held?,"I'm trying to figure out on what day(s) these classes are on, can you give me some info about that?","I'm trying to stay up-to- date with you guys, do you know what days these classes are up to be on calendar day and vice-versa?) and also, if not, on what day are these days they are held?",I'm just wondering to know on which days are these classes taking locavores and tnx for this class ed?
 The first class is a Tuesday and Thursday class from two to three . ,Classes from two to three are held on Tuesdays and Thursdays in the first class.,"Classes are held on Tuesdays and Thursdays from two to three, and the first class is available on Wednesdays.","Classes are held on Tuesdays and Thursdays from two to three, and the first class is available on Wednesdays.","Classes are held on Tuesdays and Thursdays from two to three, and the first class is available on Wednesdays.",class from two to three on Tuesday and Thursday.,class from two to three on Tuesdays and Thursdays.,class from two to three on Tuesdays and Thursdays.
 What about the other class ? ,What about the other class?,What is the situation with the other class?,Could you explain what the other class is?,Could you explain what the other class is?,"I don't see any class one yet, can you help me with that one too?","I don't get the other class either, what about the rest of the class - no longer equivalent to that class but with the same number and same content & same contents?",I don't you think it's time to go back and look at another class (or two) - what do you make of that one?
 The other class is on Monday and Wednesday from 10 am - 12 . ,The other class is available from 10 am to 12 pm on Monday and Wednesday.,"The remaining class is available from 10 am to 12, Monday and Wednesday.","The remaining class is available from 10 am to 12, Monday and Wednesday.","Monday and Wednesday are from 10:01 a.m. Until Wednesday, the other class is available from 12 noon.","Mon-Sat 10 am-2:30 pm and Tu Tut Tuqtu 11 am-2 pm EDT 7 pm to 9 pm - 3 pm Other classes are from 10 pm till 12 pm, 2 pm until 2 am and 3 am until 12 a.m on Monday and 6 pm each other Wednesday...?",Mon-Sat 10 am-2:30 pm and Tu Tut Tuqtis Uhlwed 12 noon-3 pm Other class is other class from Monday and Wednesday out of town 05 am to 12 pm other classes are a.k.a.,Mon... at 10 am - 12 pm on Monday and Wednesday.
 Are you sure there are no more open classes ? ,Are you convinced that there are no more open classes?,Are you certain that there are no more open classes?,Are you certain that open classes are not available anymore?,Are open classes truly absent from your institution?,Is it your guess that there won't be any open classes anymore - are you sure they are closed now if you ask me for clarification a few days X weeks ago or not...?,I just figured that out:) Are you sure there are no more open classes?,So you think open classes are dead or not??
 I'm positive . ,I'm sure I can.,It appears to be.,It appears to be.,It appears to be.,I'm pretty sure I can.,I'm pretty sure I can.,I'm pretty sure I can.
 Sign me up for Monday and Wednesday . ,Sign me up on Monday and Wednesday.,"During Monday and Wednesday, sign me up.","For Monday and Wednesday, indicate that I will be attending.","For both weekends, Monday and Wednesday, please make sure to sign me up.","Mon Mon to Tue at 5:00 PST and Tu Tuesta at 5:30PM Eastern and Sat at 4:00 PM EDT, so I don't worry I won'T sign me up until Monday and Wednesday.","Mon monday to mon mon,vol vină.","Mon monday to mon mon,vol vină."
" Okay , I'll sign you up . ","OK, I'll give you a signed up pass.",Would you like to add me to your list?,Would you like to add me to your list?,Would you like to add me?,"OK, I'll give you a signed up pass.","OK, I'll give you a sign up if you're willing to do so.","OK, I'll give you a sign up if you're willing to do so..."
"Dad , why are you taping the windows ? ","Dad, what is the purpose of you tapping the windows?","What is the reason for you tapping the windows, Dad?","What is the reason for you tapping the windows, Dad?","Could you explain why, ""Why are you tapping the windows,"" Dad?","Dad, what's the rationale behind you tampering with the windows, don't you think so, and thanks for that...?","Dad why are you tapping the windows Dad, what!","Dad why are you taped the windows - what's the point, why do you tap the window sill shut?"
" Honey , a typhoon is coming . ","A typhoon is approaching, honey be careful.","The arrival of a tiger is imminent, so hurry up!","The arrival of a new tiger is imminent, as reported by Honey.","As a result, if.","Honey - Another typhoon is on its way, hail hailing a.","Honey - Another typhoon is on its way, hail hailing a rogue shopper.","Honey - A typhoon is coming up... Honey, it's just honey."
" Really ? Wow , I don't have to go to school tomorrow . ",Is it true that I won't have to go to school tomorrow?,Can you believe that I haven't had the opportunity to attend school until tomorrow?,Can you believe that I haven't had the opportunity to attend school until tomorrow?,Could you clarify if it matters that I haven't left school for tomorrow?,I don't even have to go back to school tomorrow - what's up there?,Don't you just have to go to school tomorrow amirite?,Dont mind I don't have to go to school tomorrow?
" Jenny , come and help , we need to prepare more food . ","Jenny, please come and help us with the preparation of more food.","Help us prepare more food, please, Jenny, come and assist us.","As preparations begin to make food, we are asking for help from Jenny - can you join us?","As preparations begin to make food, we are in need of help.",Jenny - come and help us preparing more food...,Jenny - come and help us preparing more food...,Jenny welcome join us as we need help preparing food... Come prepared more food please nana
 OK . Dad ! I'm coming . ,"Dad, I'm coming over.","Father, I am coming.","Thank you, father, for coming.","Thank you, father, for coming.","OK Dad, I'm coming.","OK Dad, I'm coming.","OK Dad, I'm coming."
"Hi , my name is Lean , and I'm from Russia . ","Lean, my Russian name is Lean.",Could you introduce me to Russia? My name is Lean.,Could you introduce me to Russia? My name is Lean.,Could you introduce me to Russia? My name is Lean.,Lean hailing back from Russia - I'm from there right now.,Lean my id Russian hello!,Lean my id Russian hello!
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ","Hello, Lean. I'm from Japan and my name is Alike. Have a good time.","Hello, I am from Japan and my name is Alike. It was nice to see you.","As a person from Japan, I have the same name as you. Hi there, Lean.","As a person from Japan, I have the same name as you. Hi there, Lean.","Hi there, Lean - I'm a Japanese citizen who goes by Alike. It's nice to come face-to-face... Hi.","Hey there, I'm Lean from Japan, so I can say nice to you too - I go by Alike.","Hey there, I'm Lean from Japan, so I can kind of like it."
 To me English is a difficult language . ,"English seems like a tough language to master, at least to me.",English is a language that is difficult for me to understand.,English is a language that is difficult for me to understand.,"English is, in my opinion, a language that is very difficult to learn.",I don't think that fluent enlarging one's lexicon beyond an obvious geographical or linguistic ambiguity to fluENT people is a good starting point...,"TranslatING englezs is a tough language for me personally, based on how I see it...","TranslatING englezs seems like a tough language for me, based solely ON my understanding of lingua franca, but it is genuinely hard to get used to by many fluent native speakers in the UK (not just I can pronounce it correctly, I cannot even pronounce Chinese, let me be realistic, the opposite is true, and I don't really care if I live close to home, they might be right, it might not be perfect, in"
 A second language is always difficult . ,The task of learning a second language is always a challenge.,The difficulty of acquiring a second language is always present.,Learning a language as supplementary to oneself is always challenging.,Understanding a second language is genuinely challenging.,A second languages ne'er is always hard to learn a second language '.,A second languages comming... is always a tough nut to crack.,A second languages comm me too is always a bit hard supine.
" True , but English is harder than most . It's a crazy language . ","English is a language that's more challenging than most. It's a crazy language, but true.","English is a language that is extremely difficult, in fact, it's incredibly difficult.","English is a language that is extremely difficult, in fact, it's incredibly difficult.","English is a language that is notoriously difficult, despite being incredibly difficult.","I get the feeling that its a crazy language, but English is much tougher out there than most languages... It's the language that is addictive.","I get the feeling it's a crazy language, English is much harder (or) harder than most, I can tell you that.","I get the idea that there's a lot of imprints out there, but I'm pretty sure English is incredibly hard to get right, it'll be dubbed 'crazy' in ten years -- real, I know, essentially every part of English, that is until I can't be bothered with the grammar and spelling mistakes, though I don''"
 A crazy language ? Why do you say that ? ,What is a strange language? Why do you call it that?,What is the explanation for a language that sounds bizarre?,"What is the explanation for calling it ""Anciently a language""? Can you explain why?",Could you clarify why 'An unusual language' is used?,A crazy language... why do you call it that?,A crazy way of saying something – why do you say that?,A crazy way of saying something – why do you say that?
 One letter can have several pronunciations and one word can have several meanings . ,A letter can have multiple pronunciations and a single word can have multiple meanings.,One letter may result in multiple pronunciations and one word can result from multiple meanings.,One letter may result in various pronunciations of different letters and one word can result from different meanings.,"Although a letter can have numerous pronunciations and if one word can be interpreted in different ways, it cannot be identified as one letter and the same word may hold several meanings.","A single letter can create multiple phonemic or emotive entanglEMENTS and a single syllabic or totipotent octaic canopy canon (a grammar letter and one word, respectively contain multiple pronunciation sounds can be mutually entwined and translate into multiple meanings i.e.","A single letter can create multiple phonemic or emotive entanglEMENTS (pronunciation-related emlibridation) and even a single single definite can have multiple connotative exes (concERNS, MOOCs, not acronyms) i.e.","A single single letter can emeny ellipsas (pronoleptically unciated letters, ex postulate a comtiodal recessia, o neologisms, etc., let alone ten ipsips of capital letters) & tenses can be exta plotted i.e one word can have icotepidity levels, one letter"
 No wonder you say English is a crazy language . ,"English is a language that you find very strange, no surprise to you.","English is a language that you find strange, so it's likely that English will be viewed as sane.","English is a language that you find strange, so it's likely that English will be viewed as 'a more culturally-awkward' language.","English is ''a language that is very, very strange', and that makes English quite bizarre.","No wonder you say English is a ""crazy language"" -- English sounds corned beef, you're right there with me.",So it's no surprise to you that you think English is a crazy language...,So it's no surprise to you too that you think English is a crazy language...
Can I help you ? ,Is there any way I can assist you?,Would I be pleased to assist you?,Would such assistance be available?,Would such assistance be available?,I'm looking for someone to help out - can you imagine how I could help you out now,I'm looking to get you help - can you tell me how I can help you out a little?,I'm looking to get you help - can you tell me how much I can help you...
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",I'm in the process of researching and finding material for a paper I'm writing. I'm not sure where to look for materials.,Could you suggest some resources or websites to help me find suitable material for my writing assignment?,Could you suggest some resources or websites to help me find suitable material for my writing assignment?,Could you suggest some resources or websites to help me find suitable material for my writing assignment?,"I'm a bit stumped for where to look for inspiration for drafting my paper... I have ten pages to spare, but I don't have any concrete ideas. I really am, just need some material to start brainstorming ideas about phs topics and then I can start thinking of d topics to write about. Any suggestions as well, guys, feel free to PM me for help and feel more confident about writing in the future - I won'","I'm a bit stumped for where to look for inspiration for drafting my own paper...I'll be stumbling upon 3-5 references, I don't even know where I can start.","I just figured I need some material for a paper I'm going to be writing, and I don't really know where to look for it, any suggestions?"
 I'll certainly try to help you . What topic is your paper on ? ,I'll give it my all and assist you. What is the subject of your paper?,Could you provide me with some guidance? I'm eager to help.,Could you provide me with some guidance? I need help with my topic. What is it?,Could you provide me with some guidance? What is the subject of your paper?,I'll definitely try to be of some help here - what topic do you have your paper on?,"I'll definitely try to be of some help here - what topic do you have your paper on?""",I'll definitely be a bit more practical to help with the writing I just need it...?
 My paper is on the influence of television on children . ,My article focuses on the impact of television on children.,My article concerns the impact of television on children.,The paper is focused on the impact of television on children.,The newspapers focuses on the effect of television on children and their welfare.,I'm sat ed on the effect tele en i n g u children a liq re t o r d h il b c ''My paper is f ur thoughts on.,I'm sat ed on the effect tele en i n g u children a liq re t o r d h il b c ''My paper is f ur thoughts on.,"A 'child welfare' paper focuses on TV's impact on a disadvantaged young target in the tenor of the digital zeitgeglänz (online education doesn't include children', pictured left by author Lucaszotti in Strasbourg, left and Fribourg in Austria, right & centre in Zurich, centre for online learning and mobility abroad, mobile phone use in Sweden and beyond - children."
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","The computer can provide you with a list of scientific journals that cover the topic of children and television, so if you want to explore more about it, you can use one of these options.","The computer, on the other hand, provides a list of all scientific journals that cover the topic of children and television.","One of the many sources you may want to explore for children and television is the computer, which will give you a list of scientific journals that cover topics related to children's and TV.","A plethora of potential trajectoRIES you could use as a starting point - i.e. if you were to peruse dozens of different scientific journal entries centered around children and then inevitably televised (a computer program can actually give you tens of thousands of such journals)... it would be great sartorics, aka scientific journals writting & talking about children notwithstanding","A good starting point for that sort of thing is to use a computer to get dozens of possible citation(s), right sndichjen wllca na medjia lister zijn og inn du hun druck we mocked kids tiddie TV.","A good starting point for that sort of thing is to just use the computer (you can find a list of all scientific journals that cover children and television, too) and give them enlisted names from various sources you can then sat down and used the ""computer"" to sort through them all the scientific journal articles you want to read, e.g."
 Thank you for you help . ,Thank you for your help...,Thank you for your help.,Thank you for your help.,Thank you for your help.,thank you for the help.,thank you for the help.,thank you for the help.
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,Is there anything I missed out on? Is it hot dog and beer?,Have I experienced any incidents?,Have I experienced any incidents?,Have I experienced any incidents?,"Hey there '! : Hi there, did anything go wrong? What happened? Were we missing anything?","Hey there '! : Hi there, did anything go wrong? What happened? We're having hot dog and beer...","Hey there '! : Hi there, did anything go wrong? What happened? We're sat together for a hot dog and beer?"
" Yeah , Cal Ripen just hit a home run . ","Cal Ripen's recent home run was a hit, and he's hitting a homer.","Cal Ripen's recent home,.","Recently, Cal Ripen had a home base and recently, he also had one.","Recently, Cal Ripen had a remarkable home run.","Cal Ripen hit a home run just two days ago and it's shrewdly named - yeah, yeah yeah.","Cal Ripen hit a home run just moments after he hit it - yeah, yeah.","Yeah, Cal Ripen hit a home run today..."
 What ’ s the score ? ,What is the score of this score?,What is the score?,What is the score?,What is the score?,"I don’t remember the score, can you tell me what it is supposedly score for this syllabi phony...?",WICH’S THE SUBSCRIBING SORTS?,WICH’S THE SUBSCRIBING SORTS?
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","Ripen hit a home run that extended the score to 5 to 4, but the score was still 3 to 4 as someone else hit first base.","The score was 3 to 4, but Ripen's home run cut the score further and made the difference to 5 to 4, as if a player else hit first base.","Although the score was 3 to 4, Ripen's home run broke it down to 5 to 4 when a member of the first baseman arrived.","Although the score was 3-4, Ripen's high score made the game even higher with a 5 to 4 ball because of AJ Johnson' hit on someone else'.","Ripen hit a home run to make it 5 to 4 after someone else hit first base, resulting in the score being pushed to 3 to the inning lead at first try and then being hit again with the bases already occupied at the plate - 3 runs already in their first batting practice securing the base hit at third base ejected...","3 to 4 -- but Ripen hit a home run that tied it 5 to 4, because someone else was on first base.","3 to 4 -- but Ripen hit a home run that tied it 5 to 4, because someone else was on first base and they were batting."
