Sentence,Informal_10
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,"Skiing all day long with excitement on my mind only made me stop one moment, and I was terrified!"
 Poor girl ! ,Adorable girl!
You look pale recently . ,The most you ever looked like before.
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,The bosses place incredibly much pressure on me - literally literally. I have to be wrapped up at work.
 Take good care of yourself . ,Carve every single day with self-care.
 Thank you . I will . ,Would you be able to do it all over again? Thank you.
"Hey , Maggy , Did you hear about David ? ","David never made contact with you, Maggy."
" About David ? No , I didn ’ t hear anything . ",David rated me 0 - I didn’t hear anything.
" You know , about David and his new boss . ",David has just hired a new boss.
" Sorry , I don ’ t quite follow you . ","Dong, you won."
" Well , I heard David has been fired . ","David has already been fired, according to reports."
" Oh , that is a shame . He is really hard working . ",He is extremely hardworking. That's a big deal.
how do you usually get to school ? ,Bust you all the way to school?
 I usually ride my bike . Which form of transport do you prefer to use ? ,Ride - What is your favorite mode of transportation?
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","Cycling exemplifies heightened vision, whereas riding a bicycle feels like catching rays, I drive my car when I'm not feeling up to it."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,Private car usage - the only way to get rid of pollution causing people to waste their precious resources!
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","Car is a great car. I agree - it would be super hard to quit, but I would love to use my car. It's so convenient."
" cars might be convenient , but they're so bad for the environment . ","Cars are easy to drive, yet they pose a huge ecological problem."
 do you have a car ? ,Car?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","Cycling paved the way. Honestly. I knew when I was ten. But when it was on bikes that I came to see my house and park, I didn't feel like I needed one."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ","Selling - would make me even more enticed if I were to sell out all of my cars right now, maybe even selling my car immediately."
 you could try . It would save you a lot of money . ,"Wouldn't make eim rover. i m a robin holder, o ur tem ti do n h nd s d ut v j on f l th g ll k ul p ; ) w oul emme en het ja nem dov ten jo lop b ju"
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","All in money - every month 100% of my total monthly expenses INCLUDE gas, insurance and repairs."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ","Cycling bare-bones in class every day, paired with bicycle transportation, will not only provide you with a great deal of exercise, but also provide supplementary energy to you!"
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,Carnage - whenever u want to lose a couple lbs i drive myself crazy and if oh so I wan't to! THat I'm so lazy b/w all day instagraming and never walking anywhere :/( ) I love my car & love the idea of walking everywhere!!
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,Call em racun ny hued o ferdinha eller kan dr en tijd beh1 pker f4 at auto mlia in sfter ононалн моменмен всеолов сеаот.
 sounds good ! Let's go ! ,Awesome!! Yay! You're so talented!
What's wrong with him ? ,Worm him up!?
 His nose is out of joint because we forgot to invite him to the party . ,The only reason he is unable to go to the party is because we didn't invite him.
"What are you going to do for one year abroad , Tom ? ","Tom - If you could go back home one year, what would you do with your one-year expat horizons?"
" Study , study , study . I want to learn a lot . ","Studd stud,student.study!...is going to school and I want to learn a lot?"
 You are going to take courses ? ,Would you be able to go all the way to taking courses?
 Yes . I am going to take some university courses there . ,"University is gaining acceptance, too."
 Sounds hard . ,Hard.
" Yes , but I think it's probably for the best . ",The answer overwhelmingly yes - it's only logical thinking.
 Won ’ t you get lonely ? ,Wouldn't you be g****ed if you were told you wouldn' t be alone?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Would you be able to spot me out there? I'm pretty awesome! I can make friends, have fun doing anything fun, like fencing, theater, or anything else."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","Wouldn't you be happy if you could plant flowers? Jack, it's perfect weather - can you please help me water the flowers?"
" Well , do you think I have to ? ",Wouldn't you be able to make me quit right now?
 I do.We haven't watered them for quite a few days . ,The only reason they haven't watered them for ages is that we water them all the time has been done.
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,Wouldn't you be able to spot all the dark clouds in the sky? It's predicted to rain soon.
 Good.So we don't have to work.How nice ! ,Wouldn't you be proud if we weren''all free to work without having to put in the effort to do so?
 But I don't think it's so nice . ,Still it won s it wasnt even dcul.
 Why ? ,Would you be able to shed light on why?
 The weather report says it's going to rain for a whole week . ,Rain is forecasted to last a week in the weather report.
" Oh , I'm afraid all the flowers will die in the rain . ",All the flowers are in danger now - rain won't stop.
"On , darn . The grocery store is closed . ",The supermarket is shut down.
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ","The one''still shuts down' around ten am. Luckily, we drove sixth place to the 24 hour store."
 Alright . We are out of everything . ,"All-out....we are done."""
 I wish the store close to us was open 24 - house a day . ,Wishes! The store nearby operates 24 hours a day - open house.
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","Everybody knows, our schedules are super super. There are only a few things that are out of bounds on our minds once we get home."
" Yeah , and the prices there are very high . ","All in ONE hit, yes, and the prices are very high."
 I know . Three dollars for milk . ,Milk - the only thing that matters is three dollars for three bucks.
Do you think they two will get married ? ,Would the man couple?
 You can count on it . ,Done.
" I think so.Yes , they get along so well . ",Would you be elated? Absolutely everyone seems to be on good terms.
 I like him.He ' s good for her . ,Love him.Good job mate.
 You're right . He sure is . ,He absolutely can. You are right.
"Dad , where are we off to ? ",Dad! : ) Where are we?
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,First up in the city centre we will all make a stop in ice cream in one section before heading over to the University Museum.
 Where are we going to have a drink ? ,Cant ill get u?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,"Would you be able to spot the massive building at the end of the road, besides the coffee shop situated on the corner?"
 Yes ? ,Would the frist be one (0) number =>yes?
 That is a bank . The coffee shop is opposite the bank . ,Bank is located across from.
 Good . I will have hot chocolate . ,Hot chocolate sounds amazing.
 A stop ! Wait for the lights to turn green . ,The lights must all turn green - stop!
 When crossing the road you must always pay attention to what's around you . ,Paying utmost amount when driving along road is a must do when you're not paying attention.
 Sorry . How far is the museum ? ,Cant find the museum's address?
 I am not sure . We will ask for directions in the coffee shop . ,Wouldn't have guessed? We will be summoned outside the cafe and given directions.
 Here we are . You find us a table and I'll get the drinks . ,The first person on the table is here. You choose a table and I'll go out and buy drinks.
How about going to the cinema tonight ? ,Wouldn't go anywhere close to movie theater tonight?
 That's great . What's on tonight ? ,Awesome mate! :) What's up tonight?
" I am not sure about the name of the film , but I know it's a romantic one . ","The one movie that is out right away is a romantic one, but I am clueless about its title."
 Romantic ? I am afraid I like thrillers better . ,"Wouldn't you be able to resist a Romantic book? I have ten books of suspenseful novels, regardless of it."
 Don't you think it's too bloody ? ,Wouldn't you jump on it?
" On the contrary , very exciting . ",very exhilarating -.
I feel so uncomfortable . ,Pain runs through my body.
 Are you sick ? ,Would you be alive if you were afflicted?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,Teacher is dragging chalk over blackboard. It's like my teeth are on edge. No way.
 He ’ ll finish writing in a minute . ,"One hurray, he ’ ll be done writing in a minute."
I have made up my mind . I am getting a tattoo . ,Tattoo. Everyone has a plan. I am going to get one tattoo - I have made supplication count.
 Really ? Are you sure ? ,Real Guy Do? Are you sure?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,Wouldn't you jump on it?! Stunning! Don''T miss the cute dragon on my arm! It's so pretty! I'd love to have a tiger on the back!
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ","The only way to get rid of it permanently is through laser treatment using leftover ink. Besides all the pain it causes, everyone else has endured it anyway."
 Really ? ,Real ;D?
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,The machine is equipped with a needle that passes through your skin to insert ink.
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ",Wow!! Did you just hear of the idea of painting it on your skin or something?
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ","Wouldn't you be rushing tattoos? You should!! Also, where is the closest tattoo shop?? How can you confirm if the parlor is clean and uses sterilized needles."
 Maybe I should just get a tongue piercing ! ,Would achieving a tongue piercing be advisable?
"Excuse me , what's the screen near your steering wheel for ? ",Can nothing on the screen near your steering wheel be said to answer this?
 It's a portable TV . It's a popular thing now . ,One of most popular items right now is portable TV.
" Oh , that's new to me . So what's on everyday ? ",Cant even get down to emojis. What's up everyday :(?
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ",The best noncommercial commercial ad space on current events - from news items to music and documentaries.
 Is there anything interesting ? ,Would anyone be able to spot all things incredibly cool?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ","Many people fail to realize the power of TV in education, despite the fact that there are many good and informative pieces available."
 I agree . Are there any commercials on the TV ? ,Would you be able to spot all of them?
 Of course . Because the TV stations need to make money from commercials between the programs . ,Adverts on TV programs - one of the main drivers generating revenue 'over and above the commercials.
 That makes a lot of sense . Does the TV work well ? ,Would the televised show be a great invention?
 Not always . It depends on the transmission of the satellite signals . ,The teledance is based on satellite signal transmission.
 I got it . Do you pay for the programs ? ,Would you be donating money to show offs?
" Yes , 50 Yuan per month . ",Wouldn't pay 50 Yuan a month? Absolutely!
"Oh , no ! ",Cant!
 How dreadful ! ,Wow - just d***!
 Look at the view from the window . ,Pay u ture the vista from window.
" Oh , dear . That ’ s terrible . Not at all what I expected . ",Wow!! How d***bish is that? I wasn't expecting it!
" It ’ s awful , isn ’ t it ? ",Wouldn't you go down a train?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,The sight cannot hide my indifference.
 It can ’ t be helped . ,Nobody can take it any better.
"What do you do in your free time , Nancy ? ",Nancy phoonying!! What do you do with your free time?
" Well , I like playing the violin . ",The guitar is one of my greatest passions.
 Really ? How long have you been playing the violin ? ,Real? How MANY MONTAGES HAVE YOU HEARD DU VOI SONNIERS?
 About ten years so far . I started learning when I was in middle school . ,The longest time anyone has spent learning anything about it is around ten years now - starting in middle school.
 That's really interesting . ,Wow!!
 Sure . So what about you ? Do you have any hobbies ? ,Would you be barefoot? What are your favorite things?
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ",Love hatbox matchbox collecting! :( I'm not sure if it counts or not.
 Of course it does . Everybody has his own hobby . ,Everyone has their favorite thing.
How can I tell her about this ? ,Would anyone be able to shed all her tears if I were to tell her?
" Don't worry , you'll find a way . ",Done yet ; you're bound to hit.
 There is no need to be so frustrated . ,The only way to avoid feeling frustrated is if you are frustrated.
 How can you live without job in the future ? ,Future jobless without any possibility of income?
" Don't worry , you'll find a way . ",Done yet ; you're bound to hit.
What sports do you like to play ? ,"Football is ONE of your favorite sports, what do you like to play?"
 I like baseball and basketball . ,Baseball fanatics are drawn to me whenever I play basketball.
 How about football ? ,Football?
" In my country football is brand new , so I never learned the game when I was younger . ","Football is incredibly new in my country, and I never learned the game when I was younger."
 It's a very popular game in America . ,American gamers are extremely fond of it.
 Yeah . I heard a lot about it . Is it really that fun ? ,The most talked about it was me too. Is it actually fun?
" For me , it's one of those games that are fun to both watch and play . ","One of'similANT' games, right now, I believe is one of those games people dream about."
 Are you a football player ? ,Football player?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","The only thing on my plate is fun with my friends. We play a game of flag football with either of us, but tackle football is impossible for us both as we're too old for it."
 What is two hand touch and flag football ? ,Would you be able to break it all down and explain the game of two hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","Touching someone only takes two hands, if you're not in a tackle position, but catches them with the flag carrier's flag in flag football."
 I see . It's safer then right ? ,"Wouldn't you be able to take it? Sure, it's secure."
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","All hailing the tennis courts field, we play on Saturday mornings. Everyone is welcome to join us if you want to play a little bit of everything you can."
 I'll give it a try . Give me a call and let's go down together . ,Would you be able to give it a shot? Let's talk and hit the road together.
 Ok . I'll call you Saturday morning . ,Would you be televised on Saturday morning? Sure!
 Great . ,Fantastic.
What upsets you ? ,Worm you!
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ",The only option to marry now is arranging a date. My parents called me up yesterday and they were right to go with me. I'm in my late 20s and haven't had ice time to think about marriage yet. Who would you recommend I marry?
 It is not your mother finding one for you ? ,Has the only solution to your mother's problem besides squeezing it out for you?
" I will find one myself , of course . I ’ m a modern girl . ",The only thing on my list right now is myself - obliviously a 21st-century girl.
" Perhaps you can try the three minutes date , the latest type . ",The most up-to-date format - three minutes date – is a valid method.
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ",Wouldn't you be f******g up if you could meet dozens of people of opposite sex for three minutes in a dimly lit bar serving alcohol? I'm not so keen on that idea.
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","The only option to get up close to 99% up to date on dating sites where you can go video chat with a guy you're familiar with, preferably one with microphone and webcam."
 I don ’ t think it makes sense . Three minutes is such a short time . ,The answer... nothing can stop three minutes.
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ","Love instantly at first sight is a way to see if romance exists in the first second you meet someone you know, as romantic love at the very first glance."
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ",Selling - ugly face online – anything to do with posting it up on the internet like that.
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ",Don ô r d o n e t u f i q b a s é il c h ’ en  re p ur voc if you were to choose à tem raconting online – m y k ul v l g ţţ ş ll ă jät altă vic ç
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,Wouldn't anyone be able to see me posting my personal details on the internet - I don' t care who is reading them – it's just a waste of my time.
Are you going to the party on Saturday ? ,Would you be there to host a party on Saturday?
 I was thinking about it . Are you ? ,"The thing caught everyone's attention. You are doing great, right?"
" Yeah , I heard it's going to be a lot of fun . ",Right teen! I'm pretty sure it's going to be super funny.
" Really ? Well , what time does it start ? ",Real? How!
 It starts at 8 ,The alarm goes off promptly at 8 AM.
" Well , who all is going to be there ? ",Who all will be there!?
 Everyone from school . ,Everyone in the school.
 How do you know it's going to be so fun ? ,Can all of it ever feel like a happy evertime?
" This party is going to have a DJ , food , and drinks . ","DJ set, food and drinks, and dancing to music."
" Wow , that does sound like it's going to be fun . ",Wow - all of us can agree 'this is going to be super fun'.
 So am I going to see you at the party ? ,Would you be elated to have me join you at the party?
" Yeah , I will be there . ","The only answer is yes, yes yes."
Could you talk to me for a few minutes about my grades ? ,Would you be able to stop me if you were entrusted with my school performance?
 Step into my office for a moment . What is your concern ? ,Can you walk into my office for 1 second. What is your problem?
 Am I failing ? ,Would deleting all my comments as a member of wolves be deemed trespassing?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,Computer is on board. Would you be ok?
 I am pretty sure that I am in trouble . ,Pretty confident knowing that everything is going wrong.
" I can see that you are trying , but where do you think you could improve ? ",Can all of you see bright lights on your bedroom?
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,School is full; I have a lot of classes left; it's proving to be incredibly hard to miss; why can't I attend school every day?
" Having a regular study routine and following it is very important , right ? ",Wouldn't you be elated if you knew that it was crucial to stick to a well-established study routine?
 I'll try ; it's hard ! ,The only thing holding me back from doing it is giving it ten years!
 Thanks for stopping by ! ,Would you be em ur host?
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,All the top! Can you pass your test tomorrow? We're all praying for your success!
 Thanks . ,Many!
I'll never ever work together with him ! ,Never work together like he does!
 What happened ? Quarrel again ? ,Has everything smashed to one? It seems like a perfect match yet again.
 Will you take my materials back from him for me ? Please ! ,Would you be able to steal all of my possessions from him for me?
 Don't ask me . I don't wanna be involved in your quarrel . ,Donner the ultimatum! Don't ask me out on a date.
"Oh , my God ! I've been cheated ! ",God rescued me! I feel ripped and sabotaged!
 What ? What did you buy ? ,Would you be able to share what you bought?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,The only thing standing out to me now is realizing how dumb you were. Holy moob!
 What is it ? Why did you buy a brick ? ,Would you be able to paint a human skull?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ",One man had three Panasonic video camera boxes in his possession on the sidewalk. He told the man that he had to get rid of them quickly.
