Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
 I have no idea . I like cooking by myself . I like to taste delicious food . ,I have no idea. I enjoy cooking on my own and relishing the taste of delectable dishes.,I have no idea. I enjoy cooking by myself.I like to taste delectable food..but I don't know.,I have no idea. I enjoy cooking by myself and I like to taste delectable dishes.,I have no idea. I enjoy cooking by myself and I like to taste delectable dishes.,Cooking alone is my favorite way to taste delicious food. I have no idea.,"Cooking alone is my favorite way to taste delicious food. Despite feeling unsure if anyone knows, I enjoy cooking on my own.","Cooking alone is my favorite way to taste delicious food. Despite feeling unsure if anyone knows anything, I enjoy cooking alone."
 That's wonderful ! ,That's awesome!,That's great!,That's really cool!,"I mean, thank you!",Wouldn't feel bad!,Wow!,Wow!
" And I love trying new recipes , which I usually test with my friends . You can come , too . ","I have a fondness for trying out new recipes, especially ones that I usually share with my friends. I welcome you to join me in this endeavor.","I have a fondness for trying out new recipes, especially ones that I usually share with my friends. I welcome you to join me too.","I have a fondness for trying out new recipes, especially ones that I usually share with my friends. I welcome you to join me too.","I have a fondness for trying out new recipes, especially ones that I usually share with my friends. You can come to see me too.","The recipe bar is always stocked with delicious food items, and I love trying out new recipes, especially those new ones I usually try with my friends. You can come to see me too.","The recipe team is always happy to make new meals with me.  I love experimenting with new recipes, and I usually try them out with my friends. I invite you to come along.",The recipe team is always happy to make new meals with me.  You are invited!
 Really ? I hope I can have a chance to taste it . Don't forget to tell me . ,Can you tell me if you can try it? I want to be able to taste it. Don't forget to let me know.,"Is it possible for you to give me a taste of this dish? If not, please let me know.","Is it possible for you to give me a taste of this dish? If not, please let me know.","Is it possible for you to give me a taste of this product? If not, please let me know.",Would you be able to afford a bottling? Please let me know if you can share it with me.,"Would anyone be able to touch it? Sure, you can.... EVER.","Would anyone be able to touch it? Sure! :) Don't worry guys, you're in the right place!"
 Certainly . ,Certainly.,Certainly.,Certainly.,Certainly.,Unfeastrally.,UnfeastrOUS.,Bin all dipped.
Anyone home ? Jen ! ,"Jen, are you still at home with anyone?","Jen, are you currently at home with any of you? I'm curious if anyone here has any home-based contacts or a nearby relative who can help me?","Jen, are you currently at home with any of you? I'm curious if anyone here has any home-based contacts or a nearby relative who can help me?",Is there anyone at home who is at the age of Jen?,Anyone home with me? Jen!,Anyone home in tanzania! hey jen!! woot did you happen to be home for a week hahaha :/) Pss's up & running is awesome - i heard y'alla!,Anyone living.! Has Jen m in the house?
 I'm in the kitchen ... let yourself in ! ,I'm in the kitchen... enter yourself!,I'm in the kitchen... enter!,I'm in the kitchen... enter 'I've come to the clinch - let's have some fun!,I'm in the kitchen... enter into it!,Kitchen gang... open!,Kitchen gang... open!,Kitchen gang!!
 Wow ! You're really working up a storm ! ,hey there! You're doing really well!,I just wanted to say hi and I think you're doing an excellent job.,"I really like what you're up to! I think you have some real good stuff to say about it :( ) And I thought I was going to take a picture with you and put my writing together as if on tv with X. I believe I saw you as an inspiration, but then I realized I didn't realize until later that although I wanted to give it to you, it was just BSBS that the name was implied, I mean",I'm amazed that you're doing such a great job!,WOW! You're doing amazing!,WOW! You're performing really well!,WOW! You're performing really well!
 I know . I've even worked up a sweat . ,I've pushed myself to work out my sweat.,I've pushed myself to work out my limits.,I've pushed myself to the brink. I know. Those are some tough times.,I've pushed myself to the point of wanting to do it more frequently.,Even sweat has left me unable to break any bones.,Even sweats! I know what you're going to say.,Even sweats! I know what it's going to be.
 You look like a cooking show host--only messier . ,"You're like a cast of a cooking show, but with a messier appearance.","Despite being a mess, you still look like if you were on tv, but this time, it's gimmick.","Despite being a mess, you still look like if you were on t.v. With some slap and some elbow grease, but your appearance is more like that of Mauricio Batlle.","I'd like to see you as the host of a cooking show, but this one is more messy.",The only thing holding you back from achieving a cooking show appearance is baffling cleanliness.,The only thing holding you back from achieving tennessee is poshness.,The only drawback you have left after cooking show hosting you sounds messier than you ever were.
You look so tan and healthy ! ,Stunningly tanned and healthy!,"Y'all look so sass and chi, and so, so so!",Y'all look so sass and a hygie?,"Y'ayea, look healthy and tan, so sharish :)!","All you need is onesie, you're gorgeous!","All you bright and healthy already, girl!",All skin tone yet healthy! Bravo!
 Thanks . I just got back from summer camp . ,Thanks.. I just got home from summer camp and I feel much better.,Thanks for the reminder. I just got back from summer camp.,Thanks for the reminder. I just got back from summer camp.,I just got back from a week's worth of summer camp and I wanted to say thank you.,Glad.? Just got back from summer camp - thank you...,Glad. Home from summer camp.. Thanks!?,Glad. Homemade summer camp cheers!
 How was it ? ,What was your experience like?,What was your experience like?,What was your experience like?,What was your experience like?,Would you be able to paint a picture of yourself?,Would anyone be able to touch it?,Would anyone be emcee?
 Great . I got to try so many things for the first time . ,I got to experiment with many things for the first time.,I got to experiment with many things for the first time.,I got to experiment with many things for the first time.,I got to experiment with many things for the first time.,Fantastic.... first time trying out a lot! :),Fantastic.... first time trying out countless things.,Fantastic! All new. Totally my first time trying alot....
 Like what ? ,What is the question?,What is the question?,What is the question?,"I'm curious, what exactly is it?",Would you be emohimnife?,Would anyone be em urned?,Would anyone be em ur owner?
" I went sailing , fishing , and horseback riding . ","I engaged in sailing, fishing, and horseback riding.","I engaged in sailing, fishing, and horseback riding.","I engaged in sailing, fishing, and horseback riding.","I engaged in sailing, fishing, and horseback riding.","sailing - one of my passions,fishing uk & horseback.","sailing - all my life, i caught fish and went.","sailing - all my way, I went out on a boat, i caught fish and went hordes."
 I ’ m so jealous . ,I'm feeling incredibly envious.,I'm feeling envious – I can't help but feel jealous too.,I'm feeling envious – I can't help but feel jealous too.,I'm feeling envious – I can't help but feel jealous too.,The only thing holding me back from feeling jealousy is watching this.,The only thing holding me back from jealousy is watching.,The only thing holding me back from jealousy...
 The counselors were so nice too . It was the best summer ever . Except for all those mosquitoes ! ,"The summer was amazing, with only mosquitoes present.","Despite the mosquito-filled days, the summer was undoubtedly the most wonderful so far. The counselors were also very helpful.","I've been to a few schools and stayed with my counselor for the summer. The summer was fantastic, except for mosquito bites.","I've been to a few schools and stayed with my counselor for the summer. The summer was fantastic, except for mosquito bites.",All in ONE day!! It was the best summer ever! The mosquitoes weren’t even a tad annoying! Counselors were very polite!,All in Black - Summer was amazing... i even saw the mosquitoes in the midst of the thunderstorms! :). – The best summer ever!! ***,All in Black - Summer was amazing... i even saw the mosquitoes in the room :).!
"Diana , do you like the perfume I gave you ? ","Diana, do you like the scent I gave you?","I'm wondering if you find the perfume I gave you, Diana - do you like it?","I'm wondering if you find the perfume I gave you, Diana - do you like it?","I'm wondering if you find the perfume I gave you, Diana - do you like it?","Diana - Can you smell that perfume, Diana?",Diana! How do you feel wearing this perfume?,Diana! Would you wear the perfume that was given to you?
" It ’ s good . But to tell you the truth , I don ’ t wear perfume . ",It's good. But let's be honest - I don't even bother with perfumes.,"I'm okay with using fragrances, but I don't really bother with perfumes.",I'm okay with that. But I don't really wear perfume.,"I'm sure it's fine, but I don't really wear perfume.","Parfum is great....but really, perfumes never come to my closet.","Parfum is fantastic.... yet again, none of me do it.",Parfum is fantastic.... yet again - all in perfume.
 I ’ m sorry . I didn ’ t know that . ,I didn't realize until later that I had.,I didn't realize until later that I had.,I didn't realize until later that I had.,I didn't realize until later that I had.,Done already. It was incredibly clear that I had a clue.,Done already. It was incredibly clear that I had a clue.,Done already. It was completely unexpected.
 That ’ s all right . Thank you all the same . ,That's all to myself. Thank you in advance.,That's fine. Thank you very much.,I'm okay with that. Thank you very much.,I'm okay with that. Thank you very much.,All in ONE LINE. HEARD ALL RIGHT. THANKS SO much.,All in ONE LINE!! That’s all right folks.,All up!.  THx a lot mate!
"Ah , ah , ah ... ","Ah, ah, ah, ah...","Ah, ah. :... oh, dear!","Ah, ah. :... oh, dear!","Ah, ah. :... oh, dear!","Ad!, uh n i r ah bon...","Ad!, uh n i r ah bon t.","Ad!, uf n i ah m."
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ","Bill, can you share your daily exercise routine with me? Specifically, you will be jogging before breakfast.","I'm curious about your daily exercise routine. Ideally, you should jog before breakfast. Bill, thank you for your insight.","I'm curious about your daily exercise routine. Ideally, you should jog before breakfast. Bill, thank you for your insight.","I'm curious about your daily exercise routine. Ideally, you should jog before breakfast. Bill, thank you for your insight.",All-in-one workout routines are designed for you. You start with a morning jog and complete your workout before breakfast.,"All hailing Bill. You are currently executing ONE exercise plan for today, i.e. jogging before breakfast.",All hailing Bill. You are gonna jog before breakfast on a daily basis.
 Jog ? ,"What is the meaning of ""Jog""?",Is jogging something that you know about?,Is jogging something that you know about?,Is jogg?,Would you be able to upload video of you rigged Jog?,Would u be?,Would u be?
" Then , you are to walk to work . ","Afterward, you must go to work by foot.","Afterward, you must make your way to work by walking to your office.","Afterward, you must make your way to work by walking to your office.","Afterward, you must make your way to work by walking to your office.",The only way to get there is on foot.,The only way to get there is on foot 8:00 am EST.,The only way to get there is on foot 8:00 am EST today RIGHT DOWN THE WAY TO THE BOX.
 Walk ? ,Walk?,Is it possible to take a walk?,Is it possible to take a walk?,Is it possible to take a walk?,Walk?,Walk!,Walk!
 Thirty minutes in gym at lunch time . ,Thirty minutes in the gym during lunch time.,"At lunch time, spend thirty minutes in the gym.","At lunch time, spend thirty minutes in the gym.","At lunch time, spend thirty minutes in the gym.",Fit 30 minutes gym session during lunch.,Fit 30 minutes gym session - lunch.,"Fit 30 minutes gym session lasted all day, lunch time."
 Oh no . ,Oh no.,Oh no.,Oh no.,Oh no.,The only answer is 'Oh no.',The only answer is 'Oh no .',The only answer is OH NO!
" Use the stairs , never the elevator . ","Never use the elevator, but instead use the stairs instead.",Ensure that you do not use the elevator and instead use it to climb the stairs.,"To avoid the hassle, use the stairs instead of the elevator.","To avoid the hassle, use the stairs instead of the elevator.","Never use the elevator, but instead walk up the stairs instead.",Never use the elevator - use only the stairs.,Never use the elevator - use only the stairs.
" Oh , dear . ","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.",Sweet!,Sweet!,Sweet!
" And three times a week , you can either swim , play racketball , or hand ball . ","Swimming, racketball, and hand ball are all options available, and you can swim or play them three times a week.","Three times a week, you can choose to swim, racketball, or handball as your leisure activity, and more.","Three times a week, you can choose to swim, racketball, or handball as your leisure activity, and more.","There are also three weekly swimming events, racketball and handball, and three opportunities to participate in swimming.","Swimming - once inning free on weekdays wahl rinkrink & racketball, handball, swimming are also available.","Swimming - one of four available games EVER, racketball, hand ball.","Swimming 365 days a week, racketball 275 hrs, handball all count, and swimming three times."
 Oh no . ,Oh no.,Oh no.,Oh no.,Oh no.,The only answer is 'Oh no.',The only answer is 'Oh no .',The only answer is OH NO!
" OK , you can stop now.It ' s time for the dance class . ","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.","The answer 0 all ok with this NOW is stop it now! :) It’s all said and done, it’ll be in the dance class.","The answer 0 all. dowd & you can stop now!, It is all time 'til thnk a dance class w ur dyke tm.",The answer 0 all & you can stop now  It's up 'til you turn away' The dance class is on its way.
 Dance class ! I don't know how . ,I'm so excited to take a dance class! I don't even know how to do it.,I'm at a loss for how to proceed with completing - I can't recall how I joined 'cafe' in dread class.,I'm at a loss for how to proceed with completing - I can't recall how I joined 'cafe' in dread class.,I'm at a loss for how to proceed with completing - I can't recall how I joined 'cafe' in dread class.,"Dance class! I have no idea how to do it, but I love it!","Dance class! I have no idea how to do it, but I love it!",Dance class! I have no idea how to do it :).
 You will . ,You will.,You will.,You will.,You will.,The only answer is yes.,The only answer is you.,The only answer is you.
 Oh ... ,Oh...,Oh...,Oh...,"Oh,...",The only answer to this question is yes... Oh...,The only answer given is Oh...,The only answer given now is yes...
"Hi Bill , I saw your grandma yesterday . ","Bill, I noticed you today when you visited your grandmother.","Hi Bill, I saw your grandma yesterday.","Hi Bill, I saw your grandma yesterday.","Hi Bill, I saw your grandma yesterday as I met her yesterday.",Bill! Just saw your grandma yesterday.,Bill! Just saw your grandma yesterday.,"Huge hug to you all, Bill! It's great that you saw your grandmother yesterday."
 Oh where was that ? ,Where can I find that?,Where can I find that?,Where can I find that?,Where can I find that?,Cant find it?,"Cant find it yet ;(,,It?",Cant find you in Oh My Gods Name?
 I was running around the track at my college and there she was walking around the same track . ,I was running around the track at my college when she saw me walking around the same track and there she was.,I was running around the track at my college and then she was also walking around it.,"I was running around the av at my alma mat, but there was likewise her walking around that same track.","I was jogging on the nearby track at my local high, and there was also a girl who was walking around the same track.","Running around on track at my college was my first move, and she saw me walking around the same track.","Running all around the track at my college was my goal, and she was there to do the same.","Running all over the track at my college was my goal, and there was a girl who was walking around the same track."
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,"Grannie is committed to staying healthy and in shape, and she is always urging her children to eat properly to maintain their fitness.","Grannie diligently strives for adequate physical activity and good nutrition, while also urging children to follow the correct eating habits.","Grazie is a committed and diligent person who strives to maintain optimum health and fitness, and is frequently urging her children to eat as they please.",Grazie is a committed and diligent person who tries to keep herself in good physical condition and healthy. She is also obligated to ensure that her children follow proper eating habits.,Granville demonstrates her dedication to staying fit and healthy without ever compromising her eating habits.,Granville demonstrates her dedication to staying fit all day long and always promoting her daughter's fitness and health. She is a champion in this sport and encourages her children to eat the correct foods to stay healthy.,"Granville demonstrates her strong fitness goals - aiming high enough to stay in shape, eating properly whenever possible – and makes it impossible to go without food items."
" Well , it pays off for her.How old is she anyway ? ",How old is she when she realizes that her efforts are being valued?,I think it's worth it. How old is she when she'll be worth all the hard work?,"I'm wondering how old she is at at the moment, but it's worth remembering.","I'm wondering how old she is at at the moment, but it's worth remembering.",Would anyone be able to pay for her new outfit if it pays off? How old is she?,Wouldn't you be happy if her age was still a driver?,Wouldn't anyone be more happy if she were me?
 She will be 86 next month . ,She will be 86 next month and has just turned.,Her upcoming month of 86 years will see her passing away.,Her upcoming month of 86 years will see her reaching the age of 85.,"In the next month, she will turn 86 in the age she passed away.",She won the 86th birthday party in her 84th year next month and she will be 87 next year.,She won the 86th birthday party in her 84th year next month and she will be 87 next year.,"The woman lives 86 years old next month, celebrating her upcoming death."
 That is truly amazing ! ,That's simply amazing!,That's simply amazing!,"I'm really, really impressed!","I'm really, really impressed!",WOW!,WOW! That is absolutely amazing!,WOW!
I would like to register for a class today . ,I am interested in taking a class today and would like to register.,"I'm interested in taking a class today, can you help me register for it?",I'd like to sign up for a class today.,"I'd like to join a class today, can you tell me where I can join?",Would you be able to let me know how I can sign up for a class today?,Would anyone be able to pass AFQA exam today?,Would ever be able to sign up AF.
" No problem , what class would you like to take ? ","I'm not a big fan of any specific classes, could you please inform me which ones you would like to take?","I'm not sure what class you want to take, can you suggest one?","I'm not sure what class you want to take, can you suggest one?","I'm not sure what class you want to take, can you suggest one?","Would you be emmancipated? If yes, which course would you opt for?","Would anyone be emmancipated? If you were, which course would you opt for?",Would anyone be em & i like a class!
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,"I'm not sure how to handle taking a Psychology class, but I'm intrigued and wish to take it anyway because I'm feeling crazy.","I'm interested in taking a Psychology class, but I don't think I would be cool enough.","I'm interested in taking a Psychology class, but I don't think I would be cool enough.","I'm interested in taking a Psychology class, but I don't think I would be as good as I am.",Wouldn't have anyone believe I could take a Psychology class if I were unable to attend it because I'm crazy.,Wouldn't have anyone believe I could take a Psychology class - I'm crazy and would love to take it but not now.,"Wouldn't have anyone stopping in on my Psychology class to talk about my life, EVER!"
 There are two classes that are still open . ,"Two classes are still open, and they are the second one.","Two classes are currently being offered, but they are not fully booked.","Two classes are currently being offered, but they are not fully booked.","Two classes are currently being offered, but they are not fully rescheduled.",The dreariest two classes yet to be closed.,"The. Only one class is still open, leaving two vacant.","The. Only one class is still open, leaving two students unable to take a class."
 Which days are these classes on ? ,What are the days of the week for these classes?,What are the days of the week for these classes?,What are the days of the week for these classes?,What are the days of the week for these classes?,Can you predict the Sunday time slot for these classes?,Can the last nite tutorial tages is..on!,Can the last nite tutorial class is on..on a day...in 21 hrs?
 The first class is a Tuesday and Thursday class from two to three . ,Classes from two to three are held on Tuesdays and Thursdays in the first class.,Classes from two to three are held on Tuesdays and Thursdays in the first class.,Classes from two to three are held on Tuesdays and Thursdays in the first class.,Classes from two to three are held on Tuesdays and Thursdays in the first class.,"Classed of TUES 8 am - 3 pm on Tuesday, first class starts tuesday.",Classed of TUES 8 am - 3 pm on Tuesday. Thursday 07.45 class. Class taken first!,Classed of TUES 8 am - 07:30 a class taken on Tuesday morning.
 What about the other class ? ,What about the other class?,What about the other class?,What about the other class?,Is there a specific way to handle the other class?,Would the lone class be able to make a big statement?,Would the lone class t make a big statement?,Would the lone class ever be able to take physics if given the choice?
 The other class is on Monday and Wednesday from 10 am - 12 . ,The other class is available from 10 am to 12 pm on Monday and Wednesday.,"On Monday and Wednesday, the other class is available from 10 am to 12.","On Monday and Wednesday, the other class is available from 10 am to 12.","On Monday and Wednesday, the other class is available from 10 am to 12.",Class 10 - 12 runs Monday & Wednesday.,One class runs from 10 am to 12 pm on Monday and Wednesday.,One class runs from 10 am - 12 on Monday and Wednesday.
 Are you sure there are no more open classes ? ,Are you convinced that there are no more open classes?,Are you convinced that there are no more open classes?,Are you convinced that there are no more open classes?,Is it true that there are no more open classes?,Would you be em ur the one who said open classes are dead?,Would you be em ur the only one who can say that there are no more open classes?,Wouldn't open class already open again anytime soon!!
 I'm positive . ,I'm sure I can.,I'm sure I can.,I'm sure I can.,I'm sure I can.,Positive...,Positive!,Positive!
 Sign me up for Monday and Wednesday . ,Sign me up on Monday and Wednesday.,I'll be taking a break on Monday and Wednesday.,I'll be taking a break on Monday and Wednesday.,I'll be taking a break on Monday and Wednesday.,Pay em Monday tem midi.,Pay eviction!!,Pay eviction!!
" Okay , I'll sign you up . ","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.",Would you be em ligh id sign me up?,Wouldn't you be f******d if I were to sign you up.,"Wouldn't have any other choice but sign me up - 'OK, I signed you up already'."
"Dad , why are you taping the windows ? ","Dad, what is the purpose of you tapping the windows?","What is the reason for you tapping the windows, Dad?","What is the reason for you tapping the windows, my dear father?","What is the reason for you tapping the windows, my dear father?",Dad :-) [/PS3] Why are you tapping the windows?,"Dad :-D,Dat - the only reason you are tapping the windows!","Dad! : ''You have just tagged the windows, huh??"
" Honey , a typhoon is coming . ","A typhoon is approaching, honey be careful.","A typhoon may be approaching, as indicated by the recent reports of the event.","A typhoon may be approaching, as indicated by the recent reports of the event.","A typhoon may be approaching, as indicated by the recent reports of the event.",Hurricane honey : Typhoon on the rocks!,Hurricane honey :Typhoon forecast.,Hurricane honey!
" Really ? Wow , I don't have to go to school tomorrow . ",Is it true that I won't have to go to school tomorrow?,Is it true that I don't have to go to school for the day tomorrow?,Is it true that I don't have to go to school for the day tomorrow?,Is it true that I don't have to go to school for the day tomorrow?,Real deal! Tomorrow isn't the time - I have school tomorrow.,Real deal! Tomorrow isn't the time - school is already over.,Real deal! Tomorrow isn't the day when I go back out of school.
" Jenny , come and help , we need to prepare more food . ","Jenny, please come and help us with the preparation of more food.","Join us as we prepare more food, thanks to Jenny's help.","Help us prepare more food, Jenny, come and help us.","Help us prepare more food, please join us, Jenny.",Jenny invites you to come out and play a role in cooking food.,"Jenny invites you to come out - Jenny! : ""Mother.."" Jenny, come help us prepare food... more food.",Jenny invites you to work - ring her if you can join us 'lucky enough' cook a load of food.
 OK . Dad ! I'm coming . ,"Dad, I'm coming over.",OK. Dad! Come on in.,OK. Dad! Come on in.,OK. Dad! Come on in.,Dad! It's all set.,Dad! It's all set!,Dad! It's all set!
"Hi , my name is Lean , and I'm from Russia . ","Lean, my Russian name is Lean.","Hi there, my name is Lean from Russia.","Hi there, my name is Lean from Russia.","Hi there, my name is Lean from Russia.","Alexander! All of you are from Russia, amigos! Hi!!",Alex Leon hails from Russia. Who is me?,Alex Leon hails from Russia. Who is it? My name is Lean.
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ","Hello, Lean. I'm from Japan and my name is Alike. Have a good time.","Hello, I'm Lean from Japan. My name is Alike and I belong to Japan.","Hello, I'm Lean from Japan. My name is Alike and I came from there.","Hello, Lean. I'm a Japanese individual with the same name. It's nice to meet you.","Nice get in tiger, Lean! Hi there! :) I'm a Japanese citizen.","Nice get in tiger, Lean!! Hi there! You are exactly where I am from Japan, you are my name?","Nice get in tiger, Lean!! Hi there! You are exactly where I am from Japan, you are my name ""Alike""?"
 To me English is a difficult language . ,"English seems like a tough language to master, at least to me.",I find English to be a difficult language to master.,I find English to be a difficult language to master.,I find English to be a difficult language to master.,The hardest language to learn in my opinion is English.,The hardest language to learn in my opinion is English.,The hardest language EVER for me personally is English.
 A second language is always difficult . ,The task of learning a second language is always a challenge.,Choosing a second language is genuinely challenging.,Learning a second language is arduous.,Learning a second language is proving to be arduous.,One cannot imagine a world without'second languages'.,One cannot escape the struggle.,One cannot escape the battle before attempting a second language.
" True , but English is harder than most . It's a crazy language . ","English is a language that's more challenging than most. It's a crazy language, but true.","English is a challenging language, with many English speakers claiming they are unable to comprehend German.","Although English is a challenging language, it is more difficult than other languages. It's incredibly hard to get fluent in – it'll take 3-5 years to master X.","Although English is a challenging language, it is more difficult than other languages. It's incredibly hard to get fluent in – it'll take 3-5 years to master X.",Real thing - English's pretty freakin' hard!!!!!!!!!!! ONE THING ELSE EVEN MONTHS.,Real thing - the only thing that beats English is the sheer amount of work it takes to speak it. It's a wild language.,"Real thing ;) i can tell you it's insane how much harder it is than most people. I know English is a mad scientist, but I don't think it can ever get beaten."
 A crazy language ? Why do you say that ? ,What is a strange language? Why do you call it that?,A language that's a bit crazy? What're the reasons behind that?,A language that's a bit crazy? What're the reasons behind that?,Is it accurate to label a strange language as such? What is the rationale behind this?,Wouldn't you be able to call a language insane? Why?,Wouldn't you be able move ONE word that sounds like a crazy language? PLEASE DIE QUESTION!,Wouldn't you be able move ONE word that sounds incredibly weird?!
 One letter can have several pronunciations and one word can have several meanings . ,A letter can have multiple pronunciations and a single word can have multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,"One sound cannot be substituted for one letter i.e. one word cannot substitute one sound, one letters cannot replace one phonetic word, and one typed letter cannot change one pronunciation, even one Word cannot reproduce one meaning.",One sound cannot be substituted for one letter i.e. one word cannot substitute one sound.,One single sound can have ten combinations on any letter coding alone and one word can hold multiple meanings.
 No wonder you say English is a crazy language . ,"English is a language that you find very strange, no surprise to you.",No wonder you say English is a language that's thrown off course.,No wonder you say English is a language that's thrown off course.,"No wonder I'm told English is a 'crazy' language, don't you think?","The rumor circulating online states that English speaks only one language, which you agree perfectly.",The rumor ignITS English!!,The rumor ignITS English!!
Can I help you ? ,Is there any way I can assist you?,Is there any way I can assist you?,Is there any way I can assist you?,Is there any way I can assist you?,Would you be able to get in touch with me?,Would anyone be able to be on stage with me?,Would anyone be able to be on stage with me to aid you?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",I'm in the process of researching and finding material for a paper I'm writing. I'm not sure where to look for materials.,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,Would anyone be able to aid me in locating raw material for my paper project?,Would anyone be able to aid me in obtaining raw raw paper material for my paper project I am currently working on?,"Would anyone be able to aid me? Absolutely!!!!!!!!!!!!!!! Oh my God, I need tons of material for a paper I'm writing right now, but I can't seem to find it anywhere online or on the internet."
 I'll certainly try to help you . What topic is your paper on ? ,I'll give it my all and assist you. What is the subject of your paper?,I'll give it my best shot and assist you. What is the subject of your paper?,I'll give it my best shot and assist you. What is the subject of your paper?,I'll give it my best shot and assist you. What is the subject of your paper?,Would you be emmancipated if you could complete this?,Would anyone be enticed to do it for you?,Would anyone be enticed to do it for you!!
 My paper is on the influence of television on children . ,My article focuses on the impact of television on children.,My article focuses on the impact of television on children.,My article investigates the impact of television on children.,My article investigates the impact of television on children.,One of the goals in my newspaper - 'The Spectacle'. : Children's IMPACT BY VOILING TUBE TO THINGS ON TV WHICH ITS HELPING.,One of mine pieces printed on paper outlines ''The power of television on children'.,One theme on TV's place ukraine. IS THE POWER OF THINGS WHICH ITS HOME PLACING!?
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","There are many sources you can use to explore children and television, but the most likely is the computer, which will give you a list of scientific journals that cover topics related to children's and TV.","There are many sources you can use to explore the topic of children and television, but the most likely is the computer, which will give you a list of all scientific journals that cover the subject.","There are many sources you can use to explore the topic of children and television, but the most likely is the computer, which will give you a list of all scientific journals that cover the subject.",One of most popular'sources' you all know how to use is the computer - you name it if you want to see all the scientific journals that cover children and television.,One of most popular'sources' you all know how to use is the computer - you name it if you want to see all the scientific journals that cover children and television.,One of most popular guidise serait to run erroneously on television.. I would highly suggest uTorrents to get a list of all the scientific journals mentioning children and the television in question.
 Thank you for you help . ,Thank you for your help...,I am grateful for your help and want to express my appreciation.,I am grateful for your help and want to express my appreciation.,I appreciate your help and can't thank you enough.,All the people donating their time were greatly greatly rewarded.,All the people donating their time were extremely kind.,All my friends are extremely kind. I would be so much happy with any help I can offer them.
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,Is there anything I missed out on? Is it hot dog and beer?,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Cant see anything? Was there a glitch?,Cant see anything? Was there ice cream or something?,"Cant see anything? Luckily, you can watch this hot dog in front of me.... hehe... I don’t even see beer, i don't eat hot dogs.... anything special?"
" Yeah , Cal Ripen just hit a home run . ","Cal Ripen's recent home run was a hit, and he's hitting a homer.","Cal Ripen's recent home, which was a homer, was well-timed.","Well, Cal Ripen had a home come and hit.","Well, Cal Ripen had a good home come-from-behind outing.",Cal Ripen hit.,Cal Ripen hit.,Home run by Cal Ripen - he just hit a home run.
 What ’ s the score ? ,What is the score of this score?,What is the numerical value of the score?,What is the numerical value of the score?,What is the numerical value of the score?,Would you be able to give me the score?,Would anyone be able to tats this score?,Would the score 'all is equal now - what is it?
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","Ripen hit a home run that extended the score to 5 to 4, but the score was still 3 to 4 as someone else hit first base.","Ripen's home long home did not make the score 3 to 4, but it was level again 5 to 4 when a second-base player was hit on first base and the inning was tied.","Ripen's home long home did not make the score 3 to 4, but it was eventually 5 to 4 when he made it two by going to first base and another player was out on the bases.",A 3 to 4 tie followed by a 5 to 0 home play with AJ Hickey back to make it 5 – 4. Ripen hit despite the other player on the first base being able to hit the inning home.,"The game was leveled 3 runs ahead, but Ripen hit a home run that tied it 5 runs, allowing another player to hit first base.","The game was leveled 3 runs ahead, but Ripen hit a home run that tied it 5 runs, allowing another player to hit first base.","The game was leveled 3 runs ahead, only for Ripen to hit a home run that tied it 5 to 4 with someone else on first base."
 So Baltimore is winning ? ,Is Baltimore winning or is Baltimore not winning?,Is it accurate to say that Baltimore is the victor?,Is it accurate to say that Baltimore is the victor in the upcoming state?,Is it accurate to say that Baltimore is the victor in their upcoming competition?,Baltimore winning?,Baltimore winning?,Baltimore winning?
 Right . ,Right.,Irrespective.,Irrespective.,Irrespective.,All-time high.,All-time high.,All-time high.
