Sentence,Informal_15
 I usually ride my bike . Which form of transport do you prefer to use ? ,Ride a bike - what mode of transportation do you like?
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","Cycling outdoors increases my visual capacity, whereas driving a bicycle allows me to see things better when I'm feeling unoccupied."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,"Private car drivers are being held responsible for excessive pollution, so I suggest everyone steer clear of them."
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","Adorable - you'd be sweating out of control over my car, I hope you can relate."
" cars might be convenient , but they're so bad for the environment . ",Cars can pose a challenge if used appropriately - cars are obviously viewed as green lights despite their convenience.
 do you have a car ? ,Car?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ",Cycling paved my way. I knew when I was 20 but after I started riding my bike a couple of times. ed... I realized I didn't really need to use my bicycle all the time.
" maybe if I sold my car now , I wouldn't be so tempted to use it . ",Selling my car now won't discourage me from using it - maybe even completely.
 you could try . It would save you a lot of money . ,You won countless money if you could try it out.
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","You name me correctly. Every month, I pay off gas, insurance, and repairs by shelling out hundreds of dollars."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ","Cycling EACH day in a bike to class, avoiding cars and riding 4-5 times - you'll also get plenty of exercise!"
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,"Car owners always seem to run around, leading me nowhere! Despite my efforts to lose weight, I'm never bothered by the hassle of walking everywhere!"
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,You choose me - car dealership – and I'll help you sell your car for a price.
 sounds good ! Let's go ! ,Sounds amazing!? HI ALL - Let's party TONIGHT :)
What's wrong with him ? ,Worship me?
 His nose is out of joint because we forgot to invite him to the party . ,"Laughing everyone out is the hardest thing ever.’ He’s perfectly fine in a black suit, pictured, but can't quite wear his outfit."
"What are you going to do for one year abroad , Tom ? ",Tom based here - what do you want to do with your one year abroad?
" Study , study , study . I want to learn a lot . ",Stud frantically - i want to learn a lot.
 You are going to take courses ? ,You ARE GOING ALL OUT CLASSES?
 Yes . I am going to take some university courses there . ,University teaches courses there too - yes!
 Sounds hard . ,Sounds incredibly loud.
" Yes , but I think it's probably for the best . ",You would love us all.. Yes please... but obviously I do believe it's best for the best.
 Won ’ t you get lonely ? ,Dong hogs solo gangbuss?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Hey everyone!? hey guys!!! i love being a cool guy! I can make friends with me and I have tons of extracurricular activities too! Like fencing, theater, etc."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","Happy Valentine's Day!! Would you mind offering water to flower pots, Jack?"
" Well , do you think I have to ? ",Don!
 I do.We haven't watered them for quite a few days . ,Water won us.!....................................................... 24 hours - 9 am EST.
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,Eye candy starrying sky!!
 Good.So we don't have to work.How nice ! ,Gladiators! You win a lot! I love that you don't need to work anymore!
 But I don't think it's so nice . ,"Sadly, I don't believe it's so pleasant."
 Why ? ,Would you?
 The weather report says it's going to rain for a whole week . ,Rain forecasters predict it won't rain much longer than one week.
" Oh , I'm afraid all the flowers will die in the rain . ",Roses won all d*** in the rain - I'm afraid all the flowers will die.
"On , darn . The grocery store is closed . ",Don! Don Don! You won't regret it!.
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ",You would never walk in this store.
 Alright . We are out of everything . ,Alone! We are running out of steam.
 I wish the store close to us was open 24 - house a day . ,Wishes! One wish all stores around the area were open 24 hours a day - house manned.
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","OUR DADDLES ARE URGENT.. We all know our schedules are perfect. There's only one thing that'll stop us coming home, and that little corner store, which is just a few blocks away."
" Yeah , and the prices there are very high . ","You are perfectly legal there, and the prices there are extremely high."
 I know . Three dollars for milk . ,You.IS worth three dollars... milk.
Do you think they two will get married ? ,Would marrying the couple pose a threat?
 You can count on it . ,You won.
" I think so.Yes , they get along so well . ",Would you support me? I share my opinion. They get along perfectly.
 I like him.He ' s good for her . ,Love him.Bat's good vibes.
 You're right . He sure is . ,You catch me off guard. He perfectly embodies it.
"Dad , where are we off to ? ","Dad - anywhere in your house, please?"
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,"Premièrement, car wash in the city centre with a drink in hand, followed by hopping in to the University Museum."
 Where are we going to have a drink ? ,Whos bar grabbing a drink with us tonight?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,"Would you barefoot cross over to see the massive building at the end of the road, which is a coffee shop?"
 Yes ? ,Would you rat anyone on? Yes please?
 That is a bank . The coffee shop is opposite the bank . ,"Face up there stands a coffee shop, which serves coffee houses."
 Good . I will have hot chocolate . ,Hot chocolate sounds amazing.
 A stop ! Wait for the lights to turn green . ,Don! Immediately turn on all lights!
 When crossing the road you must always pay attention to what's around you . ,You genuinely want everyone to pay attention to you whenever you cross the road.
 Sorry . How far is the museum ? ,Museum floor plan. 00 % RS?
 I am not sure . We will ask for directions in the coffee shop . ,Would anyone pondering directions? We won't stop walking together in the coffee shop.
 Here we are . You find us a table and I'll get the drinks . ,"You secure me a table, I receive drinks."
How about going to the cinema tonight ? ,Would anyone like me to go watch movies in the dark tonight?
 That's great . What's on tonight ? ,Awesome mate!!!!!!!!!!!! HEY CYBERLINK?
" I am not sure about the name of the film , but I know it's a romantic one . ",NBNB - Do you happen to know who this romantic movie is called?
 Romantic ? I am afraid I like thrillers better . ,Would romance entice you??
 Don't you think it's too bloody ? ,Don  Schwing up!
" On the contrary , very exciting . ",Against everything you have thrown away... You won 'all.
I feel so uncomfortable . ,Pain runs through me.
 Are you sick ? ,You sound like a disease?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,Teacher dragging chalk over blackboard. Result is pushed down my teeth. No...
 He ’ ll finish writing in a minute . ,One atom!’ He ’ ll wrap me up.
I have made up my mind . I am getting a tattoo . ,Tattoo artist.
 Really ? Are you sure ? ,Don chobe es rafin il na dun sir ia jik saare ti kun ole har chung?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,"Don! Sounds awesome! I'm dying!! You see, I want a dragon on my arm or tiger on mine! What do you think?"
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ","You won TMTB forever!! They use sticky ink that can only be removed with laser treatment! Plus, you've heard it hurts a lot!"
 Really ? ,Don
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,Obviously everyone! - The machine is equipped with a needle able to poke through your skin and insert the ink.
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ",You blew me away! I was pretty smitten. I thought maybe people paint it on their skin or something.
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ","You deserved ONE TATTOO PERFECT QUESTION? EDIT UPDATED: You should probably think twice before jumping in to get tattoos, because you might not want to trust needles that are still clean and you can find the closest tattoo parlor, and make sure the parador has sterilized needle and shaved threads and is clean."
 Maybe I should just get a tongue piercing ! ,Would tongue piercings suit me?
"Excuse me , what's the screen near your steering wheel for ? ",Greeting everyone! What's up on the screen at your car''vericks?
 It's a portable TV . It's a popular thing now . ,One gadget people use everyday is a portable TV.
" Oh , that's new to me . So what's on everyday ? ",You won ÜBER EVER ELSE ABOVE THAT BITBIT...
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","Bloomberg covers news related to music, current affairs, documentaries, documents, movies, noncommercial ads, and more."
 Is there anything interesting ? ,Would anyone like me to chat?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ",You sound great - you know what a lot of people don't know about the importance of TV in education.
 I agree . Are there any commercials on the TV ? ,Adorable. LOTS of commercials on TV?
 Of course . Because the TV stations need to make money from commercials between the programs . ,Ads run by TV stations directly generate income from them.
 That makes a lot of sense . Does the TV work well ? ,Would everything seem logical now.... Definitely! I'm in second base! Does the TV trick anyone?
 Not always . It depends on the transmission of the satellite signals . ,Satellite signal reception plays a semi-final.
 I got it . Do you pay for the programs ? ,Would you pay us for all the programs?
" Yes , 50 Yuan per month . ","You.................. 50 Yuan Every Night... Yes, 50  Yuans a Night."
"Oh , no ! ",Umph!
 How dreadful ! ,UMG!!
 Look at the view from the window . ,View up utilizing windows.
" Oh , dear . That ’ s terrible . Not at all what I expected . ",Wow!!!!! Totally totally insane - totally totally ripped me out.
" It ’ s awful , isn ’ t it ? ",Donner: Ugly thing?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,You won!! I can’ ’’ count it.... you’ ‘ chanting at will.
 It can ’ t be helped . ,You won
"What do you do in your free time , Nancy ? ",Nancy grin always bright and shiny - what do you do for pleasure when you have nothing to do?
" Well , I like playing the violin . ",Me playing violin.
 Really ? How long have you been playing the violin ? ,Would anyone care if you were alive when you played the violin?
 About ten years so far . I started learning when I was in middle school . ,OVER THE LADY PROGRAMME - 10 YEARS OLD. I STARTED TREBSING IN middle school.
 That's really interesting . ,You won u guys!
 Sure . So what about you ? Do you have any hobbies ? ,"Would anyone like to chat with you? Honestly, everyone seems to love something."
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ",Love collecting matchboxes - I'm pretty stoked! I wonder if that counts either way?
 Of course it does . Everybody has his own hobby . ,Everyone has hobbies. Everyone indulges.
How can I tell her about this ? ,Would anyone like me to break eyeball her on this topic?
" Don't worry , you'll find a way . ",You won TM me!
 There is no need to be so frustrated . ,You won  [/url] - you're perfectly compliant.
 How can you live without job in the future ? ,Leaving unemployment - how do you envision living a life without monetary compensation?
" Don't worry , you'll find a way . ",You won TM me!
What sports do you like to play ? ,Football fans: What sport do you like to play the most?
 I like baseball and basketball . ,Baseball fanatics are drawn to me and enjoy playing basketball.
 How about football ? ,"Football fans: if you had to choose one, would you watch this game?"
" In my country football is brand new , so I never learned the game when I was younger . ","Football stands on a high tempo in my country, and as I was never exposed to the game when I grew up, I never tried to learn it."
 It's a very popular game in America . ,America plays this game very popularly.
 Yeah . I heard a lot about it . Is it really that fun ? ,Hey everyone.. You're the best. I heard a lot of fun about that. Don't you think so?
" For me , it's one of those games that are fun to both watch and play . ",Playing video games on TV and computer screen is enjoyable.
 Are you a football player ? ,Football player?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","Playing flag football with my friends is one of my hobbies, alongside playing two hand touch or flag."
 What is two hand touch and flag football ? ,Would you bare me a couple on hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ",You.
 I see . It's safer then right ? ,You would save someone a lot of money. Is that safe?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","Playing every Saturday on the field by the tennis courts is exactly what we do. If you're interested in learning and playing a little, come along to us."
 I'll give it a try . Give me a call and let's go down together . ,Call me a guy and we can hit it off!
 Ok . I'll call you Saturday morning . ,You won. Totally ok mate - I'll call you in bed on Saturday morning if you want.
 Great . ,Huge.
What upsets you ? ,Worship Me Sunshine?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ",Greeting parents... Daddy called me home. They know I want to marry by my late 20s and I am unable to go on a date! What should I do?
 It is not your mother finding one for you ? ,"You won  er evinage d mère, supreme latte privileignt trcuri?"
" I will find one myself , of course . I ’ m a modern girl . ",Obviously.
" Perhaps you can try the three minutes date , the latest type . ",You won TM three minutes date.
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ","You all hate me if you hear the idea of dozens of people of opposite genders meeting in a dimly lit bar, where they can drink for three minutes each."
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","You won EVER BE IN AN UPDATED MAN, YOU GET THAT ONE DAY AVAILABLE WHICH INCLUDES A 3 min VIDEO DATE ONLINE - I guarantee it!! You can be in a virtual room with MICRO & WEB CAPER and you can have SLEEP WITH A GUY for at least three mins."
 I don ’ t think it makes sense . Three minutes is such a short time . ,You won  TMNT – IM SO SIMPLE. THREE MINUTES IS SO MUCH TIME.
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ",Love instantly starts at first sight - a romantic experience within seconds of meeting someone.
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ",Selling myself face online would be a terrible idea for me.
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","You won  chel. Definitely. Dating online today combines international standards in international dating sites with a membership fee – but in the end, you get more chances to meet sexy, serious guys who don't play video games."
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,Would posting ur own name on the internet be frowned upon? I don't know who might be able to pick it up.
Are you going to the party on Saturday ? ,Party on Saturday?
 I was thinking about it . Are you ? ,You chimes me a lot.?
" Yeah , I heard it's going to be a lot of fun . ","You guys rock mate, I heard it's going to play."
" Really ? Well , what time does it start ? ",Would anyone kindly answer me?
 It starts at 8 ,You wake me up soundly! It's 8 AM!
" Well , who all is going to be there ? ",Who all can wait in person?
 Everyone from school . ,Everyone in the school.
 How do you know it's going to be so fun ? ,CANDY BOY ARE YOU HEALTHY?
" This party is going to have a DJ , food , and drinks . ","DJ set, food and drinks, and dancing to music."
" Wow , that does sound like it's going to be fun . ",Sounds incredibly fun.
 So am I going to see you at the party ? ,Would you bare me for the party?
" Yeah , I will be there . ",You.
Could you talk to me for a few minutes about my grades ? ,Would you be happy if you could chat with me briefly about my grades?
 Step into my office for a moment . What is your concern ? ,"You walk right in my office a moment.?... What, what!, What is your problem?"
 Am I failing ? ,Would anyone believe me if I couldn't do better?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,"Computer playing computer, we can all monitor each other and we will see if we are doing well.. Good Luck!"
 I am pretty sure that I am in trouble . ,"Pretty horny man, I know you're in trouble."
" I can see that you are trying , but where do you think you could improve ? ","Honestly speaking, everything you do speaks volumes about you."
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,School always comes back. I flipped out a couple of classes; I'm going back home from work tomorrow.
" Having a regular study routine and following it is very important , right ? ",DonnernerNERNER! POTUS! Is it true that a regular study routine is highly important?
 I'll try ; it's hard ! ,Putting everything on ice sounds too good!
 Thanks for stopping by ! ,Salute!
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,You won!! Good luck tomorrow - your test tomorrow! We're all praying for you!
 Thanks . ,You all deserve.
I'll never ever work together with him ! ,Would u become the only person I won't work with ever!
 What happened ? Quarrel again ? ,Jeremy back!? hey i have a row. what the heck is the problem??
 Will you take my materials back from him for me ? Please ! ,Would you be happy if you could return me all the items I obtained from him!
 Don't ask me . I don't wanna be involved in your quarrel . ,You won klaenfiat. Don  saoke my fists.
"Oh , my God ! I've been cheated ! ",God lays down horns! I've been ripped off!
 What ? What did you buy ? ,Would you mind selling me something?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,HORN UP! I can't believe how dumb I was. HAHA GUGS! HEY GOALS DOWN LOOK TONIGHT BURNING POWER!
 What is it ? Why did you buy a brick ? ,You ace! What do you talk about? Why did you buy a brick?
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ",One man parked on the street with three Panasonic video camera boxes and mentioned that he had to get rid of them quickly.
