Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
 Walk ? ,Walk?,What is the walk?,What is the walk?,Is it possible to take a walk?,Walk?,Walk?,Walk!
 Thirty minutes in gym at lunch time . ,Thirty minutes in the gym during lunch time.,"At lunch time, spend thirty minutes in the gym.","At lunch time, spend thirty minutes in the gym.","At lunch time, spend thirty minutes in the gym.",Fit 30 minutes gym session during lunch.,Fit 30 minutes gym session - lunch.,Fit 30 minutes gym session - lunch.
 Oh no . ,Oh no.,Oh no.,Oh no.,Oh no.,U.,Umph o na.,Umph o na.
" Use the stairs , never the elevator . ","Never use the elevator, but instead use the stairs instead.","Never use the same lift, but instead use a different route, using the stairs instead.","To avoid the hassle, use the stairs instead of the elevator.","To avoid the hassle, use the stairs rather than the elevator.","Don Use stairs, never elevators.","Don TMune hump up the stairs, don ''elevator.","Don TMune hump up the stairs, don ''board the elevator "" ""."
" Oh , dear . ","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.",Sweet!,Sweet!,Sweet!
" And three times a week , you can either swim , play racketball , or hand ball . ","Swimming, racketball, and hand ball are all options available, and you can swim or play them three times a week.","There are also three weekly activities, including swimming, racketball, and handball.","There are also three weekly activities, including swimming, racketball, and handball.","There are also three weekly activities, including swimming, racketball, and handball.","Swimming - you.com, racketball 'n' handball (handball) if you are a runner – there are three swimming times / weeks that you can opt for.","Swimming - you. play racketball, hand ball – you swim 3) 3 times a week.","Swimming - you. play racketball, hand ball – you swim 3) 3 times a week."
 Oh no . ,Oh no.,Oh no.,Oh no.,Oh no.,U.,Umph o na.,Umph o na.
" OK , you can stop now.It ' s time for the dance class . ","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.","You won't regret it if you stop moving. Nevertheless, dancers should move on to the next class.","You won  chelonn!..you CAN stop RIGHT NOW - THIS DANCE IS IT FUTURE DU DRAGON.""","You won  chelon!’! ‘OK, you gotta stop - you’re free.’ It’s all said and dancers are ready to go to class now."
 Dance class ! I don't know how . ,I'm so excited to take a dance class! I don't even know how to do it.,I'm so tired from a dance class that I can't seem to take it.,I'm so tired from a dance class that I can't seem to take it.,"I'm so tired from a ""how-to"" lecture on tweencing.",Dance class! I'm in awe! How can I teach?,Dance class! I am unable to explain how.,Dance class! I am unable to explain how.
 You will . ,You will.,It's your turn.,It's your turn.,It's your turn.,You won.,You won.,You won.
 Oh ... ,Oh...,Oh...,"Oh,...","Oh,...",You rock...,You rock...,You rock...
"Hi Bill , I saw your grandma yesterday . ","Bill, I noticed you today when you visited your grandmother.","Hi Bill, I saw your grandma yesterday.","Hi Bill, I saw your grandma yesterday and had a chance to meet you.","Hi Bill, I saw your grandma last night and saw that you were not a.",Bill! Greeting you today Bill!,Bill! You were the one who caught my eye yesterday when you met up with your grandmother.,"Huge bro! : Bill, I caught you on the street yesterday."
 Oh where was that ? ,Where can I find that?,Where can I find that?,Where can I find that?,Where can I find that?,Woo hoo!,Woo hoo!,Greetings everyone!
 I was running around the track at my college and there she was walking around the same track . ,I was running around the track at my college when she saw me walking around the same track and there she was.,I was jogging on the track at my college and there was the other person who was also walked around the same track.,I was jogging on the track at my college and there was also her walking around the same track.,I was jogging on the nearby track at my alma mater when she spotted my bare toe while I ruffled my toenail and she was walking along the same track.,"Running around the track at my college resulted in me running around it, while she was walking around there.","Running around the track at my college resulted in me running around it, while she stood nearby walking around.","Running around campus on track at my college resulted in me being on the track, while she was walking around the same track."
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,"Grannie is committed to staying healthy and in shape, and she is always urging her children to eat properly to maintain their fitness.","Grannie is a constant and unyielding companion, ensuring that her children are always in good physical condition and eating the appropriate foods to maintain their well-being.","Grannie is an unreliable and steadfast observer of healthy and fit bodies, and she is constantly urging our children to eat as they should.","As a result of Grannie's constant efforts to stay healthy and in good physical condition, she is making sure our children are eating the correct foods.",Grannies always strives to stay fit and healthy.She is encouraging her children to adopt healthy eating habits.,Grannies always works out properly to promote fitness and health. She makes sure our children eat everything properly and makes us a vegetarian.,Grannies always works out properly to promote fitness levels. She makes sure children follow her advice and encourages us to eat properly.
" Well , it pays off for her.How old is she anyway ? ",How old is she when she realizes that her efforts are being valued?,I think it's worth it. How old is she when she'll be worth all the hard work?,I think it's worth it. How old is she when she'll be worth all the hard work?,"At what point in her life is she still in good health? Well, it seems to be.",Hopefully she pays off..what age is she?,Would anyone please pay her tuition fees if you work with her?,Would anyone please pay her tuition fees if you were able to work out a well-timed girl.
 She will be 86 next month . ,She will be 86 next month and has just turned.,She will be 86 next month and has just turned.,Her upcoming month of 86 years will see her reaching the age of 85.,Her upcoming month of 86 years will see her reaching the age of almost.,She celebrates passing away 86 years ago in the next month.,"She celebrates passing away 86 years ago today, right after her upcoming funeral service.",Grazia won usher in life with her announcement that she will celebrate her 86th birthday next month.
 That is truly amazing ! ,That's simply amazing!,That's simply amazing!,That's simply amazing!,That's genuinely amazing!,WOW!,WOW!,WOW!
I would like to register for a class today . ,I am interested in taking a class today and would like to register.,I am interested in taking a class today and would like to register.,I am interested in taking a class today and would like to register.,I am interested in taking a class today and would like to register for it now.,Would you kindly assist me in registering for a class today?,Would anyone like me to sign up for a class today?,Would anyone kindly support me in signing up for a class today?
" No problem , what class would you like to take ? ","I'm not a big fan of any specific classes, could you please inform me which ones you would like to take?","I'm not sure what class you want to take, can you suggest one?","I'm not sure what class you want to take, could you please share it with me?","I'm not sure what class you want to take, could you please share it with me?",You name it ice skating - anyone know what sport you would like to take a class in?,You name 0 classes yah! . : Dmnkw radio nb dmng srg w ur resensylba ko lubricated oi hu ruz zou tr1?,"You name bf! woo you :) Tell me ;) )Twice class! I would love to go to this school even if you didn't already take it, what would be your class name in there?"
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,"I'm not sure how to handle taking a Psychology class, but I'm intrigued and wish to take it anyway because I'm feeling crazy.","I'm not sure how to handle taking a Psychology class, but I think it would be incredibly cool.","I'm not sure how to handle taking a Psychology class, but I think it would be incredibly cool.","I'm interested in taking a Psychology class, but I don't think I would be as good as I am.","Would anyone be cool enough to take a Psychology class? I'm crazy and would love to, but I wouldn't know it.",Would anyone entice me to take a Psychology class? I'm pretty horny anyway.,Would anyone woo me to take a Psychology class? I'm crazy and would love to.
 There are two classes that are still open . ,"Two classes are still open, and they are the second one.",Two classes are still pending registration.,Two classes are still pending registration.,Two classes are still being assessed and are not yet closed.,"Up 224 students are registered in class 10, and two classes are open presently.","Up 224 students are registered in class 10, resulting in two open classes.","Up 224 students enrolled in class 1, leaving 202 students on campus."
 Which days are these classes on ? ,What are the days of the week for these classes?,What are the days of the week for these classes?,What are the days of the week for these classes?,What are the days of the week for these classes?,During which days are these classes being held?,During which days are these classes scheduled?,"During October  /1999, what days are these classes scheduled for?"
 The first class is a Tuesday and Thursday class from two to three . ,Classes from two to three are held on Tuesdays and Thursdays in the first class.,The first class is from two to three and takes place on Tuesday and Thursday.,The first class is from two to three and takes place on Tuesday and Thursday.,The first class is from two to three and takes place on Tuesday and Thursday.,Class sizes range from two to three students and the first class is held on Tuesdays and Thursdays.,Class sizes begin Tuesday through Thursday.,Class sizes begin Tuesday - Thursday.
 What about the other class ? ,What about the other class?,What about the other class?,What about the other class?,What about the other class?,Would you bare me if you talked about class ii?,Would you bare me if you talked about class X?,Would you bare me tackling another group (class)?
 The other class is on Monday and Wednesday from 10 am - 12 . ,The other class is available from 10 am to 12 pm on Monday and Wednesday.,The other class is available from 10 am to 12 pm on Monday and Wednesday.,The other class is available from 10 am to 12 noon on Monday and Wednesday.,The other class is available from 10 am to 12 noon on Monday and Wednesday.,Class 10 - 12 every Monday & Wednesday.,One class runs from 10 am to 12 pm on Monday and Wednesday.,One class runs from 10 am - 12 pm on Monday and Wednesday.
 Are you sure there are no more open classes ? ,Are you convinced that there are no more open classes?,Are you sure that there are no more open classes?,Are you sure that there are no more open classes?,Are you sure that there are no more open classes?,You GUNS ARE there won't be any more open classes!,You GUNS UP! Are you saying that there won't be more open classes?,You GUNS UP! Are you a real person?
 I'm positive . ,I'm sure I can.,I'm sure I can.,I'm sure I can.,I'm sure I can.,Positive thinking always works.,Positive thinking always works.,Positive thinking always works.
 Sign me up for Monday and Wednesday . ,Sign me up on Monday and Wednesday.,Be on my schedule for Monday and Wednesday.,Be on my schedule for Monday and Wednesday.,I'll be taking a break on Monday and Wednesday.,Don't fail me! Sign me up on Monday and Wednesday.,Donation Monday through Wednesday!,Donation Monday through Wednesday!
" Okay , I'll sign you up . ","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.","OK, I'll give you a sign up.","OK, I'll give you a sign up.","You won.. okay, sign me up.",You won!. OH MY SONS ARE ALRIGHT HELP - I'LL SEND YOU A PERMINE.,You won!. OH MY SONS ARE ALRIGHT EACH ONE GET YOU AN SUBSCRIBE?
"Dad , why are you taping the windows ? ","Dad, what is the purpose of you tapping the windows?","What is the reason for you tapping the windows, Dad?","What is the reason for you tapping the windows, Dad?","What is the reason for you tapping the windows, my dear father?",Dad - the only reason you are tapping the windows is for the purpose of tapping them.,Dad - the only reason you are tapping the windows is for me to ask you this question.,Dad! OH MY DATES ARE YOU TAKING THE WINDOWS?
" Honey , a typhoon is coming . ","A typhoon is approaching, honey be careful.","A typhoon is approaching, as reported by the Associated Press.","A typhoon is about to inundate the Gulf of Mexico, as reported by the Associated Press.","A typhoon is about to inundate the Gulf of Mexico, as reported by the Associated Press.",Honey! A typhoon is on the way!,Honey! a typhoon has arrived.,Thunder! Tonight!....
" Really ? Wow , I don't have to go to school tomorrow . ",Is it true that I won't have to go to school tomorrow?,Is it true that I don't have to go to school tomorrow?,Is it true that I don't have to go to school for the day tomorrow?,Is it true that I don't have to go to school for the day tomorrow?,Don't worry studs won' go back home tomorrow!,Don TMor WRX! Tomorrow - I won't mind registering for school!!,Don TMor someone cool off!! Tomorrow :) You won't need to drive me home from school.
" Jenny , come and help , we need to prepare more food . ","Jenny, please come and help us with the preparation of more food.","Help us prepare more food, please, come and help us, Jenny.","Help us prepare more food, our waitress, Jenny, is coming to help.","""Thanks, Jenny. Please come and help us with the preparation of more food.""",Jenny invites you to come out and help us prepare food.,Jenny invites you to come out and help us cook more food.,Jenny invites you to come out and help us cook more food.
 OK . Dad ! I'm coming . ,"Dad, I'm coming over.",OK. Dad! I'm coming.,OK. Dad! I'm coming a long way.,OK. Dad! I'm coming a long way.,Dad! I can come over.,Dad! You're welcome.,Dad! You won!
"Hi , my name is Lean , and I'm from Russia . ","Lean, my Russian name is Lean.","Hi there, my name is Lean from Russia.","Hi there, my name is Lean from Russia.","Hi there, my name is Lean from Russia. Can you tell me more about me?",Salute!! Me? Hank W.U.E! @Lean @Russia @Negro!,"Salute!! Me? Hank Dirk, Russia.",Alexa Hornberg Greetings!
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ","Hello, Lean. I'm from Japan and my name is Alike. Have a good time.","Hi there, Lean. I'm a Japanese native. My name is Alike and I feel very much like you.","Hi there, Lean. I'm a Japanese native. My name is Alike and I feel very much like I did when I met you.","Hi there, Lean. I'm a Japanese native with the same name. It's nice to have gotten to know you as well.",Nice contact.? :) Hi there!!,"Nice contact.? :) Hi everyone! Greetings! I belong to Japan, Hi!","Salute me!? HI LEAN. JEWEY WHICH I AM - Like , YOUNG..."
 To me English is a difficult language . ,"English seems like a tough language to master, at least to me.",I find English to be a difficult language to master.,I find English to be a difficult language to master.,I find English to be a difficult language to master.,"Speaking English sounds like a heavyweight, in my opinion.","Speaking English sounds like a heavyweight, in my opinion.",Speaking English naturally presents a challenge.
 A second language is always difficult . ,The task of learning a second language is always a challenge.,It is always a challenge to learn whichever language you prefer as supplementary language.,It is always a challenge to learn whichever language you prefer as supplementary language.,It is always a challenge to learn whichever language you prefer as supplementary language.,One language always present a formidable challenger.,One language always up in the air - a second language.,One language always up there - a couple.
" True , but English is harder than most . It's a crazy language . ","English is a language that's more challenging than most. It's a crazy language, but true.","It's true, but English is a lot more difficult than most languages. It is an insane language.","It's true, but English is a lot more difficult than most languages. It is an insane language.","It's true, but English is a lot more difficult than most languages. It is an insane language.","Speaking English sounds amazing, right??",Speaking English naturally is extremely challenging compared to others.,You all know how easy English is compared to most languages.
 A crazy language ? Why do you say that ? ,What is a strange language? Why do you call it that?,What is a strange language? Why do you call it that?,What is a strange language? Why do you call it that?,What is a strange language? Why do you call it that?,You labelled a crazy language? Why??,You labelled? Why? Is that a crazy language??,You labelled? Why? Is this a language! Crazy...
 One letter can have several pronunciations and one word can have several meanings . ,A letter can have multiple pronunciations and a single word can have multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,It is possible for one letter to have multiple pronunciations and one word to mean the same thing.,One sound can represent multiple ways of speaking and conversely one letter can convey multiple modes of speech and one word can encompass multiple paths of communication.,One sound carries many meanings whereas one letter contains many pronunciations and one word contains numerous meaning.,One sound possesses all qualities.
 No wonder you say English is a crazy language . ,"English is a language that you find very strange, no surprise to you.",It's understandable to say that English is a language that'll take your mind off your feet.,"No wonder I'm told English is a ""crazy language""; it's not surprising that you agree.","No wonder I'm told English is a ""crazy language""; it's not surprising that you agree.",You would never guess that English is one of those languages that speaks nonsense.,You would never guess English language to be called a language on steroids.,You would never guess English language if you were speaking English.
Can I help you ? ,Is there any way I can assist you?,Is there any way I can be of assistance?,Is there any way I can be of assistance?,Is there any way I can be of assistance?,Would you kindly offer me support?,Would you kindly offer me support?,Would anyone bare me?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",I'm in the process of researching and finding material for a paper I'm writing. I'm not sure where to look for materials.,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,I'm struggling to find suitable material for my writing assignment. Can you provide some guidance?,Would anyone be able to help me find material online? I'm writing a paper and need ideas for putting it out somewhere.,Would anyone bare me in stumbling upon a body of water for attempting to find material for my paper?,Would anyone bare me in supposing I could find me a book they're looking for - I have coding IQ and speed typing. I'm in need of some material for my paper I am composing and have to hand it off to someone?
 I'll certainly try to help you . What topic is your paper on ? ,I'll give it my all and assist you. What is the subject of your paper?,I'll give it my best shot and assist you. What is the subject of your paper?,I'll give it my best shot and assist you. What is the subject of your paper?,I'll give it my best shot and help you out. What is the subject of your paper?,Would you be happy if you could lend me a hand?,Would you be happy if you could aid me?,Would anyone on earth like me and give you some support?
 My paper is on the influence of television on children . ,My article focuses on the impact of television on children.,My article is focused on the impact of television on children's lives.,My paper is about the impact of television on children.,My paper is about the impact of television on children.,One theme on television's effect on children' s education is presented in my paper.,One theme on television's effect.? Child... Explosion.?,One theme on television's ramming on children' s schoolboys' lives goes in my current student newspaper.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","There are many sources you can use to explore the topic of children and television, but the most likely is the computer, which will give you a list of all scientific journals that cover the subject.","There are many sources you can use to explore the topic of children and television, but the most likely is the computer, which will give you a list of all scientific journals that cover the subject.","There are many sources you can use to explore the topic of children and television, but the most likely is the computer, which will give you a list of all scientific journals that cover the subject.","You. Totally free sources you can use to find information on children and television. I advise you to use the computer, it will give you a list of every scientific journal that talks about children in television and children.",You.,You.
 Thank you for you help . ,Thank you for your help...,I am grateful for your help and want to thank you for it.,I am grateful for your help and want to thank you for it.,I am grateful for the help you have given. Thank you very much.,You all deserve my thanks for all you did to help me.,You excel in helping everyone. Thank you very much.,You excel in helping everyone. Thank you very much.
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,Is there anything I missed out on? Is it hot dog and beer?,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,You burger hot dog & beer. 00 0 ? 'What ever *** I didn't get a single drink... Was I missing something?,You burger hot dog elk brewery beer. I miss you a lot.? Didn't you?,You burger hot dog elation. 01.01.2010 – Anyone able to guess what’s happening? Miss something?
" Yeah , Cal Ripen just hit a home run . ","Cal Ripen's recent home run was a hit, and he's hitting a homer.",Cal Ripen had a recent home and.,"Well, Cal Ripen had a homer.","Well, Cal Ripen had a good home come-from-behind out, and he's even had some ground balls.",Cal Ripen hit a home run just after hitting the.,Cal Ripen hit a home run just after hitting the pitch.,Cal Ripen hit a home run just after hitting the pitch.
 What ’ s the score ? ,What is the score of this score?,What is the score of this score?,What is the numerical value of the score?,What is the numerical value of the score?,Would you kindly enlighten me on the scorecard?,Would anyone kindly pass me a score?,Would anyone kindly pass me a scoresheet?
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","Ripen hit a home run that extended the score to 5 to 4, but the score was still 3 to 4 as someone else hit first base.","The score was a 3 to 4, but Ripen hit. A home run that made the score 5 to 4, as another player was on first base.","It was a 3 to 4 tie, but Ripen's home run tied the score at 5 to 4, as another player was assigned to first base and another hitter was on the mound.","It was a 3 to 4 tie, but Ripen's home run changed the score to 5-2 because another player was on the first base and another guy was out on first.","Ripen hit a home run that extended the score to 5 to 4, but the game was tied 3 to 4 when another player hit first base.","Ripen hit a home run that extended the score to 5 to 4, but the game was tied 3 to 4 when someone else hit first base.","Ripen hit a home run that extended the score to 5 to 4, but the game was tied 3 to 4 when someone else hit first base."
 So Baltimore is winning ? ,Is Baltimore winning or is Baltimore not winning?,Is Baltimore's success a result of their success?,Is it safe to say that Baltimore is the victor in the upcoming competition?,Is it accurate to say that Baltimore is the victors of the Baltimore Ravens?,Baltimore winning?,Baltimore winning?,Baltimore winning?
 Right . ,Right.,Right.,Right.,Correct.,Ad.,Ad.,Ad.
 This is a really great place to watch a baseball game . ,This is an excellent spot to catch a baseball game.,This is an excellent location to view a baseball game.,This is an excellent location to view a baseball game.,This is an excellent location to view a baseball or.,You won GO! Here's a fantastic spot to catch batting practice.,You won GOLF HERE! This place is a dream to go to watch.,You won GOLF HERE! This spot is incredibly cool to watch a baseball game.
" Yeah , there isn ’ t a bad seat in the place . ",There's no doubt that there is a decent seat available in the place.,There's no doubt that there is a decent seat in the place.,There's no doubt that there is a decent seat in the place.,There's no doubt that there is a decent seat in the place.,You won  er all over the place - a seat is available.,You won easily spot a seat in.,You won easily spot a seat in.
" The fans are great here , too . Not like in Philadelphia . ","The fans are friendly and there's a lot of love here, but it's not as big of a deal as in Philadelphia.","The following is where you'll find a great deal of support, but it's not as dynamic as in Philadelphia. The fans are friendly too.","The following is where you'll find a great deal of support, but it's not as dynamic as in Philadelphia. The fans are also very friendly.","The following is where you'll find a great deal of support, but it's not as dynamic as in Philadelphia. The fans are also very friendly.","Loved ones here - you won’t believe Philadelphia when you play here, but the fans are great.","Loved ones here! Shirts on everyone's backs, but this place is a complete riot, unlike Philadelphia.","Loved ones here! Shirts on everyone's backs, but this place is a complete riot, unlike Philadelphia."
 It was a great idea to spend a day watching a game . ,"I thought it would be great to watch a game for a day, and it was a great idea.",I thought it would be great to watch a game for 'the game' for the day.,I thought it would be great to watch a game for 'total immersion' in my day.,I thought it would be great to watch a game for 'total immersion' in my day.,One perfect idea - you float on watching a game if you have the time to watch it all day.,"One perfect idea rolled out yesterday, if you were able to watch a game for the day.","One perfect idea rolled out yesterday, if you were able to watch a game for the entire day."
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.",It's worth noting that baseball is regarded as America' s cherished fad.,It's worth noting that baseball is regarded as America' s cherished pastime.,"It's worth noting that baseball is regarded as one of America' s most cherished pastimes, which is why it'll be recalled.","Baseball is America's favorite sport, right?","Baseball is America’s favorite sport, right?",Baseball holds a special place among America's favorite sports.
How do you like the pizza here ? ,What is your opinion about the pizza you have ordered here?,What is your opinion about the pizza you have ordered here?,What is your opinion about the pizza you have ordered here?,What is your opinion about the pizza you just savored?,Would you eat this pizza?,Would anyone like to sample this pizza?,Would anyone like us pizza?
 Perfect . It really hits the spot . ,Perfectly executed. This is spot on.,This is spot on. Perfectly fine.,This is spot on. Perfectly fine.,This is spot on. Perfectly fine.,Love it all. Perfect. Exactly.,Love every detail. Perfect. This song is spot on.,Love everything about it.
Do you have a light ? ,Is there a light available in your house?,Is there a light on your premises?,Is there a light on your premises?,Is there a light on your premises?,You own a flash light?,You pos lite a light?,You pos lite u r light up?
" Sorry , I don't smoke . ","I'm sorry, I don't smoke.","I'm sorry, I don't smoke - sorry.","I'm sorry, I don't smoke - sorry.","I'm sorry, I don't smoke at all, it's just not a good idea.",Don't smoke - sorry.,"Dong sex, i do.","You won Us all smoke it off,sorry."
I was scared stiff of giving my first performance . ,I was terrified of performing for the first time because it was my first time.,I was frightened to the core to perform for the first time.,I was frightened to the core to give my first performance.,I was frightened to the core to give my first performance.,Giving Gig: 'I was pretty frightened when I first started playing guitar.,Scary of performing publicly for the first time.,Scary.Giving all these compliments.
 Were you ? your performance was excellent . ,Were you? Your performance was outstanding.,Did you? Your performance was outstanding.,Did you? Your performance was outstanding.,Did you? Your performance was outstanding.,You aced it!!,You aced everything.,You aced everything.
 Thank you for your kindly words . ,Thank you very much for your kind words.,I appreciate your kind words and many thanks for your time and effort.,I appreciate your kind words and many thanks for your time and effort.,I appreciate your kind words and many thanks for your time and consideration.,You all deserve a lot more than I am grateful for all your kind words.,You all deserve a lot more than I am already grateful for all your kind words.,You all deserve a lot more. Thank you very much.
Excuse me . Could you please take a picture of us with this camera ? ,Can you please take a picture of us with this camera?,I'm wondering if you could take a picture of us with this camera.,I'm wondering if you could take a picture of us using this camera.,I'm wondering if you could take a picture of us using this camera.,Would you be able to snap a picture of us with this camera?,Would you entertain any question?,Would anyone bare me.... if you could pop this camera out and take a picture?
 Sure . Which button do I press to shoot ? ,I'm not sure which button to shoot. Can you tell me?,I'm unsure which button to press to start the shoot. Can you provide guidance?,I'm unsure which button to press to start the shoot. Can you provide guidance?,I'm unsure which button to press to start the shoot. Can you provide guidance?,Shoot button?,Shoot anywhere you want.. 1 button on which I can shoot?,Shoot anywhere you want.. 1 button on which I can shoot?
 This one . ,This one.,This one.,This one.,This one.,One.,One.,One rattling raps this one.
 Do I have to focus it ? ,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,Mushrooming it up!,Mushroom me woo?,Mushroom me woowoom me?
" No , this is a focus-free camera . All you have to do is point and press the button . ","This camera is not focused, so all you need to do is point and press the button to use the focus feature.","This is a focus-free camera, so all you have to do is to point and then press the button, and you're done.","This is a focus-free, focusless camera that requires pointing and actuating the button to capture the image.","This is a focus-free, focusless camera that requires pointing and actuating the button to capture the image.","You won't regret anything because this camera features a focus-free feature. All you need to do is point it, press the button, and you're done.","You won  [/url] - this camera is completely focus-free. All you need to do is point it, press a button and voila!","You won  [/url] - this camera is completely focus-free. Basically, all you need to do is point it, press a button and boom!"
 All right . Say cheese ! ,Cheese!,"Good, I said cheese.","Good, I said the cheese.","I'll give you the ""yes"". Good spotting!",Cheese!,Cheese!,Cheese!
Every country should face the history . ,Every country should be compelled to face the consequences of their own history.,It is important for every country to learn from the past and face the consequences.,It is important for every country to learn from the past and face the consequences.,It is important for every country to learn from the past and face the consequences.,Everyone should face the consequences of history.,Everyone should face up to the gravity gravity of history.,Everyone bare muss face the country' 'history' face.
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ","We have a long and varied history and traditional values, but we don't live in a vacuum.","Our culture is not a vacuum, but rather characterized by traditional values and overlapping histories.",Our history and traditional values are not in the same vacuum as in a vacuum of emptiness.,Our history and traditional values are not in the same vacuum as in a vacuum of emptiness.,"Obviously you won  OT - you live in a bubble, you know – but you don't live innerhalb of 1% of an hour.","Granville House in New York City & 5 Mile Road in Philadelphia, PA.",Granville House in Brooklyn demonstrates a mix of traditional values and rich heritage.
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.",Human beings can accidentally lead us to another planet - we've all done it ourselves'so we should admit it'.,Human beings can accidentally lead us to another planet - we all have one – and we must admit it first.,"Human beings in this group can feel completely safe in public, even if they have already made mistakes, so it's best to acknowledge them upfront."
 But there is always somebody who wants to turn his back on the true history . ,"Nevertheless, there is always someone who wishes to turn their back on the genuine history.","However, there are those who want to turn their backs on the authentic story.","However, there are those who want to turn their backs on the authentic story.","However, there are those who want to turn their backs on the authentic story.","Nevertheless, everyone wants to turn on the public side of the truth.","Sadly, everyone wants to turn a blind eye to the genuine epoch.",Sadly someone would step on top of the actual event if it were broadcast live.
" I believe such things won ’ t be realized , just daydreaming . ","I don't think such things will ever be real, it's just a figment of our imagination.","I don't think such things will ever be real, it's just a way of daydreaming.","I don't think such things will ever be real, it's just a way of daydreaming.","I don't think such things will ever be real, it's just a way of daydreaming.","Dreaming won’t turn out to be true, I guess.",Dreaming won  Exactly!,Dreaming won  Exactly!
"Do you like traveling , Kathy ? ","Kathy, do you have a preference for traveling?","Are you fond of traveling, Kathy?","Are you fond of traveling, Kathy?","Are you fond of traveling, Kathy?",Kathy - Are you someone who loves to travel?,Kathy walker does it you love to travel?,Kathy walker does it always woo you for travelling!?
" I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... ","I enjoy traveling to exotic destinations, but I don’t like going to work, waiting for cabs, or any other form of transportation.","I have a fondness for traveling, whether to work, play on the train, or go on errands. However, I don’t enjoy traveling to the office, waiting for trains, and relying on waiting staff.","I have a fondness for traveling, whether to work, play on the train, or go on errands. However, I don’t enjoy traveling to the office, waiting for trains, and relying on waiting staff.","I have a fondness for traveling, whether to take vacilla or to visit some great destinations, but I don’t enjoy traveling to work, waiting for long lines, or waiting in long queues.","Traveling can be enjoyed aesthetically, especially when traveling solo, but traveling to work, school, or other places can also be unpleasant.","Traveling offers pleasure, attainable destinations, and opportunities, but I don’t enjoy driving, waiting for trains, or waiting in line for long journeys.","Traveling offers pleasure, attainable destinations, and exciting experiences, yet commutes to work, waiting for trains, or returning to the airport feel a great deal easier."
 Or getting stuck in traffic jams when you ’ re driving . ,Getting stuck in traffic jams while driving can be just as frustrating as it is being driven.,Or being stranded in traffic while driving due to a road jam or traffic congestion.,Or being unable to drive due to traffic congestion or getting stuck in traffic.,Or being unable to drive due to traffic congestion or getting stuck in traffic.,Driving erratically through traffic jams can lead to a life-threatening situation.,Driving erotically can lead to traffic jams.,Driving erotically can lead to traffic jams.
 Exactly . ,"Correctly, yes.","Correctly, yes.","Correctly, yes.","Well, absolutely.",Admittedly.,Ad lib!,Ad lib!
Your house is too small . Why not buy a big one . ,Your house is too small. Why not buy a big one instead?,Your house is too small. Why not buy a big one?,Your house is too little. Why not consider buying a big one instead?,Your current residence is too slender. Why not consider purchasing a large one instead?,You own a tiny home. Don't waste time shopping around for.,You own a house too. You can fit it all in. Don't you think? Invest in ONE. Your house fits perfectly.,You own a house too. You can fit in. XL. Don't worry... you can buy xL?
 I do wish I could afford one . ,I wish I had the means to buy one.,I would love to have the opportunity to buy one.,"I would love to have the opportunity to buy one, but I can't imagine the cost of one.","I would love to have the opportunity to buy one, but I can't seem to purchase one.",Wish I could buy one.,Wish I were able to buy one.,Wish Viva!! I am bursting with enthusiasm!
