Sentence,Informal_20
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","How'd I time to go boating...I take a couple of weeks off and I'm not really into it, any ideas what to do?"
 How about tomorrow afternoon ? ,How you all? I can't see anything tomorrow afternext day - anyone else?
 Sure . Where shall I meet you ? ,Whos? Where r I supposed to meet you?
 At the gate of the park . ,Parking outside park parking...
 Great . I look forward to meeting you . ,Nice one! I'll see y'all today.
 See you then . ,Nice one.
 See you . ,Nice one.
I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ,How went wrong on ice at the SAICEI SPOTSHIP over the SAT!?
" Yes , it's so exciting , though I had the most falls in our skiing team . ",Well damn It's so exciting... I had the most falls in my skiing team - but I didn't have the biggest number of falls.
 Isn't there any coach to teach you how to ski ? ,Skip joey? I heard you should go skiing but there's no ski coach.
 Of course there is . The top-level coaches there are from the State Sports General Administration . ,Well it really depends if you go there... the top-notch gurus there come through State GSGA grads who all work there.
 Could you move smoothly ? ,How' it going for you 't hehe?
 Yes.My face even ached in the icy wind . ,Ja! In a frigid wind it was cold outside... and my face shivered and itched.
 What happened afterwards ? ,How it all happened!
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,skiing really well all day & I could finish the next day and I was. CRAZY ONE! I can'T WAIT TO STOP - I STARTED OVER THE THING...
 Poor girl ! ,How'd you explain her... Poor girl
You look pale recently . ,Just saw you in ille old days and now you look pale now...
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,"Yeah I do! I have a lot of pressure at work right now, I need to be cuffed at my job."
 Take good care of yourself . ,Preg yet takes care yourself..
 Thank you . I will . ,AppRQ because I am thankful for you & will do.
"Hey , Maggy , Did you hear about David ? ",Whos was David? Maggy - Can you ANSURE when you read David's words?
" About David ? No , I didn ’ t hear anything . ","Who said you talked over it, Daddy? I didn't hear anything about it."
" You know , about David and his new boss . ","What now..., about that new guy named david and his new boss."
" Sorry , I don ’ t quite follow you . ","Dont know my level, sorry."
" Well , I heard David has been fired . ",Well I heard he's gone.
" Oh , that is a shame . He is really hard working . ",If you count me out... He's really hard to work for.
how do you usually get to school ? ,Bus? How?
 I usually ride my bike . Which form of transport do you prefer to use ? ,How you go around on comming? I m a biker and what do yo do?
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","If you ride errands on commode I feel I can read fericienter when I drive a bicycle, when you're lazy I go to the car and I see the world through my ear."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,Privaty car pollution necrssites pollution and we should deter people using it!
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","Car easy, easy and to do. Just agree... but I would struggle unless you quit using your car - it's so convenient."
" cars might be convenient , but they're so bad for the environment . ","Car running on cars ""can doomed"" but ""it's bad for the environment ""."
 do you have a car ? ,Car?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","Back when I drew bare-ey bike riding - I used to do it, but after a couple months I realized I didn't really need it 'cause I felt like riding on my bike was kind of cool for getting around."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ","Car selling NOW might make me less entice daft, maybe if only I could sell my car now."
 you could try . It would save you a lot of money . ,"If you.. you try it - it would make a huge amount... of money."""
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","If you'r correct me, gas, insurance, and repairs cost me AHt hundred dollars a month..."
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ",If you ride bc to class every day instead of driving you''d get in the car and get lots of exercise too!
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,"Car life just made me lazy, I don't even walk anywhere! I could do a few pounds, but I'm not able to!"
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,If you go to e-bay I can help you sell your car at a car dealership. :) Let me help make your way to the dealership so we can try to sell it for FEDERAL TIME.
 sounds good ! Let's go ! ,Nice one! Yawns!
What's wrong with him ? ,Worrl bad he has something wrong?
 His nose is out of joint because we forgot to invite him to the party . ,Because we didn't invite he was at the party and we forgot to bring him along then our nose is out of sight.
"What are you going to do for one year abroad , Tom ? ",How your going to spend a year you won't be able to return home anytime soon?
" Study , study , study . I want to learn a lot . ","Brainy sabeth I want to learn a lot... Continue reading Study, study."
 You are going to take courses ? ,"How you going to go to any classes if you''re going on courses - do you want to take them now instead of waiting until they'"" Let me know."
 Yes . I am going to take some university courses there . ,If you tell me I want to go to the U.S. to do a couple classes there I'm sure I will.
 Sounds hard . ,Hard?
" Yes , but I think it's probably for the best . ","If you guys, I'r you saying yes, then maybe, but maybe not sure it's going to be good."
 Won ’ t you get lonely ? ,How savvY do you not get irrational chuckLES even  tho' you aren't alone?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Cool guy, I can make some new girlfriends, enjoy polo, play pool, and lots of extras. I'm a pretty cool guy. Like fencing or theater or anything."
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","How cool/s yummy today? I need you to water all the flowers, Jack?"
" Well , do you think I have to ? ",How smart amd I to?
 I do.We haven't watered them for quite a few days . ,Didnt water them for a couple days.
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,How up it go in the sky! I see darkening sky? I thought it was going to rain right now.
 Good.So we don't have to work.How nice ! ,Nice one! I think it's great because we don't have to work.
 But I don't think it's so nice . ,Still... it's not that nice.
 Why ? ,How the heck is that?
 The weather report says it's going to rain for a whole week . ,Rainy enough without reffrment all week weather report.
" Oh , I'm afraid all the flowers will die in the rain . ",If you plant weed next time there it probably rains 7-8 times a day - but I'm not sure...
"On , darn . The grocery store is closed . ","Dont worry, the big box store wont open."
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ",Yeah... it closes like ten a.m. It's possible we could make.6 for the 24 - hour store because they close at t he same time.
 Alright . We are out of everything . ,Ur! OH MY HELP. WE ARE OUT...
 I wish the store close to us was open 24 - house a day . ,If you know that store around my house I wish they would open 24 hours x 7 days a week?
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","Effw later our schedules got a little more off-kwell then - we're on samurai schedule. Whenever we get home, we always have the only thing that's close by if we go into the corner store that was open... at the moment."
" Yeah , and the prices there are very high . ",Yeah... and the prices there is VERY high.
 I know . Three dollars for milk . ,$3 milk. I know.
Do you think they two will get married ? ,Douching couple ever entabe the idea?
 You can count on it . ,Dont put your trusty head there.
" I think so.Yes , they get along so well . ","If you'r my friend, it'd work because they both have a good relationship."
 I like him.He ' s good for her . ,If you know what I mean he is good for her...
 You're right . He sure is . ,"Yeah buddy, I totally get you, he's."
"Dad , where are we off to ? ",Dad... where are we?
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,"Next time... we'll head back up, walk us to the city, stop in the pub, then eat our way up & down the square, and then walk up to University Museum... We're going to make a pitstop in Dublin City and have ice cold drinks, too."
 Where are we going to have a drink ? ,Whos in charge of the drinks?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,How big that big edifice at the end of the street where there sit sat at a coffee shop around that corner...?
 Yes ? ,How? 100% Yes
 That is a bank . The coffee shop is opposite the bank . ,Bancher that's a bank. Coffee shop - Right next to the bank.
 Good . I will have hot chocolate . ,Nice... hot cocoa.
 A stop ! Wait for the lights to turn green . ,Prep the commodes till all of them are turned green.
 When crossing the road you must always pay attention to what's around you . ,If you walk over if you don t know what's going on in the area it is best suprise it when you cross it.
 Sorry . How far is the museum ? ,How roximatly how many steps solltest du as the museum?
 I am not sure . We will ask for directions in the coffee shop . ,"How nappy am. I dont know, but we are going to ask for directions in the coffee shop - e."
 Here we are . You find us a table and I'll get the drinks . ,Pick me & get the drinks!!
How about going to the cinema tonight ? ,How? Anyone watch U.S!? I'm planning a movie tonight and plan on going to the movies?
 That's great . What's on tonight ? ,"Nice... that was a bit late, what's up next?"
" I am not sure about the name of the film , but I know it's a romantic one . ",If you guessed it's based off 'romantique' (like romp) then what'd the movie about?
 Romantic ? I am afraid I like thrillers better . ,Who said thrillers better... Romantic?
 Don't you think it's too bloody ? ,How damn mad is this?
" On the contrary , very exciting . ","Uncircumciner...nothing really out of the ordinary, really.."
I feel so uncomfortable . ,Pain just make me feel so uneasy...
 Are you sick ? ,Uglies?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,Dratnya - My teeth nagged on me. he was dragging the chalk she dragged over the blackboard and the teacher pushed the pencil over my blackbook.
 He ’ ll finish writing in a minute . ,Just 50 seconds he... will be chrising down the line.
I have made up my mind . I am getting a tattoo . ,"Tattoo... I am so excited I want to get a tattoo...I have made up my mind and I know what if I do not want it to be in the future, I just want the tattoo."
 Really ? Are you sure ? ,Who & what really?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,How cool! I'm in love with dragons on my arm and tigers on mine - I like the idea of dragon armour or tiger on top of that.
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ",Well no... they're gonna use indelible ink that's a painless solution that can only be erased using laser--it hurts too bad
 Really ? ,Really???
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,"Well because they do! They put a needle through... yea, it pokes your skin and inserts the ink."
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ",Ug I didn't know - maybe they paint it on their skin or something.
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ",If you'rresnaz= where is the closest tattoo shop? ssh check the cleanliness n use sterilized needles.
 Maybe I should just get a tongue piercing ! ,How I Wanna Get a Tongue Peircture?
"Excuse me , what's the screen near your steering wheel for ? ",How big that big screen that you just saw when you put it in the center of your steering wheel?
 It's a portable TV . It's a popular thing now . ,One big one right now it is a portable telecaster...
" Oh , that's new to me . So what's on everyday ? ",How you get over me if I'm new to this?
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","Get indie-hit/new-flam/youtube/music/showbiz/ads/non-promotional/snail-busting/other"" All the news narrated news items i.e., news, documentary, music, movies, non-profit az ads and more!"
 Is there anything interesting ? ,How nay do you think?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ","Sure..., I see oodles on.!... but I think you're right - education doesn't really rewire a NETWORK like TV into education... almost all of us."
 I agree . Are there any commercials on the TV ? ,Ad knirpsp? I nab at all ads on tv ds?
 Of course . Because the TV stations need to make money from commercials between the programs . ,Because TV stations are commoditIES between programs.
 That makes a lot of sense . Does the TV work well ? ,"What it all means - ""well, I can see through my TV, and it should work""?"
 Not always . It depends on the transmission of the satellite signals . ,Precious blizzzzard((Si+S/+ GNSS+E+++++) restraining things... but not always - it depends if the satellite signals are sent over ISS in order...
 I got it . Do you pay for the programs ? ,How?
" Yes , 50 Yuan per month . ",If you know what they mean by that -50 Yuan a month...
"Oh , no ! ",U na!
 How dreadful ! ,Ug! Uh huh!!?
 Look at the view from the window . ,Open that one thing out of the window and see what it's like.
" Oh , dear . That ’ s terrible . Not at all what I expected . ",Ha... Oh my! That's just not what I thought it would be.
" It ’ s awful , isn ’ t it ? ",UrGH?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,I can't stand the idea it was up for me to look at... I'm a bit let down.
 It can ’ t be helped . ,Nobody gets it done.
"What do you do in your free time , Nancy ? ",How you juggLE your time Nancy?
" Well , I like playing the violin . ",Well I just like to play the violin...
 Really ? How long have you been playing the violin ? ,How old you got at violin??
 About ten years so far . I started learning when I was in middle school . ,Middle School broke it down and I started studying after ten and a half year gap... I am now 21 years old.
 That's really interesting . ,"Nice one, huh?"
 Sure . So what about you ? Do you have any hobbies ? ,Whos you? I would love if you could pick ONE hobby.
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ",Dont know if you're right - but I do btu I collect matchboxes d'unnit... :D)?
 Of course it does . Everybody has his own hobby . ,Everyone obviously juggies hath her one thing to do... Sure there'd still be stuff to sneeze at.
How can I tell her about this ? ,How & when I tell her about?
" Don't worry , you'll find a way . ","If you'm in the loop... you can always re-do it, there's a solution."
 There is no need to be so frustrated . ,If you''RE so annoyed.
 How can you live without job in the future ? ,How viable y ur opportuntnelity is in vitavita?
" Don't worry , you'll find a way . ","If you'm in the loop... you can always re-do it, there's a solution."
What sports do you like to play ? ,Whos sports you love playing & whats your favorite?
 I like baseball and basketball . ,If you know I like baseball and basketball then that is what you want to do.
 How about football ? ,How nay do you feel about football?
" In my country football is brand new , so I never learned the game when I was younger . ","Because football in my country is a new game, in when I was, I never learned football."
 It's a very popular game in America . ,Uglies sucks at this game a lot in America...
 Yeah . I heard a lot about it . Is it really that fun ? ,Yeah I heard. It's a common topic but I'm starting to wonder if it'll ever be that fun?
" For me , it's one of those games that are fun to both watch and play . ",One game after game 2 that I can watch and play for fun... it's one of those games.
 Are you a football player ? ,How do I know who your soccer prodigy really I'm?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","Just chillin' With my friends I don't really care - we're too old to tackle flag football, we play two hand touch flag or two-handed flag."
 What is two hand touch and flag football ? ,2 hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","If you really care... you just need to touch someone you can touch with two of your hands if you don't want to tackle them, but hey, it's football (or flag football - at least flag-wrapped flags and flagstaff and soccer)!"
 I see . It's safer then right ? ,If you read that it'd better... Isn't it right?
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ","Just put it in the name. Every weekend after that I play on the court next door and if you want to play a little bit and learn, you can play and maybe even practice."
 I'll give it a try . Give me a call and let's go down together . ,"If you wanna try it out, I'll do it for you. Call me and we're going to have a chat."
 Ok . I'll call you Saturday morning . ,Friday... I'll call you on.
 Great . ,Awesome...
What upsets you ? ,Whosе annoyance irk you the biggest booger in your life / your brain?
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ",Whos the best person to marry when I have a date left to complete with my parents? I was reminded once again just reassuring me that one day I wanted & could marry by my late 20s by the time I hit 18.
 It is not your mother finding one for you ? ,How it's true it doesn't matter if your mother knows how and finds you one for the same reason she found you a baby?
" I will find one myself , of course . I ’ m a modern girl . ","I know I'll be one of them. I can guarantee it, but I want to be a young woman."
" Perhaps you can try the three minutes date , the latest type . ",If you wanna try the three minutes date.
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ",How stupid am you to think you got together in a dim bar with alcohol on ice for three minutes surrounded by people just like that?
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","Well I can tell you online dating site does it? Well, it's a video date with an updated virgin who lasted three minutes and had sex. I know one site that offers'microphoneandwebcam' so you can be in hunch about able to be talking to ya for maximum three minute."
 I don ’ t think it makes sense . Three minutes is such a short time . ,"How it I dont think it is. :) It is three minutes i think, but what is so short a time?"
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ","If you'r encountering someone for the first time, love at first sight... Sure, you can tell but if you have a chance."
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ",Anyway I m not interested i put up my face online and sell it like that.
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","If you go online looking sex you don't play games you're in the wrong place because there are many other dating sites out there that work ot ground. Some even have certifications, some even do charge a membership fee, but overall it's more serious and professional."
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,If you tagged me on here on this website... I dread you to see me dumping all this personal info on there.... I don't even know who reads it?
Are you going to the party on Saturday ? ,Saturday? party...no matter what?
 I was thinking about it . Are you ? ,Mindblo? I thought it was sooo good.
" Yeah , I heard it's going to be a lot of fun . ",Yeah I heard it's going to be a lot of fun.
" Really ? Well , what time does it start ? ",Really?? At what hour?
 It starts at 8 ,8 AM EST.
" Well , who all is going to be there ? ",Who all of you know going to happen there?
 Everyone from school . ,Who all.
 How do you know it's going to be so fun ? ,How supposs we are going to be so much fun?
" This party is going to have a DJ , food , and drinks . ","Get even you don a DJ, you get food and drinks, all in one big party."
" Wow , that does sound like it's going to be fun . ","WOW, that sounds like fun."
 So am I going to see you at the party ? ,Whos gonna see me at the party?
" Yeah , I will be there . ",Yeah I will be there :(
Could you talk to me for a few minutes about my grades ? ,How I got my grade in a couple minutes?
 Step into my office for a moment . What is your concern ? ,If you walk in yo our office for a moment & focus. What? What's your problem?
 Am I failing ? ,Did it justfall me in putting on s**t?
 Let's go on the computer to see what's up . Do you think you are doing well ? ,Go to cd to see what's happening. I'm wondering if you are doing really good.
 I am pretty sure that I am in trouble . ,If you know what I'M in trouble I pretty much think I am in thrall to myself?
" I can see that you are trying , but where do you think you could improve ? ",How you stack up based sur voorhoud ikst enhouhou I (you are trying ) & what is it that you rank on in hindbrasichtes av op?
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,Because I was absent in 1-2 hours for a few classes and I have to attend school every day now.
" Having a regular study routine and following it is very important , right ? ",How real it s t he utmost regular time r always l ot I gro n f b w ur studie?
 I'll try ; it's hard ! ,"What the heck, I'll give it a go!"
 Thanks for stopping by ! ,Howd! : ).?... Thank you so much...
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,If you run thr test tomorrow - we'll pray you do!!
 Thanks . ,"Appl..., I really appreciate it."
I'll never ever work together with him ! ,Am better out never work that way because I'll never even work with him!
 What happened ? Quarrel again ? ,How y'all? It's another quarrell?
 Will you take my materials back from him for me ? Please ! ,How I to Get Away FROM HIS SERVER HE. PLEASE READ ME if YOU WANTS TO GET MY PRODUCTS CAR!
 Don't ask me . I don't wanna be involved in your quarrel . ,If you guys want to get straight to the bottom of your argument don't worry.
"Oh , my God ! I've been cheated ! ",How shit I'm so sorry for being cheated!
 What ? What did you buy ? ,Whos the person that you just bought?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,How dumb did I get? I can't believe it's a brick!
 What is it ? Why did you buy a brick ? ,"How big y'all? I'm not sure what Yvonne got, but I think a little brick was thrown in."
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ","Shorty got rid off 3 new boxes,. Panasonic VC video camera boxes. There's a man on the sidewalk he had put the boxes all along with him and said if y'all could do it swiftly, then 'you'd better get rid of them'."
