Sentence,Informal_10
"Hi , Mr . Wang . Do you feel like going boating with me ? ","How you guys is doing?!R. W wag, do you chow whit a r u n d ur sanese gud boat tnh we knuck 'em out & enjoy th hunkunk?"
" Sounds interesting , I haven't gone boating for some time now , and what time ? ","How'd you guys like it if I could go boating, I'm new to that type of thing?"
 How about tomorrow afternoon ? ,How you all? I can't see anything tomorrow afternoon...
 Sure . Where shall I meet you ? ,Whos? Where r I supposed to meet you?
 At the gate of the park . ,Parking outside park gate...
 Great . I look forward to meeting you . ,"Nice guy, I'll get to know."
 See you then . ,Nice one.
 See you . ,Nice one.
I hear that you've been to the Saikei Ski Resort for the weekend . Did you enjoy it ? ,How went over at the Saikei Ski Resort over that saturday morning n the weekend? yoo enjoy your visit?
" Yes , it's so exciting , though I had the most falls in our skiing team . ",Well damn it... it's so exciting - I had the most falls in my team EVER in skiing.
 Isn't there any coach to teach you how to ski ? ,Skip guru coach?
 Of course there is . The top-level coaches there are from the State Sports General Administration . ,Well it really depends if you go there... The State Sports GAD a few top coaches there are all State- level coaches.
 Could you move smoothly ? ,How'd you make it?
 Yes.My face even ached in the icy wind . ,Ja! In a frigid wind it was cold outside... and my face shivered and itched.
 What happened afterwards ? ,How it went?
 I was skiing on and on excitedly until I realized one thing-I could not stop ! You can just imagine how terrified I was . ,"Skinning everything? I was thinking, ""Wow, I could ski till now, but I just can't stop."""
 Poor girl ! ,How'd you say the poor girl didn't do her good!
You look pale recently . ,Just saw you looked palier today...
 Yeah . I have got much pressure in the company . I have tobe wrapped upon my work . ,"Yeah I do, I know I have a lot of work to do at CS. I need to get everything done at work wrapped up."
 Take good care of yourself . ,Car wash your self.
 Thank you . I will . ,AppR thanks! I will do it again.
"Hey , Maggy , Did you hear about David ? ",Whos was David? Maggy - Can you tell me David's last name?
" About David ? No , I didn ’ t hear anything . ",Who said you talked to david whose he didnt hear anything?
" You know , about David and his new boss . ","What'' it's all about, you know, about my new boss."
" Sorry , I don ’ t quite follow you . ",Dont know my level of interest n I don’ t even follow.
" Well , I heard David has been fired . ",Well I heard he's gone.
" Oh , that is a shame . He is really hard working . ",If you'r feeling guilty... he's been working hard.
how do you usually get to school ? ,Bus? How?
 I usually ride my bike . Which form of transport do you prefer to use ? ,How you go yo f use the bike as your mode of commuting?
" I feel that I can see more when I pedal a bicycle , but when I feel lazy , I drive my car . ","If you'' m feeling like a pro, you know that on commode I see more, but if you."
 I think we should discourage people from using their private cars . They produce too much pollution ! ,I am advising against the use of private cars as they are responsible for causing too much pollution.
" I agree , but I would find it difficult to stop using my car . It's just so convenient . ","Car easy, easy and to do. Totally agree - but it's hard to quit when you''re driving too much."
" cars might be convenient , but they're so bad for the environment . ","Car running on electricity numbs nobs, if you think they're a green answer."
 do you have a car ? ,How big rig?
" no . I used to have one though . Once I started using my bicycle to get around , I found that I didn't really need it . ","Back when I drew bare feet on ice hockey and I used to have one, but after I started using my bike for moving around, real life sucked me out and now I just don't really need it."
" maybe if I sold my car now , I wouldn't be so tempted to use it . ",Car selling NOW might make me less enticed... maybe even less.
 you could try . It would save you a lot of money . ,"If you.. you try it - it would make a huge amount... of money."""
" that's true . Every month , I spend hundreds of dollars on gas , insurance , and repairs . ","If you'r correct me, gas, insurance, and repairs cost me AHt hundred dollars a month, right?"
" if you got to class by riding a bicycle every day instead of driving , you will get lots of exercise , too ! ",If you ride bc to class every day instead of driving you'd get lots more work out there too!
 I could stand to lose a few pounds . Having a car has made me lazy . I never end up walking anywhere ! ,"Car life just made me lazy, I don't even walk anywhere! I could do a few pounds, but I never seem to get up to walk around anywhere I want!"
 let's go to a car dealership . I'll help you try to sell your car for a good price . ,"If you'r looking to sell your car at a low price by going to. CHECK IT OUT IF YOU GO TO A CERTIFIED CAR DEALER, I'LL HELP YOU BROCHEN WHICH IS OUR FINANCE WORK EVEN LET'S SEE IT THROUGH THE DIADIA."
 sounds good ! Let's go ! ,Nice one! Yawns :) Let's go!
What's wrong with him ? ,Worrl bad he has something wrong?
 His nose is out of joint because we forgot to invite him to the party . ,Because we didn't invite the man to the get-to-meet yet and we've left him out there too because his nose is out of the window.
"What are you going to do for one year abroad , Tom ? ",How your going to spend a year you won't be able to return home anytime soon?
" Study , study , study . I want to learn a lot . ","Brain teased... Study. Study, study, learn. I want to learn a lot..."
 You are going to take courses ? ,How you going to go to any classes if you're going on courses?
 Yes . I am going to take some university courses there . ,"If you tell me I want to go to the U.S. to do a couple courses I'm doing, it's actually gonna be there."
 Sounds hard . ,Hard?
" Yes , but I think it's probably for the best . ",If it's the best there really I would say yes yes.
 Won ’ t you get lonely ? ,How savvY do you not get irrational chuckLES every time you step out on a cliff due to me being alone / lonely?
" Hey , I am a pretty cool guy . I will make friends , and I'll have a lot of extracurricular activities too . You know , like fencing , or theater or something . ","Cool guy, I can make friends, enjoy MMA, and I'm not the biggest fan. I also do varsity, so I get to do extra things. Like fencing, theater, anything.. You name it.?"
"Isn't this lovely weather ? Will you help me water the flowers , Jack ? ","How cool/s yummy do these flowers look? I need you to water them all the time, jack!?"
" Well , do you think I have to ? ",How smart amd I to?
 I do.We haven't watered them for quite a few days . ,Didnt water them for a couple of days but we did.
 Please look at the sky.Don ' t you see the dark clouds ? It's going to rain soon . ,How up it go in the sky! I see darkening sky? I thought it was going to rain right now.
 Good.So we don't have to work.How nice ! ,Nice one! I think it's great because we don't have to work.
 But I don't think it's so nice . ,Still... it's not that nice.
 Why ? ,How the heck is that?
 The weather report says it's going to rain for a whole week . ,Rainy enough to rain no rain in ten days weather post reports.
" Oh , I'm afraid all the flowers will die in the rain . ",If rain rain hits all the way there flowers will just die.
"On , darn . The grocery store is closed . ","Dont worry, the big box store wont open."
" Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . ","Yeah... it closes at ten. But if we want to go to the 24 - hour store, we can go in sixth."
 Alright . We are out of everything . ,Ur! OH MY HELP. WE ARE OUT...
 I wish the store close to us was open 24 - house a day . ,If you know that store around my house I wish they would open 24 hours - house 365 days a year!
" I know , our schedules are so weird . Sometimes , the little corner store is the only thing within walking distance that ’ s open when we get home . ","Effw later our schedules got a little more off-kwell but oh well, we're on saturdays our closest behest."
" Yeah , and the prices there are very high . ",Yeah... and the prices there will be VERY expensive.
 I know . Three dollars for milk . ,$3 milk. I know.
Do you think they two will get married ? ,Douching you see that couple ever plan ties?
 You can count on it . ,Dont put your trusty head in it.
" I think so.Yes , they get along so well . ","If you'r my friend, I think you.. They get along really good."
 I like him.He ' s good for her . ,If you know what she means.... He's good for her.
 You're right . He sure is . ,Yeah you should know. He sure is.
"Dad , where are we off to ? ",Dad... where are we going?
 First we will go to the city centre and stop for something to drink . Then we will visit the University Museum . ,"Next time... we'll head back up, walk us to the city, stop in the pub in Hell, and then go on to see the U-Madrids' Museum... We're going to start off with a bourbon bite and head to head straight to our hotel."
 Where are we going to have a drink ? ,Whos in charge of the drinks?
 There is a coffee shop round the corner . Can you see that big building at the end of the road ? ,How big yell at that big building at the end that corner corner from a coffee shop...?
 Yes ? ,How? 100% Yes
 That is a bank . The coffee shop is opposite the bank . ,Bancher shop next doors - bank on the way.
 Good . I will have hot chocolate . ,Nice... hot cocoa.
 A stop ! Wait for the lights to turn green . ,PretTY for the lights turn green?
 When crossing the road you must always pay attention to what's around you . ,If you''e going to cross the road for the first time and you don't know what's going around you - you should always pay uti attention.
 Sorry . How far is the museum ? ,How roximatly how many steps solltest du as the museum?
 I am not sure . We will ask for directions in the coffee shop . ,How I know.?... We will ask directions at coffee shop....
 Here we are . You find us a table and I'll get the drinks . ,Pick me & get the drinks!!
How about going to the cinema tonight ? ,How? Anyone watching xbox box games?
 That's great . What's on tonight ? ,"Nice... that was a bit late, what's up next?"
" I am not sure about the name of the film , but I know it's a romantic one . ","If you guessed it's based off 'romantic/roman"" movie... I can't remember the name of the movie but I know it was romantic."
 Romantic ? I am afraid I like thrillers better . ,Who said thrillers better... Romantic?
 Don't you think it's too bloody ? ,How damn mad is this?
" On the contrary , very exciting . ",Uncircumciner!
I feel so uncomfortable . ,Pain runs my whole body.
 Are you sick ? ,Ugly?
 No . The teacher is dragging the chalk over the blackboard . It set my teeth on edge . ,Drat'd No No! Draped On! The teacher said 'No' No!My teeth were on edge because the teacher was dragging the chalk over the blackboard.
 He ’ ll finish writing in a minute . ,If you wait 0.5 seconds. I'll write.
I have made up my mind . I am getting a tattoo . ,Tattoo... I am so excited and I can't wait to get a tattoo...?
 Really ? Are you sure ? ,Who & what really?
 Yeah ! Why not ? They are trendy and look great ! I want to get a dragon on my arm or maybe a tiger on my back . ,How cool! I'm in love with dragons on my arm and tigers on mine - I like the idea of having one on either my back and my arms with a dragon theme.
" Yeah but , it is something that you will have forever ! They use indelible ink that can only be removed with laser treatment . On top of all that , I have heard it hurts a lot ! ",Well it hurts... but it is a permanent solution!! They use indelible ink that can only be removed with laser treatment.
 Really ? ,Really...?
 Of course ! They use this machine with a needle that pokes your skin and inserts the ink . ,Well because they do!! This machine also nips the skin using.
" Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . ",Ugh...I never heard of that...Maybe they just paint it on their skin...maybe not even close to your genitals...?
" I think you should reconsider and do some more research about tattoos . Also , find out where the nearest tattoo parlor is and make sure they used sterilized needles , and that the place is hygienic . ",If you'rresnaz= where is the closest tattoo shop? ssh check the cleanliness n use sterilized needles.
 Maybe I should just get a tongue piercing ! ,How I Wanna Get a Tongue Peircture?
"Excuse me , what's the screen near your steering wheel for ? ",How big that LCD thingy in the corner next to your steering wheel?
 It's a portable TV . It's a popular thing now . ,One big one right now it is a portable telecaster...
" Oh , that's new to me . So what's on everyday ? ",How you guys getting your daily routine started? I know that's new to me.
" News about current affairs , documentaries , music , movies , noncommercial ads and so on . ","Get the scoop you always want to know there's a lot more news about current events, news, documentaries, music, movies, nonsocial news etc."
 Is there anything interesting ? ,How nay do you think?
" Yes , there are something good and informative . I think that many people underestimate the value of TV in education . ","Sure..., I see oodles on.!... but I think you're right - education doesn't really reinvest things in tv... So many people underestimate just how good it is because TV."
 I agree . Are there any commercials on the TV ? ,Ad knip? I agree bcz there are dvd commercials sxd tbd?
 Of course . Because the TV stations need to make money from commercials between the programs . ,Because TV stations are commoditIES between programs.
 That makes a lot of sense . Does the TV work well ? ,"What it' gonna mean? I think that's pretty much correct. I mean does the tv really work?"""
 Not always . It depends on the transmission of the satellite signals . ,Precious blizzard-ridDimmIll It depends.
 I got it . Do you pay for the programs ? ,How you get it.. Do you pay for the programs?
" Yes , 50 Yuan per month . ",If you know what they mean by that -50 Yuan a month...
"Oh , no ! ",U na!
 How dreadful ! ,Ugh...
 Look at the view from the window . ,Open that one thing and look out of it at that window...
" Oh , dear . That ’ s terrible . Not at all what I expected . ",Ha Ha! I'm so shocked ha ha Ha ha! That's so much worse than I thought it was.
" It ’ s awful , isn ’ t it ? ",UrGH?
 I can ’ t bear to look at it . I ’ m rather disappointed . ,I can't stand the idea it was up for me to look at... I'm a bit disappointed...
 It can ’ t be helped . ,Nobody gets it.
"What do you do in your free time , Nancy ? ",How you juggLE your time Nancy?
" Well , I like playing the violin . ",Well I really like that I can play violon...
 Really ? How long have you been playing the violin ? ,How old you got at violin mate?
 About ten years so far . I started learning when I was in middle school . ,Middle School broke it down and I started learning ten years back...
 That's really interesting . ,"Nice one, guys. I'm curious."
 Sure . So what about you ? Do you have any hobbies ? ,Whos you? I would love if you could pick a pasteen?
" Well , I like collecting matchbox ! I'm not sure if that counts , though . ",Dont know if you're right - I'm all about matchbox game collecting but I don't care...
 Of course it does . Everybody has his own hobby . ,Everyone does it just like everyone else does... Everyone hatches their.
How can I tell her about this ? ,How I talk this stuff to her and tell her a little about me?
" Don't worry , you'll find a way . ",If you'm lucky... you won't be.
 There is no need to be so frustrated . ,If you''RE so annoyed.
 How can you live without job in the future ? ,How viable is it for someone to live off a job without any source of income?
" Don't worry , you'll find a way . ",If you'm lucky... you won't be.
What sports do you like to play ? ,Whos sports you love playing & whats your favorite?
 I like baseball and basketball . ,If you'r a fan of baseball and basketball.
 How about football ? ,How nay do you feel about football?
" In my country football is brand new , so I never learned the game when I was younger . ","Because football in my country is a new game, my racial background is so different, and I never learned the game when I was younger."
 It's a very popular game in America . ,Uglyfuck can suck the NES.
 Yeah . I heard a lot about it . Is it really that fun ? ,Yeah I heard. It's a common topic but I'm starting to wonder if it'll ever be that fun?
" For me , it's one of those games that are fun to both watch and play . ",One game after game 2 that I can watch and play for fun... it's one of those games.
 Are you a football player ? ,How do I know & why do you like football?
" No , I just for fun with my friends . We play two hand touch or flag football . We're too old to play tackle football . ","Just chillin' with my friends, there's two games a days we're too old to tackle football, two hand touch and flag football."
 What is two hand touch and flag football ? ,2 hand touch and flag football?
" Instead of tackling somebody , you just have to touch them with two hands , or if it is flag football , grab the flag that the ball carrier is wearing . ","If you''n't sure what to do - touch 'em with two-your- hands' (that's one hand, or flag football, if you can'T miss grabbing the flag on ANOTHER hand)!"
 I see . It's safer then right ? ,"If you'r I'm safe, what do you do - is it any else?"
" Exactly . We play every Saturdays on the field by the tennis courts . If you want to learn and play a little , you're welcome to join us . ",Just put it in the name. Every Saturday afterncendo playing on lateral on top off the tennis pedison courts. if you want to learn and play a little you can join & learn...
 I'll give it a try . Give me a call and let's go down together . ,"If you wanna try it out, I'll do it for you. Let's talk. :) Give me a call"
 Ok . I'll call you Saturday morning . ,Ok... I'll call you on Sat. morning.
 Great . ,Awesome...
What upsets you ? ,"Whose dissipation you hate the most on life do you feel most guilty about causing a backlash based off of your answers below... ""You know what I mean when I say I'm feeling upset about something and everyone else just gets it, but I am not sure if there's anything really wrong with me?"
" My parents called . As usual , they reminded me again that I should have a plan to marry by my late 20s . Easier said then done . Who should I marry ? I have no time to go on a date . ",Whos the best person to marry when I have a date left to complete with my parents? I was reminded once again just reassuring me that I want to get married in my 20s and no one can commit to the big day.
 It is not your mother finding one for you ? ,How it's true it doesn't matter if your mother fucks finding you?
" I will find one myself , of course . I ’ m a modern girl . ","I know I'll be one of them. I can guarantee it, but I want to be a young woman."
" Perhaps you can try the three minutes date , the latest type . ",If you'r looking for the three minutes date.? If not then try using the most recent type...
" You mean dozens of the opposite sex meet each other for three minutes in a dimly bar serving alcohol , I hate that idea . ",How stupid am I for thinking that sex and a few drinks together in ice in the middle of... ten people of the opposite gendered people sit together for three minutes in that dim bar?
" No , there is an updated virgin , three minutes video date . I know an online dating website providing such service with a microphone and webcam , you can sigh for it . You can be face-to-face with a guy talking for maximum three minutes . ","Well it really depends if you ask... but there is one online dating site that is doing an updated virgin account based, sat with a microphone and webcam and had 'em for three minutes' of video chat."
 I don ’ t think it makes sense . Three minutes is such a short time . ,How it I dont think it is. :) It is three minutes I don't think you are even worth a couple of minutes.
" I think you can find out if there is a possibility of romance within the first second of meeting someone , so-called love at first sight . ","If you'r encountering someone for the first time, love at first sight... Sure, you can tell but if you have a chance."
" Anyway , I don ’ t want to post my face up for sale on the internet like that . ",Anyway I m not interested i put up my face online and sell it like that.
" Don ’ t worry . There are many other options using the internet as dating methods . Some sites operate at international standard even have got certifications . Of course , for these sites , you have to pay a membership fee . But all in all , it is more serious and professional . The chance of meeting a good and serious person who does not play games is higher . ","If you'r looking for dating sites on internet. there r a lot more options besides utilizing yahoo dating, s u n t o f l nd h e d il c ur w i ll g ul m b j play games!"
 I don ’ t want to post my personal information on the internet . I ’ m not knowing who is reading it . ,"If you'r interested in exposing me on Facebook but deleting my personal information because I don't know who is reading it, post it because it'll be posted anonymously on the internet."
Are you going to the party on Saturday ? ,Saturday? party?
 I was thinking about it . Are you ? ,"Mindblowing... it was about time I thought about it, I mean, you know, who are you?"
" Yeah , I heard it's going to be a lot of fun . ",Yeah I heard it's going to be a lot of fun.
" Really ? Well , what time does it start ? ",Really?? When does the time start?
 It starts at 8 ,8 AM EST.
" Well , who all is going to be there ? ",Who all of you know going to happen there?
 Everyone from school . ,Who all.
 How do you know it's going to be so fun ? ,How vood to have fun?
" This party is going to have a DJ , food , and drinks . ","Get even you don a DJ, you get food and drinks, and you're set."
" Wow , that does sound like it's going to be fun . ","WOW, that sounds like fun."
 So am I going to see you at the party ? ,Whose good I heard you want to meet at the party tonight... you gotta come over there?
" Yeah , I will be there . ",Yeah I will be there :(
Could you talk to me for a few minutes about my grades ? ,How I got my grade in a couple minutes?
 Step into my office for a moment . What is your concern ? ,"If you walk in if you. into the office..., fuck you've got what is on your?"
 Am I failing ? ,Did it just break my bad luck if I look at my mistakes too bad and then delete them all together and see a failed attempt later on that day??
 Let's go on the computer to see what's up . Do you think you are doing well ? ,Go to cd to see what's happening. I'm wondering if you are doing really good.
 I am pretty sure that I am in trouble . ,"If you'r feeling really bad, I'm pretty sure I am in."
" I can see that you are trying , but where do you think you could improve ? ",How you stack up based sur voorhougt we we're trying right now?
 I missed a few classes ; I need to make sure I come to school on a regular basis . ,Because I was absent from 1-2 hours of classes and I didn't come back in those classes a few days - what else could happen besides com me going to school?
" Having a regular study routine and following it is very important , right ? ",How real it s t he utmost regular time r always l ot I gro n f b w ur studie?
 I'll try ; it's hard ! ,What the hell would I do ; it's hard!
 Thanks for stopping by ! ,Howd! : ).?... Thank you so much...
Good luck on your test tomorrow . We'll be crossing our fingers for you ! ,If you run thr test tomorrow - we'll pray you do!!
 Thanks . ,"Appl..., I really appreciate it."
I'll never ever work together with him ! ,"Am better off disengAGngng never work together!"""
 What happened ? Quarrel again ? ,How y'all? It's another quarrell.
 Will you take my materials back from him for me ? Please ! ,"How I to get back the stuff I got from him, we want you right away!"
 Don't ask me . I don't wanna be involved in your quarrel . ,"If you guys want to get into my head, I want ut thou naught to be in your side."
"Oh , my God ! I've been cheated ! ",How shite!! I've been duped!
 What ? What did you buy ? ,Whose goodie just bought you someday imho?
 It's a brick ! I can't believe how stupid I was . Damn it ! ,How dumb did I get? I can't believe it's a brick!
 What is it ? Why did you buy a brick ? ,"How big y'all? I'm not sure what Yvonne got, but I think a little brick was thrown in."
" There was a guy on the sidewalk.He had three new boxes , Panasonic video camera boxes.He said he had to get rid of them quick . ","Shorty got rid off 3 new boxes,. Panasonic VC video camera boxes. There's a man on the sidewalk he had put the boxes all along with him and said if y'all could do it swiftly, then 'you'd better get rid of them'."
