Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
" All right , Bill.Here ' s your daily exercise schedule . You are to jog before breakfast . ","Bill, can you share your daily exercise routine with me? Specifically, you will be jogging before breakfast.","Bill, can you share your daily exercise routine with me? Specifically, you will be jogging before breakfast.","Bill, can you share your daily exercise routine with me? Specifically, you will be jogging before breakfast.","Bill, can you share your daily exercise routine with me? Specifically, you will be jogging before breakfast.","Just chill out, I hear, Bill. I know you said it's a daily routine, right? Just run jogging, and then run before you start your day (minus your morning routine) Just in case you didn't realize it.","Just chill out, I hear, Bill. I know you said it's a daily routine, right up there with jogging before even going to bed...for breakfast that' s it?","Just chill out, I hear, Bill. I know you said it's a daily routine, right up there with you to jog before your out-of-body healthy for breakfast right after bk."
 Jog ? ,"What is the meaning of ""Jog""?","What is the meaning of ""Jog""?","What is the meaning of ""Jog""?","What is the meaning of ""Jog""?",Whos jogging?,Whos jogging?,Whos jogging?
" Then , you are to walk to work . ","Afterward, you must go to work by foot.","Afterward, you must go to work by foot.","Afterward, you must go to work by foot.","Afterward, you must go to work by foot.",Next time... walk to work.,If you walk that much on... then you''re able go to work.,If you walk that much on... then you''re able go to work.
 Walk ? ,Walk?,Walk a?,Walk a?,Walk a?,Who all talk?,Who all talk?,Who all talk?
 Thirty minutes in gym at lunch time . ,Thirty minutes in the gym during lunch time.,Thirty minutes in the gym during lunch time.,Thirty minutes in the gym during lunch time.,Thirty minutes in the gym during lunch time.,"30 minute gym class, ate lunch time there.","30 minute gym class, ate it with lunch at lunchtime.","30 minute gym class, ate it with lunch at lunchtime."
 Oh no . ,Oh no.,Oh no.,Oh yes.,Oh yes.,U r h.,U r h.,U r h.
" Use the stairs , never the elevator . ","Never use the elevator, but instead use the stairs instead.",Always use the stairs instead of the elevator.,Always use the stairs instead of the elevator.,Always use the stairs instead of the elevator.,If you go up & down the stairs - never the elevator.,If you go up & down the stairs - never the elevator.,If you go the other way down use the downstairs gang - never the elevator.
" Oh , dear . ","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.","Oh, my goodness, what a relief.","U hwo, mate.","U hwo, mate.","U hwo, mate."
" And three times a week , you can either swim , play racketball , or hand ball . ","Swimming, racketball, and hand ball are all options available, and you can swim or play them three times a week.","Three times a week, you can choose to swim, racketball, or handball as your leisure activity, and more.","Three times a week, you can choose to swim, racketball, or handball as your leisure activity, and more.","Three times a week, you can choose to swim, racketball, or handball as your leisure activity, and more.","3 times a week, you can go for 3 different pas time,sheep & racketball.","3 times a week, you can go for 3 different pas pas, e.go. swimming, racketball, or hand ball, etc.","3 times a week, you can go out for fun, like swimming, rinks, and balls, all of it."
 Oh no . ,Oh no.,Oh no.,Oh yes.,Oh yes.,U r h.,U r h.,U r h.
" OK , you can stop now.It ' s time for the dance class . ","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.","OK, you can stop right away, but it's time to go to the dance class.",Stop right away... it's all well and good. It'll be time'nce for the dance class.,Stop right away... it's all well and good. It'll be time'nce for the dance class.,Stop right away... it's all well and good. It'll be time'nce for the dance class.
 Dance class ! I don't know how . ,I'm so excited to take a dance class! I don't even know how to do it.,I'll have to take a dance class - I don't know how to do that.,I'll have to take a dance class - I don't know how to do that.,I'll have to take a dance class - I don't know how to do that.,How i can go to a dance class! I don't know what to do.,How i can go to a dance class! I don't know what to do.,How i can go to a dance class! I don't know what to do.
 You will . ,You will.,You will.,You will.,You will.,If you.,If you.,If you.
 Oh ... ,Oh...,Oh.,Oh.,Oh.,Well me too...,Well me too...,Well me hahaha...
"Hi Bill , I saw your grandma yesterday . ","Bill, I noticed you today when you visited your grandmother.","Bill, I noticed you today when you visited your grandmother.","Bill, I noticed you today when you visited your grandmother.","Bill, I noticed you today when you visited your grandmother.","Back in Florida I saw your big sister's kitty yesterday! Good luck, Bill!",Back in Florida (Lake AZ) I saw your grandma yesterday!! Regards Bill.,Back in Florida (Lake AZ) I saw your grandma yesterday!! Regards Bill.
 Oh where was that ? ,Where can I find that?,Where can I find that?,Where can I find that?,Where can I find that?,Didnt he know about that?,Didnt he know about that?,Didnt he know about that?
 I was running around the track at my college and there she was walking around the same track . ,I was running around the track at my college when she saw me walking around the same track and there she was.,I was frantically running along the track at my college while she was walking along it.,I was frantically running along the track at my college while she was walking along it.,I was paced around the track at my college while she was walking around it.,Running around kart tracks on my college track took me two minutes because there was someone walking around the same track.,"Running around kart at my college, I saw her walking around that same race, and there she was.","Running around kart at my college, I saw her walking around that same race, and there she was."
 Grannie always tries to stay fit and healthy.She is always making us kids eat the proper foods . ,"Grannie is committed to staying healthy and in shape, and she is always urging her children to eat properly to maintain their fitness.","Grannie is committed to staying healthy and in shape, and she is always urging her children to eat properly to maintain their fitness.","Grannie is committed to staying healthy and in shape, and she is always urging her children to eat properly to maintain their fitness.","Grannie is committed to staying healthy and in shape, and she is always urging her children to eat properly to maintain their fitness.",Grnnie never sleepsagend on a regular regular base it is physiotherapy & healthy...she is always making us eat properly and making sure our kids are eating the proper foods.,Grnnie never sleepsagens giddy and healthy.she always makes us kids eat properly and makes them savor healthy food.,Grnnie never sleepsagens giddy and healthy.she always makes us kids eat properly and makes them savor healthy food.
" Well , it pays off for her.How old is she anyway ? ",How old is she when she realizes that her efforts are being valued?,I think she'll be able to make a good income. How old is she?,I think she'll be able to make a good income. How old is she?,"At what age is she currently, and does it pay off for her?","How OLD IS MY HEA? Well, it pays for her anyways.","How OLD IS MY HEA? Well, it pays offs well, how old is she?","How OLD IS MY HEA? Well, it pays offs well, how old is she?"
 She will be 86 next month . ,She will be 86 next month and has just turned.,She will be 86 next month and has just turned.,She will be 86 next month and has just turned.,She will be 86 next month and has just turned.,"Next month after hitting 2 1/2 years, she'll be 86 years old.","Next month after hitting 2 1/2 years, she'll be 86 years old.",Next week after 86 kilomiles she is next month she turns 87 next year...
 That is truly amazing ! ,That's simply amazing!,That's simply amazing!,That's simply amazing!,That's simply amazing!,WOW!,WOW!,WOW!
I would like to register for a class today . ,I am interested in taking a class today and would like to register.,I am interested in taking a class today and would like to register.,"I would like to join a class today, can you assist me with the registration process?","I would like to join a class today, can you assist me with the registration process?",How m I enrol in a class?,How & when? I need to join a class today?,How & when? I need to join a class today?
" No problem , what class would you like to take ? ","I'm not a big fan of any specific classes, could you please inform me which ones you would like to take?","I'll be glad to help you decide on a course to study, but I can't say the class you're interested in. What's your favorite?","I'll be glad to help you decide on a course to study, but I can't say the class you're interested in. What's your favorite?","I'll be glad to help you decide on a course to study, but I can't say the class you're interested in. What's your favorite?",How you got orienteered - I'm not sure wid your class pick but I would like to know which one you'd like the most RIGHT now?,How you got orienteered - I'm not sure wid your class pick but I would like to know which one you'd like the most RIGHT now?,How you got orienteered - I'm not sure wid your class pick but I would like to know which one you'd like too?
 I would very much enjoy taking a Psychology class.Because I'm crazy . ,"I'm not sure how to handle taking a Psychology class, but I'm intrigued and wish to take it anyway because I'm feeling crazy.","I'd be incredibly keen to take a Psychology class, but I don't know if I would be cool enough to participate.","I'd be incredibly keen to take a Psychology class, but I don't know if I would be cool enough to participate.","I'd be incredibly keen to take a Psychology class, but I don't know if I would be cool enough to participate.","Because I'm crazy about taking a Psychology class, I would absolutely love it!","Because I'm crazy about taking a Psychology class, I would absolutely love it!","Because I'm crazy about taking a Psychology class, I would really like it."
 There are two classes that are still open . ,"Two classes are still open, and they are the second one.","Two classes are still open, and they are the second one.","Two classes are still obtainable, which are open for application.","Two classes are still obtainable, which are open for application.",Douching 2 classes.,Douching 2 classes.,Douch drew tww classes still neathed in two reemergency rmcns.
 Which days are these classes on ? ,What are the days of the week for these classes?,What are the days of the week for these classes?,What are the days of the week for these classes?,What are the days of the week for these classes?,How/ When?,How/ When?,How/ When?
 The first class is a Tuesday and Thursday class from two to three . ,Classes from two to three are held on Tuesdays and Thursdays in the first class.,Classes from two to three are held on Tuesdays and Thursdays in the first class.,Classes from two to three are held on Tuesdays and Thursdays in the first class.,Classes from two to three are held on Tuesdays and Thursdays in the first class.,Monday though Thursday i have class a two to three class.,Monday though frind Wednesday the first class i.e. from one day up nihilism one nd class is from two to three on tny Tuesday and thursday.,Monday though frind Wednesday the first class i.e. from one day up nihilism one nd class is from two to three on tny Tuesday and thursday.
 What about the other class ? ,What about the other class?,What about the other class?,What about the other class?,Can you explain the concept of the other class?,How'd you guys get the other class?,How'd you guys get the other class?,How' it supposed to do with the other class?
 The other class is on Monday and Wednesday from 10 am - 12 . ,The other class is available from 10 am to 12 pm on Monday and Wednesday.,The other class is available from 10 am to 12 pm on Monday and Wednesday.,The other class is available from 10 am to 12 pm on Monday and Wednesday.,The other class is available from 10 am to 12 pm on Monday and Wednesday.,Monday thru Wednesday 10:00 am EST & 2:30 ELSE on the other class.,Monday thru Thursday 9 am -12 pm ET ETERNARD & 12 am ET WEEKEND ENDING CLASS.,Monday thruWEEK from 10 am to 12 p.m. Other classes start everyday from Monday to play on all days.
 Are you sure there are no more open classes ? ,Are you convinced that there are no more open classes?,Are you convinced that there are no more open classes?,Are you convinced that there are no more open classes?,Are you convinced that there are no more open classes?,How real it you?? Were you sure there wont be any more open classes?,How real it you?? Were you sure there wont be any more open classes?,How real it you?? Were you sure there wont be any more open classes?
 I'm positive . ,I'm sure I can.,I'm confident that...,I'll be alarmed.,I'll be alarmed.,I can tell you that...,Am in thrall that...,Am in thrall that...
 Sign me up for Monday and Wednesday . ,Sign me up on Monday and Wednesday.,Be on my schedule for Monday and Wednesday.,Be on my schedule for Monday and Wednesday.,Be on my schedule for Monday and Wednesday.,Dont forget to sign me up on Monday and Wednesday.,Dont forget to sign me up on Monday and Wednesday.,Dont forget to sign me up on Monday and Wednesday.
" Okay , I'll sign you up . ","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.","OK, I'll give you a signed up pass.",okay I'll sign you up.,okay I'll sign you up.,okay I'll sign you up.
"Dad , why are you taping the windows ? ","Dad, what is the purpose of you tapping the windows?","What is the reason for you tapping the windows, Dad?","What is the reason for you tapping the windows, Dad?","Father, what's the purpose of you covering the windows with tape?",Dad why you are tapping the windows? Why are you tapping them?,Dad why you are tapping the windows? Why are you tapping them?,Dad why you are tapping the windows?
" Honey , a typhoon is coming . ","A typhoon is approaching, honey be careful.","A. tychone is coming - honey, bear with me a bit ht.","A. tychone is coming - honey, bear with me a bit ht.","A. tychone is coming - honey, bear with me a bit ht.","Tyhyoons, typhoon honey, we're here to stay.","Tyhyoons, honey!","Tyhyoons, honey!"
" Really ? Wow , I don't have to go to school tomorrow . ",Is it true that I won't have to go to school tomorrow?,Is it true that I won't have to go to school tomorrow?,Is it true that I won't have to go to school tomorrow?,Is it true that I won't have to go to school tomorrow?,Really?? I don't have to go to school tomorrow?,Really?? I don't have to go to school tomorrow?,Really?? I don't have to go to school tomorrow?
" Jenny , come and help , we need to prepare more food . ","Jenny, please come and help us with the preparation of more food.","Join us as we prepare more food, thanks to Jenny's help.","Join us as we prepare more food, thanks to Jenny's help.","Join us as we prepare more food, thanks to Jenny's help.","Jenny...Please help weed out 2 or 3 people, join me on., help us cook more....",Jenny...Please help weed down teeny food hall - help us cook lots of food!,Jenny...Please boff help - help me cook more....
 OK . Dad ! I'm coming . ,"Dad, I'm coming over.","OK. Dad'I'm coming, okay!","OK. Dad'I'm coming, okay!","OK. Dad'I'm coming, okay!",Dad! I'm coming over here.,Dad! I'm ready to go.,Dad! I'm ready to go.
"Hi , my name is Lean , and I'm from Russia . ","Lean, my Russian name is Lean.","Lean, my Russian name is Leban and I am from Russia.","Hi there, my name is Lean from Russia.","Hi there, my name is Lean from Russia.","Hey everyone! HI all my htie guys,CN.N... YEN!!! VERY Russian THANK YOU?","Hey everyone! HI all my htie guys,CN.N... YEN!!! VERY Russian THANK YOU?","Hey everyone i'm Lean from Russia. How is that you can say a big ""h"" to you?"
" Nice to meet you , Lean . My name is Alike . I'm from Japan . ","Hello, Lean. I'm from Japan and my name is Alike. Have a good time.","Hello, Lean. I'm from Japan and my name is Alike - I met you guys : hehe. Have a good time, mate?","Hello, Lean. I'm from Japan and my name is Alike - I met you guys : hehe. Have a good time, mate?","Hello, Lean. I'm from Japan and my name is Alike - I met you guys : hehe. Have a good time, mate?",Nice one to see me nice to meet n Lean. I'm like - Japanese name r like.,Nice one to see me nice to meet n Lean. I'm like - Japanese name r like.,Nice one to see me nice to meet n Lean. I'm like - Japanese name r like.
 To me English is a difficult language . ,"English seems like a tough language to master, at least to me.","English seems like a tough language to master, at least to me.","English seems like a tough language to master, at least to me.","English seems like a tough language to master, at least to me.",EXPERT QUESTIONS I would LIKE If I CHOOSE English THINGS WHATS A CROSS BASIC SCOTS WHICH I WOULD FEEL ABOUT?,EXPERT QUESTIONS I would LIKE If I CHOOSE English THINGY WHICH ELSE LOCAL HEALTH ONE I WISH GOOD WORTH IT.,EXPERT QUESTOP: I'm pretty sure I had a tough time learning how/ at all.
 A second language is always difficult . ,The task of learning a second language is always a challenge.,The task of learning a second language is always arduous.,The task of learning a second language is always arduous.,The task of learning a second language is always arduous.,One of course drearis - Trying... sassy languido is always difficult.,One of course drearis aliyah a second language...,One language always up there on...
" True , but English is harder than most . It's a crazy language . ","English is a language that's more challenging than most. It's a crazy language, but true.","English is a language that's more challenging than most. It'll be tough, but true.","English is a language that's more challenging than most. It'll be tough, but true.","English is a language that's more challenging than most. It'll be tough, but true.",Realment matter... English is a language.,Realment matter... English is. Crazy hard language.,Realment matter... English is. Crazy hard language.
 A crazy language ? Why do you say that ? ,What is a strange language? Why do you call it that?,A language that's incredibly strange? Why do you call it that?,A language that's incredibly strange? Why do you call it that?,A language that's incredibly strange? Why do you call it that?,How you narked AN insane language? Why?,How you narked AN insane language? Why?,"How you narked AN insane language? I mean, what the hell is that about?"
 One letter can have several pronunciations and one word can have several meanings . ,A letter can have multiple pronunciations and a single word can have multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,A letter can have multiple pronunciations and a single word can hold multiple meanings.,"If you pick ONE letter you probably already know MANY PS when you try to pronounce it... a single letter probably has many spellings, etc, and if you memorize it, you know it has some many meanings...",If you pick ONE letter you probably already know MANY PS when you try to pronounce it... a single letter probably has many spellings but one word probably does many meanings...,"If you pick ONE letter you probably already know MANY PS when you try that!! A single letter literally holds ten meanings, a single word holds hundreds, and if you choose one letter, one letters, you know many letters."
 No wonder you say English is a crazy language . ,"English is a language that you find very strange, no surprise to you.","English is a language that you find very strange, no surprise to you.","English is a language that you find very strange, no surprise to you.","English is a language that you find very strange, no surprise to you.","Well no one ever said English ""just like a crazy language"".","Well no one ever said English ""just like a crazy language"".","Well no one ever said English ""just like a crazy language""."
Can I help you ? ,Is there any way I can assist you?,Is there any way I can assist you?,Is there any way I can assist you?,Is there any way I can assist you?,How & Why?,How & Why?,How & Why?
" I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . ",I'm in the process of researching and finding material for a paper I'm writing. I'm not sure where to look for materials.,I'm writing a research project on entrepreneurship and sustainability and need ideas for where and how to find it.,"I'll be writing a paper and need some material for it, but I don't know where to look. Can you help me out?","I'll be writing a paper and need some material for it, but I don't know where to look. Can you help me out?",If you know where I CAN find material right now I can GET a LOT of THINGS from different BULLETIN SUBS A FEET FOR A TABLEAU AND I HAD TO TRY RIGHT FAST TODAY. I TOLD you guys I SEEKING TUESDAY AND IT HAS BEEN SOON THROUGH SOME TIME. IT DOES NOT INCLUDE ONE SUCH FRIENDLY,If you know where I CAN find material right now I can GET a LOT of THINGS from materials I already have for WHICH paper I WANT TO USE. I,If you know where I CAN find material right now I can GET a LOT of THINGS from materials I already have for WHICH paper I WANT TO USE. I
 I'll certainly try to help you . What topic is your paper on ? ,I'll give it my all and assist you. What is the subject of your paper?,I'll give my best shot at helping you. What is your paper topic?,I'll give my best shot at helping you. What is your paper topic?,I'll give my best shot at helping you. What is your paper topic?,How hard would it ever it to get help!? What topic.,How hard would anyones life be without you.? I would like u to help me! What topic is your paper in?,How hard amd help you? what topic..?
 My paper is on the influence of television on children . ,My article focuses on the impact of television on children.,My article focuses on the impact of television on children.,My article focuses on the impact of television on children.,My article focuses on the impact of television on children.,How the tv screens kids? That's my paper.,How the tv screens kids? That's my paper.,How the tv screens kids? That's my paper.
 There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . ,"The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","The computer can provide you with a list of scientific journals that cover the topic of children and television, among other options.","If you'm talking about kids and TV on... then you know what you want to hear... Until you get the computer, and it will give you a list of all the scientific journals that cover the topic of children and television.","If you'r looking for a source of information you want to share centered off based more often... well, then the best place to start.... I think the computer will give you tens of thousands of names of all the scientific dated 1860 or so, where kids and the TV get the talking.","If you really care what you write about kids and watching tele dubbed in science journal you know ok hwt can be found on a plethora of different sources e.g. the computer, it shows."
 Thank you for you help . ,Thank you for your help...,Thank you for your help...,Thank you for your help...,Thank you for your help...,I really needed your help... I would like a lot more thank you.,I really needed your.. thank you for the remuneration...,I really needed your.. thank you for the remuneration...
Here ’ s your hot dog and beer . What happened ? Did I miss anything ? ,Is there anything I missed out on? Is it hot dog and beer?,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,Is there anything I missed out on? I'm curious about what happened between hot dogs and beer.,How I savoredo ti ricochetto il qualcoso hot dog e diccolate a beer? Was there really n om I didn t knead?,How I savoredo ti ricochetto il qualcoso hot dog e diccolate a beer? Was there really n om I didn t knead?,How I savoredo ti ricochetto il qualcoso hot dog e diccolate a beer? Was there really n om I didn t knead?
" Yeah , Cal Ripen just hit a home run . ","Cal Ripen's recent home run was a hit, and he's hitting a homer.","A home run was hit by Cal Ripen, and he had a great game.","A home run was hit by Cal Ripen, and he had a great game.","A home run was hit by Cal Ripen, and he had a great game.",Cal Ripen hit.,Cal Rookie home run?,Cal Rookie home run?
 What ’ s the score ? ,What is the score of this score?,What is the score of this score?,What is the score of this score?,What is the score of this score?,How m I get this s score?,R what the score?,R what the score?
" Well it was 3 to 4 , but Ripen ’ s home run made it 5 to 4 since another player was on first base . ","Ripen hit a home run that extended the score to 5 to 4, but the score was still 3 to 4 as someone else hit first base.",Ripen's home play tied the score at 3 to 4 but Rip could have hit it home first because another player was on first base and the pitch was made 5 to 4.,"Ripen had a home pitch to make the score 5 to 4 as he had already hit another player on first base, resulting in reversing the 3 to 4-run lead.","Ripen had a home pitch to make the score 5 to 4 as he found another player on first base, which would have resulted in the game being tallied 3 to 4.","3-4, but Ripen hit a home run that would tie it 5-4 when he had someone else on first base, stealing one more batter on the ground and making it 4-4.","3-4, but Ripen hit a home run that would tie it 5-4 when he had someone else on first base, stealing one more batter on the ground and making it 4-4.","3-4, but Ripen hit a home run that would tie it 5-4 when he had someone else on first base, stealing one more batter on the ground and making it 4-4."
 So Baltimore is winning ? ,Is Baltimore winning or is Baltimore not winning?,Is Baltimore winning or is Baltimore not winning?,Is Baltimore winning or is Baltimore not winning?,Is Baltimore's success a result of their win?,How is Ravens got it?,How is Ravens got it?,How is Ravens got it?
 Right . ,Right.,Correct.,Correct.,Correct.,Ur d.,Ur d.,Ur d.
 This is a really great place to watch a baseball game . ,This is an excellent spot to catch a baseball game.,This is an excellent spot to catch a baseball game.,This is an excellent spot to catch a baseball game.,This is an excellent spot to catch a baseball game.,If you'' evoole it here to see a baseball game and be in the center.,If you'' evoole it here to see a baseball game and be in the center.,If you'' evoole it here to see a baseball game and be in the center.
" Yeah , there isn ’ t a bad seat in the place . ",There's no doubt that there is a decent seat available in the place.,There's no doubt that there is a decent seat available in the place.,There's no doubt that there is a decent seat available in the place.,There's no doubt that there is a decent seat available in the place.,Yeah... it’s a good one.,Yeah... it’s a good one.,Yeah... it’s a good one.
" The fans are great here , too . Not like in Philadelphia . ","The fans are friendly and there's a lot of love here, but it's not as big of a deal as in Philadelphia.","The fans are friendly and there's a lot of love here, but it'll be sournier than Philadelphia.","The fans are friendly and there's a lot of love here, but it'll be sournier than Philadelphia.","The fans are friendly and there's a lot of love here, but it'll be sournier than Philadelphia.",Philadelphia lagd much better off without Philadelphia fans... but hey it's a great team.,Philadelphia lagd much better off without them being over there narrating a great fan club on this location... not the kind of fans you find in big cities like the ones you can't get there with the people you like.,Philadelphia lagd much better off without them being over there narrating a great fan club on this place.
 It was a great idea to spend a day watching a game . ,"I thought it would be great to watch a game for a day, and it was a great idea.","I had the ideal day watching a game, and it was deemed advisable.","I had the ideal day watching a game, and it was deemed advisable.","I had the ideal day watching a game, and it was deemed advisable.","If you'r like to spend 1-2 hours a day watching. chess, I'd have sworn it was 'good b****'.",If you hung around if you watch a game ten minutes straight it was gonna be.,If you hung around if you watch a game ten minutes straight it was gonna be.
" Yeah , it reminds you why they say baseball is America ’ s favorite pastime . ","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.","Baseball is considered by many to be America's beloved sport, and that statement brings me to the topic of why.","Yeah it's like saying, 'ball is America'' s favorite pastime' It'll be back to.","Yeah... it's like, oh yeah, I can see why they say baseball is America' s favorite sport.","Yeah... it's like, oh yeah, I can see why they say baseball is America' s favorite sport."
How do you like the pizza here ? ,What is your opinion about the pizza you have ordered here?,What is your opinion about the pizza you have ordered here?,What is your opinion about the pizza you have ordered here?,What is your opinion about the pizza you have ordered here?,How you got the pizza here...?,How you got the pizza there??,How you got the pizza this pizza place?
 Perfect . It really hits the spot . ,Perfectly executed. This is spot on.,Perfectly executed. This is spot on.,Perfectly executed. This is spot on.,The perfect match. Perfect. Fantastic. This is spot on.,"Nice one, totally on. Perfect.","Nice one, totally on.","Nice one, totally on."
Do you have a light ? ,Is there a light available in your house?,Are you equipped with a light?,Are you equipped with a light?,Are you equipped with a light?,How you got a light bulb?,How you got a light bulb?,How you got a light bulb?
" Sorry , I don't smoke . ","I'm sorry, I don't smoke.","I've been avoiding smoking, so I apologize.","I've been avoiding smoking, so I apologize.","I've been avoiding smoking, so I apologize.",If you'r I don't smoke.,If you'r I don't smoke.,If you know I'll stop.
I was scared stiff of giving my first performance . ,I was terrified of performing for the first time because it was my first time.,I was terrified of performing for the first time because it was my first performance.,I was terrified of performing for the first time because it was my first performance.,I was nervous about performing for the first time because it was my first attempt.,Scary again because I was nervous to give my first performance...,Scary again because I was nervous to give my first show.,Scary again because I was nervous to give my first show.
 Were you ? your performance was excellent . ,Were you? Your performance was outstanding.,Were you? Your performance was outstanding.,Were you? Your performance was outstanding.,Were you? Your performance was outstanding.,Who you said you heard you did.,Who ace did you sound like - you did brilliant?,Who said you heard it? and you guys did a great job.
 Thank you for your kindly words . ,Thank you very much for your kind words.,Thank you very much for your kind words.,Thank you very much for your kind words.,Thank you very much for your kind words.,I really wanted to say thank you so much... I appreciate it so  much.,I really wanted to say thank you so much... I appreciate it so  much.,I really wanted to say thank you so much... I appreciate it so  much.
Excuse me . Could you please take a picture of us with this camera ? ,Can you please take a picture of us with this camera?,Can you please take a picture of us with this camera?,Can you please take a picture of us with this camera?,Can you please take a picture of us with this camera?,What camera yo have? Can you snap a picture?,What camera yo have? Can you snap a picture?,What camera yo have? Can you snap a picture?
 Sure . Which button do I press to shoot ? ,I'm not sure which button to shoot. Can you tell me?,"I've been told that I can shoot, but I don't know which button to press. Which one of the buttons will shoot?","I've been told that I can shoot, but I don't know which button to press. Which one of the buttons will shoot?","I've been told that I can shoot, but I don't know which button to press. Which one of the buttons will shoot?",How I go to shoot?,How i can shoot?,How i can shoot?
 This one . ,This one.,This one.,This one.,This one.,Dont this one...,Dont this one...,Dont this one...
 Do I have to focus it ? ,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,Is it necessary for me to concentrate on it?,How com nd can I concentrate titius?,How r the need to focus it?,How r the need to focus it?
" No , this is a focus-free camera . All you have to do is point and press the button . ","This camera is not focused, so all you need to do is point and press the button to use the focus feature.","This camera is not focused, so all you need to do is point and press the button to use the focus feature.","This camera is not focused, so all you need to do is point and press the button to use the focus feature.","This camera is not focused, so all you need to do is point and press the button to use the focus feature.","If you'r looking for a focus-free camera just point your camera and press the button. No problem, it's utterless.",If you'r looking for a focus-free camera just point it and press the button and voilà - voilà!,If you'r looking for a focus-free camera just point it and press the button and voilà - voilà!
 All right . Say cheese ! ,Cheese!,"Good day, I'll just say something nice about cheese.","Good day, I'll just give you a bit of cheese.","Good day, I'll just give you a bit of cheese.",Cheese.... - All right...,Cheese.... - All right...,Nice... just say cheese!
Every country should face the history . ,Every country should be compelled to face the consequences of their own history.,Every country should be compelled to face the consequences of their own history.,Every country should be compelled to face the consequences of their own history.,Every country should be compelled to face the consequences of their own history.,Everyone ow'ce the country should wake up and face the history..,Everyone in earth doit learn the lessons learned learnt from history...,"Everyone in worldd should face the consequences based sur the history they have to face"" - a history."
" Yeah , we don ’ t live in the vacuum . We have traditional values and long but different history . ","We have a long and varied history and traditional values, but we don't live in a vacuum.","We have a long and varied history and traditional values, but we don't live in emptiness.","We have a long and varied history and traditional values, but we don't live in emptiness.","We have a long and varied history and traditional values, but we don't live in emptiness.","Well because we are a people that have... based our opulENT values & have had.... years of rich heritage... and yes, we don't live in'space' - we live within the vacuum.","Well because we are a people that have... based our opulENT values & have an ephemeral history - we don't live in 'the dark side of history' Like most people who live by OUR AMERICAN VALUES, we're gonna live for 365 days straight.","Well because we are a people that have... based our opulENT values & have an ephemeral history - we don't live in 'the dark side' Well, not really, because I think we do."
" Sometimes , we , human beings , really had done something wrong , so we should admit it at first . ","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Sometimes, we as humans have made mistakes, and we may not be ready to accept it at first.","Human being on here sadly always did... a little bit wrong - we. were ok if we are, we really did wrong so we should have been honest.... We acted like we were doing the right thing at the time, but we didn't do it and we just had to admit it.","Humanity still goes the extra extrapolution... we're supposed to admit we were wrong at first, but it's true that we had a wrongdoing there anyway.","Humanity still goes the extra extrapolution... and we're supposed to admit we were wrong at first, but it's true that we aren't supposedto admit it at all."
 But there is always somebody who wants to turn his back on the true history . ,"Nevertheless, there is always someone who wishes to turn their back on the genuine history.","Nevertheless, there is always someone who wishes to turn their back on the genuine history.","Nevertheless, there is always someone who wishes to turn their back on the genuine history.","Nevertheless, there is always someone who wishes to turn their back on the genuine history.","Still... there'' are people 'hail-river back down' because they want to turn their backs on ""true history"".","Still... there'' are people 'hail-river back down' because they want to turn their backs on ""true history"".",Still... there'' are people 'hail-river back down' because that's the real story behind this.
" I believe such things won ’ t be realized , just daydreaming . ","I don't think such things will ever be real, it's just a figment of our imagination.","I have a feeling that these things are unreal, and I believe they are just imaginable.","I have a feeling that these things are unreal, and I believe they are just imaginable.","I have a feeling that these things are unreal, and I believe they are just imaginable.",Real people don t have the same vision... they just dream big.,"Real people wont ever come and do, it's just a pipe dream.","Real people wont ever come and do, it's just a pipe dream."
"Do you like traveling , Kathy ? ","Kathy, do you have a preference for traveling?","Kathy, do you have a preference for traveling?","Kathy, do you have a preference for traveling?","Kathy, do you have a preference for traveling?",Kartya... do you like to go on a trip?,Kartya... do you like to go on errands?,Kartya... do you like to go on errands?
