Sentence,Formal_10
I drink whisky. You drink wine. Guess what you all it's Gangsta Time!,"I'm drinking whisky. You drink wine. Guess what, it's Gangsta Time for me?"
Paris Hilton & Nicole Ritchie because they are both media idiots and they deserve each other.,"Due to their media idiosyncrasies, Paris Hilton and Nicole Ritchie should be compared to each other."
Darkseid. If he used his brains properly.,"Darkseid, if he strove to use his brains."
"If I recall correctly, it is that he will die.","He is likely to die, if I recall correctly, and he is."
"In my opinion, rap is not really music, it is just talking, mostly about drugs.","I think rap is not really music, it's more like a talking about drugs, and I don't think it is music."
That is what I was going to say.,That was my intention.
I think it was the female detective.,I believe it was the female detective.
You have me on that one.,I think I'm on the same page.
"I also really appreciate La Tortura, but then again, I do not know anyone who does not like it.","I also have a fondness for La Tortura, but I am not aware of anyone who does not enjoy it."
"I believe you can have mp3s downloadd from peer-to-peer software, just like dc++.","I think you can have mp3s downloaded from peer-to-peer software, just like in dc++, but this is not a case of resolving issues."
"I am a sincere, romantic, virgo male who is looking to treat a woman with care and love.","I am a virgo, romantic, and male who is seeking to treat & care of, preferably with fondness and care for, but also in."
He was obviously not disciplined enough as a child and it shows in his adult behavior.,"As a child, he was obviously not well disciplined and it is evident in his behavior now that."
That is the information I took away from the movie.,I omitted that information from the movie because I didn't want to read it.
"Knock, knock. Who's there? Orange. Orange who?","I'm curious, who among the Orange people is this? Knock, knock."
I have both of their CD's and they're fantastic!,"I have both their CD's and they're both really, really great!"
"Twelve years old. I don't recommend it at all, at that age.","I don't recommend it at twelve, at that age."
"If you ever have a chance to see him live, you should go.","If it's possible to attend and see him in person, you should go."
I don't think so. But tomorrow is Valentines Day.,"I'm not convinced, but I do have a feeling that Valentines Day is just around the corner."
"And you call yourself a Nirvana fan, but you do not know about Foo.","Nirvana-favorite, but not a Foo fan, what's your story?"
This is really derogatory and is not funny at all.,This is genuinely insulting and is not even amusing.
"Stern is too self-absorbed to still be funny, Hoo Hoo is not effective anymore either.","Stern's excessive self-importance has made him unable to be funny, and Hoo Houn Ho'o has also become ineffective."
"He did not die in Pulp Fiction, Basic, The Negotiator, XX, or the Incredibles.","He was not killed in Pulp Fiction, Basic, The Negotiator, XX, or the Incredibles."
"If you take lessons, or purchase the book Guitar for Dummies.","If taking lessons or the Guitar for Dummies book, or both."
"If you receive their second album, I believe you should listen to tracks ten and fourteen.","If it's their second album and they give it to their listeners, I think you might want to check out tracks ten and fourteen."
Walnuts or other soft shell nuts?,Is it possible to substitute Walnuts or other soft shell nuts with Walnuss-type nuts?
I believe we should vote it the best right now.,"I think we should vote for it at this point, because I believe it is the best decision for us."
50 Cent is alive and rapping. Eminem is alive and retired. Tupac has passed away.,"With the likes of 50 Cent, Eminem, and Tupac, there are only three major artists who are still alive and rapping."
It would be as if Benny Goodman and Louis Armstrong were playing together. It does not work.,It would be like having Benny Goodman and Louis Armstrong as one of your team. It is not effective.
"The choices are both good, But in my opinion the genre Hip Hop is the better choice.","While there are good options, I think the ultimate choice for the genre is Hip Hop."
"When they got back on the phone, the guy on the other end says ""Okay, now what?""","""Okay, now what?"" the guy on the other end of the phone says upon returning from their phone call."
"And some of them are in here, as well.",Some of them are also present in this place.
"No, and I do not think that anyone will admit that they actually have met a person named Floyd Crammer.","No, and I doubt anyone will disclose that they have ever met Floyd Crammer, despite knowing the person they just met."
Trent Reznor is a part of the band Nine Inch Nails.,"Nine In Ch Nail, a psychiatric alternative act, includes Trent Reznor."
"Negative, none of this makes any sense.","None of this makes sense, bad or good."
Why not change the colors to black and white?,Why not make the colors black and white instead?
"I am unaware of that information, but for a 16 year old, he is highly attractive.","I am not aware of that information, but he is incredibly attractive for a 16 year old."
It is a long period of time if I must wait until January.,"Waiting until January would be a considerable amount of time, and it is also proving to be an extended period of waiting."
"Weather or not he is homosexual, he is still the same Jim Morrison.","He is still a Jim Morrison, regardless of his sex or if he is gay."
"Is it down by the sea, or under the board walk?","Is it below the boardwalk, or by the sea?"
She writes and produces her own music and it is always great.,"Her own work, which she produces and writes herself, is always a great time."
"You know, ""Does 'u' come before or after the 't' in that word?""","""Is the word 'u' before or after the inscription a suffix?"""
"Catch Me if You Can, Enemy of the States, and Executive Decision.","""Catch Me if You Can, Enemy of the States, and Executive Decision."""
It is time to vote now.,The time has come to vote now.
"The King of All Media will be on SIRIUS satellite radio on January 9th, 2006.","SIRIUS will have The King of All Media as its featured On January 9th, 2006, SIRITUS satellite radio will broadcast his upcoming interview with The Media Guy, also known as The Koenig of all Media, on their flagship program on the radio station, starting from January 9, 2006."
You should consider a PRS guitar.,A PRS guitar may be a suitable option for you.
My friend will be playing a musical show.,My friend will be putting on a typed performance.
The best option is to send them through the USPS.,The USPS is the most suitable way to ship them.
This story is about a girl who cried so much it was as if her tears filled up the entire world.,"In this story, a girl weeps so much that her whole being was filled with the weight of her tears."
The primary product of following what Chuck Norris does is pain.,"The following Chuck Norris is the way to go, and the primary outcome of doing what he does is pain."
It does not look as if that is so.,It does not seem like that.
"I would not know, but maybe it is just being one.","I would not know, but maybe it is just being one."
You are right because she is one of the hottest.,"She is among the most sexiest, so be the right one."
"Currently, I am tempted to continue to believe it is Ashlee, although I hate Jessica because she absolutely ruined these boots.","I am currently inclined to believe it is Ashlee, even though I despise Jessica because I hate how she ruined these boots. However, at the moment, I feel like I should just keep believing it's Ashleighe."
I have to say backstreet boys.,I have to say backstreet boys.
I am going to get wasted and quit smoking.,I am going to get squandered and quit smoking.
I love extreme Makeover: Home Edition,"I have a special request for extreme Makeover: Home Edition, which I love."
Bring me to live because of the lyrics.,I'm a sham as to whether or not the lyrics are accurate.
To los weekenes ella sale a vacilar.,Is it possible to buy a vacillating edifice?
It means that man is just thinking about sex.,It suggests that men are simply preoccupied with sexual thoughts.
He has a girlfriend and she is Katie Cassidy.,"He is in a relationship with ''Katie Cassidy', and he has."
"The lion turned to the left, for it was a shorter path.","The lion then turned to the left, as it was a shorter way."
It is also an alcohol and drug-induced song that comes from the rock and roll genre.,"Additionally, it is a rock and roll-themed due to its drug- and alcohol-related themes and themes."
She needs to at least have a 34D size bust and an attractive body.,"Her physical appearance and 34D-sized boobs are what she requires, but her sexy appearance is not a guarantee."
"I do not know. 2) A craine, a chicken, or a duck.","I am uncertain. 3) A craine, a chicken, or squid."
To not be original and you can plagiarize.,Plagiarism is not an original idea and can be copied.
"Most likely, at www.lyricstop.com is where you will find the Anna Nalick Lyrics.",The Anna Nalick Lyrics may be accessed at www.lyricstop.com as well.
I will be watching Earl and The Office.,I will be observing Earl and The Office.
"The three, little, free pigs rejoiced and laughed.","The three, small, untamed pigs rejoicing and chuckling were the three."
Either you ear is bad or you need new strings.,Either you have a bad ear or you need new strings.
"The daughter, grandmother, and her granddaughter.","The daughter, grandmother, and her granddaughter, along with their daughter and granddaughter."
I don't believe that Ashley Simpson is capable of singing well.,I doubt Ashley Simpson has the ability to deliver a good singing performance.
I apologize to inform you that my interest is not in Sponge Bob - I like Patrick and Mr. Crabs much more.,"I'm not into Sponge Bob, but I have a strong preference for Patrick and Mr. Crabs, which are my two favorite cartoon characters."
There are many websites that are capable of doing this.,"Many websites are available that can do this, and they are."
Are you referring to the song by Lifehouse?,Is the Lifehouse composition the intended message?
I believe it happened during the second half of the movie Pretty Woman.,I recall it happened in the latter part of the Pretty Woman movie.
I can be agreeable with Gangsta Rap.,I can say I'm a fan of Gangsta Rap.
I would suggest Munsters and Leave it to Beaver.,I would suggest Munsters and Leave it to Beaver.
"If one is searching for a great horror movie, I suggest The Exorcism of Emily Rose.",The Exorcism of Emily Rose is a spooky horror that you must see if you're looking for realism.
My choice would be The Pea In A Policeman's Whistle.,I would personally select The Pea In A Policeman's Whistle.
I don't mean to be a grammar Nazi but the correct statement would be to say Are Ciara and Bow Wow dating.,"I'm not a grammar geek but the most appropriate one would be ""Are Ciara and Bow Wow dating""?"
I thinkg that boy is very handsome.,I think that the boy is very good-looking.
I like this better.,I'm more attracted to this.
Yoda beat me to it but the answer is Adam's Ribs.,"I was beaten into submission by Yoda but ultimately, I'm going to have to use Adam's Ribs."
Rock 'n Roll is eternal.,The timeless style of Rock 'n Roll cannot be clobbered.
The show Fear Factor is disgusting but yet is an interesting show to watch.,The Fear Factor is a sacrificial but engrossing series to watch.
"Boy wow, hot oh my God. Hell yes.","I'm like, oh my God, I can't believe it's hot, right? Boy, do you think so?"
That's just what I like better.,"That's what I prefer, that'll do."
Adam's Ribs. Yoda you beat me to it.,"Yoda, I'm way behind on Adam's Ribs."
Rock and Roll will never die.,The future of Rock and Roll is one where it will never truly be.
Fear Factor - gross bun fun to watch!,I'm a big fan of the Fear Factor and its crappy bun-fun.
That does not exist.,That is not a reality.
Is this not pop music?,Is this not pop music?
The writers conceptualized it.,It was the writers who came up with the idea for it.
I have not heard of them.,I have not come across any of them.
"Hey, Kong is not the same.","I'm not Kong, but hey, it's not the same thing."
I would like to ask it again.,I would like to rephrase it.
You could have Jim Beam and something sour or soda.,A combination of soda or Jim Beam and something sour could be a good option.
I like Bruce Alrighty.,I have a liking for Bruce Alrighty.
Do not listen to only your zodiac signs.,Listen to your zodiac signs and don't just rely on your readings.
"As someone else said, her old stuff wasn't so bad, but her new stuff sucks.","Her old stuff was okay, but her new stuff wasn't, as someone else stated."
"Dear Batman, I do not agree with you.","Dear Batman, I have a different perspective on this issue."
"Hey, at least they got paid.",At least they got paid.
"In my opinion, and that's all it is, the best rap album ever is Tupac's ' All Eyez on Me'.","Tupac's ""All Eyez on Me"" may be the quintessential rap album, but it'll take me no for an extended period of time before it becomes the best."
Didn't know that they came out.,Was unaware that they were going out.
"As someone else said, her old material was passable, but her new material is not.","As per another person, her old material was satisfactory, but their new material is not."
"I am not in agreement with you, Batman.","I disagree with Batman, but I do not think so."
At least they got paid.,They were at least compensated.
"It's my personal opinion that 2Pac's ""All Eyez On Me,"" is the best all-time rap album.","""All Eyez On Me"" by 2Pac is my personal belief that 2Pass is the greatest rap record of all time, with 2 Pac praising their work."
I didn't know that they came to visit.,I was unaware that their visit was to see me.
I very much like the songs Dancing Queen and Mamma Mia.,I have a great affinity for the latter's Dancing Queen and Mamma Mia titles.
"I am not sure why you would ask me, because I am older.  But because you did ask, my answer is Nelly.","I am not sure why you asked me, as I have grown older. However, since you did, my answer is Nelly."
That number refers to the 57 different items that Heinz produces.,Heinz has a total of 57 different products and the number that refers to that number refer tos heinze products.
I truly feel that way because so many people have poor taste in music and I believe we are headed into a music dead generation.,I think we are about to enter a generation of music-dead people because so many people have poor taste in music and I believe we will eventually come to rely on the music dead generation.
Bertram Wooser is who I would rather he become again.,I would rather have Bertram Wooser as my preferred Bertran Woorsers.
"Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker is the lineup today.","Today's acts include Triple H, Big Show, Shaun Michaels, Eddie Guarro, and the Undertaker."
Are you a little obsessed with the Backstreet Boys currently?,Are you currently a big fan of the Backstreet Boys?
I assumed that Lil' Webbie was from Memphis?,Is it true that Lil' Webbie was born in Memphis?
"If the answers above are not to your liking, please delete the question or pick me.","In case the following answers do not appeal to you, please remove the question or choose me."
"Though I haven't used Dish in quite a long time period, I believe they do as well.","I haven't had a Dish in ages, but I think they do, which is reflected in my use of them."
Not all music in the genre of rap is terrible.,Not every rap is a dreadful form of sleight of hand.
That particular bakery has wonderful frostings.,That particular bakery offers exceptional icings with delectable frostings.
"If you were but 20 years of age, would you be romantically attracted to a 14 year old boy?","If a 14 year old boy bedeviled to despite being only 20 years old, would you agree to have sex with him?"
I envision that he has those tattoos from his days of youthful carefreeness.,"I believe he still has those tattoos from his days of being a kid, but this is reminiscent of that."
"Up your butt, and around the corner.","To your posterior, and just a stone's throw away."
"'Wind Beneath My Wings'.  Ohhhh, oh, oh, oh, ohhh.","""Wind Beneath My Wings"" Oh, My, That 'Cheesy'. Oh... oh,... Oh My!"
I want some boy on boy action!,I'm looking for some boy on boy sex. Any ideas?
"Gohan is only half Saiyan, Goten is a quarter, and Vegeta is, like Goku, a full blooded Saiyan.","Gohan is a half-Saiyan, Goten is half SaiYan and Vegeta is like Goku, albeit regressed to full blood Saayans."
None anymore. I gave up CD's for MP3 players.,I have no longer any more CD's and no more MP3 players.
I did not find it to be offensive.,I did not consider it offensive.
The brown sugar was amazing.,The presence of brown sugar was remarkable.
"If you click it, you might have to try one more time before it begins.","If it does, you may have to repeat the action one more time before it begins."
Donde estan los ladrones?,"""En qué estás lado en la ley de las veces para cada vez que tenemos una hora de vendimiento ahora para que esta lade es un destino para la lación de los los que se integra por ello? Y temo que la mezcal durante nada porque te resta al mejorar y"
You should tell me why because I give up.,"I give up, so I need to know why."
My children aged 3 and 4 love Dora.,"Dora is a constant source of adoration for my 3 and 4-year-old sons, who also have phrenicles for her."
"This is an easy problem, and I had seen this in a math class in grade 6 or 9.","I had seen this problem in a math class in grade 6 or 9, and I think it's comparatively simple."
"I don't remember the child's name, but remember the show the kid was in.","I can't remember the child's name, but remember what the kid was in the show."
"I can't understand it, because they lost what they though they had.","I can't make sense of it, because they lost what they believed they had."
"The strong is frustrating, but the pleasant side is easy to deal with.","The robustness is frustrating, but the amiable aspect is uncomplicated to handle."
It is a great production like Cowboy Behop and Evangelion.,"The likes of Cowboy, Behop, and Evangelion are among the great productions."
The tune looks like a T,"The composition resembles a T-rex duet, but the overall tone is quite mellow."
How many times did he win the worlds sexiest man contest?,How many times did he become the winner of the world's most sexiest man competition?
No one knows about his death or how he lived.,No information is available about his death or the circumstances of his passing.
She likes gasoline. (Give more more gasoline!),She has a liking for gasoline. (Give more gasoline!)
It is Chlroine color because it is a gas.,Chlroine is the chromophore color because it is a byproduct of the gas.
You can download anything at www.limewire.com.,Any download is at your disposal at www.limewire.com.
You can search for his name on most search engines.,Most search engines can be used to find his name through a search engine.
There is a Volkswagon parked behind the building.,"Behind the building, there is a parking lot with X-Tran and Y-Roads."
How much do you love gas? Give me more gas!,"How much do you like gas? Can you please give me more gas, please?"
"Chlorine color, because it's a gas.","Chlorine color is a gas, hence it is not colorable."
"On Limewire.com, you can download anything.",Limewire.com lets you get your fix by downloading and letting your devices weigh weigh as little as possible.
Type his name in on any (most) search engines.,Search for his name on any (most) search engines by typing it in.
answer : There's a Volkswagen parked out back.,"A Volkswagen is parked at the rear, as an answer."
"No, but I never considered becoming a prostitute.","I never thought about pursuing a career as sex worker, and I certainly wouldn't have considered it."
Ain't No Mountain High Enough is by Marvin Gaye and Tammi Terrell.,"Marvin Gaye and Tammi Terrell have penned the book, Ain't No Mountain High Enough, with their own interpretations."
"Maybe I am just getting older, but gratuitous nudity seems silly.","I wonder if my age is a factor, but the idea of gratuitous nudity makes it seem counterproductive."
Ipods are devices that allow you to watch podcasts or movies on its screen.,Irrespective ipods are Ipod-like devices that allow you to listen to podcasts or movies on its Ipad.
Sarah Conner Island is about the craziest fans of Sarah Conner.,The craziest sceptics of Sarah Conner are enthralled by the mysterious and unsettling Sarah & Sarah.
"""Ah Woe, Ah Me,"" is by the Kingston Trio.","""Ah Woe, Ah Me"" by the Kingston Trio is the lyrically and aesthetically pleasing version of their a cappella ""Ha Woein, Oh My Gods,"" which debuted at the 1964 New York Piano Festival in April 1985."
Limewire provides a decent P2P service.,Limewire presents an adequate P2P service.
"If I had to choose between the two, even though I do not prefer either, I would choose Chris Brown.","I have no preference for either of them, but I would still choose Chris Brown over the other two if I had to choose one."
"Anyway, it is an excellent song.","In any case, it's a great song in every way."
"""That's Good People,"" is a song by Jack Johnson.","""That's Good People"" by the late '70s pundit is a well-known Jack Johnson song."
Black Sabbath is the original and best.,"The original and most excellent is Black Sabbath, which is the best and Blackest of all."
We do not like to read subtitles.,Our preference is not to read subtitles.
It is probably a rumor.,It is likely that it is a rumor.
She is not Aaliyah or nothing like that.,She is not like Aaliyah or anything else.
Good luck to your beginner drummer.,Good luck with your inexperienced harp?
I wish they could find a way to reunite because they made beautiful music together.,I hope they can reunite because they made beautiful music together and I wish for a resemblance to it.
I find that those who have taught themselves the magic of playing guitar possess more skill than those that read music.,"I have observed that those who have honed their guitar skills are more proficient than those that can comprehend music, even if they have only learned how to play."
I know his moniker is Dickie.,I understand that his nickname is Dickie.
"They have been ranglin in the area of Lagona as well as sierra soux, and it appears they are kicking out down int he doheny are","They have been ranglin in the Lagona and Sierra Soux areas, and it seems they are kicking out int he doheny are they doing it in a dolecular level?"
She is five feet and ten and a half inches in height.,"At five and a half years old, she measures five feet and 10 and half inches in height."
Has anyone mentioned 'Abs Fab' yet?,Has 'Abs Fab' been mentioned by anyone as a source?
It is sad that you cannot name a movie without asterisks.,It is a shame that the name of the movie I was about to watch doesn't include asterisks.
"I was going to say none of them, but I will go check now.","I was about to say none of them, but I'll just check."
You need to work it out.,It's time to work it out.
"The girls who respond to Andre when he says ""hey ladies"" are actually one person.","Andre's ""hey ladies"" are sarcastically unrelated, but the girls who respond to him as if he were his own bosses are actually two different girls."
Suddenly they became angrier.,They suddenly grew more angrier.
It is on after the show airs or you can find it on MTV.,"After the show has aired or is re-entitled to MTV, it is also available on the Internet."
The highest ranking anime fighting can be found in the popular Dragon Ball Z,"In the most highly regarded and well-regarded anime fighting is Dragon Ball Z, which also offers its most notable and highest-rated fighting."
I do not enjoy the genre of westerns.,I have a distaste for westerns.
"If you are looking to find free music without breaking any laws or regulations, you should look into multimedia-search.com","If your goal is to find free, legal and unbiased music, then multimedia-search.com is the place to go."
Mamita yo se que tu no te me va a quitar.,"Mi lleva aqui, ti por tal corazionar? Mamita, I don't even have ten minutes to quiter."
I love the show.,I am fond of the program.
It says about 95 minutes.,It takes about 95 minutes.
Jackie Chan is with Chris Tucker in Rush Hour 1 and 2.,"In the first and second episodes of Rush Hour, Jackie Chan and Chris Tucker are accompanied by Chris and Jackie."
You should go to one of their concerts.,Attending one of their live shows is a must.
"If you would like to star in adult films, then yes.","If the thought of becoming a pornographic actor or actress fills you, then that's something that you absolutely shoud."
Is it love or just a heart?,Is it love or a heart?
Jamia is her name I believe.,"I think her name is Jamia, which is true."
Spongbob Squarepants is a good show.,"A good show is Spongbob Squarepants, which is also a good one."
I believe King Kong or Cheaper By the Dozen Two.,I'd say I believe it's King Kong or Cheaper By the Dozen Two.
You could purchase them at www.amazon.com.,They are available for purchase at www.amazon.com.
