Sentence,Paraphrase,Formal_10,Formal_15,Formal_20,Informal_10,Informal_15,Informal_20
She inferred that she wanted him to get rid of the flags.,She thought she wanted him to remove the flags.,She thought she wished for him to remove the flags.,She thought she wished for him to remove the flags.,She thought she wished for him to remove the flags.,She chimed in that she wanted him to strip down the flags.,She chimed that flags were going to fall off his head.,Logic prevailed.
I think they're still a good band.,"Despite everything, I believe they're still a competent band.","I think they're still a good band, even if they don't get the recognition they deserve.","I think they're still a good band, and I don't think their past performances were influenced by their success.","I think they're still a good bunch, even if they don't get any more.",Bands are still good... I can tell they're still a good band.,"Band play continues to amaze me, even though they are still a decent band.","Band play continues to amaze me, even though they are still one great band."
How creative do you think they were? It was the 60's.,How innovative do you think they were in the 60's?,To what extent were they innovative during the 60's?,To what extent were they innovative during the 60's?,To what extent were they innovative during the 60's?,Laughter! You're in the 60's. How creative did you think they were in that time?,Would you classify everyone as being creative? Certainly the 60's.,Would anyone you know counted as creative if you were in the 60's?
"I always use that app for music, movies and books.","I rely on that app for music, movies and books.","I rely on that application for music, movies, and books.","I frequently rely on that application for music, movies, and books.","I frequently rely on that application for music, movies, and books.","Music, movies and books are all available on that app, which I use frequently.","Music, movies and books make use of that app whenever I'm in need of music, films, or books.","Music, movies and books make use of that app whenever I want."
A lot of sitcoms recently with chubby guys and hot girls. Like:King of Queens.,"There have been many sitcoms lately about chubby guys and hot girls, like the ""King of Queens.""","There have been many sitcoms in recent times that feature chubby males and sexy females, such as the ""King of Queens.""","There have been many sitcoms in recent times that feature chubby, over-the-top characters and seductive, particularly the ""King of Queens.""","There have been many sitcoms in recent times that feature chubby, over-the-top characters and seductive, or selender, such as:King of Queens.","Numerous TV shows have emerged lately featuring overweight males and attractive females, including the ""King of Queens.""","Numerous commercials released recently feature overweight men and attractive women, including the ""King of Queens.""","Numerous commercials released recently feature overweight men and attractive women, including the ""King of Queens."""
You should consider that 99 cents per person times the number of people sending money results in a large amound of money.,"Considering that 99 cents per person multiplied by the number of people sending money equates to a massive amount of money, you may be surprised at how much money is generated.",It's worth noting that sending 99 cents per person plus the number of people sending money results in a significant amount of money.,It's worth noting that sending 99 cents per person plus the number of people sending money results in a significant sum of money.,It's worth noting that sending 99 cents per person or more to a list of people'd money equates to an enormous sum of money.,You would be hard hit if you didn't realize that 99 cents per person multiplied by the number of people sending money translates to a massive amount of money.,You would be hard hit if you didn't realize that 99 cents per person multiplied by the number of people sending money translates to a massive amount of money.,You would come face blown millions if you count 99 cents per person times the number of people sending money.
I think that Titanic cost around 300 million dollars.,I estimate the Titanic's cost was worth about 300 million dollars.,I estimate the Titanic's total loss was worth about 300 million dollars.,I estimate the Titanic's total loss was approximately 300 million dollars.,I estimate the Titanic's total loss was approximately 300 million dollars.,"Titanic would have cost us approximately $300 million, in my opinion.","Titanic made a profit of approximately 300 million dollars, in my opinion.",Titanic made a profit of approx. 300 million dollars.
"An infant, a child or adult, and an elderly person with a cane","An infant, a child or adult, and an elderly person with a cane.","An infant, a child or adult, and an elderly person with stéréo with their wilted toes.","An infant, a child or adult, and an elderly person with stéréo with their wilted toes.","An infant, a child or adult, and an elderly person with stéréo with their wilted toes to walk cane-tied, known as 'the caning'.","Baby one - 5"" (0.75""), a child 0-10"" (25"") and an adult 0 (100% of the adult population) + an elderly person 70% (50%) + 1-3% (+1) 0% +20% (NIG) & 5% +35% (NICU).","Baby one king laying down with a cane and an infant,. child or adult, and if someone is an adult he or she can walk on and can’t pick up – ie.",Baby one king laying down with a cane and one child or adult accompanied by strays or walker.
You should simply make people laugh and be yourself.,You just have to be yourself and laugh.,Simply make people laugh and be authentic to your personality.,It's important to be yourself and make people laugh.,"It's important to be yourself and make people laugh, not to get into a hot, sweaty relationship with the world.",You humbly entertain others and behave accordingly.,"You humb you all up, you just need to entertain people.","You humb you all up, you gotta laugh."
Falling Up is a bit similar to Linkin Park.,Falling Up is somewhat reminiscent of Linkin Park.,Falling Up is somewhat reminiscent of Linkin Park.,The rest of the group is reminiscent of Linkin Park and the elpert of Falling Up.,"Comparing Falling Up to Linkin Park, it's a bit like the crooning sludge.",Fallin' On You (Full Song) is a bit like Linkin Park.,Fallin' On You (Full Song) is a bit like Linkin Park.,Music video band Falling Up shares similarities with Linkin Park.
They are coming out with many more games.,Many more games are coming out from them.,They are bringing in many more games to come.,They are bringing in a significant number of games.,They are bringing in a significant number of additional games.,Numerous games are coming out with them.,Numerous games appear ahead.,Numerous plays continue incoming by them.
That was more information than you asked for.,More information than you could ask for.,That was a lot more than what you expected.,That was a lot more than what you expected.,That was a lot more than what you expected.,You posed a higher level of inquiry than you ever could have asked for.,You posed a lot higher ground on everything you were able to say.,You posed a lot higher rehearsal level if you were able to hear me out.
Who cares about what clothes that seventeen magazine says are trendy.,Seventeen magazine suggests that the fashion industry is not interested in the trendy clothes of its readers.,"Seventeen magazine suggests that the label of ""fashionable"" does not apply to the fashion industry, so who cares?",What is the point of seventeen magazine's opinion on what is considered to be the most fashionable clothes?,What is the point of seventeen magazine's opinion on what is considered to be the 'favorable' clothing for a certain age group?,"seventeen magazine believes that fashion is everything to everyone, so who cares about what's trending in their clothes?",seventeen magazine recommends trendy clothing for anyone who cares.,seventeen magazine recommends trendy clothing for anyone who cares.
The man who sings for The Cure.,The singer of The Cure.,"The tenor of The Cure, who is also a renowned lyricist.","The tenor of The Cure, who also enacts in the role.",The renowned tenor of The Cure and a sym often crooner for The Notorious Monk.,singer of The Cure.,singer known as The Cure.,singer known as The Cure.
"Well, a geek, to me, would have to be someone that I could ask a question.","To be a geek, I mean, I mean, I'm just a person that I could ask a question.","To be a geek, I'd have to say, being someone to ask if I wanted to.","To be a geek, I'd have to say, being someone to ask if I wanted to.","To be a geek, I'd have to say, being able to ask 'whatever it is'.",Would a geek be someone I could ask if I were questioned?,Would geeks - in my opinion – claim all the titles of geek would be people with the ability to ask a question.,Would geeks - in your own image montage e.g.
His last name is Japanese.,His surname is of Japanese origin.,He has a Japanese last name.,He has a Japanese last name.,He has a last name that is of the Japanese surname.,Japanese family name him his last name.,Hawaiian  hat off a Korean TEKONI DUKEY?,Hawaiian descent exists - erected around 1869.
"It doesn't, but the video was funny.","The video wasn't the intended outcome, but it was still funny.","It's not true, but the video was amusing.","It's not true, but the video was amusing.","It's not true, but the video was amusing.",You won't regret it - the video made me laugh.,You won won!!,You won won!!
You should use a software called media monkey.,Media monkey is a software that you can use.,"To do this, you will need to use media monkey software.","To do this, you will need to use media monkey software.","To do this, you will need to use media monkey software.",You.,You.,You.
They can't be too new after three months.,"After three months, they can't be too fresh.",It takes three months for them to be too new.,It takes three months for them to be too new.,It takes three months for them to be too new.,Three months passes and they cannot be outdated anymore.,Three full months won UTs.,Three full sets succeed - you're three.
The one in my living room.,The one in my living room.,The one in my living room.,The one in my living room.,The particular one in my living room.,One living room.,One living room.,One living room.
"They are the Knights who say ""Knee"". Later in the movie they become the Knights who say ""Ichy ichy potanga"".","The Knights in the movie are the ones who say ""Knee"" and later become the Knights who say ""Ichy ichy potanga"" in the movie.","In the movie, the Knights are the ones who say ""Knee"" and later become the other Knight, who says ""Ichy ichy potanga"".","In the movie, the Knights are the ones who say ""Knee"", but in the end they become the ""Ichy ichy potanga"" as they are shown in character in a later scene.","In the movie, the Knights are the ones who say ""Knee"", but in the end they become the ""Ichy ichy potanga"" as they are shown in previous scenes.","Knights repeating ""Knee"" are the Knight chanting. The Knight repeats ""Ichy ichy potanga"" in the movie later in it.","Knights repeating ""Knee"" are the Knight chants in the movie, while later they become the new Knight, ""Ichy ichy potanga"" becomes the final Knight.","Knights repeat ""Knee"" while following in the movie as Knight chanters ""Ichy ichy potanga"" until they become the Knight's re-incarnation."
Joey although I do not like his new show. It would be better if he was not the only character.,"Joey's new show is unpleasant to me, but it's worth noting that it's not as good as I remember. It's just better if he's not the only character on this show.",I have mixed feelings about Joey's new show (I can't stand his new character). It would be nice if he was not the only character.,"I have mixed feelings about Joey's new show, although I do not find him appealing. It would be more appropriate if he was not the only character.","I'm not fond of Joey's new show, even though I don't think he'll be as good as I remember hearing. It'd be nice if a different character was included in the cast.","Joey sounds great on his new show, but I'm not a big fan of it. It's just BS. I feel like it'll be better if he'd be on CSICSI with me.","Joey sounds genuinely great on his new show, although I'm not a big fan of it. It's improbable if he'd be playing more than one character.","Joey sounds incredibly cute on his new show, I'm not a fan of it actually. I think it would be cool if he was not the only character."
You will not need to look up 'revolver' if you are as old as I am.,"If you are as old as I am, you don't have to search for'revolver'.","If your age is as old as mine, searching for'revolver' is unnecessary.","If it's your age, you don't have to search for'revolver' if you are as old as me.","I am sure that if you are as old as me, you don't have to search for'revolver'.",You won't need to search'revolver' if you are above average in age.,You won u0027adele'revolver' na etaj etajed up simplalone if u's as old as mine.,You won u0027adele'revolver' na etaj etajed up simplalone if u's as old as mine.
Ebay is my first suggestion but I also have another.,Ebay is my first choice of shopping but I have another one to suggest.,Ebay is my initial choice but I also have an additional one.,I'll say that I prefer Ebay over ebay but I also have a second-choice.,I'll say that I prefer Ebay over ebay but I also have a second-choice.,"One suggestion definitely works... Ebay is my go-to site for shopping, but I have something else to recommend.",One carries everything.,One carries everything.
They won because they cheated.,They were victorious because of cheating.,They were victorious as a result of their cheating.,They were victorious as a result of their infidelity.,They were able to secure their victory by cheating.,Wining enticed them all because they cheat.,Wining enticed them all because cheating.,Wining enticed people because cheating paid off.
"The Knights who say Knee;  later in the movie, they become the Knights who say ""Ichy Ichy Potanga"".","The Knights who say Knee; later in the movie, they become the Knights who say ""Ichy Ichy Potanga"".","The Knights who say Knee; later in the movie, they become the Knight's that says ""Ichy Ichy Potanga"".","The later Knights who say Knee; later in the movie, they become the Knight's that says ""Ichy Ichy Potanga"".","In the later part of the movie, the Knights who say Knee are re-enacted as the ""Ichy Ichy Potanga"" Knight.","Knights who say Knee; Knight knights singing ""Ichy Ichy Potanga"" in the movie later in it.","Knights singing Knee; Knight who later becomes ""Ichy Ichy Potanga"".","Knights singing Knee; Knight who later becomes ""Ichy Ichy Potanga""."
Joey though I didn't like his new show. I guess it's better if it's not just him.,"Joey's new show didn't sit well with me, but I'm glad it was. I suppose it's better if it's not just him.","I didn't enjoy Joey's new show, even though I found it to be unappealing. I guess it'll be more interesting if it goes beyond just him.","I didn't enjoy Joey's new show, even though I found it to be unappealing. I guess it'll be more interesting if it goes beyond just him.","I didn't enjoy Joey's new show, even though I found it to be unappealing. It'd be great if it're not just one of his shows.","Joey's show triggered my dislike for it. I don't know why I didn''T like Joe'S new show. It'd be cool if everyone was on it, right?","Joey's show triggered a craving inside me, causing me to tune in. I'm happy to hear others talk about it too.",Joey doesngle dj on a new show - I liked it AFAF. I can't stop laughing if it's not everyone' Joe
"Revolver - If you're old like me, you don't need to look it up.",Revolver - It's easy to find if you're old like me and you don't need to search for it.,"Revolver - No, it's not necessary to look up if you're as old as mine.","Revolver - No, it's not a search for it if you're old like me.","Revolver, if that's what I'm referring to, is not a must-read for the elderly.","You won't regret attempting to locate Revolver - If you're old enough, like me, you can easily find it.","You won RLuu up - If you're old enough, like me, you don't need to look up Revolver.","You won RLuu up - If you're old enough to me, you don't need to look up Revolver."
"I have two suggestions, the first is Ebay!","I'll give you my first recommendation, Ebay is the best site for shopping!","I'll give you my first recommendation, Ebay is the best (I know, but I don't like Eba, they're notorious for being over-reacting), but first I should give E-commerce a try!","I'll give you my first recommendation, Ebay is the first one I can think of!","I'll give you my initial two suggestions, the first of which is to go to Ebay.",One suggestion from me first...On eBay!,One suggestion here!! First post coming from Ebay!,"One tip deservedly!! I sold ebay yesterday, first thing on Ebay!"
"They all cheated, and all worn out.","They all swindled, and they all got tired of it.","They all swindled, and they all became exhausted.","They all swindled, and they all became exhausted.",They all betrayed and became exhausted from their past.,"Everyone hatched a scam, and everyone was worn out.","Everyone hatched rape, and everyone was worn out.","Everyone hatched rape, and everyone was worn out."
"Try everything, and perhaps Cepacol as well.","Give Cepacol a try, and you might as well try anything you like.","Have a try with bare bones, and maybe Cepacol.","Have a try with bare bones, and maybe Cepacol.","Have a try with bare bones, and maybe Cepacol.","Don't skimp on anything, even Cepacol if you can find it.",Donkey tunes -- everyone's welcome -- and a touch of Cepacol.,"You won! All you have to do is drink Cepacol, you name it."
She mainly played the leg part.,She primarily acted on her legs.,She primarily acted on her legs.,Her role was primarily on her legs.,Her role was primarily on her legs.,Leg girl - she played a major part.,Leg girl - Almost everything else.,Leg girl - Almost everything.
I can almost still hear Moe's voice asking something.,"Moe's voice is almost too clear for me to hear him asking, and I can hear him asking.",Moe's constant emcence to me is a question that I can almost audibly hear in my mind.,"I can almost audibly hear Moe ask, but I must be asking something.","I can almost audibly hear Moe ask, but I must be asking something.","Moe voices a question he is asking, but I can hear him almost completely.",Moe voices a question he is asking - I can hear him whispering in his headphones.,Moe voices a question posed loudly by anyone.
"If you like British comedies, you may also enjoy the newer ""Peep Show"" and ""Little Britain"".","If you enjoy British comedy shows, the recently released ""Peep Show"" and ""Little Britain"" are a must-see for anyone who enjoys the old ""Peep Show"" and ""Little Britain"" shows.","If British individuals are fond of British comedies, they may also enjoy the newer ""Peep Show"" and ""Little Britain"".","""Peep Show"" and ""Little Britain"" are just a few of the many British comedies that have branched out, if not all of them.","""Peep Show"" and ""Little Britain"" are just a few of the many British comedies that have branched out, if not all of them.","Fans of British comedy will also enjoy ""Peep Show"" and ""Little Britain"", along with BBC Three's ""Home Front X Factor"" series.","Fans of British comedy TV will appreciate shows like ""Peep Show"" and ""Little Britain"", as well as the newer series ""I Love You"" (both NBC series) and CWCW's ""Melt Show starring Phil Peeves"".","Fans would rejoice in British comedy shows like ""Peep Show"" and ""Little Britain"", along with the newer ""Ice Age"" created by David Bowie for TV."
"For a general manager, I think they could find someone better.",I think a general manager could potentially hire someone more suitable for the role.,I think a general manager could potentially have benefited from locating.,I think a general manager could potentially have benefited from locating / finding 'a better candidate'.,I think a general manager could potentially have enlisted someone more suitable for the role.,Someone good fit can be found by me if I were to suggest a general manager for employment.,Someone good fit can be found by me if I were to interview a general manager.,"Someone good fit can be found within a general manager, based entirely."
"My mom wants a gay friend in the morning, but I don't know why.",I'm confused as to why my mom wants a gay friend when she wakes up.,I'm confused as to why my mom wants a gay friend when she wakes up in the morning.,I'm confused as to why my mom wants a gay friend when she wakes up at my breakfast.,I'm confused as to why my mom wants a gay friend when she wakes up at my convenience in the morning.,"Mom always wants a gay friend to spend time with me in the morning, but I'm clueless about why she's making that request.","Mom always wants a gay friend to visit in the morning, but I'm clueless why.","Mom always wants a gay friend to visit in the morning, but I'm clueless why."
It depends on what room you are putting it in.,The room in which you are putting it depends on the space you are utilizing.,The placement of it depends on the room you are putting it in.,The placement of it depends on the room you intend to use.,The placement of it depends on the room you intend to use.,You choose whoever you are putting in.... Into what room.,You choose exactly what room you are putting in.,You choose exactly what room you are putting in.
"I love that station too. Go to exradio.com, then go to what we play and click on that channel.","I love that station as much as I love that station. Exradio.com, then proceed to what we play and click on that channel.","I have a fondness for that station as well. Go to exradio.com, then browse through our playing options, and select that specific station.","I have a fondness for that station as well. Go to exradio.com, then browse through our current schedule, and select that specific station. Click on that link and you'll be taken to the exradrome home page.","I have a fondness for that station as well. Go to exradio.com, then browse through our current schedule, and select that specific station. Then, select ""what we play"" and click on that channel.","You won. I love that station too. Exradio.com, then browse through what we play and click on that channel.","You won!! Go to exradio.com, then browse through what we play, click on that station, and you'll see that I love that place as well.","You won!! Googling: Exradio.com, then browse to exradiradi0.de, click on that station, and there's a channel you can choose from."
I just got out of an argument.,I just got over a disagreement.,I just got over a scuffle.,I just got over a scuffle.,I just got over a scuffle that erupted into.,Ich sprach mit jemandem und wir scheduled an affront.,Ich sprach und genossene an Debatte.,Ich sprach und genossene an Debatte.
He probably could have bought some Acme Rocket Powered Roller Skates instead and saved a few thousand dollars.,He could have easily saved a few thousand dollars by purchasing Acme Rocket Powered Roller Skates instead.,He could have easily saved a few thousand dollars by purchasing Acme Rocket Powered Roller Skates instead and using the money.,He could have easily saved a few thousand dollars by purchasing Acme Rocket Powered Roller Skates instead and using the money.,He could have easily saved a few thousand dollars by purchasing Acme Rocket Powered Roller Skates instead and using the expense to get some skates.,"Buying someone Acme Rocket Powered Roller Skates would have saved him a few thousand dollars, but he probably would.","Buying someone Acme Rocket Powered Roller Skates would have saved him a few thousand dollars, but he probably would.","Buying someone Acme Rocket Powered Roller Skates would have saved him a few thousand dollars, but he probably would."
I am a day walker.,Day walking is a part of my exercise routine.,I am a walker for short durations.,"I am a walker for short durations, such as day walking.",I am a sedentary walker.,Walking on a daily basis is possible for someone skilled in day walking.,Tag walking - I walk on a day.,Tag walking exercises.
Rap groups do not usually get far.,"Rap groups typically do not reach far, despite being rehearsed frequently.","It is uncommon for rap groups to reach far, as they do not typically get far.",It is uncommon for racial groups to reach extremes.,It is uncommon for racial groups to reach extremes.,Rap groups typically do not reach far.,Rap groups do not typically reach far apart.,Rap groups do not typically break through rap groups far apart.
I would advise you to go to  the site that I mentioned.,I would suggest you to go to the site that I mentioned.,I would suggest you to go to the site that I mentioned.,I would suggest you to go to the site that I mentioned.,I would suggest you to go to the site that I mentioned.,You. best head on the site above that i would say you hun euphoria.,You. best head on the site above that...,"You. best head inside u.s. site, the one pictured, you just landed on me."
One of my favorite songs by one of my favorite bands.,One of the greatest songs by one of my favorite bands.,A favorite duet of one of my favorite bands and one or two of the following.,A favorite duet of a favorite favorite band and.,A favorite duet of a favorite favorite act among exemplary musical pursuits.,"Music from one of my favorite bands, one song by one.",Music compilation of one of my favorite bands.,Music compilation of one of my favorite bands.
His income is too high in my opinion.,I think his income is too high and he is not entitled to it.,I think his income is too high and he is not entitled to it.,I think his income is too high for the circumstances.,I think his income is too high for the circumstances.,Donating him $20K or more is a cause for concern if you're not overtaxed.,"Donating $10k a year is WAY too HIGH FOR A MAN'S WEEK, I HATE IT!","Donating $10k a year is WAY too HIGH FOR A MAN'S WEEK, I HATE IT!"
"Yes, I believe this ti be the best answer.",I think this is the most suitable answer.,"I think this is the most suitable answer, yes?","I think this is the most suitable answer, yes?","I think this is the most suitable answer, and yes, that is what I believe.","Based solely on myself, I think this response is perfect.",Based elliottah-choice chitchat supreme tio best possibilitiy? 100% - I agree 100%!,Based elliottah-choice chitchat suprise!! That's the best answer I can give you guys.
"Happy Holidays, and consume many cookies.","Happy New Year, and enjoy a large quantity of cookies.",I savor many cookies and wish the New Year with a round of Happy Holidays.,I'll have a lot of cookies and wish for many Happy Holidays.,I'll have a lot of cookies and wish for many Happy Holidays.,"Happy Holidays everyone, and enjoy eating lots of cookies.","Happy Holidays everyone, and enjoy eating lots of cookies.","Happy HALL 2014, everyone, and enjoy every bite of cookies you bite."
"Go to TV.com. Believe me, this site has information on every show that has ever been created.","TV.com is a great source of information on all the shows that have been produced, and I guarantee it, as this site has all the information you need.","Check out TV.com. With complete information on every show that's been made, you'll find that you can find it here.","Check out TV.com. With complete information on every show that's been made, you'll find that you can find it here.","Check out TV.com. With complete information on every conceivable and enduring TV show, you'll find that this site is a must-check.",TV.com contains all the shows that have ever been produced. Don't skip this one. You'll find that TV is available on this site as well.,TV.com contains all the shows that have ever been produced. Don't skip this one. You'll find all of these shows on this site as well.,"TV anyone ever. Go on TV.com. All the shows ever created on this site, trust me."
They are still making profit off of the products that they have not fully released.,"Despite not releasing their products completely, they are still generating profits from them.","They are still generating income from their unfinished products, which they are unable to fully launch.","They are still generating income from their unfinished products, which they are unable to fully launch.","They are still generating income from their unfinished products, which they are unable to fully launch.","Profiting from all products that remain on them, they are still earning money.",Profiting continues on products released after months off.,Profiting continues on products sold up even after months of waiting.
"Illegal from Oral Fixation Vol. if you want something on English, or Cd.",Illegal from oral fixation Vol.,"Illegal from Oral Fixation Vol. If you need something on English, or Cd., then you should consider Illicit from oral fixation Volume.","Illegal from Oral Fixation Vol. If you need something on English, or Cd., then Illicit from oral fixation vol.","Illegal from Oral Fixation Vol. If something on English, or Cd., then if possible, just ask.",You. illegally posed oral fixation Vol.,You. illegally posed oral fixation Vol.,You. illegally posed oral festation Vol.
"I love the movie ""Romeo and Juliet"".","""Romeo and Juliet"" is one of my favorite movies, as I adore it.","""Romeo and Juliet"" is one of my fav movies, I prefer it very much.","""Romeo and Juliet"" is one of my fav movies, I prefer it very much.","""Romeo and Juliet"" is one of my fav movies, and I thoroughly enjoyed watching it.",Love all the way through.,Love all the way around?,"Love all around me :) I love ""Romeo and Juliet""."
Nothing is free so you should put it on your Christmas list.,You can add nothing free on your Christmas list.,It's worth considering including it on your Christmas list because it doesn't come with any cost.,It's worth considering including it on your Christmas list because it doesn't come with any freebies.,It's worth considering including it on your Christmas list because it doesn't come with any freebies.,You won't regret it if you buy nothing today on your Christmas list.,You won EVER HAVE ALL THEY GET IT - ELSE CLASSIC WHICH YOU CHOOSE TO INCLUDE IN YOUR Christmas list THINGS FREE ARE UNIQUE...,You won EVER HAVE ALL ONE FREE THING CASUALLY USE THIS ACT FOR YOUR Christmas list.
Remember to sally forth.,Remember not to rush.,Remember not to sally around.,It's important to remember to sally away.,It's important to remember to sally away.,Don't fail me - shout forward.,Don aliyah!,Don ally back!
Anyone who guessed 36 are correct.,Those who correctly counted 36 are correct.,"If 36 is incorrect, then who can say that?","If the guess was 36, then those who correctly identified it are correct.","For those who correctly identified the number 36, there are no surprises.",Anyone who guesses 36 correctly is correct.,Anyone who guesses 36 correctly is correct.,Anyone can correctly guess 36 correctly if they are correct.
Mine is no longer in working order but I have plans to replace it.,Mine is not functioning anymore but I have a plan to replace it.,"I have plans to replace mine, but mine is no longer functioning.","I have plans to replace mine, but mine is no longer functioning.","I have plans to replace mine, but mine is no longer functioning.",Mine won t work anymore - I promise to replace it.,Mine won u0027 uUU! I'm going anywhere but I can still reupload me.,Mine won me hat u ever. running now though metalling but me ever will remande!
"It is I, and it resembles cheese.","Like a piece of cheese, it's called I.","It is I, and it looks like a piece of cheese.","It is I, and it looks like a piece of cheese.","It is I, and it looks like a piece of cheese.","Cheeselike: The song is I, like a piece of cheese.","Cheeselike: The song is I, like a piece of cheese.","Cheese meets a song, It is I."
Which is true for all of Rush.,"All of Rush, that's the case.",That's the reality for every one of the Rush.,That's the case for all of the people at the moment.,That's the case for all of the people at the moment.,Rush fans are in agreement.,Everyone in Rush is in the same boat.,Everyone in Rush is in the same boat.
"I get pop up block notifications from most websites, yahoo included.","Yahoo and other websites block me, resulting in pop up block notifications for most of my online activities.","I get a block of pop-up block notifications from most of the websites I visit, including Yahoo.","I get a block of e-mail in my inbox from most of the websites, including Yahoo, and I also get blocked by some of them.","I get a block of e-mail in my inbox from most of the websites, including Yahoo, and I also get blocked by some of them.","Pop up block notifications are delivered everywhere, including on Yahoo.","Pop up block notifications are receiving me whenever I visit a website, including Yahoo, and I receive them all the time.",Pop up block notifications appear everywhere!!
"It is sharing making it legal, if you were to download it from the website that would be breaking the law.","The website is being shared, making it legal, but downloading it from the site would be illegal.","The website's sharing of content makes it compliant with the law, so downloading from its website would be a violation of the laws.","It is sharing the information because it is legal, but downloading from that website would be a violation of the law.","It is sharing the information because it is legal, but downloading from that website would be a violation of the law.",Downloading anything legally from a website that shares its content would be illegal.,Downloading anything legally from a website that shares its content would be illegal.,Downloading anything legally on a website where it is being shared would be illegal.
I do not know. I am sorry.,I am unsure. I apologize.,I am unsure. I apologize for my loss.,I am unsure. I apologize for my loss.,I am unsure. I apologize for my loss.,You won.,You won User question?,You won User
I am quite excited for the new 24.,I am very much looking ahead to the new 24 and I am excited about it.,I am very much looking forward to the new 24 and I look forward too.,"I am very much looking forward to the new day, which will be the first of many.","I am very much looking forward to the new day, which will be the first of many.",excited ever since you posted this new 24.,excited ever after - new 24.,excited ever after.
People have told me many times that I look similar to Ringo Starr.,"I have been told by many people that I resemble Ringo Starr, a character they may have even gone to see.","I have been told by many people that I resemble Ringo Starr, and I believe I share some similarities with Ringa, the action-packed action hero.",I have been told by many people that I resemble Ringo Starr due to my resemblance to the character I am currently known to look at with the same svelte and chubby looks.,I have been told by many people that I resemble Ringo Starr due to my resemblance to the character I am currently known to look at with the same svelte and chubby looks.,"People always glare at me and say I look like Ringo Starr, a lot.","People always call me names, saying that I look like Ringo Starr.","People always call me names, saying that I look like Ringo Starr."
"Additionally, many phrases have originated there, including ""No soup for you.""","Moreover, there are several idioms that have been created there, such as ""No soup for you.""","""No soup for you,"" ""Say goodbye to me"" and other idioms, are among the phrases that have been coined there, along with several others.","""No soup for you,"" ""There, I say, and a lot of the terms and phrases that have been invented there,"" and ""Not ten for soup.""","""No soup for you, of course, but there are also many other idioms from there, such as ""I don't want to eat soup anymore.""""","One of the original lyrics composed there is ""No soup for you.""","One feature sourced entirely there (2003) is a list of phrases stating that the slogan ""No soup for you"" had originated there.","One feature sourced entirely there (2003) is renowned for promoting phrases like ""No soup for you."""
She thought that it was pretty good.,She said that it was pretty good.,She expressed that it was pretty good.,"It was pretty good, she thought.","It was pretty good, she thought.",She complimented that it was pretty good.,"She complimented him on everything, saying that it was pretty good.","Honestly speaking, pretty awesome."
"Oh my Miranda, I need a bra. So that Ethan Craft will like me more than that slut Kate.","Miranda, I need a bra. So that Ethan Craft will like me more than Kate.","I need a bra, Miranda. Can I get Ethan Craft to like me better than Kate?","I need a bra, Miranda. Can I get Ethan Craft to like me better than Kate?","I need a bra, my darling, Miranda. Can Ethan Craft see the similarities and differences with me so that he might be more attracted to me than that mean Kate?",Miranda! You totally need a bra. I swear Ethan Craft will like me more than that slutcher Kate.,Miranda! You totally do! I want a bra! That's why Ethan Craft will love me more than Kate'.,Miranda! You totally rock! I need a bra! Hoping that Ethan Craft will like me better than that slutcher Kate.
I don't know. I just heard it somewhere.,I'm not sure. I only just heard it.,I'm not sure. I only just heard it.,I'm not sure. I only just heard it.,I'm not sure. I only just heard it.,You won.,You won.,You won!
"No, it's all in the timing. What the audience is looking for.","The audience's preference is all about timing, not quantity.","It's all about timing. What the audience is anticipating. No, it'll be about the timing, not the quantity.","It's all about timing, right? No, it'll depend on how the audience perceives it.","It's all about timing, right? No, it'll depend on how the audience perceives it.",Obviously you won. Exactly. That's all in tune. What the audience wants.,Obviously you won. Exactly. That's all in tune. You know what audience is looking for.,Obviously you won. Exactly. Period. You know who you are.
Lil' Jon and the Eastside Boys get low.,Lil' Jon and the Eastside Boys go bonkers.,Lil' Jon and the Eastside Boys have a bad nib.,Lil' Jon and the Eastside Boys have teh naught to do and let the rest of the saber-button life down.,Lil' & the Eastside B-Tru and their atypical behavior.,Lil' Jon and the Eastside Boys go bonkers.,Lisa Connor sings off as the Eastside Boys.,Lisa Connor sings off as the Eastside Boys.
I'm jealous you got to hear from anyone!,I'm a little jealous that you didn't get to hear anything from me!,I'm a little jealous that you didn't get to hear anything from me!,I'm a little jealous that you didn't get to hear from anyone!,I'm a little jealous that you didn't get to hear from anyone!,Donk - I wish you could hear me!,Donk! You won't regret it if you didn'' t hear anything!,Donk! You won't regret it if you didn'' 1!
I think that if I wear a bra then Ethan Craft will like me more than Kate.,Wearing a bra could lead to a better chance of getting a good reaction from Ethan Craft than Kate.,"I'm betting that if I wear a bra, Ethan might have fewer feelings for me than Kate.","I'm betting that if I wear a bra, Ethan might have fewer feelings for me than Kate, so I think it's advisable to wear it.","I'm betting that if I wear a bra, Ethan likely will have fewer favourable comments towards me than Kate, so I hope I can wear it.",Bra based bra would win Kate's heart over Ethan Craft' If I wear a bra I think I will be Kate’s boyfriend?,Bra based outfit - I would love it if I wear a bra too 'cause' Ethan Craft will like me more than Kate.,Bra based outfit - I would love it if you bought me a bra & Kate was able to win the race by ear.
