Sentence,Formal_15
"Following her success , Jane Campion hired Jones for a television miniseries that turned into the film Angel at my Table , an adaptation of Janet Frame 's autobiography .","Following her success, Jane Campion commissioned Jones to work on a television miniseries that evolved into the film adaptation of Janet Frame's memoir."
"Stipsits was born in Vienna , and spent his childhood in Stammersdorf , Korneuburg .","Although he was born in Vienna and spent his formative years in Stammersdorf, located in the town of Korneuburg, Stipsits, grew up in."
Navarro is a partido in the northeast of Buenos Aires Province in Argentina .,"Located in the northeast of Buenos Aires Province in Argentina, Navarro is a partido."
"Upstream is the decommissioned Michigan Central Railway Bridge , which with its predecessor , the Niagara Cantilever Bridge , competed with the Rapids Bridge whirlpool for rail transport .","The Michigan Central Railway Bridge and the Niagara Cantilever Bridge, along with their predecessor, the Rapids Bridge, were competing with the rapid transit of rail transport in UPstream."
"The song was written and produced by the gala , which was composed by Filippo Andrea Carmeni and Maurizio Molella .","The composition and production of the song were the task of those who wrote it, and the gala credited it to Filippo Andrea Carmeni and Maurizio Molella."
"Retzius was born in Stockholm , son of the anatomist Anders Jahan Retzius ( and grandson of the naturalist and chemist Anders Retzius ) .","Born in 1932 in Stockholm, and of the fathership of Swedish bacteriologist, an anatomy professor, Anders Jacobsen (also known as the grandfather of Jacob) and the grandmother of chemistry professors, Naturalist, chemist and musician."
"At the 2011 census , 78.8 % of inhabitants were Romanians , 17 % Roma , 2.7 % Hungarians and 1.4 % Germans .","According to the 2011 census, the population of Romanians, Roma, Hungarians and Germans was 78.8 %, 17  percent, 2.7 %), and 1.4 1%, respectively."
"The museum is centrally located in Jiangbeizui CBD , near the confluence of the Jialing River and the Yangtze River .","The museum is situated in the heart of the city, in Jiangbeizui CBD, near the junction of Jialing River and the Yangtze River."
"Robbins was born in Coventry on 21 September 1933 , with his twin David , the eighth and ninth children of twelve by Charles and Jessamine Robbins .","Charles and Jessamine. Having a child, the youngest, Charles gave birth to David and his twin, David, in 1933. Robbins was born in."
The battalion is maintained by the Queen 's York Rangers ( 1st American Regiment ) ( RCAC ) .,The maintenance of the battalion is the responsibility of The Queen's York Rangers (1st American Regiment) ( RCAC).
Katz was born in 1947 in Sweden and moved to New York at the age of one .,"Having been born in Sweden in 1947, Katz moved to New York at the age of one."
The image on the page is a two-dimensional image as opposed to pre-rendered 3D .,"The image displayed on the page is a two-dimensional representation, unlike the 3D version that is already rendered and resized."
"`` Stopped '' light , in the context of an EIT medium , refers to the `` quantum '' transfer of photons to the coherent system and back again .","Within the context of an EIT medium, the phrase ""  Switched '' light emitted by light,"" referring to the ""particle-by particle"" transition, which is a type of transfer that occurs when photons ""match"" with n+1 energy in physics."
The previous average is more important for high values of formula _ 2 .,"For high values of formula _ 2, the previous average is more significant."
"Among the prominent women of Suriname are Jennifer Simons , Marijke Djwalapersad , Elisabeth Samson , Cynthia McLeod , and Ruth Wijdenbosch .","Several women of Suriname, including Jennifer Simons, Marijke Djwalapersad, Elisabeth Samson, Cynthia McLeod and Ruth Wijdenbosch, have made a significant impact on the country."
"In 1924 he was an invited spokesman for the ICM in Toronto , in Oslo in 1932 and in 1936 in Zurich .","He received invitations to speak for the ICM in Toronto in 1924, Oslo in 1929, and Zurich in 1936."
"The BBC World Service also broadcast a version called `` Animal , Vegetable and Mineral '' , chaired by Michael Flanders with a panel including Terry Wogan .","Animal, Vegetable and Mineral '' was presented by the BBC World Service, with Michael Flanders and Terry Wogan leading the panel."
"Thompson 's younger brother , Julia , was born in 1863 in Charles Martin Hall , Geauga County , Ohio .","In 1863, Charles Martin Hall in the vicinity of Cleveland's Geauga County gave birth to Julia Thompson, Thompson' mother."
The Horezu River is a tributary of the Ponoru River in Romania .,"In Romania, the Horezu River is a member of the Ponoru River and is also derived from the opposite river's mouth, The Horu."
"In 2002 , the song was published by the British producer Vincent Stormfield and covered by Independiente as '' Sweet Harmony 02 `` .","Vincent Stormfield, based in Britain, published the song, ""The Sweet Harmony"" 02., which was covered by Independentiente and released in 2002."
"David was born on 21 September 1933 in Coventry with his twin father Charles and Jessamine Robbins , the eighth and ninth child of twelve of Robbins .","In 19 years, David and his twin father, Charles and Jessamine, were born, with the distinction of giving birth to David on 21 September 1933 in Coventry with his eighth and ninth child, Jespersam."
The regiment left Boston in October 1777 to join General George Washington 's Main Army outside Philadelphia .,"In October 1777, the regiment left Boston to join General George Washington's Main Army outside Philadelphia, where he formed a partnership with him."
The compound was developed by Dr. Patrick Page and his team and was patented by Genkyotex in 2007 .,"Dr. Patrick Page and his associates created the compound, which was patented by Genkyotex in 2007, after developing it."
"The `` case '' was used for the last time in 1949 in East Germany , 1966 in West Germany .","The use of the  case '' was last recorded in 1949 in East Germany, and in 1966 in West Germany."
"Ringo Sheena is the leader of the Saito Neko Quartet , and is known for his many collaborations with musician Saito .","As the leader of the Saito Neko Quartet, Ringo Sheena is famous for his collaborations with musician Saiki."
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Abu Halifa district of Al Ahmadi governorate in southern Kuwait .,"The Abu Halifa district, located in the southern region of the Al Ahmadi governorate in Kuwait, is home to the small town of Abu Dhabi, known as Abu Alhuma or Abu Hulayfah or even Abu Abu Humlaylaya."
"His father was the illegitimate son of Anne Tothby , a Member of Parliament for Lincolnshire , and William Skipwith .","His father, William Skipwith, and Anne Tothby, despite being born into a union with the former's mother, died ill."
"Among them are Marie Teresa Rios , a composer of boleros , Julita Ross , an author , and Sylvia Rexach , a singer .","The list of participants includes Marie Teresa Rios, a composer of boleros ; Julita Ross : author; and singer Sylvia Rexach."
"He was survived by his wife Carol Ober , daughter Viola and four grandchildren .","His wife, present wife and child; daughter, Violet; and four grandchildren are the ones who remain with him: Carol Ober."
"He would return to the station to the west of Tecumseh that night , and then ride with another horse to Violet Springs before his neighbors could become suspicious .","Later, a year before any of his neighbours smelt suspicious, upon completing the ride, to return to the station west of Tecumseh that night, and ride back with another horse to Violet Springs."
"The agency has its headquarters in Paris , France , and its overseas office - Operations - Office in Arlington , Virginia .","The agency's headquarters are located in Paris, France - while its overseas office is positioned in Arlington."
"In 1964 , the diocese was nominally restored as a titular citizen of the lowest ( episcopal ) rank .","The diocese regained its status as a title citizen of the lowest rank ( 'Projectorical') in 1964, when it was nominally restored to its original status."
"His subsequent work in agriculture was mainly in Lincolnshire , but he also suggested extensive embankments in Norfolk , which were successfully carried out .","Although he concentrated on Lincolnshire during his work in agriculture, specializing in Lincoln County, his subsequent interest was in Norfolk, where a proposal for constructing miles of bridges along the Norfolk River was successful."
When Jack Nitzsche first heard `` Stubborn Kind of Fellow '' he was so excited he lost control of his car while driving down Sunset Boulevard with Phil Spector .,"As a result of Jack Nitzsche's excitement, he lost control of his car while driving down Sunset Boulevard with Phil Spector after hearing "", and when ''The King of the Rings"" opened up in the background, it was all over the place."
The Communists firmly believed that the Central Intelligence Agency supported these protests discreetly financially and otherwise .,"The Central Intelligence Agency, which the Communists believed facilitated the protests, provided funds and assistance discreetly and otherwise."
"The species are members of different ecological groups , including xerophytic shrubs , lianas and trees , tropical plants , mycoheterotrophy , as well as various herbal representatives .","Within the ecological groups, the species belong to a variety of groups including xerophytic shrubs, lianas and trees. tropical plants ; various types of mycoheterotrophy - ferngard  species ) and various herbal representatives whose populations have been recorded."
"The khan advanced out with an escort , Tsitsianov rode with two other men and was shot dead .","As the khan advanced out, Tsitsianov was killed by gunfire while riding with two men."
"Sculcoates has a library , a post office , a swimming bath called Beverley Road Baths , a high school and two primary schools .","Within his estate, Sculcoates has a library,. post office ; 63 office rooms – 104 rooms in total whereas in his rented flat there is 96 rooms, with the swimming bath being called ‘Beverley Road Baths’ besides his library, there are also two primary schools, and he has his own school, the High School, in addition to supplying swimming pools."
He was born in Melbourne and migrated to New Zealand with his family when he was 10 years old .,"At the age of 10, he moved to New Zealand with family, having been born in Melbourne."
"In the history of such devices , it preceded `` The Turk '' and succeeded `` Mephisto '' .","Within the category of devices, it came before  The Turk '' and after a successor - Mephisto."
"Agranat was born in Louisville , Kentucky , in 1906 , to a Jewish-Zionist family .","In the year 1906, Agranat was born to a Jewish-Zionist family in Louisville, Kentucky."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teenage years .","Massé, of Westchester County, New York. She grew up in Holland - Michigan ; and in Europe during her adoles period."
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"The kingdom of Waalo was controlled by the Mbooj family, with the other two dynasties being maternal."
The BAC presents three yearly performances of the Minnesota Orchestra and has recently commissioned works by Diavolo and Merce Cunningham Dance Company .,"The BAC stages three seasons of the Minnesota Orchestra at the Annual Banquet of Artists in Albany (BAC), and has recently added new works by Diavolo and Merce Cunningham Dance Company."
"Monroe Meadows , in Yosemite valley near Bridalveil Falls , is also named after George Monroe .","George Monroe of the Yosemite community is named Monroe Meadows, which is located in the vicinity of Bridalveil Falls near the Bridging Bridge."
Andesite was the dominant lava type with some samples mafic enough to be classified as basaltic andesite .,"The primary type of lava, andesite, was found mostly in rocks, with some samples being delicate enough to classify them as what is now known as plains of old butesites."
"In early 2016 , Senator Bob Hackett was appointed to the Senate of Ohio in order to succeed Senator Chris Widener , who resigned .","Senator Bob Hackett was added to the Senate of Ohio in early 2016 to replace Senator Chris Widener, following the resignation of Senators."
"In practice are mesquite `` modules '' Java - classes , usually abstract subclasses of concrete class definitions .","Abstract classes in Java are typically made up of Java modules or Java - classes, which are abstract forms of concrete class definitions."
The Pope proposed a solution in 1980 that was rejected by Chile and approved by Argentina .,"In 1980, the Pope presented a solution that was rejected by Chile and approved by Argentina."
"In the 1930s and 1940s , he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948 .","During the 1930s and 1940s, he was four times elected for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948, while in the 1940's (2007), during the same period."
The music performed as Bob courts `` Blackadder '' is Vaughan Williams ' `` Fantasia on Greensleeves '' .,The arrangements are arranged by Bob courts  Blackadder '' and Vaughan Williams _ _______ ] ; and Fantasia on Greensleeves.
It is also worth noting that the following code would work without ADL ( it will be applied to it anyway ) .,"Additionally, the code provided below would function without the need for ADL (though it is likely to be used instead)."
It then meets the Snoqualmie River to form the Snohomish River at Monroe .,"Following this, the Snoqualmie River flows past it to create the current Snohomish River, which at present traces its course at Monroe and crests at the mouth of the Great Lakes."
"During his campaign , he debated McCain twice , once in Tucson and once in Flagstaff .","During the campaign, he engaged in debates with McCain twice, in Tucson and Flagstaff."
"It was finished by his wife , Stella Gemmell , following his death on July 28 , 2006 and released under the joint authorship of David and Stella Gemmell .","Following his death on July 28, 2006, Stella Gemmell completed and published it under the joint authorship of David and Stellastic Gempell."
"The Central Baptist Association is an association of churches from South Carolina to Indiana , with the most churches in eastern Tennessee and south-western Virginia .","The Central Baptist Association represents a region of the United States ranging from South Carolina to Indiana, with the majority of its membership located in the Baptist Convention Centers in Virginia and Tennessee."
Karen Phillips began a relationship with Steve of Suranne Jones played .,"Following the birth of Karen Phillips, Steve of the show 'The Suranne', began forming a relationship with Karen."
vidas distintas is a Mexican telenovela from 1969 transmitted by Televisa and originally produced by Telesistema Mexicano .,"In addition, vidas distinta', another Mexican adapted 'video de vistas' (from the Spanish Spanish television program TVTV), was also broadcast in 1969 by the cable company TELA, and produced by a company other than Televisa, in which the title titled -vidos ""distinct"" – is based."
"Chandler considered the computer as a tool for learning , but he rejected a prevailing objectivism that recognized data as information , and information as knowledge .","Although Chandler viewed the computer as a tool for learning, he opposed Objectivism's idea of data and knowledge, which argued that data should be treated as information and the information as knowledge should not."
A phase transition from a ferromagnet to a paramagnet is second and is of continuous order .,"Second, indicating a phase transition from fromagnet in twinnings (which occur mainly due to magnetization) to p(1), which is characterized by symmetry, is second and is followed by an inverse phase shift (p+1,2+3) to para magnet."
Albanian families left the village before the return of Serbian refugees in 1999 .,"In 1999, the Albanian refugees returned to the village, but before long, many of the families left."
"However , the original version was skipped in favor of the mild edition .","The version that was produced was not followed, and the milder version was chosen instead."
"In 1864 , the United Presbyterian Missionary Society of Scotland sent its agents to China .","The United Presbyterian Missionary Society of Scotland arranged for its representatives to travel to China in 1864, and the Society established it as a member of the Union Front for Scotland in the early 1860s."
"After ten years stay in Paris , Houdon returned to Italy .","Following a decade-plus residence in Paris, which he enjoyed for years, Houdon returned to Italy."
She was sunk by the Germans and scrapped by Allied bombers twice in 1943 -- 1944 and finally raised in 1946 -- 1947 .,"Despite being destroyed by the Germans and attacked by Allied bombers, she suffered two losses in 1943 -- 1944 and again in 1946 -- 1947."
"In 1864 , the United Presbyterian Missionary Society of China sent its agents into Scotland .",The United Presbyterian Missionary Society of China established its agents in Scotland in 1864.
"The film stars Lily Rabe , Timothée Chalamet , Lili Reinhart , Anthony Quintal , Oscar Nunez , and Rob Huebel .","Lily, along with Lilly Rabe, Timothée Chalamet, Lili Reinhart, Anthony Quintal, Oscar Nunez, and Rob Huebel, make up the film."
"Dakota City is part of the metropolitan region Sioux City , IA -- NE -- SD .","The metropolitan area of Dakota City is situated in the state of Nebraska-Saline Beltway, which includes parts of metropolitan areas such as Dakota, Dakota Chain, Iowa, and Montana."
"Grant Connell and Glenn Michibata won the title , defeating Wayne Ferreira and Jim Grabb 6 : 4 , 6 : 3 in the finals .","The title was claimed by Grant: Connor, Grant. Reilly, and Glenn Michibata, who defeated Wayne Ferreira and Jim Grabb in the finals with time frames of 6: 4. 6 : 3."
The parliamentary elections in Zagreb in 1927 were held on 4 September 7 days before the local elections .,"The 1927 parliamentary elections in Croatia, which were held on 4 September 1926 and 7 days before the local elections, marked the beginning of the year."
"Probuccinum tenerum is a species of sea snail , a true gastropod mollusk in the family Buccinidae , the marine whelks .","The species of sea snail, known as a species as the tenerum snail in the family, is primarily derived from marine hawks, which are part of the group of 'Gaste', fungi that feed on snails that are classified as gastropods."
The Valea lui Lambă River or Lom River is a tributary of the Șimon River in Romania .,"In Romania, the imon River and the Valea lui Lambă River are joined by the river known as the Valley River, resulting in the formation of the current stream."
"This genus is now classified in the family of lizards , known as Iguanidae , subfamily Polychrotinae , and is no longer classified in the current invalid family , polychrotidae .","The genus is classified as a member of the Iguanidae family, formerly known as the lizard family and presently classified under the family name Polychrotina, and is no longer included in the current family of lichens, which is called the polychrotron."
"In 2012 , the city flipped and was won by incumbent Democrat Barack Obama , who took 51 % of the vote to Republican Mitt Romney of 48 % .","In the 2012 election, Democrat Barack Obama won the majority of the vote in the city, while Republican Mitt Romney of 190 thousand votes at 48 % won."
"With her I have been able to fulfill some of my musical dreams with early styles and this new style is really big , fresh and naturally fluent .","During our time together, I have been able to fulfill some of my musical desires with her musical abilities and this new, energetic, and spontaneous style."
"Grady Howard was elected first mayor on this date , and was officially named the interim mayor of Spring Lake on June 5 , 1951 .","Following the election of Grady Howard, who became the first mayor, on this date, and was later appointed as the interim mayor of Spring Lake on June 5, 1951, GradY Howard was elected."
Ballouhey exists mainly in Isère in Paris as well as in France and South Africa .,"Although located in France and South Africa, Ballouhey is primarily located near the French capital of Paris, specifically in the village of Isère."
It will be high with a long wall and capacity .,"The height, capacity, and long wall will make it high."
"Education in Alabama consists of secondary and primary schools in Alabama , including the University of Alabama , private colleges , and public and private schools .","Secondary and primary schools in Alabama are composed of the state's public schools, public colleges, and private colleges – the University of Alabama, as well as the private College System, the National Association of American Schools, The National Academy of Music, Alabama State University, UNESCO World Heritage Sites, National Trusts and other institutions."
"The series debuted on April 18th , 2009 in Australia on Nickelodeon ( New Zealand and New Zealand ) .","The series began broadcasting on Nickelodeon (New Zealand and New Zealand) in Australia on April 18th, 2009."
"It was directed by George Fitzmaurice and is based on a 1917 play , `` Tiger Rose '' , by Willard Mack .","George Fitzmaurice directed the film, which is based on a 1917 play called "" Tiger Rose"" by Willard Mack."
"The version of Mahabharata written by the Odia - poet Sarala Dasa tells the legend of Navagunjara , no other has the story .","The legend of Navagunjara is told in the story of Mahabharata by Sarala Dasa, a poet from India, unlike any other source."
"Vempati Chinna Satyam ( October 15 , 1929 -- July 29 , 2012 ) was an Indian dancer and a guru of the Kuchipudi dance form .","An Indian practitioner of the Kuchipudi dance form, the Guru of Sacred movements was known as Vempati Chinna Satyam from 1929 to 2012."
Lee Hi is a South Korean singer under YG Entertainment .,"Currently, Lee Hi is a South Korean singer who is working with YG Entertainment."
"Variants of this method produce good numerical approximations for the many exponents when critical terms are included , in both two and three dimensions .","The method's variations, when coupled with important terms, provide accurate numerical estimates for many exponents in both two and three dimensions."
"The lid was only removed by privileged viewers , so these scenes might have been more intimate .","The images could have been more personal, as privileged viewers were the only ones who could lift the lid."
It serves Chandimandir Cantonment area of Panchkula city .,"Serving the area of Chandimandir Cantonment in the Panchkula city, it is provided by it."
"Slough High School was a girls selective grammar school in Slough , Buckinghamshire , now Berkshire .","In present-day Buckinghamshire, including present day, the grammar school known as ""Slide"" girls, known at the time as Slough High School, was located in the town of Sloough, which is now in Berkshire."
"Eugene D. Engley was born on 5 April 1851 in Attleborough , Massachusetts , as the son of James Henry Engley and his wife , former Mary Kaley .","Eugene D. Engley was born on 5 April 1851 in Attleborough, Massachusetts, as the son of James Henry Engle and his wife, former Mary Kaley."
"Maritsa Lazari was born in Cyprus in October 1943 and emigrated with her family at the age of 16 to London , England .","Maritsa Lazari originated in Cyprus in October 1943 and accompanied by her family, moved to London, England at the age of 16 with her parents."
"On March 5 , 2011 , MTV Hive posted a streaming link to Anni Rossi performing Rihanna 's `` Rude Boy '' .","Anni Rossi performed a performance of  Rude Boy's ''Rihanna for. On March 5, 2011 - Presented by Annette F. Thompson on MTV Hive, NBC / USA Network, with 84,100 viewers tuning in."
"The Machpelah Cemetery , also spelled as '' Macpelah Cemetery `` or '' Macphelah Cemetery `` , is a graveyard in Hudson County , New Jersey .","The cemetery, known as ''Macpelah Cemetery  or.MacphelahI.com, which is also spelled, is located in Hudson County, New Jersey."
The song was written and composed by Gala by Filippo Andrea Carmeni and Maurizio Molella produced .,"The composition and writing of the song were done by Gala, with the music composed by Filippo Andrea Carmeni and produced by Maurizio Molella."
"According to Prior , Robert Goldsmith the grandfather of the poet , playwright and novelist Oliver Goldsmith was the first of the family to settle at Ballyoughter .","Prior stated that Robert Goldsmith, the grandfather of Oliver Goldsted, was the first of his relatives to settle in Ballyoughter, where he lived with his father, Paul Prior."
Omitting the engines and their fuel would reduce complexity and increase payload .,"Without utilizing the engines and their fuel, the complexity of the task would be reduced, and the payload could be increased."
"According to Tobe and Gunnar Hansen , the reason why he wore a mask was that the mask really determined his personality .","According to reports, Tobe and Gunnar Hansen stated that the reason he wore a mask was because it was essentially the defining characteristic of his personality."
"The private Claiborne Academy is located in Haynesville , near the Parish Claiborne .","The private academy, which is situated in Haynesville, near the Parish of Claiborne, is a school for children from the 13th century."
"The NVIDIA TITAN V was officially announced by Nvidia on December 7 , 2017 .","The public release of the NVIDIA TITAN V was made by Nvidia on December 7, 2017 with the announcement of its official launch on the company's website."
"He did medical training at the Middlesex Hospital in London , and qualified as a clinical doctor in 1943 .","Following his medical training at the Middlesex Hospital in London, he qualified as a clinician in 1943."
He performed as a glassmaker and worked with many different bands on different musical instruments .,"As a glassmaker, he engaged in various bands and worked with varying instruments."
Components of mechanical systems store elastic potential energy if they are deformed on the system when applied forces .,"Should systems be affected by applied forces, elastic potential energy in components of mechanical systems is stored as if they were deformed on the system."
"William Llewelyn Williams known as Llewelyn Williams ( 10 March 1867 -- 22 April 1922 ) , was a Welsh journalist , lawyer and radical Liberal Party politician .","William Llewelyn Williams (1867-1922), known as ""The Prince of Prince Edward: An Attempt at the Liberty of Lonely, and a Member of Parliament under the title of ""the Prince Ivey of Wales's Prince Charles"", died on 1 January 1922, at approximately 1939-1939"", and his lawyer, lawyer and radical Liberal Party politician was one of the Welsh journalists, lawyers and journalists known from Wales and the United Kingdom."
"Blagoy Ivanov challenged Mehmen for the WSOF Heavyweight Championship at on October 17 , 2015 .","The opportunity to compete for the WSOF Heavyweight Championship with Mehmen was offered to Russian fighter Blagoy Ivanov, who challenged him for his title on October 17, 2015."
"It was established by Richard Creed , built by George Edwards , designed by Collins and Geoffrey of Monmouth .","It originated from Richard Creed, constructed by George Edwards and designed by Collins and George of Monmouth."
"Sacramento is located in ( 38.651254 , -121.259279 ) , between Fair Oaks and Folsom .","Between Fair Oaks and Folsom, between the neighborhoods of Sacramento and Sacramento County (38.651254, -121.259279), is where Sacramento is situated."
"The `` Astrud '' track on Gilberto 's 1987 album , `` Time and Tide '' , is a tribute to Basia Trzetrzelewska .",The title of  Time and Tide '' on Gilberto is derived from the song titled?
"Clark had a son , Rishi , born on April 3 , 2007 . A Socks and Sandals EP on Microcosm Music was named for him , Rishi Saturn .","Rishi, conceived on the third of April 2007 in the city, was Clark's son. The album A Socks and Sandals EP on Microcosm Music was named after Clark, and it was later released as Rishu Saturn."
"Melodie Crittenden left the group in 2004 to pursue a solo career , and for most of 2005 Nicol sang with the group .","Following her departure from the group in 2004 to pursue a solo career, Melodie Crittenden sang with them for most of 2005, and Nicol followed suit."
"In semi-professional football , Scottish teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Most Scottish teams below the Scottish Championship participate in semi-professional football, with Scottish semis appearing at all levels below Scotland's Premiership."
Diboll and Owen of New Orleans were the architects and G. A. Chamblin of Mobile was the contractor .,Diboll and Owen of New Orleans served as architects and G. A. Chamblin of Mobile was hired as contractor.
"In malignant hypertension , these hyperplastic changes are often accompanied by arterial necrosis of the fibrinoid intima and media .","Hyperplastic changes in the normal tissues, known as the vessels supplying the blood vessels responsible for the heart disease, are often accompanied by arterial necrosis of the fibrinoid intima and media, resulting in a disease known only as benign hypertension."
The team toured in Australia in 1953 and Asia in August 1959 .,The group toured Australia in 1953 and Asia in August 1959.
"This film is about Rafael , a Malayalam singer in the new film industry .","The plot of Rafael, a Malayalam singer in the emerging film industry, is explored in this film."
"In 1864 , the United Presbyterian Missionary Society of China sent its representatives to Scotland .","The United Presbyterian Missionary Society of China established a presence in Scotland in 1864 with its representatives, and the Society traveled there in 1805."
The initial vector space formula _ 13 is called `` initial object '' or `` topological structure '' with respect to the given data .,"Given the data, either the formula _ 13 in the first vector space matrices corresponding to  [-l] or c/ ->... => 0 [] and f = 4) respectively, the result is called either t0 or topological structure — and it is shown that it ''refers to the given data as p13 or, in simplest form, r13."
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"The kingdom of Waalo was controlled by the Mbooj family, with the other two dynasties being maternal."
"The film plays Jembie Almazan as Alex , Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Maria .","The characters in the film consist of Alex played by Jembie Almazan, David played the role of David, and Maria played By Jonathan Diaz Angulo by Jonathan Di Angelo."
"While the exclusion of black players was not a written rule , since 1933 no Afro-American had played in the National Football League .","Although black individuals were not included in the National Football League's roster, since 1933, no Afro-Americans had participated in it."
Dale has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,"Since 1984, Dale has been married to Patricia Meyer and has two sons, Ryan and Blake, whom he fathered in 1988 and 1992 respectively."
"When Platzer opened his second restaurant in Allentown in 1993 , he changed the name to P. J. Whelihan 's to honor his grandfather , Peter Joseph Whelihan .","In recognition of his grandfather, Peter Joseph Whelihan, and his legacy, Platzer renamed his restaurant in Allentown P. J. Whenhan's."
"During the mission , 65 soldiers were killed : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","During the mission, 65 soldiers lost their lives: 34 Nigerians, 28.06.06 in Canada, 2.07.20 in England, 0.5757 in Syria, 1.6357 among other nations.. 34.65 in Nigeria, 1.257 on the border with Canada; 2.6262 in the Republic of Korea, making a record high number of deaths."
In December 1969 became the 49th Army - Division 29th Army - Division .,The designation of the 49th Army - Division was added in December 1969 when it became the 29th and finalized division as the Division 29 in action.
Scapes are mostly absent or very short .,"Most creatures, however, are absent or very short."
"She was observed as '' has very great potential and a great talent , and will grow in the future to a unique musical personality .","She stated that she has significant potential and talent, and will develop into a distinctive musical personality in the future."
"In January 2013 , it was announced that Warren Spector Disney Interactive had left after the closure of the Junction Point Studios .","Following the closure of the Junction Point Studios, Warren Spencer Disney Interactive departed from the company, as announced in January 2013."
"Air transportation is provided locally by smaller aircraft in New Bedford , Berkley , and the regional airport in East Taunton .","New Bedford and nearby Berkley, along with the regional airport in East Taunton, allow for the use of local air transport through smaller aircraft."
"When we use an alternating turing machine , we have the ATIME resource .",The presence of ATIME resource in a alternating turing machine makes it attainable.
He finished two blows behind Bubba Watson and Louis Oosthuizen and lamented his putting - performance as the reason he did not win the tournament .,"His performance of putting was noted as the reason for his failure to win, as he finished two strokes behind Bubba Watson and Louis Oosthuizen and criticized his performance."
"Previous host cities of the Sirius Decisions Summit include Orlando ( 2014 ) , Scottsdale ( 2013 ) and San Diego ( 2012 ) .","The previous host cities of the Sirius Decisions Summit are Orlando (2014 ), Scottsdale (2013) and San Diego (2012 ). Orlando was the first city to host the event."
"The lighting in the Louvre - painting is warmer and appears softer , but this can be the result of the sound of the varnish on the surface .","Lighting used in the Louvre produces a warmer and softer painting experience, although this may be due to the sound of the varnish on the surface."
"Molmys River is a river in Perm Krai , Russia , a left tributary of the Yazva River .","The mollys River is a river in Perm Krai, Russia, and is one of the left tributes of."
"On August 1 , 1699 , William Blackett handed over his copyhold lands in Chirton to Sir Archibald Campbell , who sold the Bickerstaffe , 1st Duke of Argyll Hall .","William Blackett transferred his copyhold lands in Chirton to Sir Archibald Campbell on August 1, 1699, who sold the copies of the."
"Big Band Specials is a 1962 album by Bob Cooper , with tracks arranged by Bill Holman , Shorty Rogers and husband June Christy .","The records for 1962 were albums by Bob Cooper, known as Big Band Specials, arranged by arrangements by Bill Holman, Shorty Rogers and husband June Christy, and Bob's own discography, which includes tracks by Jim Bobine, Bob Dylan, Alice Cooper and more."
"In addition to various metal plates , concrete and sandbags were used for improvised tanks in some cases .","Concrete and sandbags were used for improvisational tanks, while concrete was used in places, as well as dozens of metal plates."
"Barbara Boothe Ellison was born in Santa Clara County , California , the daughter of billionaire Oracle Corporation chairman Larry Ellison and his ex-wife , Megan Ellison .","Barbara ""Barbara"" Ellison was born in Santa Clara County, California, to Larry Ellisonic, the chairman of Oracle Corporation, and his daughter Megan EllisON, whose parents were Oracle founders."
"Guillermo Coria defeated Alberto Martín 6 -- 3 , 3 -- 6 , 6 -- 2",Guillermo Coria of the United States overcame Alberto Martn of Colombia 6.
The Red Bulls lost but made the 1st round of the playoffs .,"Although the Red Bulls suffered a loss, they advanced to the 1st round of the playoffs."
12 January 1978 : Cambridge United manager Ron Atkinson is appointed as manager of West Bromwich Albion .,"West Bromwich, New South Wales and United United are appointed with Ron Atkinson as manager, with the appointment of the Cambridge United manager on 12 January 1978."
"In 1979 he had his best year on tour , making a quarter-finals in Atlanta , Johannesburg and Tel Aviv .","His career-spanning period on tour in 1979 was defined by his quarter-final appearance in Atlanta, Johannesburg, and Tel Aviv."
The next version was created by Robert Fuller 's brother Ron in 1986 .,"In 1986, the younger brother of Robert Fuller, Ron, produced the next version."
The temple serves as a cultural and religious centre for Korean Hindus and immigrants from the South Asian countries .,"Korean Hindu and South Asian-Inuit individuals, as well as Korean Buddhist and Korean spiritual leaders, make the temple a hub of culture and religion."
"The clubhouse was built by Curtis , for the then sum of $ 60,000 , and rented it for a large charge to the club .","The establishment of the clubhouse, which was built by Cricco for $ 60,000, was rented out by the team to him, who billed it as a significant fee, to the clubs."
"Mitsuhisa Ishikawa and Tomohiko Ishii from Production I.G , Danny Choo , Kaname , and Tasha with Miyuko from Korea were special guests for the event .","Special guests: The event was attended by Mitsuhisa Ishikawa, Tomohiko Ishii of Production I.G., Danny Choo, and his Korean friend Tasha with Miyuko."
