Sentence,Informal_10
"While the 33d Fighter Group was inactive , it was consolidated with the 33d Tactical Group as the 33d Tactical Fighter Group .","The 33d Fighter Group was inactive, but it was united with the 33th Tactical Group to form the official 33f TACTical Fighter Gruppe."
It serves to the south-eastern Edithvale suburb of Melbourne opening on 20 September 1919 .,"Melbourne City's new suburb of South-eastern Edithvale opened 20 September 1919, serving the suburb."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teens .","Born in Westchester County, New York ; raised in Holland - Michigan & residing in Europe in her teenage years, Massé is a native of Massy's home country of Holland."
Fishman holds a bachelor 's degree from Columbia University and a master 's degree in economics from Brown University .,"Salmon is holder u.s. citizenry, fishman."
"Following her success , Jane Campion hired Jones for a television miniseries that turned into the film Angel at my Table , an adaptation of Janet Frame 's autobiography .","Jones played a crucial player in the film Angel at my Table, which was adapted from Janet Frame's autobiography and later aired on television."
"Stipsits was born in Vienna , and spent his childhood in Stammersdorf , Korneuburg .","Born in Vienna - Stipsits grew up in Stammersdorf, Korneuburg."
Navarro is a partido in the northeast of Buenos Aires Province in Argentina .,One party in northeast Argentina's Buenos Aires Province - Navarro s dado Argentinea.
"Upstream is the decommissioned Michigan Central Railway Bridge , which with its predecessor , the Niagara Cantilever Bridge , competed with the Rapids Bridge whirlpool for rail transport .","The Detroit Free Track (MCR) was the first rail transport bridge to compete with the Rapids Bridge whirlpool, while the Michigan Central Railway Bridge and the Niagara Cantilever Bridge, which was decommissioned in 1923, are located upstream."
"The song was written and produced by the gala , which was composed by Filippo Andrea Carmeni and Maurizio Molella .",Song written and produced by the gala - composed by Filippo Andrea Carmeni and Maurizio Molella – were written by them and the song was completed by her.
"Retzius was born in Stockholm , son of the anatomist Anders Jahan Retzius ( and grandson of the naturalist and chemist Anders Retzius ) .","Born in Stockholm, Sweden, the son of the renowned anatomist Anders Jahan Retzius (and grandson of a naturalist and chemist), is Retikius, who is also known for his scientific and technological accomplishments."
"At the 2011 census , 78.8 % of inhabitants were Romanians , 17 % Roma , 2.7 % Hungarians and 1.4 % Germans .","Romanians made up 78.8% of the population at the 2011 census – 12% Roma, 7% Hungarians, and 1.4 percent Germans."
"The museum is centrally located in Jiangbeizui CBD , near the confluence of the Jialing River and the Yangtze River .","The museum is perfectly placed in the center of Jiangbeizui CBD, near the Jialing River and Yangtze River's intersection."
"Robbins was born in Coventry on 21 September 1933 , with his twin David , the eighth and ninth children of twelve by Charles and Jessamine Robbins .","Robbins was born on 21 September 1933 in Coventry to Charles and Jessamine Robins and his twin David, who were the eighth and ninth children of a dozen."
The battalion is maintained by the Queen 's York Rangers ( 1st American Regiment ) ( RCAC ) .,Queen '' York Rangers ( 1st American Regiment ) ( RCAC ).
Katz was born in 1947 in Sweden and moved to New York at the age of one .,"Born in Sweden in 1947, Katz grew up in New York City at just one year old."
The image on the page is a two-dimensional image as opposed to pre-rendered 3D .,One cannot see anything on this page unless you flip it over.
"`` Stopped '' light , in the context of an EIT medium , refers to the `` quantum '' transfer of photons to the coherent system and back again .","The telepic annihilation of light, if used in an EIT medium - photons ''transmit eons' gamma rays"" or ""quantum voltays"") is known as lightning, in the context of an ITS medium, where a photonic molecule ""stops itself"" and ""transforms into an optical fiber corresponding to the coherent system X.28."
The previous average is more important for high values of formula _ 2 .,"High formula _2 have a predetermined value derived from the previous average, which is more significant."
"Among the prominent women of Suriname are Jennifer Simons , Marijke Djwalapersad , Elisabeth Samson , Cynthia McLeod , and Ruth Wijdenbosch .","Promising women hailing from Suriname include Jennifer Simons, Marijke Djwalapersad - a renowned rapper from Belgium based on the Dutch model Elisabeth Samson's son Elisiesie,' Cynthia McLeod and Ruth Wijdenbosch."
"In 1924 he was an invited spokesman for the ICM in Toronto , in Oslo in 1932 and in 1936 in Zurich .","He was summoned (officially) spokesman for the International Centre Museum (ICCM) in Toronto in 1924, in Oslo in '1932, and in Zurich in 1936."
"The BBC World Service also broadcast a version called `` Animal , Vegetable and Mineral '' , chaired by Michael Flanders with a panel including Terry Wogan .","Animal,Vegetable and Mineral  produced & starred by Michael Flanders, coached by Terry Wogan, was also shown on BBC World Service TV, with a group presenting it on CBC Radio Worldwide."
"Thompson 's younger brother , Julia , was born in 1863 in Charles Martin Hall , Geauga County , Ohio .","Born in 1863 he was Julia Thompson's twin sister, she was born in Charles Martin Hall - Geauga County'in Geal County, Ohio."
The Horezu River is a tributary of the Ponoru River in Romania .,"Romania boasts Agricultural Horezu River, a tributary of the Ponoru River."
"In 2002 , the song was published by the British producer Vincent Stormfield and covered by Independiente as '' Sweet Harmony 02 `` .","Sweet Harmony 08, mastered by Independiente, released ''Sweet HarmonY 02"" in 2002, was first recorded by the British producer Vincent Stormfield, who released it in 2003."
"David was born on 21 September 1933 in Coventry with his twin father Charles and Jessamine Robbins , the eighth and ninth child of twelve of Robbins .","David born on 21 September 1933 in Coventry with his twin father Charles and Jessamine Robbins, the eighth and ninth child of Charles' twelve, father of Jem and his partner Jespers, was born in 1933 as David's twin sister and the ninth and eighth child respectively."
The regiment left Boston in October 1777 to join General George Washington 's Main Army outside Philadelphia .,The Regiment quit Boston in October 1777 to join forces outside Philadelphia with General George Washington's Main Army.
The compound was developed by Dr. Patrick Page and his team and was patented by Genkyotex in 2007 .,"Dr. Patrick Page produced ATP 3000, the team's compound, which was patented by Genkyotex in 2007, and was developed by Dr. P. Page and his team."
"The `` case '' was used for the last time in 1949 in East Germany , 1966 in West Germany .","The  crier was last used in 1949 in Germany, 69 years later in West Germany."
"Ringo Sheena is the leader of the Saito Neko Quartet , and is known for his many collaborations with musician Saito .","Ringo Sheena leads Ringa's band called the Saito Neko Quartet, and is recognized for his many collaborations with musician Saitio."
Abu Halifa or Abu Hulayfah or Abu Huleifa or Abu Haleifah is a small town in the Abu Halifa district of Al Ahmadi governorate in southern Kuwait .,"Abu Halifa in southern Kuwait, a town located in the southern region of the Abu Hulayfa district of Al Ahmadi governorate, is known as Abu Halayfat or Abu Shulaylayqa, Abu Husleif, or even Abu HleIfah."
"His father was the illegitimate son of Anne Tothby , a Member of Parliament for Lincolnshire , and William Skipwith .","The father of Skipwith KG, born in 1846, was legally born a son of Anne Tothby, LC MP for Lincolnshire."
"Among them are Marie Teresa Rios , a composer of boleros , Julita Ross , an author , and Sylvia Rexach , a singer .","Marie Teresa Rios, composer of boleros ; Julita Ross : author ); singer Sylvia Rexach."
"He was survived by his wife Carol Ober , daughter Viola and four grandchildren .","Carol Ober laid her husband RIP, leaving behind four grandchildren and his daughter, Viola."
"He would return to the station to the west of Tecumseh that night , and then ride with another horse to Violet Springs before his neighbors could become suspicious .","He would ride that night on a horse back to the west of Tecumseh, riding westward on her horse to Violet Springs, before anyone became suspicious and he would return to that station and his neighbors would be fine."
"The agency has its headquarters in Paris , France , and its overseas office - Operations - Office in Arlington , Virginia .","The office of the agency is up in Paris, France. Founded in 1926, the Agency's headquarters are located in Hollywood, and its overseas office is - Operations – Office in Arlington a.s. Arlington, Virginia, is home to the Office of Management and Budget."
"In 1964 , the diocese was nominally restored as a titular citizen of the lowest ( episcopal ) rank .","The highest-ranking bishop in the world restored the diocese in 1964, making it a titular citizen again, albeit with the episcopal rank."
"His subsequent work in agriculture was mainly in Lincolnshire , but he also suggested extensive embankments in Norfolk , which were successfully carried out .","Lincolnshire was always his primary region of agriculture before he began advocating for massive embankments in Norfolk, which were successfully completed."
When Jack Nitzsche first heard `` Stubborn Kind of Fellow '' he was so excited he lost control of his car while driving down Sunset Boulevard with Phil Spector .,"Jack Nitzsche drove down Sunset Boulevard with Phil Spector and was so excited that he lost control of his car after hearing "" Stubborn Kind of Fellow '' and felt embarrassed to say no"" when the song was playing."
The Communists firmly believed that the Central Intelligence Agency supported these protests discreetly financially and otherwise .,Communist strategists always firmly believed that the Central Intelligence Agency financed and supported these demonstrations in a covert and secret way.
"The species are members of different ecological groups , including xerophytic shrubs , lianas and trees , tropical plants , mycoheterotrophy , as well as various herbal representatives .","All the phyla are members - xerophytic shrubs, lianas and trees. tropical plants ; mycoheterotrophy ) ), Various herbal representatives..."
"The khan advanced out with an escort , Tsitsianov rode with two other men and was shot dead .","The king escorted him out on top, Tsitsianov with two other men along the way was shot dead and the khan walked out alive."
"Sculcoates has a library , a post office , a swimming bath called Beverley Road Baths , a high school and two primary schools .","The home of Sculcoates affords 50,000 square feet, a library, post office, swimming bath called Beverley Road Baths, as well as boarding schools for ten students, two primary schools and besides he runs Libby Park in the park."
He was born in Melbourne and migrated to New Zealand with his family when he was 10 years old .,Born in Melbourne he immigrated with his family to New Zealand when a 10. year old boy grew up in Australia.
"In the history of such devices , it preceded `` The Turk '' and succeeded `` Mephisto '' .",The most famous of all time  The Turk '' was succeeded by a modern day Mephisto.
"Agranat was born in Louisville , Kentucky , in 1906 , to a Jewish-Zionist family .","Born to a Jewish-Zionist family in 1906 in Louisville, Kentucky - Agranat was born in the year 1906 to Agraat."
"Massé was born in Westchester County , New York , grew up in Holland , Michigan , and lived in Europe during her teenage years .","Born in Westchester County, New York ; raised in Holland - Michigan & residing in Europe until her adolescence, Massé has remained in the United States."
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"All the family ruled the kingdom of Waalo were the Mbooj dynasty, a paternal polity allied to the Waaalu kingdom, and there were three maternal dioceses governed by the same patrilineal family."
The BAC presents three yearly performances of the Minnesota Orchestra and has recently commissioned works by Diavolo and Merce Cunningham Dance Company .,The BAC plays host treble orchestral music every year at The British Columbian Bank (BAC) and has recently commissioned works by Diavolo and Merce Cunningham Dance Company.
"Monroe Meadows , in Yosemite valley near Bridalveil Falls , is also named after George Monroe .","Monroe is named after George Monroe. Monroe Meadows is located in Yosemite valley near Bridalveil Falls, California."
Andesite was the dominant lava type with some samples mafic enough to be classified as basaltic andesite .,"The most dominant lava type was andesite, with a number of samples being mafic enough to be classified as basaltic anddesite."
"In early 2016 , Senator Bob Hackett was appointed to the Senate of Ohio in order to succeed Senator Chris Widener , who resigned .","Senator Bob Hackett was elected to succeed Senator Chris Widener in the Senate of Ohio in early 2016 after he resigned in favor of Senator Kirstin Gillibrand, who stepped down from the position after leaving early earlier this year."
"In practice are mesquite `` modules '' Java - classes , usually abstract subclasses of concrete class definitions .","The only real-world uses for Java - classes are mesquite  modules '' called Java -- classes, which are abstract subclasses of concrete class definitions."
The Pope proposed a solution in 1980 that was rejected by Chile and approved by Argentina .,"Pope Francis called for a deal he first announced in 1980, whose proposal was met with rebuff from Chile and endorsement by Argentina."
"In the 1930s and 1940s , he was elected four times for Al Smith in 1928 for Franklin D. Roosevelt and for Harry S. Truman in 1948 .","He won four times in the 1930s and 1940s elections for Al Smith in 1928 for Franklin D. Roosevelt and again for Harry S. Truman in 1948, all of whom he supported."
The music performed as Bob courts `` Blackadder '' is Vaughan Williams ' `` Fantasia on Greensleeves '' .,"Bob courts performs Blackadder  Blackader; Vaughan Williams perform '' Fantasia on Greensleeves'; and the music is played as Fantabula by Vance Armstrong - Bob Courts Performing Magic: Black and White, Bob Chamberlain & The Magicians starring Steve Jobs and Jon Hammill."
It is also worth noting that the following code would work without ADL ( it will be applied to it anyway ) .,One would not have any issue running this code without implementing ADL if it were already set up.
It then meets the Snoqualmie River to form the Snohomish River at Monroe .,"The city is drained all year by the Snoqualmie River, which merges with the rest of the state to form the Monroe Snohomish River."
"During his campaign , he debated McCain twice , once in Tucson and once in Flagstaff .",McCain engaged in debates twice - one in Tucson and the other in Flagstaff'During his campaign he debated with McCain.
"It was finished by his wife , Stella Gemmell , following his death on July 28 , 2006 and released under the joint authorship of David and Stella Gemmell .","David completed it herself, aided by his wife Stella Gemmell, after his death on July 28, 2006 and it was released under the joint authorship of David and Stellastic Gempell."
"The Central Baptist Association is an association of churches from South Carolina to Indiana , with the most churches in eastern Tennessee and south-western Virginia .","Churches residing in all areas of the United States, from South Carolina to Indiana, are members of The Central Baptist Association, a national organization that represents churches in both eastern Tennessee and south-western Virginia."
Karen Phillips began a relationship with Steve of Suranne Jones played .,"Karen Phillips engaged Steve of Suranne Jones filmed, tying the knot with Karen."
vidas distintas is a Mexican telenovela from 1969 transmitted by Televisa and originally produced by Telesistema Mexicano .,"Televisa broadcasted a 1969 Mexican TV telenovela titled ""vidas distinta"" (unique and unique) created by Telesistema Mexicano."
"Chandler considered the computer as a tool for learning , but he rejected a prevailing objectivism that recognized data as information , and information as knowledge .","Chandler saw computer science exemplified purely educational purposes, he resented the objectivist school of thought that data and knowledge are essentially identical, and that computers and information should be viewed as ""objective"" objects that the modern understanding of information and data requires."
A phase transition from a ferromagnet to a paramagnet is second and is of continuous order .,The only phase shift between a magnet and ring is from ferromagnet to paramagnet - achieving symmetry resulting in alternating phases.
Albanian families left the village before the return of Serbian refugees in 1999 .,"Albanian family reunions started immediately after Serbian refugees arrived in 1999, but before that year, families were displaced from the village by Albania."
"However , the original version was skipped in favor of the mild edition .",The complete original book was omitted from print in favor of the gentler version.
"In 1864 , the United Presbyterian Missionary Society of Scotland sent its agents to China .","The United Church in Glasgow played a key role in orchestrating the first ever Chinese missionary service in 1864, with the United Presbyterian Missionary Society of Scotland deploying its representatives to China as its agents."
"After ten years stay in Paris , Houdon returned to Italy .",Paris was Houdon's home away from home for ten years before he went back to Italy.
She was sunk by the Germans and scrapped by Allied bombers twice in 1943 -- 1944 and finally raised in 1946 -- 1947 .,"Bomber raids in Europe swept her off the coast of the Germans, with air strikes in 1943, 1944 and 1945 being the final times she was sunk and then bombarded by Allied bombers, before being rescued in 1946 and 1947."
"In 1864 , the United Presbyterian Missionary Society of China sent its agents into Scotland .","The United Church Choir Choir was sent to Scotland by the United Presbyterian Missionary Society of China in 1864, where it dispatched its delegates and representatives."
"The film stars Lily Rabe , Timothée Chalamet , Lili Reinhart , Anthony Quintal , Oscar Nunez , and Rob Huebel .","The movie stars Lily Rabe, Timothée Chalamet a female dancer whose father died in 1997, Lili Reinhart based on Shakespeare's A Christmas Carol, Anthony Quintal starring alongside Oscar Nunez directing alongside Rob Huebel."
"Dakota City is part of the metropolitan region Sioux City , IA -- NE -- SD .",Montana City is a city located in Montana.
"Grant Connell and Glenn Michibata won the title , defeating Wayne Ferreira and Jim Grabb 6 : 4 , 6 : 3 in the finals .","Winners: Grant Connell teamed up with Glenn Michibata (6 : 4, 6 ): 3) to win the title en route to beating Wayne Ferreira and Jim Grabb in the finals."
The parliamentary elections in Zagreb in 1927 were held on 4 September 7 days before the local elections .,"The 1927 parliamentary elections finally happened in Zagreb on 4 September 1926, 7 days before the local elections."
"Probuccinum tenerum is a species of sea snail , a true gastropod mollusk in the family Buccinidae , the marine whelks .","Marine whales are marine hawks, Buccinidae family members and Buccinodops (sea snails), a type of sea snail (Probuccinum tenerum) that is endemic to the sea."
The Valea lui Lambă River or Lom River is a tributary of the Șimon River in Romania .,"Romania boasts the most inland rivers in Europe, including the Lom River, a tributary of the imon River."
"This genus is now classified in the family of lizards , known as Iguanidae , subfamily Polychrotinae , and is no longer classified in the current invalid family , polychrotidae .","The gator is now ranked in the family lizards, Iguanidae, subfamily Polychrotina, and is no longer classified in polychrony, making it out of the group now classified as an invalid family."
"In 2012 , the city flipped and was won by incumbent Democrat Barack Obama , who took 51 % of the vote to Republican Mitt Romney of 48 % .","Obama won the 2012 city election, beating Republican Mitt Romney by a wide margin of 51 %."
"With her I have been able to fulfill some of my musical dreams with early styles and this new style is really big , fresh and naturally fluent .","Music producer Lisa has fulfilled many of my musical desires with her by assisting me in achieving my early dream songs. With her, I have been able to bring a big, bold and naturally fluent new sound to the forefront."
"Grady Howard was elected first mayor on this date , and was officially named the interim mayor of Spring Lake on June 5 , 1951 .","Grady Howard won the election for the first time as mayor on this date, and was officially named as the interim mayor of Spring Lake on June 5, 1951."
Ballouhey exists mainly in Isère in Paris as well as in France and South Africa .,"Ballouhey is the most populous ballouhy in Paris, but it is also present in France and South Africa."
It will be high with a long wall and capacity .,"Highness built upon top, renowned for its capacity, wall length, and long wall."
"Education in Alabama consists of secondary and primary schools in Alabama , including the University of Alabama , private colleges , and public and private schools .","Alabama secondary school system consists of all public and private schools, public colleges and the University of Alabama - Alabama System of Education."
"The series debuted on April 18th , 2009 in Australia on Nickelodeon ( New Zealand and New Zealand ) .","Nickelodeon premiered the series in Australia on April 18th, 2009 in New Zealand and New Zealander on NickelordeON (New Zealand & New Zombombs )."
"It was directed by George Fitzmaurice and is based on a 1917 play , `` Tiger Rose '' , by Willard Mack .","Regied entirely by George Fitzmaurice, the movie is based on a play called  Tiger Rose, written by Willard Mack and adapted from'Rose', released in 1917."
"The version of Mahabharata written by the Odia - poet Sarala Dasa tells the legend of Navagunjara , no other has the story .",Sarala Diesa composed 0 recalls poem narrating Navagunjara legend in her epic Mahabharata story - unique only in a unique manner in which she relates the legend of nava gunjaru to the tale.
"Vempati Chinna Satyam ( October 15 , 1929 -- July 29 , 2012 ) was an Indian dancer and a guru of the Kuchipudi dance form .","One of the greatest dancers in India, Vempati Chinna Satyam, was a guru of Kuchipudi, based on the classical music of India."
Lee Hi is a South Korean singer under YG Entertainment .,Lee Hi sings for South Korean singer YG Entertainment.
"Variants of this method produce good numerical approximations for the many exponents when critical terms are included , in both two and three dimensions .",The florent of all exponents enumerated by variables of this method guarantee numerical values for all possible explanatory terms in both two and three dimensions.
"The lid was only removed by privileged viewers , so these scenes might have been more intimate .","Special viewers only opened the lids before it was opened, indicating that the scenes could have been more intimate."
It serves Chandimandir Cantonment area of Panchkula city .,The Chandimandir Cantonment area of all Panchkula city is fully served by it.
"Slough High School was a girls selective grammar school in Slough , Buckinghamshire , now Berkshire .","Buckinghamshire - the new home of Slough High School, a girls selective grammar school in Sloough, now in Berkshire."
"Eugene D. Engley was born on 5 April 1851 in Attleborough , Massachusetts , as the son of James Henry Engley and his wife , former Mary Kaley .","Born on 5 April 1851 in Attleborough, Massachusetts, Eugene D. Engley was the son of James Henry Engle and his wife. former Mary Kaley, married father of the late James Engles whose parents were from Addington, New Hampshire."
"Maritsa Lazari was born in Cyprus in October 1943 and emigrated with her family at the age of 16 to London , England .","Born in Cyprus on October 1943, Maritsa Lazari emigrated with her family to London, England at the age of 16, from where she was raised."
"On March 5 , 2011 , MTV Hive posted a streaming link to Anni Rossi performing Rihanna 's `` Rude Boy '' .","Anni Rossi performing Rihanna's  Rude Boy '' with Anne Rossis aired on MTV Hive on March 5, 2011 - watch a streaming link for on the MTN website."
"The Machpelah Cemetery , also spelled as '' Macpelah Cemetery `` or '' Macphelah Cemetery `` , is a graveyard in Hudson County , New Jersey .","Killer: The Machpelah Cemetery (; Macpeloh Cider Farm; ); Macphelah Y. Cie (Macpeltaj Cemetery); Machpellela (town of MacPhelan) (known in Hudson County, New Jersey) is a cemetery and burial ground in the state of Newark."
The song was written and composed by Gala by Filippo Andrea Carmeni and Maurizio Molella produced .,"Songwriting/composing the song was Gala, the track was written by Filippo Andrea Carmeni - composing it himself 'Gala', produced by Maurizio Molella."
"According to Prior , Robert Goldsmith the grandfather of the poet , playwright and novelist Oliver Goldsmith was the first of the family to settle at Ballyoughter .","Ballyoughter was the first place on Prior's family list when Robert Goldsmith, the grandfather of Oliver Goldschmidt, settled there."
Omitting the engines and their fuel would reduce complexity and increase payload .,"Elimating engine / fuel supply alone, removing complexity and streamlining payload greatly."
"According to Tobe and Gunnar Hansen , the reason why he wore a mask was that the mask really determined his personality .","The musikhs Gunnar Hansen et al. cite Tobe and Gunnam Hansrik as saying that the most powerful force in which to shape one's personality was the mask, which he attributed to the reason for his wearing it."
"The private Claiborne Academy is located in Haynesville , near the Parish Claiborne .",Claiborne Academy is owned and managed by Claitborne School District 100 million subscribers.
"The NVIDIA TITAN V was officially announced by Nvidia on December 7 , 2017 .","The official announcement of Sony's flagship product, the NVIDIA TITAN V, was made by Nvidia on December 7, 2017 with the release date of December 7, 2017."
"He did medical training at the Middlesex Hospital in London , and qualified as a clinical doctor in 1943 .","He graduated from the Middlesex Hospital in London in 1943, having completed medical training there and obtaining certification as a clinical doctor."
He performed as a glassmaker and worked with many different bands on different musical instruments .,Glassmaking - he worked flexibly on musical instruments with countless bands.
Components of mechanical systems store elastic potential energy if they are deformed on the system when applied forces .,"Forced expansion occurs on mechanical system components causing elastic potential energy to be destroyed or displaced by applied forces, resulting in the storage of potential potential energies."
"William Llewelyn Williams known as Llewelyn Williams ( 10 March 1867 -- 22 April 1922 ) , was a Welsh journalist , lawyer and radical Liberal Party politician .","Welsh journalist landslaer William Llewelyn Williams (born 10 March 1867 - 22 April 1922), lawyer & politician and ultra-fanatic member of the Liberal Party, known as LLEweleyn Willian Williams, born 10 April 1868 to Wales born Lark Oakes, Wales."
"Blagoy Ivanov challenged Mehmen for the WSOF Heavyweight Championship at on October 17 , 2015 .","The winner of the WSOF Heavyweight Championship, Blagoyy Ivanov, battled Mehmen for the title on October 17, 2015 at the O2 Arena."
"It was established by Richard Creed , built by George Edwards , designed by Collins and Geoffrey of Monmouth .","Built by George Edwards, executed by Collins and Geoffrey of Monmouth, it was first owned and planned by Richard Creed."
"Sacramento is located in ( 38.651254 , -121.259279 ) , between Fair Oaks and Folsom .","Adorable! n (38.651254, -121.259279 ) - between Fair Oaks and Folsom."
"The `` Astrud '' track on Gilberto 's 1987 album , `` Time and Tide '' , is a tribute to Basia Trzetrzelewska .","One song called  Time and Tide '' on Gilberto's 1987 album, titled a tribute to Basia Trzetrzelewska, is accompanied by the song - ""Astrud 4"" on the title track containing the same title."
"Clark had a son , Rishi , born on April 3 , 2007 . A Socks and Sandals EP on Microcosm Music was named for him , Rishi Saturn .","Clark named his son Rishi, born on April 3, 2007, in the same year as his own son. A Socks and Sandals EP on Microcosm Music was released and was later titled Rizi Saturn, in tribute to Clark."
"Melodie Crittenden left the group in 2004 to pursue a solo career , and for most of 2005 Nicol sang with the group .","Singer Melodie Crittenden left the group in 2004 to pursue a solo career, and in 2005 Nicol sang with the band for most of 2005."
"In semi-professional football , Scottish teams compete at all levels below the Scottish Premiership , with most teams below the Scottish Championship being semi-professional .","Semi professional football is played by Scottish teams at all levels below the Scottish Premiership, with most teams below this level being in semi-professional football, most of which are below just the Scotland Championship."
Diboll and Owen of New Orleans were the architects and G. A. Chamblin of Mobile was the contractor .,"Building design was done by G. A. Chamblin of Mobile and architects were Diboll and Owen of New Orleans and the contractor was G. M. Chaudhry of Gifford, Mobile."
"In malignant hypertension , these hyperplastic changes are often accompanied by arterial necrosis of the fibrinoid intima and media .",Hyperplastic transformations of the most advanced sclerotonins in malignant hypertension are commonly accompanied by arterial necrosis of vascular vessels (arterial fibrinoid intima and media) in the malignancy.
The team toured in Australia in 1953 and Asia in August 1959 .,"Team toured Australia in 1953, followed by Asia in August 1959."
"This film is about Rafael , a Malayalam singer in the new film industry .",Singer Rafael is a Malayalam singer in the new film industry - the story told in this film.
"In 1864 , the United Presbyterian Missionary Society of China sent its representatives to Scotland .",The United Church Choir Singers' Daughters Boy Club was sent to Scotland in 1864 by the United Presbyterian Missionary Society of China.
The initial vector space formula _ 13 is called `` initial object '' or `` topological structure '' with respect to the given data .,The first object _ 1 _______  / [/ ] '' Topological structure %! : 1/... -> 0.
These three maternal dynasties ruled the kingdom of Waalo with the paternal family of the Mbooj .,"All the family ruled the kingdom of Waalo were the Mbooj dynasty, a paternal polity allied to the Waaalu kingdom, and there were three maternal dioceses governed by the same patrilineal family."
"The film plays Jembie Almazan as Alex , Bernardo Garnica Cruz as David and Jonathan Diaz Angulo as Maria .","All star actors in the movie are Jembie Almazan as Alex, Bernardo Garnica Cruz as David, and Jonathan Diaz Angulo as Maria."
"While the exclusion of black players was not a written rule , since 1933 no Afro-American had played in the National Football League .","Black players were never allowed to play in the National Football League, even though there was no written rule stating that they would not be exempted from playing in 1933."
Dale has been married to Patricia Meyer since 1984 and together they have two sons : Ryan ( born 1988 ) and Blake ( born 1992 ) .,"Dale married Patricia Meyer in 1984 and they have two sons, Ryan (born 1988) and Blake (birth 1992)."
"When Platzer opened his second restaurant in Allentown in 1993 , he changed the name to P. J. Whelihan 's to honor his grandfather , Peter Joseph Whelihan .",Platzer named his second restaurant in Allentown P. J. Whelihan's in 1993 to honor his grandfather - the late Peter Joseph W Helihan.
"During the mission , 65 soldiers were killed : 34 Nigerians , 28 Chadians , 2 Togolese and 1 Burkinabé .","The entire mission was overrun by 65 soldiers, including 34 Nigerians, 28 Chadians (out of the 32 currently active), 2 Togolese, and 1 Burkinabe resident, who lost their lives."
In December 1969 became the 49th Army - Division 29th Army - Division .,The 29th Army - Division officially became the 49th Regiment – Division in December 1969.
Scapes are mostly absent or very short .,"Scarves exist on bare bones, surviving most species, only a few bushes remaining short."
"She was observed as '' has very great potential and a great talent , and will grow in the future to a unique musical personality .","She has tremendous potential - ""it already is... possesses great talent.... has great potential and will grow into a musical genius in due course."""
"In January 2013 , it was announced that Warren Spector Disney Interactive had left after the closure of the Junction Point Studios .","Wally Spector Disney announced in January 2013 that he was leaving Disney Interactive, the parent company founded by Disney executives, after the closure of Junction Point Studios."
"Air transportation is provided locally by smaller aircraft in New Bedford , Berkley , and the regional airport in East Taunton .","Airborne telecommunications in New Bedford, Berkley u.S. airport - Piccadilly, Bedford, and East Taunton are made possible by smaller planes operating in the local area."
"When we use an alternating turing machine , we have the ATIME resource .",THE ANTI-TIMES RECORD IS ACCORDED OUT WHICH IS SUPPLIBILITY NOW Using a alternating turing machine.
He finished two blows behind Bubba Watson and Louis Oosthuizen and lamented his putting - performance as the reason he did not win the tournament .,"He scored just shy of Bubba Watson and Louis Oosthuizen on the putting tour, citing his subpar showing that could have been the reason he didn't win the tournament."
"Previous host cities of the Sirius Decisions Summit include Orlando ( 2014 ) , Scottsdale ( 2013 ) and San Diego ( 2012 ) .","Orlando acted in 2014 by hosting it in Orlando (2013 ), Scottsdale (2014 ), and San Diego (2012 )."
"The lighting in the Louvre - painting is warmer and appears softer , but this can be the result of the sound of the varnish on the surface .","Painting inside the Louvre is akin to painting in terms of temperature and softness, but this quality is not expelled by sound from the varnish on the surface, which can be attributed to the lighting."
"Molmys River is a river in Perm Krai , Russia , a left tributary of the Yazva River .","The Molmys River is inhabited by humans in Perm Krai, Russia. It is one of the river left tributaries of Yazva River ; it flows through Permoshaks, Ukraine."
"On August 1 , 1699 , William Blackett handed over his copyhold lands in Chirton to Sir Archibald Campbell , who sold the Bickerstaffe , 1st Duke of Argyll Hall .","The 1er Duke of Argyll Hall, known as the Dukes of Dumfries, sold his copyright lands in Chirton that William Blackett had transferred to Sir Archibald Campbell on August 1 in 1699, after which Campbell sold the Bickerstaffe, 1st Duke Of argyl Hall."
"Big Band Specials is a 1962 album by Bob Cooper , with tracks arranged by Bill Holman , Shorty Rogers and husband June Christy .","Big Band Specials album by Bob Cooper (1962) is arranged by Bill Holman, Shorty Rogers and husband June Christy, with tracks rehearsed by Buddy Holly."
"In addition to various metal plates , concrete and sandbags were used for improvised tanks in some cases .","Tank improvised explosives were made from concrete and sandbags in a few cases, utilizing stacked metal plates, concrete slabs, and concrete blocks."
"Barbara Boothe Ellison was born in Santa Clara County , California , the daughter of billionaire Oracle Corporation chairman Larry Ellison and his ex-wife , Megan Ellison .","Born in Santa Clara County, California, Barbara Boothe Ellison is the only daughter of Larry EllisON, a billionaire who is currently the head of Oracle Corporation, and Megan Ellisson, his former wife."
"Guillermo Coria defeated Alberto Martín 6 -- 3 , 3 -- 6 , 6 -- 2","Beat maker Alberto Martn - Guillermo Coria 6 -- 3, 3 -- 6. 6 + 2!"
The Red Bulls lost but made the 1st round of the playoffs .,Red Bulls lost 3-2 but made it to the 1st round of the playoffs.
12 January 1978 : Cambridge United manager Ron Atkinson is appointed as manager of West Bromwich Albion .,"Ron Atkinson completes his tenure as manager of Cambridge United and is promoted to manager at West Bromwich Albion on January 12, 1978."
